"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
296154,26.7720005066667,35.72,14.8960003866667,3.34026659066667
296160,24.95,41.4,10.21,5.5
296161,24.95,41.4,10.21,5.5
296184,25.76600066,43.8266666666667,11.3193333333333,15.6564672446667
296196,17.2659994666667,35.18,5.46000005333333,15.382800496
296197,17.2659994666667,35.18,5.46000005333333,15.382800496
296198,17.2659994666667,35.18,5.46000005333333,15.382800496
296199,21.6927127300945,36.859649122807,8.7229420782726,8.17719298245614
296202,27.6846147692308,38.6923076923077,13.6923076923077,10
296203,27.6846147692308,38.6923076923077,13.6923076923077,10
296206,NA,NA,NA,NA
539203,24.3660373962264,34.3584905660377,11.9490566037736,9.1700001
539204,24.3660373962264,34.3584905660377,11.9490566037736,9.1700001
539205,24.3660373962264,34.3584905660377,11.9490566037736,9.1700001
539206,23.211320754717,32.6603773584906,11.4735848377359,9.1700001
539209,24.9980007133333,42.9866666666667,12.7413331426667,11.71153306
539210,21.8529416666667,39.0196078431373,8.79215656078431,7.7600002
539216,28.8462072482759,41.3862068965517,16.9020689655172,2.34241382689655
539218,9.97799995066667,20.94,3.4919998888,114.36360034
539219,10.1833333333333,20.6133333333333,3.71133330493333,114.36360034
539220,10.1833333333333,20.6133333333333,3.71133330493333,114.36360034
539221,9.97799995066667,20.94,3.4919998888,114.36360034
539222,25.3292682926829,39.5609756097561,13.0268292682927,9.1700001
539235,26.33125,36.875,12.984375,9.1700001
539236,26.33125,36.875,12.984375,9.1700001
539237,26.33125,36.875,12.984375,9.1700001
539238,26.36875,37.125,12.965625,9.1700001
539239,25.4046875,35.953125,12.453125,9.1700001
539240,9.33591549295775,25.6760563380282,3.87957752183099,68.9328144295775
539244,10.7267605633803,24.970802919708,4.2387324443662,72.9176734788732
539245,10.7267605633803,24.970802919708,4.2387324443662,72.9176734788732
539247,16.2536078865979,32.5773195876289,5.44433010721649,9.1700001
539248,16.2536078865979,32.5773195876289,5.44433010721649,9.1700001
539249,16.2536078865979,32.5773195876289,5.44433010721649,9.1700001
539250,16.2536078865979,32.5773195876289,5.44433010721649,9.1700001
539251,20.1075471698113,37.377358490566,7.73396238867925,9.1700001
539252,20.0301893018868,37,7.5188678490566,9.1700001
539253,20.0301893018868,37,7.5188678490566,9.1700001
539254,20.0301893018868,37,7.5188678490566,9.1700001
539255,19.5792456603774,36.2452830188679,7.50754729433962,9.1700001
539256,95,NA,82.9411764705882,21.879999
539257,18.0406671066667,39.4,7.75733321733333,14.3333333133333
539258,NA,NA,NA,NA
539259,18.0253521126761,34.9626865671642,7.43169007887324,26.2207042253521
539260,18.4442619180328,40.8852459016393,7.85573798032787,4.03065578786885
539261,17.7386658586667,39.78,4.609999864,31.077199108
539262,26.7857142857143,34.8571428571429,14.3517856214286,9.1700001
539263,26.3214285714286,34.1607142857143,14.1660715214286,9.1700001
539265,17.5366669893333,42.3733333333333,5.224666612,46.961266738
539266,27.6846147692308,38.6923076923077,13.6923076923077,10
539267,27.6846147692308,38.6923076923077,13.6923076923077,10
539268,27.6846147692308,38.6923076923077,13.6923076923077,10
539269,28.7723405531915,43.7446808510638,12.6446809574468,18.1382978723404
539270,27.33066618,43.4866666666667,13.3313334533333,1.7408000416
539274,23.825001,37,10.40714275,9.1700001
539275,23.825001,37,10.40714275,9.1700001
539276,23.825001,37,10.40714275,9.1700001
539277,NA,NA,NA,NA
1596613,25.3292682926829,39.5609756097561,13.0268292682927,9.1700001
1596614,20.0301893018868,37,7.5188678490566,9.1700001
2633045,27.6846147692308,38.6923076923077,13.6923076923077,10
2633073,18.4873333333333,36.2533333333333,7.27333351066667,13.8533333333333
2633074,18.4873333333333,36.2533333333333,7.27333351066667,13.8533333333333
2633075,18.4873333333333,36.2533333333333,7.27333351066667,13.8533333333333
2633116,30.52733296,40.7933333333333,16.3386664266667,7.94800018666667
2633133,20.0301893018868,37,7.5188678490566,9.1700001
2633134,20.0301893018868,37,7.5188678490566,9.1700001
