"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
544557,18.30266748,22.3733333333333,10.844,0.184
544559,18.30266748,22.3733333333333,10.844,0.184
544560,18.6270278648649,22.945945945946,10.8013513486486,1.41486486486486
544561,21.9607594936709,32.2278481012658,11.264556978481,23.290001
544562,21.9607594936709,32.2278481012658,11.264556978481,23.290001
544566,25.108017045718,35.5396635810383,13.4489001114146,9.72242314005211
544567,25.2701811332714,35.6426773659563,13.5907049784995,9.01439428051447
544568,26.7613333333333,40.3733333333333,18.3973341466667,2.1053333496
544569,26.7613333333333,40.3733333333333,18.3973341466667,2.1053333496
544570,15.4570103226077,26.7699909502262,6.72481651727836,53.7632580224837
544571,16.0923739151482,26.9694117647059,7.0794644665935,50.7737083658472
544575,26.75799934,36.2866666666667,15.0220002533333,1.58341336826667
544576,26.75799934,36.2866666666667,15.0220002533333,1.58341336826667
544579,12.200817162853,21.5221963372808,4.99224782236543,78.2368153182762
544580,28.8307692307692,40.3733333333333,13.9384615384615,14.8184616820513
544581,23.0169118823529,30.6492537313433,12.2183823514706,11.6061765676471
544582,28.4066666666667,36.1666666666667,18.8500001533333,2.26020002586667
544583,28.4066666666667,36.1666666666667,18.8500001533333,2.26020002586667
544584,28.4066666666667,36.1666666666667,18.8500001533333,2.26020002586667
544585,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
544586,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
544587,19.5640710835784,29.8027398459384,8.95219269040616,8.88941185
544591,25.5723690131579,35.5492957746479,11.9447369105263,13.5432896434211
544601,23.0169118823529,30.6492537313433,12.2183823514706,11.6061765676471
544602,26.5048274758621,39.0642857142857,13.9662068965517,13.9057930082759
544603,25.9143843356164,38.1527777777778,13.4972602739726,5.67684924383562
544604,25.9404116027397,38.1527777777778,13.4972602739726,5.67684924383562
544605,28.7339612641509,44,15.0320754716981,8.29207563396226
544606,27.7735849056604,42.7547169811321,14.5584905660377,8.29207563396226
544607,29.9176477058824,40.7058823529412,15.6117647058824,5.06117644117647
544609,17.910451455055,25.8798081828385,7.94216617251228,25.3862238008739
544610,21.516049382716,29,10.0790120814815,13.2733334987654
544611,22.3482841535539,29.9803921568627,9.77794112377451,12.8104228784926
544612,21.6586666666667,41.42,7.95666644,28.23
544615,21.516049382716,29,10.0790120814815,13.2733334987654
544616,21.0353658536585,29,9.92926802804878,12.1959757768293
544617,25.5723690131579,35.5492957746479,11.9447369105263,13.5432896434211
544618,27.0689645689655,39.3818181818182,12.3051724137931,12.5305174017241
544620,28.9464786619718,40.056338028169,15.2887325774648,5.36197183098592
544621,29.3732395352113,40.7042253521127,15.5056334084507,5.36197183098592
544623,11.7333333666667,22.4583333333333,5.308333425,91.699997
544625,11.7333333666667,22.4583333333333,5.308333425,91.699997
544626,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
544628,29.1528303018868,41.188679245283,13.5603773584906,16.9841510339623
544629,29.1528303018868,41.188679245283,13.5603773584906,16.9841510339623
544630,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
544631,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
544632,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
544633,23.8261577867341,32.5555555555556,11.1948158771614,14.6836857367412
544637,30.0346666666667,41.9333333333333,18.58466626,3.8699999892
544638,30.0346666666667,41.9333333333333,18.58466626,3.8699999892
544639,30.0346666666667,41.9333333333333,18.58466626,3.8699999892
544641,34.6599993333333,41.3466666666667,25.2239995533333,3.56166658333333
544642,31.88133434,39.06,24.0986660533333,3.56166658333333
544645,28.8107142857143,40.3928571428571,13.7178571428571,9
544646,28.8107142857143,40.3928571428571,13.7178571428571,9
544648,20.6342465479452,38.7676056338028,8.6904108739726,16.3767123287671
544649,31.1213334866667,41.3066666666667,21.9719991533333,1.03353330106667
544656,36.0387323591549,40.5422535211268,28.8485915492958,1.18760563690141
544657,36.0387323591549,40.5422535211268,28.8485915492958,1.18760563690141
544658,25.2819411013158,34.9648026315789,16.0938487473684,5.71960533815789
544659,25.2819411013158,34.9648026315789,16.0938487473684,5.71960533815789
544660,25.2819411013158,34.9648026315789,16.0938487473684,5.71960533815789
544661,28.1274342098237,35.9357689991972,18.5079210964103,7.41078862484169
544662,20.9216216216216,31.4583333333333,10.0378378189189,11.4086487459459
544666,29.1606668866667,36.3533333333333,16.4520001,5.388
544667,29.1606668866667,36.3533333333333,16.4520001,5.388
544668,29.1606668866667,36.3533333333333,16.4520001,5.388
544669,NA,NA,NA,NA
544674,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
544675,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
544677,7.044000076,12.48,2.123999924,64.8
544678,21.5338027309859,26.6204379562044,11.0507042239437,25.7093671619718
544679,21.2132866216783,26.6043165467626,10.9251748230769,25.211959013986
544680,20.6163266326531,26,11.8551020816327,23.290001
544681,20.6163266326531,26,11.8551020816327,23.290001
557360,29.8132352941176,40.1176470588235,14.9529411764706,12.8242648014706
557361,29.8132352941176,40.1176470588235,14.9529411764706,12.8242648014706
557362,16.8873558215503,27.3830416232741,7.49142372985157,36.2981463507422
557409,16.5,22,8.3999996,2.8199999
557410,15.6367347142857,21.1020408163265,7.44081641632653,2.01224489795918
557411,19.1,26,9.1999998,2.8199999
557412,19.1,26,9.1999998,2.8199999
581198,22.8100418102033,33.4828229764291,11.1179162919908,13.6754103743901
621314,14.2662553194444,23.2831515442087,6.69835384125514,50.7014492360082
3180037,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
