"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
553120,28.7339612641509,44,15.0320754716981,8.29207563396226
1720831,24.036,42.2933333333333,12.5906666666667,9.1700001
1720832,27.9233331533333,41.7666666666667,12.7240001093333,9
1720834,26.3706666666667,34.8066666666667,16.6306666666667,2.3141999952
1720835,25.1526661133333,34.0466666666667,17.8486666666667,2.02039999413333
1720836,23.6813619787931,38.9361379179331,11.4241465100345,16.6878378842759
1720838,27.7735849056604,42.7547169811321,14.5584905660377,8.29207563396226
1720843,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
1720844,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
1720845,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
1720846,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
1720848,29.9702129219858,41.705035971223,17.2560283687943,4.61553194510638
1720854,15.7291338015748,29.8425196850394,5.62913371496063,21.0663788110236
1720861,27.0689645689655,39.3818181818182,12.3051724137931,12.5305174017241
1720872,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
1720874,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
1720876,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
1720877,27.8276926,37.7118644067797,13.08307704,16.8158462446154
1720878,27.8276926,37.7118644067797,13.08307704,16.8158462446154
1720880,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
1720881,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
1720883,20.6756756756757,30.7777777777778,9.8608108472973,11.4086487459459
1720884,20.6756756756757,30.7777777777778,9.8608108472973,11.4086487459459
1720885,19.7473684210526,31.3157894736842,9.7052631368421,9.1700001
1720886,18.9754219948849,27.5970864834962,8.62432237595908,25.4833139962745
1720893,16.0923739151482,26.9694117647059,7.0794644665935,50.7737083658472
1720902,20.3633333,38.48,7.870666666,67.7733333333333
1720904,15.2573333333333,39.7533333333333,5.42066655266667,25.4666666666667
1720905,31.1213334866667,41.3066666666667,21.9719991533333,1.03353330106667
1720910,21.4434628097145,32.081276759087,10.9940507936103,9.0497675503876
1720916,29.9176477058824,40.7058823529412,15.6117647058824,5.06117644117647
1720917,29.9176477058824,40.7058823529412,15.6117647058824,5.06117644117647
1720918,25.2819411013158,34.9648026315789,16.0938487473684,5.71960533815789
1720919,25.2819411013158,34.9648026315789,16.0938487473684,5.71960533815789
1720921,25.2819411013158,34.9648026315789,16.0938487473684,5.71960533815789
1720923,28.1484494955507,37.6207711611503,17.0652817739987,5.0426436039635
1720924,28.4066666666667,36.1666666666667,18.8500001533333,2.26020002586667
1720925,28.4066666666667,36.1666666666667,18.8500001533333,2.26020002586667
1720926,NA,NA,NA,NA
1720927,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
1720928,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
1720929,19.5640710835784,29.8027398459384,8.95219269040616,8.88941185
1720931,22.3482841535539,29.9803921568627,9.77794112377451,12.8104228784926
1720936,29.1606668866667,36.3533333333333,16.4520001,5.388
1720937,29.1606668866667,36.3533333333333,16.4520001,5.388
1720938,29.1606668866667,36.3533333333333,16.4520001,5.388
1720940,29.1606668866667,36.3533333333333,16.4520001,5.388
1720942,22.8100418102033,33.4828229764291,11.1179162919908,13.6754103743901
1720946,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
1720951,12.200817162853,21.5221963372808,4.99224782236543,78.2368153182762
1720952,11.7484099041359,21.9613501338382,4.87235790394786,76.7371054673503
1720955,23.1952213797681,31.2818839137645,11.6713053344145,12.1663083760071
1720956,24.0717700984821,31.2741000877963,12.0701443263447,13.4130178083615
1720965,9.22244897959184,25.3809523809524,3.82925175918367,69.2286369659864
1720966,9.22244897959184,25.3809523809524,3.82925175918367,69.2286369659864
1720967,9.22244897959184,25.3809523809524,3.82925175918367,69.2286369659864
2393847,17.5,26,7.9000001,9.1700001
2393848,17.5,26,7.9000001,9.1700001
2393851,19,28,8.6000004,9.1700001
2393852,19,28,8.6000004,9.1700001
2393876,7.044000076,12.48,2.123999924,64.8
2393877,7.044000076,12.48,2.123999924,64.8
2393890,21.8389808176285,32.0488110570997,11.2911358467323,9.07436057189922
2394563,29.3890914,41.7884615384615,14.7363636363636,12.9958183254545
2394564,19.5272727272727,31.1688311688312,9.50259738051948,9.1700001
3180045,28.8107142857143,40.3928571428571,13.7178571428571,9
3180048,28.8107142857143,40.3928571428571,13.7178571428571,9
3180051,14.5773332,39.7533333333333,5.40733329933333,28
