"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
544800,25.6566675333333,43.56,11.3826666666667,9.1700001
544802,23.9083339166667,38.5833333333333,12,9.1700001
544804,23.5791666666667,38.4166666666667,11.8666666666667,9.1700001
544805,26.7066666,42.4666666666667,13.0813333333333,12.0718663533333
544813,10.586000232,30.56,3.625999914,68.24059869
544817,16.09200024,39.7133333333333,6.49800010266667,11.7030003386667
544820,17.8213333333333,26.16,8.8266665,9.1700001
544821,16.7901097362637,29.4285714285714,6.62857127252747,24.1562639340659
544822,13.4758240274725,23.8241758241758,5.27142859120879,24.5714285714286
544823,11.2659342230769,19.6813186813187,4.28791212747253,25.0791204725275
544824,27.6,43.5,13.7,9.1700001
544825,27.6,43.5,13.7,9.1700001
544827,21.2296296296296,32.7407407407407,10.080246962963,9.1700001
544829,23.8164176567164,32.9253731343284,10.7746269402985,16.4328358208955
544833,22.0105253157895,30.6052631578947,11.94210525,9.1700001
544834,22.0105253157895,30.6052631578947,11.94210525,9.1700001
544835,19.8292141123596,31.4606741573034,8.29550564831461,28.23
544836,19.8292141123596,31.4606741573034,8.29550564831461,28.23
544838,19.8292141123596,31.4606741573034,8.29550564831461,28.23
544842,20.8922819666342,31.4407474403126,9.43682304968402,25.3767391888545
544849,16.6619766304533,25.9373101023781,5.30527833720659,76.5032032615026
544859,25.8260862173913,39.5652173913043,12.9565217391304,9.1700001
544870,13.176390492674,30.1943173951039,5.91824350657466,41.1810220977438
544871,16.0495767186648,25.8648502054194,4.69351549112759,73.2504228366297
544872,15.9105124392603,25.8121318607764,4.59398681405577,71.4088588588588
544873,15.6656217324412,25.7675941862689,4.40171236097679,71.2982148815482
544885,25.8236842763158,39.5789473684211,13.0526315789474,9.1700001
544886,12.1734296029389,20.9233363444746,4.96096957260464,27.0095664075881
544887,13.3722220444444,23.0833333333333,5.16944437222222,28.23
544889,13.3722220444444,23.0833333333333,5.16944437222222,28.23
544891,13.3722220444444,23.0833333333333,5.16944437222222,28.23
544896,21.0428562857143,32.2857142857143,10.5714285857143,23.290001
544899,22.165167988764,33.8988764044944,10.9629213932584,23.290001
544902,21.0428562857143,32.2857142857143,10.5714285857143,23.290001
544903,21.0428562857143,32.2857142857143,10.5714285857143,23.290001
544913,26.1741380689655,42.1551724137931,12.0724137931034,9.1700001
544924,17.9586660253333,35.5333333333333,6.65799979866667,15.269200068
544926,30.9320008,42,22.75199968,0.9631999704
544929,16.6895852132148,29.1397037037037,8.93709625004444,37.7737099221452
544930,23.2226671266667,30.1266666666667,13.5706666666667,8.35633338746667
544931,23.2226671266667,30.1266666666667,13.5706666666667,8.35633338746667
544932,23.2226671266667,30.1266666666667,13.5706666666667,8.35633338746667
544933,23.4173336866667,29.7133333333333,13.94333332,7.52566673173333
544934,23.4173336866667,29.7133333333333,13.94333332,7.52566673173333
544936,30.8583338541667,41.9583333333333,17.1395838541667,5.86270832916667
544938,31.2133342666667,33.0666666666667,20.8599999333333,9.1700001
544939,NA,NA,NA,NA
544946,16.3956516956522,25,7.68695662173913,28.23
544947,16.8368414947368,25.7368421052632,7.97368428157895,28.23
544948,16.5342112947368,25.1842105263158,7.71052639473684,28.23
2871609,22.4310344827586,37.7241379310345,12.5206896551724,9.1700001
