"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
1678194,27.9233331533333,41.7666666666667,12.7240001093333,9
1678195,27.9233331533333,41.7666666666667,12.7240001093333,9
1678196,21.8516163540167,38.048,9.73949153025,12.6841499436333
1678199,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
1678200,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
1678201,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
1678206,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
1678207,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
1678208,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
1678209,27.8276926,37.7118644067797,13.08307704,16.8158462446154
1678210,27.8276926,37.7118644067797,13.08307704,16.8158462446154
1678211,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
1678212,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
1678213,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
1678214,NA,NA,NA,NA
1678218,9.40571426285714,23.2,3.82714278714286,71.2785688142857
1678219,9.40571426285714,23.2,3.82714278714286,71.2785688142857
1678220,9.40571426285714,23.2,3.82714278714286,71.2785688142857
1678227,20.3633333,38.48,7.870666666,67.7733333333333
1678228,14.5773332,39.7533333333333,5.40733329933333,28
1678229,15.1106665333333,39.62,5.28733321933333,25.4666666666667
1678230,NA,NA,NA,9.1700001
1678241,27.2754598939394,35.9683441558442,18.3305194929383,5.61202019367041
1678242,27.2754598939394,35.9683441558442,18.3305194929383,5.61202019367041
1678245,NA,NA,NA,NA
1678246,NA,NA,NA,NA
1678247,15.7608695478261,24.5652173913043,6.45217392173913,9
1678248,15.7608695478261,24.5652173913043,6.45217392173913,9
1678250,29.1606668866667,36.3533333333333,16.4520001,5.388
1678251,29.1606668866667,36.3533333333333,16.4520001,5.388
1678252,23.8676000713636,37.0058851674641,12.4046937690861,6.29224496900591
1678253,23.8676000713636,37.0058851674641,12.4046937690861,6.29224496900591
1678254,24.251549265722,37.5070625281152,12.6638371475214,6.05485870445453
1678255,26.2745881745098,37.941568627451,15.3858043113726,2.91819996986667
1678256,26.4424313184314,37.636862745098,15.7341965239216,2.77997644393725
2420172,27.7546668666667,42.4533333333333,14.2693333333333,11.8
2420175,26.2353328866667,43.1466666666667,10.6826666666667,9
2421642,27.7735849056604,42.7547169811321,14.5584905660377,8.29207563396226
2421648,29.2333331666667,42.6333333333333,14.3533333333333,9.1700001
2421658,29.7556955189873,41.3164556962025,15.1443037974684,8.2062027
2421659,29.7556955189873,41.3164556962025,15.1443037974684,8.2062027
2421661,28.78,40.4,14.38,8.32400016
2421671,31.1213334866667,41.3066666666667,21.9719991533333,1.03353330106667
2421673,23.6813335066667,33.6666666666667,11.722666704,26.92
2421674,23.6813335066667,33.6666666666667,11.722666704,26.92
2421735,29.9176477058824,40.7058823529412,15.6117647058824,5.06117644117647
2421736,29.9176477058824,40.7058823529412,15.6117647058824,5.06117644117647
2421737,18.30266748,22.3733333333333,10.844,0.184
2421738,18.30266748,22.3733333333333,10.844,0.184
2421740,18.30266748,22.3733333333333,10.844,0.184
2421741,18.6108117297297,22.945945945946,10.7689188837838,1.41486486486486
2421744,7.044000076,12.48,2.123999924,64.8
2421755,26.1793336066667,39.76,12.684,20.0896008086667
2422487,22.3482841535539,29.9803921568627,9.77794112377451,12.8104228784926
2422488,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
2422489,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
2422490,19.5640710835784,29.8027398459384,8.95219269040616,8.88941185
2422495,24.0717700984821,31.2741000877963,12.0701443263447,13.4130178083615
2423836,21.8389808176285,32.0488110570997,11.2911358467323,9.07436057189922
2423837,21.5169847163767,32.0720795360398,11.0503727727147,9.05426823406293
2423838,21.4434628097145,32.081276759087,10.9940507936103,9.0497675503876
3180044,28.8107142857143,40.3928571428571,13.7178571428571,9
3180046,28.8107142857143,40.3928571428571,13.7178571428571,9
3180047,28.8107142857143,40.3928571428571,13.7178571428571,9
