"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
524750,17.5926229,29.7008547008547,6.24836062213115,24.3699188811475
524754,24.0717700984821,31.2741000877963,12.0701443263447,13.4130178083615
529720,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
529721,27.9803281967213,41.5573770491803,13.8016393442623,9.1700001
529722,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
529723,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
529724,19.4881581578947,30.6973684210526,9.08684210526316,9.1700001
529749,29.9176477058824,40.7058823529412,15.6117647058824,5.06117644117647
529754,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
529755,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
529756,29.1606668866667,36.3533333333333,16.4520001,5.388
529757,29.1606668866667,36.3533333333333,16.4520001,5.388
529758,29.1606668866667,36.3533333333333,16.4520001,5.388
529759,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
529760,19.7455606421142,29.8335160151017,9.23374734034831,8.94669894969271
529763,21.5169847163767,32.0720795360398,11.0503727727147,9.05426823406293
529764,21.4434628097145,32.081276759087,10.9940507936103,9.0497675503876
529765,21.8389808176285,32.0488110570997,11.2911358467323,9.07436057189922
529770,NA,NA,NA,NA
529774,28.7339612641509,44,15.0320754716981,8.29207563396226
529775,27.7735849056604,42.7547169811321,14.5584905660377,8.29207563396226
529780,15.6440943748031,29.5590551181102,5.60078722992126,21.0663788110236
529782,29.2420683172414,42.2206896551724,17.188275862069,2.34241382689655
529783,25.0380004733333,38.3333333333333,13.2973333333333,3.37879993066667
529785,25.0380004733333,38.3333333333333,13.2973333333333,3.37879993066667
529788,19.7473684210526,31.3157894736842,9.7052631368421,9.1700001
529793,27.0689645689655,39.3818181818182,12.3051724137931,12.5305174017241
529794,27.0689645689655,39.3818181818182,12.3051724137931,12.5305174017241
529795,27.0689645689655,39.3818181818182,12.3051724137931,12.5305174017241
557483,NA,NA,NA,NA
557485,27.2924138137931,35.2620689655172,17.371724137931,4.82848275034483
557486,27.0689645689655,39.3818181818182,12.3051724137931,12.5305174017241
557487,27.0689645689655,39.3818181818182,12.3051724137931,12.5305174017241
557490,27.0088231911765,39.2794117647059,12.8323529411765,12.8242648014706
557491,27.0088231911765,39.2794117647059,12.8323529411765,12.8242648014706
557492,9.22244897959184,25.3809523809524,3.82925175918367,69.2286369659864
557493,9.22244897959184,25.3809523809524,3.82925175918367,69.2286369659864
557494,9.22244897959184,25.3809523809524,3.82925175918367,69.2286369659864
557495,10.7267605633803,24.970802919708,4.2387324443662,72.9176734788732
557496,10.7267605633803,24.970802919708,4.2387324443662,72.9176734788732
561329,10.7267605633803,24.970802919708,4.2387324443662,72.9176734788732
561370,33.5600005,45.14,18.3179999,10.329799974
563160,26.3706666666667,34.8066666666667,16.6306666666667,2.3141999952
563167,15.7291338015748,29.8425196850394,5.62913371496063,21.0663788110236
563168,15.7291338015748,29.8425196850394,5.62913371496063,21.0663788110236
563489,25.9144736842105,33.9736842105263,13.9973684631579,9.1700001
563490,25.9144736842105,33.9736842105263,13.9973684631579,9.1700001
563491,25.9144736842105,33.9736842105263,13.9973684631579,9.1700001
563496,22.3482841535539,29.9803921568627,9.77794112377451,12.8104228784926
563613,10.3833335226667,27.2733333333333,4.439333344,73.67799724
563636,21.21399954,32.4,11.166000046,44.373999
563638,18.6108117297297,22.945945945946,10.7689188837838,1.41486486486486
563645,18.30266748,22.3733333333333,10.844,0.184
563650,18.30266748,22.3733333333333,10.844,0.184
563700,5.404000136,12.08,2.628000112,78
563793,29.1606668866667,36.3533333333333,16.4520001,5.388
563795,20.6342465479452,38.7676056338028,8.6904108739726,16.3767123287671
580374,22.1268817204301,32,9.63440862903226,17.4027957666667
633067,5.404000136,12.08,2.628000112,78
633071,18.30266748,22.3733333333333,10.844,0.184
708031,23.6813619787931,38.9361379179331,11.4241465100345,16.6878378842759
742574,27.6733333333333,41.36,13.1199997866667,5.58933321733333
886499,15.8236219905512,30,5.66062982519685,21.0663788110236
1379906,NA,NA,NA,NA
1486879,NA,NA,NA,NA
1885362,23.8676000713636,37.0058851674641,12.4046937690861,6.29224496900591
1885363,24.251549265722,37.5070625281152,12.6638371475214,6.05485870445453
2399586,25.1526661133333,34.0466666666667,17.8486666666667,2.02039999413333
2399590,21.516049382716,29,10.0790120814815,13.2733334987654
2428756,22.8100418102033,33.4828229764291,11.1179162919908,13.6754103743901
2436919,11.5678832788321,28.1970802919708,4.91386852408759,72.2212382043796
2438056,29.9702129219858,41.705035971223,17.2560283687943,4.61553194510638
2438057,30.021276751773,41.705035971223,17.3368794326241,4.44000002851064
3180058,18.0406671066667,39.4,7.75733321733333,14.3333333133333
