"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
539667,26.4836065573771,35.3606557377049,13.9049179147541,9.1700001
539668,26.1459009344262,34.1803278688525,14.0918033967213,9.1700001
539669,13.3466666666667,40.7333333333333,5.2,23.290001
539670,14.6024892728889,37.4764444444444,5.35359999573333,23.290001
539675,NA,NA,NA,NA
539677,25.6367647058824,36.7205882352941,13.2220588235294,9.1700001
539678,25.6367647058824,36.7205882352941,13.2220588235294,9.1700001
539679,25.6367647058824,36.7205882352941,13.2220588235294,9.1700001
539680,16.3956516956522,25,7.68695662173913,28.23
539681,16.8368414947368,25.7368421052632,7.97368428157895,28.23
539682,16.5342112947368,25.1842105263158,7.71052639473684,28.23
539683,14.8894736842105,25.6842105263158,6.29398501804511,28.23
539685,20.6373332086667,36.62,9.24200002866667,35.0051329693333
539688,7.9466665,23.5533333333333,3.21333333333333,91.739998
539689,NA,NA,NA,NA
539691,25.0626661066667,31.3866666666667,16.0519994773333,9.1700001
539698,25.9779994933333,41.7,12.488,14.79426619
539699,17.4726666093333,39.8066666666667,5.47600011066667,12.8511337173333
539701,13.4758240274725,23.8241758241758,5.27142859120879,24.5714285714286
539702,11.2659342230769,19.6813186813187,4.28791212747253,25.0791204725275
539706,25.2194030298507,35.0746268656716,11.6402985223881,16.4328358208955
539707,21.5,32.9210526315789,9.85263155263158,28.23
539708,21.5,32.9210526315789,9.85263155263158,28.23
539709,NA,NA,NA,28.23
539710,9.84885805420048,26.0404556920377,4.22614402078101,85.5668725625
539714,12.9698795180723,24.25,5.82289166506024,91.9819277108434
539716,13.7024097228916,24.225,6.45662661445783,92
539721,15.2220472543307,23.3333333333333,7.92047253622047,23.290001
539722,15.2220472543307,23.3333333333333,7.92047253622047,23.290001
539723,13.6205128401709,20.9145299145299,6.09829042307692,23.290001
539729,27.3955885588235,39.3676470588235,14.3897058823529,8.23691193088235
539730,27.3955885588235,39.3676470588235,14.3897058823529,8.23691193088235
539731,26.4823536029412,37.6764705882353,13.9161764705882,8.23691193088235
539735,20.8222222222222,32.4444444444444,10.062962962963,23.290001
539736,17.8592098552632,24.9605263157895,10.0236843447368,23.290001
539737,20.2231299931973,28.6054421768707,10.0530612666667,23.290001
539738,19.5251708095238,27.5714285714286,9.76870755102041,23.290001
539743,9.24893627234042,25.0851063829787,3.57978716914894,77.629997
539744,20.5266660666667,42.7866666666667,7.538666608,40.0851996266667
539745,24.2962023037975,41.5949367088608,11.4177215189873,9.1700001
539746,24.2962023037975,41.5949367088608,11.4177215189873,9.1700001
539747,24.2962023037975,41.5949367088608,11.4177215189873,9.1700001
539749,23.7721518987342,40.6835443037975,11.1898734632911,9.1700001
539759,14.8894736842105,25.6842105263158,6.29398501804511,28.23
539760,25.6367647058824,36.7205882352941,13.2220588235294,9.1700001
539761,25.6367647058824,36.7205882352941,13.2220588235294,9.1700001
539762,NA,NA,NA,NA
540695,14.4700788976378,40.503937007874,5.70472452125984,48.3640656466667
540696,17.4726666093333,39.8066666666667,5.47600011066667,12.8511337173333
540710,20.0764705882353,32,9.22352945294118,9.1700001
540715,15.4347827851662,25.6982097186701,6.28670069377664,26.0224510019608
540717,20.8922819666342,31.4407474403126,9.43682304968402,25.3767391888545
540718,20.6047314612869,31.4294831223629,9.5460813103903,26.377500375
740653,NA,NA,NA,NA
