"mukey","wthirdbar_r","wsatiated_r","wfifteenbar_r","ksat_r"
1859425,29.6313336533333,42.0933333333333,16.2646671533333,5.31766664533333
1859427,15.90266682,37.88,7.906666612,20.5266666666667
1859428,15.90266682,37.88,7.906666612,20.5266666666667
1859433,34.08066802,46.3933333333333,28.6293331066667,0.92000002
1859434,31.2773336866667,41.6066666666667,21.2780001666667,3.96166670693333
1859436,31.61599888,36.5466666666667,18.9506660533333,9
1859438,17.789333224,31.8933333333333,9.18466695333333,54.3733333333333
1859439,16.313333,28.6533333333333,7.53333333333333,134.253333333333
1859440,16.313333,28.6533333333333,7.53333333333333,134.253333333333
1859441,11.2773336533333,28.9733333333333,4.91466668533333,119.12
1859442,13.0546667533333,32.6066666666667,5.612666684,71.41679864
1859443,11.2773336533333,28.9733333333333,4.91466668533333,119.12
1859446,32.84000072,42.36,20.2906666666667,8
1859447,20.3533334666667,37.6666666666667,11.34,41.0975991626667
1859448,7.839999964,17.28,3.47000002,187.9
1859449,30.68000072,42.36,20.2906666666667,8
1859451,34.64799944,47.8533333333333,23.1486666666667,0.92000002
1859455,27.7149613178295,35.255503875969,13.7807906976744,9
1859460,24.6915049163574,37.1808934707904,11.6619037800687,21.8733949886598
1859461,27.655607565098,38.4447058823529,13.2278039215686,9.1700001
1859462,27.7700737737037,38.6722222222222,13.3644814814815,9.1700001
1859463,NA,NA,NA,NA
1859464,32.498,40.22,20.634,8.22
2374076,NA,NA,NA,NA
2384160,29.4284444444444,40.4933333333333,15.7893333333333,8.06722225
2384162,31.0713333333333,36.5733333333333,19.5446666666667,6.438
2384163,34.7466658,42.2666666666667,24.3986666666667,5
2384165,30.7207843356863,37.6121568627451,18.6519608956863,3.13235294117647
2384166,31.3120839533333,38.0866666666667,18.8225004216667,4.17
2384170,30.7352592888889,37.4755555555556,18.687333437037,3.02666666666667
2384174,30.07750015,37.2566666666667,17.7706666666667,4.423895840625
2384181,31.0713333333333,36.5733333333333,19.5446666666667,6.438
2384183,34.7466658,42.2666666666667,24.3986666666667,5
2384184,30.7207843356863,37.6121568627451,18.6519608956863,3.13235294117647
2384186,31.3120839533333,38.0866666666667,18.8225004216667,4.17
2384187,30.16399976,36.92,17.704,6.984
2384188,31.8820002574074,39.037037037037,20.1357409485185,6.046
2384190,30.7352592888889,37.4755555555556,18.687333437037,3.02666666666667
2384193,29.3741569176471,37.4725490196078,16.229137254902,6.79870588235294
2384475,29.4284444444444,40.4933333333333,15.7893333333333,8.06722225
2384476,29.4284444444444,40.4933333333333,15.7893333333333,8.06722225
2386603,30.4946666666667,40.7333333333333,16.98,9.1700001
2386605,34.7466658,42.2666666666667,24.3986666666667,5
2386606,30.7352592888889,37.4755555555556,18.687333437037,3.02666666666667
2386607,30.7207843356863,37.6121568627451,18.6519608956863,3.13235294117647
2386608,31.8820002574074,39.037037037037,20.1357409485185,6.046
2386609,33.6646657066667,44.6133333333333,21.31799966,2.8199999
2386610,30.16399976,36.92,17.704,6.984
2386611,31.0713333333333,36.5733333333333,19.5446666666667,6.438
2386613,31.3120839533333,38.0866666666667,18.8225004216667,4.17
2386653,33.5533324666667,46.32,21.1546664933333,2.8199999
2386709,30.07750015,37.2566666666667,17.7706666666667,4.423895840625
2399064,30.3103527670588,37.6376470588235,17.9160000658824,5.99082352941176
2399152,31.8820002574074,39.037037037037,20.1357409485185,6.046
2399154,30.4946666666667,40.7333333333333,16.98,9.1700001
2399155,30.0588388900645,37.9483870967742,19.9385161313548,23
2399156,30.3103527670588,37.6376470588235,17.9160000658824,5.99082352941176
2399157,31.0358154014815,37.8096296296296,18.6495189014815,4.13733333333333
2399554,31.5079995933333,40.74,19.4313333333333,5.628
2399570,NA,NA,NA,NA
2399571,31.5079995933333,40.74,19.4313333333333,5.628
2399802,36.1333348333333,44.8333333333333,28.1833333333333,9
2399818,35.6893330466667,43.2133333333333,25.10799974,3
2399979,30.07750015,37.2566666666667,17.7706666666667,4.423895840625
2399981,12.784,38.08,5.552000068,71.52
