## Site Characteristics
Country     = 'USA'
Station     = '292213'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.7809; Latitude = 40.6704; Elevation = 305.22; AngstromA = 0.23; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,6635.52,-6.75,2.55,0.36,3.74,0,NaN
20200102,8683.2,-5.75,7.85,0.46,2.44,0.7,NaN
20200103,2548.8,4.15,8.55,0.59,0.79,6.9,NaN
20200104,4017.6,0.55,11.05,0.7,3.09,0,NaN
20200105,5693.76,-1.65,3.05,0.38,3.81,1,NaN
20200106,7516.8,-3.05,7.95,0.43,3.74,0,NaN
20200107,7896.96,-7.15,3.65,0.4,1.58,8.5,NaN
20200108,6955.2,-10.05,0.55,0.31,5.17,0,NaN
20200109,9054.72,-10.95,-0.15,0.24,3.02,0,NaN
20200110,3663.36,-1.15,8.25,0.51,2.95,0,NaN
20200111,5408.64,6.55,19.35,0.82,4.17,12.9,NaN
20200112,8303.04,-1.95,15.25,0.72,4.45,0,NaN
20200113,8709.12,-1.55,7.25,0.61,1.65,0,NaN
20200114,6557.76,-0.45,5.65,0.62,2.23,0,NaN
20200115,9564.48,-0.25,9.75,0.57,2.3,0,NaN
20200116,6894.72,-6.25,6.65,0.44,5.75,0,NaN
20200117,10134.72,-8.55,-3.25,0.15,4.09,0,NaN
20200118,4043.52,-7.65,0.75,0.32,4.17,8.6,NaN
20200119,5279.04,-8.35,1.15,0.37,4.67,0,NaN
20200120,10402.56,-10.75,-2.45,0.21,3.66,0,NaN
20200121,10082.88,-11.15,-0.65,0.26,2.23,0,NaN
20200122,10126.08,-11.35,2.15,0.31,1.08,0,NaN
20200123,10247.04,-9.35,3.15,0.35,1.36,0,NaN
20200124,9028.8,-3.25,8.95,0.47,2.66,21.5,NaN
20200125,3136.32,-0.45,5.25,0.53,3.09,10.1,NaN
20200126,5287.68,0.15,4.25,0.47,3.02,0,NaN
20200127,3974.4,1.15,4.55,0.47,3.09,0,NaN
20200128,7378.56,-0.05,3.45,0.42,3.3,0,NaN
20200129,11188.8,-8.85,3.85,0.36,2.66,0,NaN
20200130,10972.8,-8.75,2.15,0.27,1.8,0,NaN
20200131,6082.56,-0.75,4.25,0.39,1.8,0.3,NaN
20200201,5140.8,0.05,4.05,0.52,1.15,0,NaN
20200202,4527.36,0.45,7.35,0.53,3.16,1.4,NaN
20200203,11050.56,3.05,15.75,0.59,2.95,0,NaN
20200204,4164.48,0.95,15.65,0.76,1.87,1.8,NaN
20200205,5019.84,-0.15,2.95,0.4,3.23,1.4,NaN
20200206,4976.64,1.15,6.15,0.57,2.08,11.7,NaN
20200207,3127.68,-3.45,5.35,0.51,4.96,19.5,NaN
20200208,5693.76,-3.35,3.45,0.32,2.59,0,NaN
20200209,7551.36,-2.15,5.25,0.42,2.51,0.9,NaN
20200210,3481.92,3.55,6.75,0.58,2.59,1.7,NaN
20200211,5279.04,-0.15,7.45,0.6,2.51,0.5,NaN
20200212,11905.92,-0.85,5.65,0.4,2.8,7.8,NaN
20200213,6549.12,-4.05,5.95,0.52,3.59,1.6,NaN
20200214,11076.48,-13.95,-2.65,0.21,4.02,0,NaN
20200215,13495.68,-13.35,-1.25,0.16,2.73,0,NaN
20200216,5270.4,-3.75,3.85,0.38,1.87,0,NaN
20200217,13236.48,-3.65,8.55,0.39,1.8,0,NaN
