## Site Characteristics
Country     = 'USA'
Station     = '253342'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.4022; Latitude = 41.8238; Elevation = 425.84; AngstromA = 0.2; AngstromB = 0.5; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7421.76,-6.15,0.45,0.37,4.53,0,NaN
20200102,7395.84,-3.15,6.75,0.46,5.1,0,NaN
20200103,2324.16,2.05,7.65,0.56,1.72,4.6,NaN
20200104,2194.56,-3.05,3.35,0.52,3.02,0,NaN
20200105,5218.56,-3.15,1.35,0.38,4.31,2.5,NaN
20200106,7689.6,-6.05,3.35,0.41,4.88,0,NaN
20200107,7940.16,-4.95,2.45,0.38,2.44,0.7,NaN
20200108,4933.44,-13.75,-3.25,0.26,5.24,0.5,NaN
20200109,7845.12,-13.65,4.55,0.29,4.67,1.9,NaN
20200110,2583.36,1.85,11.05,0.55,4.81,12,NaN
20200111,4078.08,1.95,17.75,0.82,5.96,2.2,NaN
20200112,8449.92,-1.45,2.65,0.57,4.24,0,NaN
20200113,9020.16,-2.75,7.15,0.53,2.87,0,NaN
20200114,8043.84,-2.75,10.25,0.58,3.59,0,NaN
20200115,9201.6,-2.25,7.45,0.53,2.95,2.8,NaN
20200116,6315.84,-9.05,0.35,0.36,6.18,1.1,NaN
20200117,9564.48,-9.85,-4.35,0.16,3.23,0,NaN
20200118,3127.68,-6.65,3.95,0.38,6.32,12.5,NaN
20200119,3205.44,-14.15,-5.95,0.26,5.39,0,NaN
20200120,9815.04,-15.15,-5.25,0.22,3.02,0,NaN
20200121,9192.96,-15.65,-4.85,0.23,2.15,0,NaN
20200122,9642.24,-16.25,0.35,0.25,2.59,0,NaN
20200123,9037.44,-11.55,4.45,0.33,2.23,0,NaN
20200124,5944.32,-0.85,7.65,0.48,4.81,13.8,NaN
20200125,2453.76,-0.85,3.35,0.5,3.09,1.7,NaN
