## Site Characteristics
Country     = 'USA'
Station     = '289387'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.0262; Latitude = 40.7361; Elevation = 447.79; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8519.04,-5.15,2.25,0.4,5.96,0,NaN
20200102,8510.4,-2.85,9.15,0.5,4.53,6.5,NaN
20200103,2669.76,4.95,10.05,0.72,1.72,12.7,NaN
20200104,3058.56,-3.75,8.55,0.57,4.09,1.7,NaN
20200105,7110.72,-3.45,2.45,0.42,5.6,2.4,NaN
20200106,8709.12,-4.75,4.35,0.45,6.18,0,NaN
20200107,8138.88,-5.05,0.95,0.37,3.23,1.1,NaN
20200108,5797.44,-11.65,-0.85,0.29,6.97,0.8,NaN
20200109,8968.32,-11.55,4.45,0.3,4.31,0,NaN
20200110,2989.44,2.05,11.35,0.61,4.38,6.3,NaN
20200111,6039.36,7.35,19.35,0.96,5.82,2.9,NaN
20200112,8277.12,-0.65,8.75,0.68,4.81,0,NaN
20200113,9702.72,-2.15,9.45,0.59,3.16,0,NaN
20200114,7724.16,-1.75,9.75,0.65,4.45,0,NaN
20200115,10048.32,-1.15,11.45,0.63,3.66,0.8,NaN
20200116,6194.88,-7.75,2.35,0.41,7.61,3.5,NaN
20200117,9944.64,-8.45,-3.55,0.2,3.66,1.7,NaN
20200118,3412.8,-6.15,6.25,0.43,6.68,14.9,NaN
20200119,4363.2,-11.45,-3.45,0.3,7.11,1.9,NaN
20200120,8873.28,-12.95,-3.75,0.25,4.02,0.7,NaN
20200121,10566.72,-14.05,-4.35,0.24,2.95,0,NaN
20200122,11050.56,-13.85,1.85,0.27,1.8,0,NaN
20200123,9858.24,-8.05,6.05,0.38,2.44,0,NaN
20200124,6670.08,-0.05,5.95,0.52,5.53,23.1,NaN
20200125,4026.24,-1.25,4.45,0.56,3.66,3.6,NaN
20200126,4449.6,-1.25,0.25,0.49,5.1,2.4,NaN
20200127,2963.52,-1.25,0.75,0.48,4.88,0.6,NaN
20200128,7750.08,-2.65,0.95,0.46,4.38,1.8,NaN
20200129,10437.12,-8.75,1.05,0.37,2.3,0,NaN
20200130,10298.88,-8.65,1.55,0.36,2.37,0,NaN
20200131,7119.36,-1.95,4.35,0.45,1.72,1.8,NaN
20200201,5590.08,-1.25,1.75,0.54,2.37,3.1,NaN
20200202,4544.64,-1.15,9.15,0.57,6.61,1.9,NaN
20200203,10782.72,0.85,15.55,0.66,4.45,0.8,NaN
20200204,3516.48,-1.45,13.35,0.7,4.17,7.8,NaN
20200205,5546.88,-1.55,3.65,0.4,4.45,7.4,NaN
20200206,4518.72,-1.45,7.05,0.61,3.02,16,NaN
20200207,2946.24,-4.95,-0.25,0.43,5.89,5.3,NaN
20200208,6825.6,-4.85,0.55,0.39,3.23,0.4,NaN
20200209,7836.48,-2.95,5.55,0.44,3.66,19,NaN
20200210,3827.52,2.45,7.75,0.55,3.52,6.2,NaN
20200211,4380.48,-2.95,4.05,0.52,3.66,0.4,NaN
20200212,11197.44,-3.55,3.85,0.43,3.16,21.5,NaN
20200213,3965.76,-8.55,2.65,0.43,4.38,1.2,NaN
20200214,9452.16,-14.35,-6.05,0.22,3.95,0,NaN
20200215,12718.08,-13.15,1.95,0.27,3.66,0,NaN
20200216,4553.28,-5.25,4.85,0.45,3.81,0,NaN
20200217,12674.88,-4.65,7.85,0.43,2.51,1,NaN
20200218,3447.36,-3.05,8.35,0.56,5.24,7.9,NaN
20200219,13538.88,-8.25,3.85,0.37,4.67,0,NaN
20200220,6480,-10.85,-1.95,0.26,3.59,0,NaN
20200221,14014.08,-10.65,0.65,0.22,4.24,0,NaN
20200222,14662.08,-6.95,7.35,0.28,5.67,0,NaN
20200223,14549.76,-5.45,11.25,0.39,4.02,0,NaN
20200224,13245.12,-1.95,12.65,0.56,2.59,0.4,NaN
20200225,5391.36,3.75,9.65,0.71,2.08,3.5,NaN
20200226,7007.04,-5.25,11.75,0.6,3.23,27.9,NaN
20200227,9728.64,-8.15,-3.25,0.26,9.7,1.3,NaN
20200228,9322.56,-8.45,-1.85,0.23,7.11,0,NaN
20200229,6765.12,-9.85,-2.25,0.25,6.68,0,NaN
20200301,14031.36,-8.55,8.45,0.35,3.81,0,NaN
20200302,9313.92,5.95,14.65,0.53,4.53,4.1,NaN
20200303,5892.48,1.05,12.25,0.71,4.38,12.6,NaN
20200304,10756.8,-3.85,9.85,0.54,6.54,0.3,NaN
20200305,13348.8,-3.55,10.95,0.48,2.51,6.9,NaN
20200306,6384.96,-1.75,6.85,0.44,5.03,6,NaN
20200307,17150.4,-4.15,6.75,0.38,4.6,0,NaN
20200308,17236.8,-2.75,15.95,0.5,4.09,0,NaN
20200309,17133.12,3.65,19.55,0.69,4.96,2,NaN
20200310,6462.72,-1.35,13.75,0.72,5.89,4.2,NaN
20200311,12147.84,-0.95,7.85,0.62,1.94,0,NaN
20200312,16044.48,4.95,17.65,0.84,3.74,4,NaN
20200313,16675.2,-1.35,14.45,0.68,7.47,1.8,NaN
20200314,14420.16,-1.25,7.55,0.41,2.87,3.7,NaN
20200315,15759.36,-2.55,11.15,0.45,2.87,0,NaN
20200316,13530.24,-1.65,8.65,0.44,5.03,6.3,NaN
20200317,8389.44,-2.45,7.45,0.61,3.52,1.1,NaN
20200318,16148.16,-1.65,12.65,0.64,4.17,21.6,NaN
20200319,14040,9.25,18.45,1.12,3.59,16.8,NaN
20200320,10618.56,-1.25,21.55,0.9,6.9,17,NaN
20200321,16709.76,-2.85,4.75,0.37,3.09,0,NaN
20200322,18480.96,-1.45,8.25,0.38,4.74,2.1,NaN
20200323,5745.6,1.75,6.05,0.61,4.6,12.8,NaN
20200324,19941.12,1.85,9.25,0.6,2.3,2.4,NaN
20200325,15197.76,-0.55,9.75,0.67,2.66,1.4,NaN
20200326,18887.04,0.25,19.95,0.82,3.09,2.3,NaN
20200327,18964.8,8.25,16.05,0.9,1.58,10,NaN
20200328,12061.44,10.15,16.35,1.16,4.31,31.3,NaN
20200329,15456.96,8.95,24.65,1.25,6.61,0,NaN
20200330,7914.24,3.35,11.65,0.71,5.24,0,NaN
20200331,10376.64,3.75,8.15,0.63,2.51,2.2,NaN
20200401,11568.96,-0.85,11.45,0.59,3.52,1.2,NaN
20200402,19992.96,-0.15,13.15,0.5,5.96,0,NaN
20200403,21271.68,1.45,14.65,0.52,5.17,0,NaN
20200404,18118.08,3.15,13.25,0.66,1.8,0,NaN
20200405,16217.28,-0.45,19.55,0.8,2.59,0.9,NaN
20200406,21867.84,0.85,17.45,0.6,1.94,0,NaN
20200407,11223.36,7.55,17.85,0.88,3.09,21.2,NaN
20200408,19111.68,7.25,19.45,1.05,4.38,0,NaN
20200409,14117.76,-1.35,11.15,0.62,7.11,6.2,NaN
20200410,8683.2,-1.65,4.35,0.41,8.4,2.9,NaN
20200411,15448.32,-0.35,11.25,0.48,4.74,0,NaN
20200412,12432.96,4.15,19.35,0.71,4.17,6.9,NaN
20200413,11586.24,1.15,17.05,0.86,7.33,15.9,NaN
20200414,15655.68,-3.45,7.45,0.44,4.24,0,NaN
20200415,19198.08,-3.25,8.75,0.41,4.74,2.3,NaN
20200416,10653.12,-4.15,4.95,0.36,5.1,0,NaN
20200417,14506.56,-1.75,6.75,0.55,3.45,17.6,NaN
20200418,13884.48,-0.55,8.75,0.55,4.6,0.3,NaN
20200419,20589.12,1.45,13.75,0.62,4.6,0,NaN
20200420,23155.2,1.75,14.35,0.57,2.37,0.4,NaN
20200421,13219.2,-2.25,9.35,0.49,7.76,2.3,NaN
20200422,20381.76,-1.15,9.15,0.39,5.39,0.9,NaN
20200423,16027.2,2.85,17.75,0.81,3.52,3.8,NaN
20200424,9953.28,2.65,15.35,0.87,2.37,2.3,NaN
20200425,21988.8,4.05,18.85,0.93,3.38,7.3,NaN
20200426,7724.16,3.15,9.05,0.84,4.38,18.3,NaN
20200427,20018.88,3.45,13.85,0.58,3.95,0,NaN
20200428,10756.8,5.95,14.85,0.73,2.66,2.4,NaN
20200429,13815.36,8.45,19.75,1.09,6.39,13.6,NaN
20200430,12994.56,5.75,14.15,1.02,4.24,4.7,NaN
20200501,17953.92,3.15,13.15,0.83,3.23,0,NaN
20200502,13970.88,6.15,20.05,0.91,3.3,2.5,NaN
20200503,21790.08,8.85,23.15,1.27,4.45,0,NaN
20200504,23068.8,-0.55,11.85,0.71,4.88,0,NaN
20200505,12571.2,1.35,12.75,0.57,2.87,5.4,NaN
20200506,11050.56,-1.35,6.45,0.59,3.66,9.1,NaN
20200507,24632.64,1.15,16.05,0.63,4.67,0.5,NaN
20200508,13219.2,-3.85,8.15,0.56,3.23,6.8,NaN
20200509,12061.44,-2.05,4.75,0.35,6.75,1,NaN
20200510,16528.32,3.15,15.45,0.52,4.24,2.1,NaN
20200511,10212.48,0.35,6.05,0.59,5.82,3.2,NaN
20200512,21064.32,-0.65,11.45,0.58,5.46,0,NaN
20200513,27129.6,2.35,16.75,0.53,2.59,0,NaN
20200514,14074.56,10.85,19.25,0.97,3.45,3.7,NaN
20200515,19224,11.85,26.15,1.56,5.53,9.6,NaN
20200516,25902.72,12.65,23.15,1.11,2.73,0,NaN
20200517,19172.16,13.45,22.65,1.26,5.03,4.2,NaN
20200518,21591.36,12.65,23.05,1.38,5.1,0,NaN
20200519,23794.56,7.85,20.55,0.94,6.61,0,NaN
20200520,23924.16,7.35,17.65,0.67,5.96,0,NaN
20200521,25885.44,10.75,21.95,1.02,4.38,1.9,NaN
20200522,9408.96,12.05,19.75,1.28,2.3,4.9,NaN
20200523,16994.88,13.25,24.05,1.38,2.37,0,NaN
20200524,26170.56,14.25,26.35,1.55,3.95,0,NaN
20200525,22213.44,14.25,30.35,1.83,2.87,0,NaN
20200526,26645.76,15.15,30.65,1.69,3.09,0,NaN
20200527,20537.28,17.35,25.85,1.56,3.74,0.8,NaN
20200528,17668.8,17.95,26.75,1.68,3.74,12.5,NaN
20200529,19863.36,10.85,26.15,1.6,4.53,13.1,NaN
20200530,23820.48,6.35,20.95,1.15,3.88,0.3,NaN
20200531,25021.44,3.25,16.95,0.79,3.74,0,NaN
20200601,27000,8.85,20.75,0.78,3.09,1.2,NaN
20200602,20520,11.35,26.35,1.45,4.67,0,NaN
20200603,22792.32,15.15,28.45,1.88,5.75,7.7,NaN
20200604,22671.36,16.75,28.65,1.89,2.95,1,NaN
20200605,24675.84,16.65,26.05,1.89,2.44,0,NaN
20200606,23353.92,9.85,27.15,1.55,4.17,0,NaN
20200607,25738.56,8.35,24.05,1.22,2.73,0,NaN
20200608,27207.36,10.35,26.55,1.18,0.72,0,NaN
20200609,26688.96,16.75,32.05,1.76,1.87,0.6,NaN
20200610,24943.68,18.45,31.75,2.33,4.67,9.9,NaN
20200611,23604.48,10.85,24.15,1.55,4.74,0,NaN
20200612,26965.44,8.45,23.95,1.23,3.95,0,NaN
20200613,24909.12,8.15,21.35,0.92,2.23,0,NaN
20200614,26809.92,10.85,20.95,1.04,3.45,2,NaN
20200615,23880.96,9.85,23.45,1.28,3.02,0,NaN
20200616,25099.2,12.05,25.75,1.23,2.3,0,NaN
20200617,24883.2,14.85,24.35,1.34,2.87,0,NaN
20200618,23388.48,15.85,26.35,1.54,3.38,0,NaN
20200619,18213.12,13.55,25.55,1.55,1.65,3,NaN
20200620,23500.8,14.35,27.15,1.64,1.29,0,NaN
20200621,24796.8,16.45,29.85,1.82,2.15,0.6,NaN
20200622,21548.16,17.75,29.45,1.93,2.59,23,NaN
20200623,20450.88,12.45,26.55,1.76,4.31,4.5,NaN
20200624,23146.56,11.45,24.05,1.47,4.17,0,NaN
20200625,22515.84,12.55,26.05,1.38,3.23,1.9,NaN
20200626,24451.2,16.05,27.35,1.62,4.53,9.5,NaN
