## Site Characteristics
Country     = 'USA'
Station     = '312971'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.0992; Latitude = 40.0388; Elevation = 409.79; AngstromA = 0.22; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8182.08,-3.05,5.45,0.36,4.45,0,NaN
20200102,8622.72,-2.55,9.55,0.45,2.87,3.1,NaN
20200103,2946.24,5.25,9.75,0.78,1.51,6,NaN
20200104,3576.96,-0.75,11.85,0.68,4.53,0,NaN
20200105,7914.24,-1.35,4.65,0.38,4.81,0,NaN
20200106,8873.28,-1.95,6.75,0.39,4.74,0,NaN
20200107,7292.16,-5.35,1.65,0.33,2.44,4.9,NaN
20200108,6436.8,-9.75,1.85,0.3,6.11,0.7,NaN
20200109,9184.32,-9.85,1.35,0.24,3.81,0,NaN
20200110,3240,-1.05,11.95,0.62,3.66,0,NaN
20200111,6868.8,7.65,19.15,1.15,5.67,15.5,NaN
20200112,8622.72,-0.35,12.85,0.73,4.38,0,NaN
20200113,9262.08,-0.25,9.05,0.66,2.15,0,NaN
20200114,6445.44,0.25,6.85,0.67,2.8,1.8,NaN
20200115,9918.72,-0.15,12.95,0.63,3.02,0.3,NaN
20200116,7931.52,-5.05,6.15,0.47,7.18,1.4,NaN
20200117,10437.12,-6.15,-1.25,0.16,4.17,0,NaN
20200118,3697.92,-4.85,3.75,0.35,5.75,11.5,NaN
20200119,5114.88,-7.85,1.05,0.33,6.11,0,NaN
20200120,9452.16,-9.75,-2.25,0.22,4.6,0,NaN
20200121,10635.84,-10.55,-1.95,0.27,2.8,0,NaN
20200122,10990.08,-10.25,2.45,0.31,1.36,0,NaN
20200123,10177.92,-6.85,3.15,0.36,2.37,0,NaN
20200124,7879.68,-2.65,5.75,0.51,4.31,31.9,NaN
20200125,4285.44,1.55,6.45,0.56,2.8,1.1,NaN
20200126,5814.72,0.35,3.25,0.45,3.59,0,NaN
20200127,3870.72,1.25,3.65,0.45,3.95,0,NaN
20200128,8579.52,0.15,3.45,0.43,4.17,0,NaN
20200129,10687.68,-6.75,3.65,0.4,2.51,0,NaN
20200130,10765.44,-6.65,2.05,0.32,2.3,0,NaN
20200131,7853.76,-1.15,4.35,0.44,2.01,0,NaN
20200201,4596.48,0.45,3.75,0.55,1.72,2.3,NaN
20200202,5201.28,1.25,11.95,0.54,5.03,0,NaN
20200203,11257.92,6.05,18.75,0.64,3.59,0,NaN
20200204,3983.04,1.85,16.25,0.83,2.59,1.9,NaN
20200205,4881.6,1.05,4.55,0.49,3.88,0.6,NaN
20200206,5866.56,1.95,5.75,0.67,2.95,13.6,NaN
20200207,3801.6,-2.15,3.95,0.49,6.03,6.4,NaN
20200208,6981.12,-2.25,3.25,0.33,2.59,1,NaN
20200209,7629.12,-0.75,6.45,0.41,3.23,4,NaN
20200210,3464.64,4.15,8.95,0.59,2.73,1.9,NaN
20200211,4622.4,0.75,8.65,0.61,3.3,0,NaN
20200212,10514.88,0.35,5.75,0.42,3.52,8.7,NaN
20200213,5927.04,-3.85,8.45,0.54,4.31,0.4,NaN
20200214,10022.4,-11.35,-1.85,0.22,4.31,0,NaN
20200215,13201.92,-11.75,0.75,0.21,3.59,0,NaN
20200216,4613.76,-3.45,9.85,0.42,2.15,0,NaN
20200217,13158.72,-2.55,10.25,0.42,2.37,0,NaN
20200218,4000.32,-0.05,8.95,0.65,4.53,2.3,NaN
20200219,14031.36,-4.05,6.65,0.37,4.38,0,NaN
20200220,9184.32,-8.75,1.25,0.23,3.45,0,NaN
20200221,14558.4,-8.05,2.25,0.18,3.52,0,NaN
20200222,14973.12,-5.25,10.55,0.21,3.74,0,NaN
20200223,14886.72,-4.25,14.05,0.31,2.66,0,NaN
20200224,13651.2,-0.05,13.45,0.46,2.3,0,NaN
20200225,5607.36,5.55,9.15,0.76,1.72,0.6,NaN
20200226,10964.16,-2.15,13.15,0.7,3.23,12.7,NaN
20200227,10368,-3.85,-0.45,0.28,8.26,0,NaN
20200228,7698.24,-5.25,2.95,0.26,5.46,0,NaN
20200229,8449.92,-5.95,-0.85,0.22,5.96,0,NaN
20200301,16027.2,-3.95,9.75,0.29,3.09,0,NaN
20200302,11223.36,2.65,17.45,0.57,3.02,3.5,NaN
20200303,9434.88,3.45,12.95,0.78,4.02,7,NaN
20200304,16295.04,-1.45,13.85,0.53,5.46,0.5,NaN
20200305,17280,-1.45,11.55,0.45,2.8,0,NaN
20200306,4933.44,-0.85,8.65,0.44,4.74,0.9,NaN
20200307,18325.44,-2.95,8.85,0.37,5.24,0,NaN
20200308,18368.64,-1.45,16.85,0.43,2.87,0,NaN
20200309,18385.92,4.95,21.75,0.54,3.23,0.4,NaN
20200310,5814.72,-0.35,17.05,0.77,4.45,1.9,NaN
20200311,14005.44,-0.25,7.95,0.62,1.8,0.3,NaN
20200312,18290.88,5.15,16.95,0.85,3.88,4.9,NaN
20200313,17167.68,1.95,18.15,0.79,6.25,0,NaN
20200314,16104.96,0.45,9.85,0.41,2.66,3.6,NaN
20200315,12096,-3.05,10.35,0.49,2.37,0,NaN
20200316,15232.32,-2.05,8.55,0.44,4.38,1.6,NaN
20200317,7309.44,-0.65,10.45,0.66,2.73,0,NaN
20200318,18092.16,0.15,11.55,0.59,3.95,22.5,NaN
20200319,16562.88,8.85,17.95,1.09,2.87,2.3,NaN
20200320,15128.64,2.25,24.25,1.05,5.67,1.3,NaN
20200321,18662.4,-0.95,8.85,0.45,3.74,0,NaN
20200322,16225.92,-0.25,8.85,0.39,4.31,0.7,NaN
20200323,5814.72,2.55,6.15,0.59,3.66,4.4,NaN
20200324,21064.32,3.55,11.15,0.61,2.3,3.3,NaN
20200325,9875.52,1.75,7.45,0.71,2.3,5,NaN
20200326,20399.04,3.95,17.15,0.84,3.23,2.1,NaN
20200327,18792,8.75,18.15,0.92,1.8,9.4,NaN
20200328,12208.32,9.55,12.85,0.95,3.81,15.7,NaN
20200329,17452.8,9.45,20.45,1.07,4.96,0.6,NaN
20200330,15145.92,5.65,16.05,0.67,4.53,0,NaN
20200331,10221.12,3.75,9.35,0.64,2.3,3.6,NaN
20200401,12977.28,2.45,10.95,0.59,3.45,0,NaN
20200402,20468.16,3.35,14.25,0.46,6.11,0,NaN
20200403,22299.84,5.45,16.15,0.52,6.18,0,NaN
20200404,10920.96,3.35,14.15,0.7,2.08,0,NaN
20200405,14385.6,3.75,20.35,0.89,2.01,0.3,NaN
20200406,22878.72,6.35,19.15,0.59,2.37,0,NaN
20200407,11473.92,10.05,18.25,0.79,2.23,8.1,NaN
20200408,19293.12,7.35,21.35,1.06,3.95,8.1,NaN
20200409,15534.72,0.35,14.05,0.66,5.96,3.2,NaN
20200410,14843.52,0.55,5.55,0.38,7.76,1.1,NaN
20200411,18385.92,1.05,13.05,0.44,3.88,0,NaN
20200412,15716.16,4.25,19.05,0.77,4.02,13.2,NaN
20200413,12407.04,2.75,20.05,0.97,6.75,6.8,NaN
20200414,14359.68,-0.55,9.45,0.47,3.45,6.4,NaN
20200415,22170.24,-1.45,9.85,0.37,3.66,0.4,NaN
20200416,13711.68,-3.35,6.45,0.35,4.38,0,NaN
20200417,16476.48,-0.65,9.45,0.52,3.45,14.5,NaN
20200418,16398.72,-0.75,9.45,0.59,3.95,0,NaN
20200419,22360.32,2.65,15.85,0.61,3.16,0,NaN
20200420,22697.28,2.35,16.35,0.6,2.37,0,NaN
20200421,15197.76,0.15,12.85,0.52,6.46,2.4,NaN
20200422,24347.52,1.25,11.05,0.37,4.96,0,NaN
20200423,14506.56,4.85,14.25,0.75,3.52,12.7,NaN
20200424,7879.68,5.75,12.35,0.91,2.15,2.2,NaN
20200425,22999.68,6.05,17.85,0.96,3.09,4.9,NaN
20200426,6462.72,3.45,9.05,0.84,3.45,14.3,NaN
20200427,18083.52,3.35,13.75,0.61,4.81,0,NaN
20200428,9685.44,4.75,12.55,0.66,2.37,0.5,NaN
20200429,16597.44,8.35,19.95,1.12,5.75,26.4,NaN
20200430,12597.12,7.75,13.85,1.15,4.74,31.7,NaN
20200501,15914.88,4.35,14.95,0.82,3.16,0,NaN
20200502,15940.8,9.15,21.25,0.83,2.73,1.4,NaN
20200503,20088,12.65,22.45,1.17,3.3,0.7,NaN
20200504,24356.16,2.85,17.15,0.85,5.24,0,NaN
20200505,12346.56,5.55,11.75,0.6,2.08,7.5,NaN
20200506,8631.36,-0.05,8.65,0.68,3.09,4.8,NaN
20200507,27095.04,4.35,17.65,0.56,3.88,0.5,NaN
20200508,12925.44,-1.45,9.35,0.65,3.66,15,NaN
20200509,16580.16,-1.55,5.45,0.34,5.96,0,NaN
20200510,18118.08,5.05,17.65,0.5,3.38,3.6,NaN
20200511,14774.4,3.85,10.35,0.58,5.46,0.7,NaN
20200512,22368.96,0.85,13.25,0.55,4.67,0,NaN
20200513,26758.08,0.75,19.45,0.6,2.3,0,NaN
20200514,16182.72,8.45,19.55,0.94,3.09,3.5,NaN
20200515,24649.92,14.55,29.35,1.51,4.02,0.9,NaN
20200516,26282.88,11.55,25.35,1.24,3.09,0,NaN
20200517,12277.44,12.25,18.65,1.21,4.02,0.5,NaN
