## Site Characteristics
Country     = 'USA'
Station     = '289442'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.725; Latitude = 40.7256; Elevation = 235.8; AngstromA = 0.23; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,6566.4,-6.75,1.65,0.36,3.81,0,NaN
20200102,8683.2,-4.65,7.65,0.44,2.59,0.6,NaN
20200103,2566.08,3.95,8.55,0.57,0.79,7.3,NaN
20200104,3983.04,-0.05,10.25,0.68,3.09,0,NaN
20200105,5667.84,-2.15,2.55,0.38,3.88,1.2,NaN
20200106,7464.96,-2.95,6.85,0.42,3.88,0,NaN
20200107,7957.44,-6.55,3.05,0.39,1.58,7.7,NaN
20200108,6912,-10.75,0.35,0.3,5.24,0,NaN
20200109,9072,-11.25,-0.05,0.25,3.09,0,NaN
20200110,3637.44,-1.15,8.35,0.5,3.02,0,NaN
20200111,5313.6,7.05,18.55,0.73,4.17,13.2,NaN
20200112,8138.88,-2.35,14.75,0.7,4.6,0,NaN
20200113,8657.28,-2.05,7.15,0.59,1.8,0,NaN
20200114,6566.4,-0.85,5.55,0.6,2.37,0,NaN
20200115,9564.48,-0.45,9.65,0.55,2.44,0,NaN
20200116,6773.76,-7.45,5.85,0.41,5.89,0,NaN
20200117,10117.44,-9.25,-3.85,0.15,4.17,0,NaN
20200118,4069.44,-8.25,0.75,0.32,4.24,8.4,NaN
20200119,5339.52,-9.15,0.75,0.36,4.74,0,NaN
20200120,10393.92,-11.35,-2.75,0.21,3.66,0,NaN
20200121,10065.6,-11.55,-0.85,0.26,2.15,0,NaN
20200122,10117.44,-11.55,2.35,0.3,1.15,0,NaN
20200123,10264.32,-9.05,3.75,0.35,1.36,0,NaN
20200124,9184.32,-2.95,8.95,0.46,2.8,18.6,NaN
20200125,3188.16,-0.65,4.65,0.51,3.16,11.2,NaN
20200126,5235.84,0.05,3.65,0.47,3.16,0,NaN
20200127,4034.88,0.45,3.95,0.46,3.23,0,NaN
