## Site Characteristics
Country     = 'USA'
Station     = '312954'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.8113; Latitude = 40.0294; Elevation = 816.19; AngstromA = 0.22; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7931.52,-3.45,1.75,0.34,4.6,0,NaN
20200102,7896.96,-0.55,10.05,0.43,3.74,4.5,NaN
20200103,2954.88,6.75,10.35,0.87,1.65,12.9,NaN
20200104,3317.76,-4.35,6.15,0.56,4.31,2.1,NaN
20200105,8544.96,-4.05,1.45,0.37,4.88,0,NaN
20200106,8372.16,-4.15,1.65,0.38,4.67,0,NaN
20200107,7007.04,-6.05,-1.75,0.29,2.51,4.5,NaN
20200108,5572.8,-11.45,-1.65,0.28,6.03,0,NaN
20200109,8311.68,-9.85,4.35,0.29,3.74,0,NaN
20200110,2600.64,2.75,12.75,0.61,4.31,1.3,NaN
20200111,7058.88,7.45,17.05,1,6.11,15.3,NaN
20200112,8752.32,1.15,8.85,0.72,4.31,0,NaN
20200113,8838.72,0.65,8.85,0.61,2.01,0,NaN
20200114,6480,0.75,9.65,0.71,3.02,2.8,NaN
20200115,9365.76,0.25,12.25,0.6,3.09,1.3,NaN
20200116,8208,-8.55,0.75,0.39,6.97,1.3,NaN
20200117,9892.8,-7.65,-2.55,0.15,3.88,0.5,NaN
20200118,3257.28,-5.95,5.25,0.38,5.96,18.7,NaN
20200119,5149.44,-11.65,-4.45,0.27,6.11,0.6,NaN
20200120,8856,-12.65,-5.85,0.21,4.31,0,NaN
20200121,9823.68,-12.05,-5.05,0.24,2.3,0,NaN
20200122,10393.92,-10.45,3.15,0.27,1.29,0,NaN
20200123,9443.52,-4.35,4.95,0.29,2.23,0,NaN
20200124,6220.8,-0.65,4.45,0.49,4.17,30.1,NaN
20200125,5175.36,-2.05,2.75,0.51,2.73,1.5,NaN
20200126,5235.84,-2.45,-0.35,0.43,3.66,0,NaN
20200127,3533.76,-2.65,-0.35,0.43,3.81,0.5,NaN
20200128,9002.88,-3.55,-0.95,0.41,3.88,0,NaN
20200129,10471.68,-7.45,-1.35,0.36,2.3,0,NaN
20200130,8925.12,-7.15,-0.55,0.33,2.08,0,NaN
20200131,7948.8,-2.65,3.05,0.43,1.87,0,NaN
20200201,4440.96,-3.25,1.35,0.52,1.94,5.2,NaN
20200202,5711.04,-1.65,8.85,0.53,5.32,0.9,NaN
20200203,10834.56,5.25,15.95,0.63,3.59,0.9,NaN
20200204,3922.56,-0.55,12.45,0.74,2.95,2.3,NaN
20200205,5382.72,-0.75,4.65,0.5,4.09,0.6,NaN
20200206,5391.36,-0.55,8.35,0.71,2.73,14.4,NaN
20200207,3352.32,-7.05,-2.05,0.42,5.67,4.7,NaN
20200208,6315.84,-6.75,-1.75,0.33,2.8,1.5,NaN
20200209,9028.8,-3.45,5.85,0.41,3.52,8.2,NaN
20200210,3438.72,3.85,8.75,0.58,3.09,5.3,NaN
20200211,4181.76,-2.45,6.35,0.55,3.02,0,NaN
20200212,9927.36,-1.85,8.45,0.44,3.3,13.2,NaN
20200213,4717.44,-7.85,5.65,0.46,4.09,1.3,NaN
20200214,9400.32,-13.65,-5.85,0.21,3.88,0,NaN
20200215,12355.2,-11.15,2.05,0.21,3.59,0,NaN
20200216,4682.88,-4.25,6.95,0.42,2.59,0.4,NaN
20200217,12424.32,-3.25,7.65,0.39,2.44,0,NaN
20200218,3715.2,-2.55,7.75,0.58,4.38,5.7,NaN
20200219,13590.72,-6.95,2.85,0.35,4.09,0,NaN
20200220,9227.52,-12.25,-1.75,0.23,3.16,0,NaN
20200221,14048.64,-10.05,0.65,0.17,3.38,0,NaN
20200222,14480.64,-5.15,7.05,0.21,3.88,0,NaN
20200223,14299.2,-2.35,10.55,0.29,3.23,0,NaN
20200224,12908.16,1.15,10.45,0.47,2.44,1,NaN
20200225,4518.72,3.15,8.05,0.73,1.58,2.2,NaN
20200226,9840.96,-5.75,10.95,0.59,3.09,17.4,NaN
20200227,10817.28,-8.95,-5.35,0.26,8.26,1.2,NaN
20200228,6816.96,-10.95,-2.85,0.25,5.6,0,NaN
20200229,8017.92,-9.35,-3.05,0.22,5.89,0,NaN
20200301,14964.48,-6.25,7.75,0.28,3.02,0.5,NaN
20200302,9374.4,5.45,13.05,0.55,3.66,2.4,NaN
20200303,9201.6,0.35,10.45,0.71,4.31,7.5,NaN
20200304,14860.8,-3.05,9.75,0.5,5.46,0.4,NaN
20200305,16208.64,-2.05,10.25,0.42,2.37,0,NaN
20200306,8657.28,-3.45,3.85,0.41,4.74,2,NaN
20200307,17608.32,-2.95,4.35,0.35,4.88,0,NaN
20200308,17910.72,-1.15,14.55,0.39,3.3,0,NaN
20200309,17893.44,7.65,17.45,0.53,3.66,0.6,NaN
20200310,6264,0.15,12.55,0.74,4.81,3,NaN
20200311,12674.88,0.15,6.85,0.64,1.58,0.4,NaN
20200312,17452.8,4.45,15.75,0.83,3.74,4.4,NaN
20200313,17219.52,-0.55,13.95,0.7,6.25,0,NaN
20200314,14160.96,-0.65,6.95,0.38,2.37,5.7,NaN
