## Site Characteristics
Country     = 'USA'
Station     = '290828'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.7267; Latitude = 40.6968; Elevation = 248.64; AngstromA = 0.23; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,6549.12,-6.95,2.05,0.36,3.81,0,NaN
20200102,8665.92,-5.65,7.65,0.44,2.51,0.7,NaN
20200103,2557.44,3.95,8.45,0.57,0.79,7.2,NaN
20200104,3991.68,0.05,10.75,0.68,3.09,0,NaN
20200105,5659.2,-2.05,2.75,0.38,3.81,1.1,NaN
20200106,7404.48,-3.35,7.55,0.42,3.81,0,NaN
20200107,7940.16,-7.25,3.35,0.39,1.58,7.9,NaN
20200108,6920.64,-10.35,0.25,0.31,5.24,0,NaN
20200109,9072,-11.25,-0.15,0.25,2.95,0,NaN
20200110,3654.72,-1.05,7.95,0.49,2.95,0,NaN
20200111,5322.24,6.65,19.05,0.73,4.02,13.2,NaN
20200112,8130.24,-2.25,14.95,0.7,4.6,0,NaN
20200113,8640,-1.95,6.95,0.59,1.72,0,NaN
20200114,6531.84,-0.85,5.45,0.6,2.3,0,NaN
20200115,9547.2,-0.65,9.35,0.55,2.37,0,NaN
20200116,6756.48,-6.95,6.15,0.42,5.82,0,NaN
20200117,10100.16,-9.05,-3.65,0.15,4.09,0,NaN
20200118,4069.44,-8.05,0.45,0.32,4.17,8.3,NaN
20200119,5339.52,-8.85,0.85,0.36,4.74,0,NaN
20200120,10376.64,-11.25,-2.85,0.21,3.59,0,NaN
20200121,10056.96,-11.55,-0.95,0.26,2.15,0,NaN
20200122,10091.52,-11.75,1.95,0.3,1.08,0,NaN
20200123,10247.04,-9.55,3.05,0.34,1.29,0,NaN
20200124,9167.04,-3.35,8.65,0.46,2.73,20.2,NaN
20200125,3179.52,-0.75,4.75,0.51,3.16,11,NaN
20200126,5235.84,-0.15,3.85,0.46,3.09,0,NaN
20200127,4043.52,0.65,4.15,0.46,3.16,0,NaN
20200128,7361.28,-0.55,3.05,0.41,3.3,0,NaN
20200129,11257.92,-9.45,3.45,0.35,2.59,0,NaN
20200130,10955.52,-9.25,1.85,0.26,1.8,0,NaN
20200131,6048,-0.95,4.05,0.38,1.8,0,NaN
20200201,5158.08,-0.45,3.75,0.5,1.22,0,NaN
20200202,4423.68,0.25,7.05,0.51,3.23,1.5,NaN
20200203,10895.04,2.65,15.35,0.57,3.02,0,NaN
20200204,4155.84,0.35,15.45,0.73,2.01,2,NaN
20200205,5028.48,-0.65,2.45,0.38,3.3,1.5,NaN
20200206,4950.72,0.95,6.05,0.54,2.08,11.6,NaN
20200207,3093.12,-4.35,4.95,0.49,4.96,20.1,NaN
20200208,5434.56,-3.95,3.05,0.32,2.66,0,NaN
20200209,7516.8,-2.55,4.85,0.41,2.51,1.3,NaN
20200210,3551.04,3.15,6.55,0.55,2.59,1.7,NaN
20200211,5296.32,-0.75,7.05,0.58,2.51,0.6,NaN
20200212,11810.88,-1.35,5.25,0.39,2.8,8,NaN
20200213,6557.76,-4.65,5.55,0.5,3.66,1.7,NaN
20200214,10938.24,-14.75,-3.15,0.2,4.02,0,NaN
20200215,13348.8,-14.25,-1.55,0.16,2.73,0,NaN
20200216,5425.92,-4.05,3.55,0.37,1.94,0,NaN
20200217,13080.96,-4.45,8.25,0.38,1.8,0,NaN
20200218,3602.88,-0.65,7.05,0.55,3.74,3.2,NaN
20200219,13478.4,-5.05,6.15,0.37,3.81,0,NaN
20200220,7145.28,-9.35,-0.65,0.24,3.09,0,NaN
