## Site Characteristics
Country     = 'USA'
Station     = '272743'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.4993; Latitude = 41.2363; Elevation = 444.81; AngstromA = 0.21; AngstromB = 0.49; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7352.64,-5.75,1.75,0.38,4.17,0,NaN
20200102,7447.68,-3.95,7.65,0.46,4.02,2.9,NaN
20200103,2203.2,2.95,8.85,0.58,1.36,10.1,NaN
20200104,2306.88,-2.85,5.55,0.55,3.16,1.1,NaN
20200105,6272.64,-2.45,2.05,0.39,4.31,0.6,NaN
20200106,8251.2,-4.15,4.25,0.42,4.67,0,NaN
20200107,7542.72,-3.75,2.65,0.38,2.23,2.6,NaN
20200108,5935.68,-12.15,-2.15,0.28,5.17,0.9,NaN
20200109,7637.76,-11.85,4.95,0.31,3.74,0.3,NaN
20200110,2695.68,0.55,11.85,0.61,3.95,11.1,NaN
20200111,4648.32,3.25,18.85,0.92,5.24,1.5,NaN
20200112,7793.28,-0.35,4.35,0.63,3.95,0,NaN
20200113,8985.6,-2.05,7.85,0.55,2.51,0,NaN
20200114,8328.96,-1.95,9.85,0.61,3.45,0,NaN
20200115,9227.52,-1.75,9.05,0.56,2.59,1.9,NaN
20200116,5590.08,-7.25,1.05,0.39,6.11,3.6,NaN
20200117,8709.12,-7.65,-3.05,0.19,3.02,0.7,NaN
20200118,3119.04,-6.85,5.15,0.42,5.82,13.8,NaN
20200119,3663.36,-13.25,-5.55,0.27,5.24,0.8,NaN
20200120,9590.4,-13.35,-3.75,0.24,2.87,0,NaN
20200121,9659.52,-13.65,-4.55,0.24,2.01,0,NaN
20200122,10022.4,-13.55,0.55,0.27,1.94,0,NaN
20200123,8907.84,-9.65,5.05,0.36,2.01,0,NaN
20200124,5322.24,-0.15,6.15,0.48,4.17,23.6,NaN
20200125,3456,-0.35,4.35,0.51,2.59,3.2,NaN
20200126,4803.84,-0.35,0.55,0.46,4.02,1.3,NaN
20200127,3075.84,-0.45,0.85,0.45,3.3,1.4,NaN
20200128,6583.68,-2.45,0.65,0.43,2.8,0,NaN
20200129,9538.56,-8.55,0.55,0.36,1.72,0,NaN
