## Site Characteristics
Country     = 'USA'
Station     = '289385'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.089; Latitude = 40.7267; Elevation = 376.89; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8458.56,-4.65,2.85,0.41,5.75,0,NaN
20200102,8432.64,-2.85,9.25,0.52,4.45,6.9,NaN
20200103,2626.56,5.25,10.25,0.72,1.65,12.6,NaN
20200104,2859.84,-3.15,8.55,0.59,3.95,1.2,NaN
20200105,6894.72,-2.95,3.05,0.43,5.46,2.2,NaN
20200106,8648.64,-4.65,5.15,0.47,6.03,0,NaN
20200107,8104.32,-4.65,1.55,0.39,3.09,0.8,NaN
20200108,5711.04,-10.85,0.05,0.3,6.75,0.7,NaN
20200109,8951.04,-10.65,5.95,0.31,4.09,0,NaN
20200110,2989.44,3.05,11.85,0.63,4.24,5.9,NaN
20200111,6022.08,7.75,20.45,0.99,5.6,2.7,NaN
20200112,8138.88,-0.45,9.25,0.69,4.67,0,NaN
20200113,9720,-1.85,9.95,0.61,3.02,0,NaN
20200114,7724.16,-1.15,10.45,0.67,4.31,0,NaN
20200115,10031.04,-0.75,12.05,0.64,3.45,0.7,NaN
20200116,6376.32,-6.75,3.05,0.43,7.4,3.2,NaN
20200117,9780.48,-7.65,-2.85,0.2,3.59,1.6,NaN
20200118,3412.8,-5.25,7.05,0.45,6.54,14.4,NaN
20200119,4302.72,-10.75,-2.95,0.31,6.9,1.6,NaN
20200120,8942.4,-12.05,-3.15,0.26,3.88,0,NaN
20200121,10566.72,-13.35,-3.65,0.25,2.8,0,NaN
20200122,11033.28,-13.45,2.25,0.28,1.65,0,NaN
20200123,9702.72,-7.65,7.05,0.4,2.37,0,NaN
20200124,6549.12,0.45,6.65,0.53,5.24,24.2,NaN
20200125,4181.76,-0.75,5.15,0.58,3.52,3.5,NaN
20200126,4501.44,-0.75,0.85,0.5,5.03,2.2,NaN
20200127,2903.04,-0.65,1.15,0.5,4.74,0.6,NaN
20200128,7490.88,-1.95,1.45,0.47,4.17,1.6,NaN
20200129,10134.72,-7.85,1.55,0.39,2.23,0,NaN
20200130,10143.36,-7.85,2.15,0.38,2.3,0,NaN
20200131,6946.56,-1.55,5.15,0.46,1.65,2.1,NaN
20200201,5538.24,-0.75,2.15,0.56,2.3,2.9,NaN
20200202,4605.12,-0.65,10.35,0.6,6.54,1.9,NaN
20200203,10704.96,0.95,16.05,0.69,4.31,0.9,NaN
20200204,3430.08,-0.95,13.65,0.73,4.17,7.9,NaN
20200205,5590.08,-1.05,4.45,0.42,4.45,7.9,NaN
20200206,4458.24,-1.35,7.65,0.62,2.8,16.6,NaN
20200207,2877.12,-4.45,-0.05,0.43,5.75,5.4,NaN
20200208,6635.52,-4.55,0.85,0.41,3.16,0.5,NaN
20200209,7508.16,-2.45,5.95,0.46,3.59,16.9,NaN
20200210,3827.52,2.65,8.15,0.56,3.45,5.9,NaN
20200211,4294.08,-2.45,4.05,0.53,3.52,0.4,NaN
20200212,11119.68,-3.15,4.05,0.44,2.95,21.4,NaN
20200213,3775.68,-7.95,2.75,0.44,4.17,1.2,NaN
20200214,9236.16,-13.55,-5.25,0.22,3.81,0,NaN
20200215,12640.32,-12.65,2.45,0.28,3.59,0,NaN
20200216,4553.28,-5.05,5.35,0.46,3.74,0,NaN
20200217,12614.4,-4.25,8.45,0.44,2.37,1,NaN
20200218,3430.08,-2.65,9.15,0.58,5.03,7.2,NaN
20200219,13392,-7.55,4.65,0.39,4.45,0,NaN
20200220,6367.68,-10.65,-1.45,0.27,3.52,0,NaN
20200221,13867.2,-10.35,0.95,0.23,4.09,0,NaN
20200222,14575.68,-6.75,7.75,0.3,5.53,0,NaN
20200223,14454.72,-5.65,11.55,0.41,3.95,0,NaN
20200224,13072.32,-2.35,13.05,0.6,2.51,0.4,NaN
20200225,5227.2,4.35,10.25,0.73,2.01,3.3,NaN
20200226,6592.32,-4.75,12.25,0.62,3.09,26.3,NaN
20200227,9547.2,-7.65,-2.55,0.27,9.48,1.3,NaN
20200228,9253.44,-7.95,-1.15,0.24,6.97,0,NaN
20200229,6713.28,-9.45,-1.25,0.26,6.54,0,NaN
