## Site Characteristics
Country     = 'USA'
Station     = '317108'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.975; Latitude = 39.9015; Elevation = 673.99; AngstromA = 0.23; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7741.44,-3.45,1.45,0.32,5.24,0,NaN
20200102,7966.08,-0.55,10.55,0.42,3.59,4.3,NaN
20200103,3058.56,8.05,11.05,0.83,1.8,12,NaN
20200104,3257.28,-4.25,7.95,0.56,4.67,2.5,NaN
20200105,8614.08,-4.95,1.75,0.35,5.32,0.4,NaN
20200106,8277.12,-4.05,2.05,0.36,5.17,0,NaN
20200107,6860.16,-6.15,-0.05,0.27,2.87,4.3,NaN
20200108,5581.44,-12.65,-1.05,0.27,6.39,0,NaN
20200109,8277.12,-12.35,3.95,0.29,3.52,0,NaN
20200110,2583.36,4.35,12.95,0.55,4.02,0.4,NaN
20200111,7197.12,6.95,18.05,0.89,5.96,13.4,NaN
20200112,8812.8,0.05,8.25,0.67,4.67,0,NaN
20200113,8899.2,-0.15,8.95,0.57,2.37,0,NaN
20200114,6834.24,0.45,10.15,0.69,3.52,2.5,NaN
20200115,9417.6,0.45,13.35,0.57,3.23,1.9,NaN
20200116,8406.72,-8.85,1.65,0.38,7.54,0.8,NaN
20200117,9944.64,-8.85,-3.45,0.15,3.81,0.5,NaN
20200118,3214.08,-6.25,5.85,0.37,6.11,19.1,NaN
20200119,5348.16,-12.55,-3.95,0.25,6.68,0.7,NaN
20200120,8830.08,-13.95,-5.85,0.2,4.24,0,NaN
20200121,9806.4,-14.65,-5.95,0.22,2.44,0,NaN
20200122,10471.68,-13.25,2.25,0.25,1.22,0,NaN
20200123,9521.28,-5.45,4.85,0.25,2.37,0,NaN
20200124,6393.6,0.55,4.15,0.46,4.67,19.5,NaN
20200125,5313.6,-2.05,2.95,0.48,3.09,0.9,NaN
20200126,5279.04,-2.75,0.15,0.4,4.31,0,NaN
20200127,3715.2,-2.95,0.05,0.4,4.24,0.6,NaN
20200128,9331.2,-3.85,-0.65,0.38,4.09,0.7,NaN
20200129,10558.08,-8.95,-1.25,0.34,2.23,0,NaN
20200130,8674.56,-8.45,-0.25,0.31,2.08,0,NaN
20200131,8078.4,-1.75,3.55,0.39,1.72,0,NaN
20200201,4821.12,-1.75,2.05,0.47,2.08,4.2,NaN
20200202,6194.88,-3.35,9.25,0.5,6.54,1.1,NaN
20200203,11344.32,2.65,16.05,0.59,4.17,0.7,NaN
20200204,4104,-2.75,12.65,0.66,3.3,1.9,NaN
20200205,5987.52,-2.55,3.55,0.48,4.17,0.5,NaN
20200206,5581.44,-2.25,9.25,0.66,2.66,10.5,NaN
20200207,3533.76,-7.15,-0.65,0.4,6.11,4.3,NaN
20200208,6860.16,-6.45,-0.55,0.31,2.95,1.3,NaN
20200209,9521.28,-4.45,6.15,0.38,3.52,10.8,NaN
20200210,3654.72,5.05,9.05,0.52,3.16,7.5,NaN
20200211,4302.72,-3.45,6.95,0.51,3.38,0,NaN
20200212,10022.4,-3.95,9.55,0.42,3.3,14,NaN
20200213,4864.32,-9.95,6.55,0.42,4.38,1.3,NaN
20200214,9771.84,-15.35,-6.25,0.19,3.88,0,NaN
20200215,12899.52,-14.55,1.85,0.2,3.16,0,NaN
20200216,5088.96,-3.35,8.15,0.39,2.95,0,NaN
20200217,12864.96,-3.95,8.55,0.36,2.66,0,NaN
20200218,3896.64,-3.95,8.25,0.54,4.31,6.3,NaN
20200219,14152.32,-7.85,3.75,0.33,4.24,0,NaN
20200220,10117.44,-13.55,-0.75,0.21,3.09,0,NaN
20200221,14627.52,-12.55,-0.45,0.16,3.52,0,NaN
20200222,15085.44,-7.05,6.95,0.2,4.45,0,NaN
20200223,14869.44,-2.35,11.15,0.27,3.3,0,NaN
20200224,13322.88,0.65,11.05,0.43,2.44,0.8,NaN
20200225,4285.44,2.45,8.85,0.67,1.65,2.6,NaN
20200226,10635.84,-8.05,12.85,0.53,3.02,16.7,NaN
20200227,11465.28,-10.05,-4.25,0.24,8.84,1.1,NaN
20200228,7076.16,-11.35,-0.85,0.24,6.11,0,NaN
20200229,8424,-10.75,-2.85,0.21,6.39,0,NaN
20200301,14852.16,-8.25,8.05,0.28,3.3,0.4,NaN
20200302,9080.64,7.15,13.45,0.51,3.95,3.1,NaN
20200303,8795.52,-1.35,11.55,0.65,4.6,9.6,NaN
20200304,14722.56,-3.85,10.45,0.47,6.03,0.3,NaN
20200305,16562.88,-2.75,10.45,0.39,2.3,0,NaN
20200306,8562.24,-3.95,4.85,0.38,5.17,2.1,NaN
20200307,17496,-3.15,4.05,0.32,4.96,0,NaN
20200308,17962.56,-1.45,14.85,0.37,3.3,0,NaN
20200309,17928,8.35,18.35,0.49,4.02,0.6,NaN
20200310,6082.56,-0.25,12.75,0.72,5.1,3.1,NaN
20200311,12674.88,0.25,7.65,0.6,1.58,0.6,NaN
20200312,17625.6,4.15,16.75,0.77,3.52,4.3,NaN
20200313,17470.08,-2.55,14.05,0.64,6.68,0,NaN
20200314,13780.8,-1.35,6.65,0.35,2.44,6.9,NaN
20200315,10411.2,-2.95,7.55,0.43,2.59,0,NaN
20200316,13383.36,-2.15,6.75,0.41,4.31,2.6,NaN
20200317,8061.12,-2.25,8.05,0.59,2.66,0.5,NaN
20200318,17089.92,-0.55,12.85,0.63,3.95,22.6,NaN
20200319,16804.8,12.45,18.35,1.01,3.38,3.3,NaN
20200320,13780.8,-2.65,20.25,0.81,6.54,0.7,NaN
20200321,19837.44,-3.15,4.05,0.39,3.09,0,NaN
20200322,20062.08,-2.95,6.75,0.36,4.6,0.4,NaN
20200323,7162.56,0.05,6.65,0.57,3.81,9,NaN
20200324,20589.12,-0.35,9.05,0.56,2.37,9.3,NaN
20200325,12510.72,-0.75,6.35,0.61,2.3,1.4,NaN
20200326,19776.96,0.55,19.05,0.76,2.8,4,NaN
20200327,18472.32,7.05,15.45,0.86,1.65,9.4,NaN
20200328,16372.8,9.05,19.55,1.12,3.38,6.6,NaN
20200329,18429.12,6.95,23.95,1.09,5.67,0,NaN
20200330,15552,0.55,12.55,0.6,5.32,0.4,NaN
20200331,11093.76,0.95,6.45,0.56,2.66,5.1,NaN
20200401,10549.44,-1.65,8.65,0.52,3.52,0.7,NaN
20200402,20632.32,-0.55,11.75,0.44,6.11,0,NaN
20200403,21625.92,0.05,13.85,0.45,5.75,0,NaN
20200404,18826.56,0.45,11.65,0.59,1.87,0,NaN
20200405,11880,0.85,17.65,0.78,2.08,0.3,NaN
20200406,21651.84,2.45,17.15,0.56,2.01,0,NaN
20200407,9590.4,9.45,16.45,0.85,2.59,13.7,NaN
20200408,17677.44,6.95,17.15,0.97,4.02,10.8,NaN
20200409,16502.4,-2.25,10.75,0.59,6.68,5.6,NaN
20200410,10290.24,-2.05,2.95,0.34,8.05,0.6,NaN
20200411,18506.88,-0.15,10.45,0.4,4.24,0,NaN
20200412,15206.4,6.05,18.25,0.61,4.02,10.4,NaN
20200413,12303.36,-0.55,17.25,0.8,6.9,3.5,NaN
20200414,15024.96,-3.85,5.65,0.38,3.59,4.6,NaN
20200415,22489.92,-3.25,7.15,0.31,4.02,1.2,NaN
20200416,13884.48,-2.95,3.75,0.3,4.88,0.3,NaN
20200417,15586.56,0.15,7.55,0.48,3.81,26.6,NaN
20200418,19008,-0.55,6.95,0.5,4.31,0,NaN
20200419,21176.64,1.15,13.05,0.54,3.59,0,NaN
20200420,22688.64,3.25,13.95,0.52,2.37,0,NaN
20200421,14567.04,-2.95,9.25,0.47,7.26,4.6,NaN
20200422,23310.72,-1.15,9.65,0.35,5.1,0,NaN
20200423,13055.04,6.45,14.75,0.69,3.3,12.7,NaN
20200424,8372.16,2.85,11.15,0.8,2.01,3,NaN
20200425,21703.68,6.05,16.55,0.81,3.38,9.2,NaN
20200426,8009.28,1.15,8.45,0.74,3.38,15.6,NaN
20200427,19275.84,2.15,12.05,0.54,4.53,0,NaN
20200428,8968.32,5.25,10.85,0.65,2.23,1.3,NaN
20200429,15033.6,7.15,17.05,0.98,5.53,24.7,NaN
20200430,13435.2,5.25,12.55,0.97,3.81,3.4,NaN
20200501,17582.4,4.15,10.35,0.77,3.3,0,NaN
20200502,13590.72,6.05,19.35,0.86,2.95,1.1,NaN
20200503,15837.12,7.15,19.35,1.17,3.95,2.6,NaN
20200504,25488,-0.25,13.25,0.73,5.24,0,NaN
20200505,9573.12,3.15,10.25,0.6,2.66,6.2,NaN
20200506,9400.32,-0.75,4.55,0.59,3.45,1.1,NaN
20200507,26248.32,2.55,14.65,0.54,4.45,1.2,NaN
20200508,14307.84,-4.65,7.85,0.55,4.24,10.3,NaN
20200509,14160.96,-2.75,3.55,0.31,6.03,0,NaN
20200510,16277.76,2.15,15.05,0.47,3.59,3.8,NaN
20200511,11283.84,0.45,4.55,0.55,5.89,0.9,NaN
20200512,21401.28,0.65,10.05,0.52,4.88,0,NaN
20200513,26576.64,3.95,16.25,0.49,2.3,0,NaN
20200514,14912.64,9.15,19.15,1,2.95,8.6,NaN
20200515,22982.4,12.45,25.75,1.45,4.96,1.3,NaN
20200516,25254.72,12.15,22.05,1.16,3.09,0.3,NaN
20200517,20995.2,12.35,18.55,1.28,4.45,0.3,NaN
20200518,24822.72,11.35,18.85,1.37,4.31,0,NaN
20200519,21064.32,6.25,17.55,0.91,6.32,1.7,NaN
20200520,13340.16,6.25,15.55,0.67,5.6,0.3,NaN
20200521,18973.44,7.45,16.95,1.02,4.17,5,NaN
20200522,11750.4,12.45,19.25,1.23,1.58,13.4,NaN
20200523,25211.52,10.85,23.15,1.35,2.37,0,NaN
20200524,24105.6,13.45,20.55,1.47,3.3,0,NaN
20200525,24166.08,12.85,26.65,1.7,2.44,0,NaN
20200526,26369.28,15.35,27.35,1.57,3.02,0,NaN
20200527,19569.6,16.95,23.15,1.52,3.52,2.9,NaN
20200528,19474.56,17.85,27.25,1.66,3.38,3.6,NaN
20200529,21997.44,8.05,25.35,1.41,4.09,3.1,NaN
20200530,24157.44,4.75,21.15,1.08,3.45,0,NaN
20200531,26300.16,1.35,17.05,0.79,3.59,0,NaN
20200601,26542.08,8.05,19.45,0.66,2.59,0.5,NaN
20200602,22472.64,10.85,25.65,1.28,3.95,0,NaN
20200603,24503.04,15.35,27.05,1.71,5.53,4.8,NaN
20200604,24433.92,15.95,28.95,1.79,2.8,2.9,NaN
20200605,15336,16.15,25.35,1.71,1.8,0.7,NaN
20200606,23803.2,8.55,26.55,1.46,3.88,0,NaN
20200607,26101.44,7.35,23.65,1.14,2.73,0,NaN
20200608,26516.16,11.55,26.45,1.08,1.08,0,NaN
20200609,25833.6,19.35,31.05,1.76,2.15,0.5,NaN
20200610,21254.4,16.05,30.35,2.05,4.38,11.1,NaN
20200611,25617.6,11.15,23.15,1.5,4.02,0,NaN
20200612,25246.08,7.35,24.15,1.17,3.38,0,NaN
