## Site Characteristics
Country     = 'USA'
Station     = '311566'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.8769; Latitude = 40.0626; Elevation = 750.85; AngstromA = 0.23; AngstromB = 0.46; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8130.24,-3.45,1.25,0.34,5.39,0,NaN
20200102,8017.92,-0.85,10.15,0.44,4.45,6,NaN
20200103,2989.44,7.25,10.45,0.87,1.87,12.6,NaN
20200104,3283.2,-3.55,7.05,0.58,4.45,1.5,NaN
20200105,8683.2,-4.05,1.15,0.37,5.46,0,NaN
20200106,8657.28,-3.95,1.45,0.38,5.24,0,NaN
20200107,7257.6,-5.45,-1.25,0.29,2.95,3.9,NaN
20200108,5590.08,-11.85,-1.75,0.28,6.61,0,NaN
20200109,8510.4,-11.85,4.35,0.3,3.88,0,NaN
20200110,2678.4,2.65,12.45,0.61,4.96,2.7,NaN
20200111,7136.64,7.35,16.95,0.97,6.25,14,NaN
20200112,8899.2,0.05,7.65,0.68,4.74,0,NaN
20200113,9115.2,-0.25,8.35,0.6,2.44,0,NaN
20200114,6816.96,0.15,9.65,0.69,3.74,1.5,NaN
20200115,9624.96,-0.15,12.55,0.61,3.38,1.1,NaN
20200116,8320.32,-7.95,0.85,0.4,7.47,1.1,NaN
20200117,10152,-8.45,-3.95,0.15,3.95,0.5,NaN
20200118,3404.16,-6.45,5.15,0.39,6.54,22.6,NaN
20200119,5114.88,-11.55,-4.65,0.27,6.82,0.3,NaN
20200120,9002.88,-12.95,-6.35,0.21,4.24,0,NaN
20200121,10022.4,-13.55,-6.65,0.23,2.44,0,NaN
20200122,10679.04,-12.45,2.25,0.28,1.36,0,NaN
20200123,9650.88,-5.25,5.25,0.29,2.3,0,NaN
20200124,6350.4,-0.65,3.75,0.49,4.6,24.3,NaN
20200125,5218.56,-1.25,2.75,0.51,3.09,1.5,NaN
20200126,5140.8,-1.85,-0.55,0.43,4.38,0,NaN
20200127,3438.72,-1.95,-0.55,0.43,4.38,0.9,NaN
20200128,8899.2,-2.95,-1.25,0.41,4.09,1.1,NaN
20200129,10860.48,-8.55,-1.85,0.35,2.3,0,NaN
20200130,9063.36,-8.05,-0.85,0.33,2.15,0,NaN
20200131,8017.92,-2.65,3.15,0.42,1.8,0.4,NaN
20200201,4838.4,-2.25,1.55,0.51,2.23,4.1,NaN
20200202,5944.32,-2.15,8.85,0.52,6.46,1.2,NaN
20200203,11335.68,4.55,15.65,0.6,4.17,1.1,NaN
20200204,4008.96,-1.45,12.55,0.7,3.59,1.9,NaN
20200205,5728.32,-1.65,3.55,0.48,4.53,0.5,NaN
20200206,5598.72,-1.25,8.95,0.69,2.87,17.8,NaN
20200207,3404.16,-6.45,-1.35,0.42,6.03,4.3,NaN
20200208,6566.4,-6.25,-1.45,0.32,3.23,1.1,NaN
