## Site Characteristics
Country     = 'USA'
Station     = '317149'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -77.2754; Latitude = 39.8898; Elevation = 195.67; AngstromA = 0.22; AngstromB = 0.5; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7853.76,-4.25,6.75,0.39,4.53,0,NaN
20200102,9020.16,-3.55,8.35,0.49,3.66,1.7,NaN
20200103,3049.92,2.55,8.15,0.76,1.58,4.9,NaN
20200104,3585.6,-1.45,13.35,0.7,4.38,0,NaN
20200105,6998.4,-0.95,3.45,0.41,4.88,0,NaN
20200106,9080.64,-2.35,9.25,0.43,4.53,0,NaN
20200107,7171.2,-6.85,3.75,0.4,2.23,4.9,NaN
20200108,7197.12,-10.05,3.15,0.32,6.25,0,NaN
20200109,9728.64,-10.05,-0.25,0.22,3.74,0,NaN
20200110,4060.8,-1.15,11.65,0.65,4.88,0,NaN
20200111,6868.8,10.65,19.25,1.26,6.82,13.9,NaN
20200112,9365.76,0.35,17.15,0.82,4.96,0,NaN
20200113,9417.6,0.75,8.65,0.71,2.01,0,NaN
20200114,6160.32,-0.05,6.45,0.68,2.66,2,NaN
20200115,10177.92,1.55,13.55,0.64,3.23,0,NaN
20200116,8043.84,-4.75,9.15,0.5,6.97,0,NaN
20200117,10817.28,-7.05,-0.35,0.17,4.38,0,NaN
20200118,4026.24,-6.85,1.35,0.36,5.82,13.4,NaN
20200119,4371.84,-7.75,3.25,0.38,5.89,0,NaN
20200120,10895.04,-10.75,-1.75,0.22,4.67,0,NaN
20200121,10972.8,-10.75,-0.55,0.27,2.66,0,NaN
20200122,11128.32,-9.65,2.85,0.33,1.36,0,NaN
20200123,10497.6,-7.45,3.65,0.37,2.23,0,NaN
20200124,8415.36,0.25,8.75,0.51,4.02,37.6,NaN
20200125,3447.36,1.05,7.85,0.65,3.16,1.4,NaN
20200126,5970.24,1.55,6.15,0.49,3.52,0,NaN
20200127,4328.64,2.15,5.95,0.47,3.88,0,NaN
20200128,8043.84,0.45,5.25,0.46,4.17,0,NaN
20200129,10886.4,-6.35,5.35,0.41,2.87,0,NaN
20200130,11387.52,-5.85,2.25,0.31,2.01,0,NaN
20200131,7223.04,-1.55,4.95,0.46,2.01,0,NaN
20200201,5365.44,1.65,7.25,0.59,1.65,1.7,NaN
20200202,4976.64,2.05,11.55,0.57,4.74,0,NaN
20200203,11724.48,7.85,18.65,0.64,3.52,0,NaN
20200204,4078.08,6.45,18.75,0.89,2.59,0.6,NaN
20200205,4717.44,2.35,4.55,0.52,4.02,3.9,NaN
20200206,5590.08,1.65,7.25,0.72,2.59,16.3,NaN
20200207,4207.68,0.65,7.05,0.59,6.61,7.5,NaN
20200208,8052.48,-2.25,5.05,0.34,2.95,0,NaN
20200209,8372.16,-1.85,7.45,0.44,3.45,0.8,NaN
20200210,3162.24,4.35,6.75,0.66,3.52,4.9,NaN
20200211,4518.72,0.35,10.25,0.69,3.09,0.4,NaN
20200212,11672.64,0.25,6.65,0.45,3.52,4.1,NaN
20200213,6134.4,-1.35,9.15,0.62,4.53,0.8,NaN
20200214,11059.2,-10.65,1.05,0.26,4.38,0,NaN
20200215,14152.32,-11.05,0.45,0.18,3.74,0,NaN
20200216,4492.8,-1.45,5.45,0.39,2.51,0,NaN
20200217,13936.32,-0.75,10.55,0.44,2.15,0,NaN
20200218,4656.96,1.85,10.05,0.72,4.53,0.8,NaN
20200219,14575.68,-2.05,8.65,0.4,4.24,0,NaN
20200220,10713.6,-7.35,2.35,0.26,3.38,0,NaN
20200221,15163.2,-5.15,2.75,0.18,3.45,0,NaN
20200222,15552,-4.15,11.75,0.24,3.52,0,NaN
20200223,15612.48,-2.45,14.45,0.33,2.73,0,NaN
20200224,14523.84,-0.85,15.05,0.55,2.37,0,NaN
20200225,5071.68,6.25,8.85,0.82,1.65,0.6,NaN
20200226,11335.68,-0.05,10.25,0.78,3.59,16.9,NaN
20200227,12769.92,-2.45,2.95,0.32,8.33,0,NaN
20200228,7542.72,-4.35,5.65,0.25,5.6,0,NaN
20200229,8372.16,-6.45,0.45,0.2,5.96,0,NaN
20200301,16796.16,-2.45,9.35,0.29,3.16,0,NaN
20200302,13262.4,0.35,17.55,0.65,3.81,1.9,NaN
20200303,9426.24,4.25,13.15,0.85,4.24,8.8,NaN
20200304,17098.56,-0.85,15.65,0.58,5.53,0,NaN
20200305,17712,-1.45,12.15,0.48,2.66,0,NaN
20200306,6618.24,-0.55,9.35,0.51,4.24,1,NaN
20200307,18601.92,-2.15,9.15,0.39,5.24,0,NaN
20200308,18731.52,-1.45,16.35,0.45,3.3,0,NaN
20200309,18800.64,2.15,22.95,0.64,3.38,0,NaN
20200310,6039.36,1.05,18.95,0.85,4.88,1.2,NaN
20200311,14774.4,1.15,9.85,0.64,2.01,0,NaN
20200312,18100.8,5.75,17.35,0.87,3.88,4.1,NaN
20200313,16580.16,2.65,21.55,0.9,6.39,0,NaN
20200314,17409.6,0.85,12.55,0.46,2.73,3.1,NaN
20200315,14117.76,-0.45,11.05,0.47,2.8,0,NaN
20200316,17884.8,-0.25,11.65,0.47,4.24,0.5,NaN
20200317,6488.64,-0.45,15.05,0.72,2.87,0,NaN
