## Site Characteristics
Country     = 'USA'
Station     = '267204'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.2915; Latitude = 41.3851; Elevation = 501.72; AngstromA = 0.2; AngstromB = 0.5; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7318.08,-6.05,0.85,0.37,4.6,0,NaN
20200102,7456.32,-3.95,7.15,0.45,4.17,1.2,NaN
20200103,2160,2.25,8.55,0.56,1.44,10.8,NaN
20200104,2341.44,-3.15,5.65,0.54,3.16,1.6,NaN
20200105,5365.44,-2.75,1.45,0.38,4.45,1.5,NaN
20200106,7966.08,-5.15,3.55,0.41,5.03,0,NaN
20200107,7672.32,-4.45,1.75,0.37,2.37,3.4,NaN
20200108,5460.48,-13.05,-2.75,0.27,5.53,1.2,NaN
20200109,7801.92,-13.05,3.65,0.29,3.88,0,NaN
20200110,2626.56,-0.55,10.75,0.55,3.95,11.4,NaN
20200111,4691.52,2.95,18.05,0.82,5.24,3.3,NaN
20200112,7896.96,-0.65,4.05,0.6,4.17,0,NaN
20200113,8968.32,-2.25,7.95,0.54,2.66,0,NaN
20200114,8026.56,-2.15,9.35,0.6,3.74,0,NaN
20200115,9210.24,-2.05,7.95,0.53,2.73,5.5,NaN
20200116,5676.48,-8.25,0.65,0.38,6.32,4,NaN
20200117,9322.56,-9.05,-4.05,0.17,3.16,0.3,NaN
20200118,3058.56,-7.35,4.65,0.39,6.03,16.2,NaN
20200119,3421.44,-14.15,-5.25,0.26,5.39,0.9,NaN
20200120,9633.6,-14.25,-4.55,0.23,2.95,0,NaN
20200121,9486.72,-14.65,-4.85,0.23,2.08,0,NaN
20200122,9599.04,-14.55,0.75,0.26,2.08,0,NaN
20200123,9072,-11.55,4.75,0.33,2.08,0,NaN
20200124,5857.92,-1.15,6.35,0.47,4.53,22.9,NaN
20200125,2661.12,-0.45,3.55,0.5,2.95,3.5,NaN
20200126,4587.84,-0.45,0.45,0.45,4.31,1.8,NaN
20200127,3283.2,-1.05,0.55,0.44,3.66,2.5,NaN
20200128,6194.88,-2.65,0.45,0.42,3.02,0.3,NaN
20200129,10471.68,-9.85,0.55,0.34,1.8,0,NaN
20200130,10013.76,-9.85,1.65,0.33,1.72,0,NaN
20200131,5616,-3.65,2.55,0.41,1.51,1.1,NaN
20200201,6894.72,-3.95,1.95,0.47,2.01,3.6,NaN
20200202,3991.68,-2.45,4.75,0.47,5.03,1.6,NaN
20200203,10298.88,-1.35,11.65,0.51,2.95,0,NaN
20200204,3767.04,-3.15,11.65,0.57,3.09,3,NaN
20200205,6523.2,-3.25,1.35,0.34,3.81,9.4,NaN
20200206,4320,-2.75,2.25,0.48,1.72,12.2,NaN
20200207,2721.6,-6.15,-2.15,0.33,4.67,5.7,NaN
20200208,5348.16,-5.15,-0.25,0.35,2.51,0.8,NaN
20200209,6531.84,-4.05,3.15,0.4,3.38,11.4,NaN
20200210,4069.44,-2.05,4.05,0.48,2.8,4.3,NaN
20200211,4847.04,-3.95,1.15,0.41,2.51,0,NaN
20200212,11283.84,-5.55,1.95,0.37,1.94,16.1,NaN
20200213,3568.32,-10.75,1.05,0.35,3.16,1.8,NaN
20200214,10359.36,-18.25,-7.55,0.18,3.16,0,NaN
20200215,12441.6,-17.95,0.05,0.22,3.66,0,NaN
20200216,6454.08,-8.05,3.65,0.39,2.95,0,NaN
20200217,12346.56,-6.45,5.65,0.38,2.23,3.8,NaN
20200218,4000.32,-2.55,6.05,0.48,4.31,4.1,NaN
20200219,13374.72,-9.05,0.65,0.31,3.3,0,NaN
20200220,7214.4,-8.95,-3.55,0.23,2.8,0,NaN
20200221,13832.64,-8.35,0.35,0.23,3.23,0,NaN
20200222,14109.12,-7.65,6.25,0.29,4.09,0,NaN
20200223,14117.76,-4.35,10.15,0.37,3.3,0,NaN
20200224,12510.72,0.75,11.65,0.47,2.23,1.4,NaN
20200225,5650.56,-4.55,7.45,0.52,1.8,1.5,NaN
20200226,6264,-8.15,7.55,0.47,2.59,22.7,NaN
20200227,9763.2,-8.45,-4.25,0.25,8.4,3.3,NaN
20200228,10186.56,-8.55,-3.75,0.21,6.18,0.3,NaN
20200229,6359.04,-12.65,-4.25,0.26,5.24,1.3,NaN
20200301,13763.52,-12.05,5.95,0.32,3.16,0,NaN
20200302,7482.24,3.25,10.85,0.47,3.81,1.6,NaN
20200303,5590.08,-0.55,10.85,0.57,3.09,12.6,NaN
20200304,7896.96,-4.65,5.25,0.48,5.1,2.2,NaN
20200305,16666.56,-4.45,8.55,0.43,2.23,0,NaN
20200306,3594.24,-4.35,5.45,0.42,4.17,0.5,NaN
20200307,17599.68,-3.45,5.25,0.32,3.38,0,NaN
20200308,17556.48,-2.25,14.65,0.46,3.66,0,NaN
