## Site Characteristics
Country     = 'USA'
Station     = '289444'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.6422; Latitude = 40.7238; Elevation = 279.48; AngstromA = 0.23; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,6531.84,-6.25,1.55,0.35,3.81,0,NaN
20200102,8709.12,-3.75,7.75,0.43,2.59,0.5,NaN
20200103,2574.72,4.15,8.35,0.56,0.79,7.3,NaN
20200104,4043.52,-0.05,9.55,0.67,3.02,0,NaN
20200105,5676.48,-2.15,2.25,0.37,3.88,1.5,NaN
20200106,7352.64,-2.75,6.65,0.41,3.74,0,NaN
20200107,7992,-5.85,2.85,0.38,1.58,7,NaN
20200108,6955.2,-10.35,0.25,0.31,5.17,0,NaN
20200109,9158.4,-11.05,-0.05,0.25,2.95,0,NaN
20200110,3706.56,-0.95,8.95,0.49,2.95,0,NaN
20200111,5425.92,8.55,18.35,0.7,4.09,12.3,NaN
20200112,8130.24,-2.15,14.65,0.7,4.6,0,NaN
20200113,8665.92,-1.95,6.95,0.59,1.8,0,NaN
20200114,6557.76,-0.75,5.55,0.59,2.3,0.3,NaN
20200115,9590.4,-0.35,9.05,0.54,2.37,0,NaN
20200116,6713.28,-7.55,5.45,0.41,5.82,0,NaN
20200117,10143.36,-9.65,-4.05,0.15,4.17,0,NaN
20200118,4095.36,-8.25,0.65,0.31,4.17,9,NaN
20200119,5287.68,-8.85,0.55,0.36,4.74,0,NaN
20200120,10393.92,-11.15,-2.75,0.21,3.66,0,NaN
20200121,10091.52,-11.25,-0.85,0.25,2.15,0,NaN
20200122,10117.44,-11.15,2.85,0.31,1.08,0,NaN
20200123,10298.88,-8.65,3.95,0.35,1.22,0,NaN
20200124,9270.72,-2.65,9.15,0.45,2.8,16.5,NaN
20200125,3214.08,-0.55,4.45,0.51,3.3,14.8,NaN
20200126,5253.12,0.05,3.55,0.46,3.16,0,NaN
20200127,4078.08,0.45,3.85,0.46,3.23,0,NaN
20200128,7413.12,-0.85,2.15,0.41,3.3,0,NaN
20200129,11327.04,-9.65,2.95,0.34,2.66,0,NaN
20200130,11024.64,-9.25,1.65,0.26,1.8,0,NaN
20200131,6108.48,-1.45,3.95,0.38,1.8,0,NaN
20200201,5244.48,-0.95,2.95,0.5,1.22,0,NaN
20200202,4475.52,-0.05,6.15,0.51,3.16,1.5,NaN
20200203,10955.52,2.05,14.75,0.57,3.09,0,NaN
20200204,4190.4,-0.15,15.35,0.71,2.01,1.9,NaN
20200205,5063.04,-1.15,1.95,0.38,3.23,1.3,NaN
20200206,5019.84,0.95,6.05,0.53,2.08,10.6,NaN
20200207,3136.32,-5.85,3.55,0.46,4.96,21.9,NaN
20200208,5400,-5.55,2.25,0.32,2.73,0.3,NaN
20200209,7594.56,-3.25,4.65,0.41,2.51,1.4,NaN
20200210,3594.24,2.65,6.55,0.55,2.66,1.9,NaN
20200211,5330.88,-1.15,6.45,0.58,2.51,0.6,NaN
20200212,11897.28,-1.45,5.25,0.38,2.8,7.9,NaN
20200213,6618.24,-5.75,4.95,0.47,3.59,2.2,NaN
20200214,10972.8,-15.45,-3.85,0.2,4.02,0,NaN
20200215,13443.84,-14.85,-1.15,0.16,2.73,0,NaN
20200216,5495.04,-4.45,4.05,0.37,2.01,0,NaN
20200217,13158.72,-4.85,8.15,0.38,1.8,0,NaN
20200218,3672,-1.05,6.55,0.55,3.81,3.1,NaN
20200219,13556.16,-5.85,5.45,0.37,3.74,0,NaN
20200220,7248.96,-9.95,-1.05,0.24,3.09,0,NaN
20200221,14264.64,-9.85,2.05,0.18,2.95,0,NaN
20200222,14532.48,-7.25,10.35,0.26,3.09,0,NaN
20200223,14636.16,-4.85,12.55,0.32,2.3,0,NaN
20200224,14074.56,-1.65,14.55,0.47,1.8,0,NaN
20200225,6549.12,3.55,8.95,0.69,1.36,2,NaN
20200226,7715.52,-0.55,9.25,0.72,3.16,15.5,NaN
20200227,8311.68,-5.75,0.55,0.34,7.04,0,NaN
20200228,9754.56,-6.45,1.45,0.21,5.53,0,NaN
20200229,7240.32,-7.45,-1.75,0.21,4.96,0,NaN
20200301,16735.68,-5.65,7.05,0.28,2.87,0,NaN
20200302,13910.4,2.45,16.45,0.58,3.02,1.4,NaN
20200303,8233.92,3.45,12.15,0.74,3.23,12.2,NaN
20200304,15802.56,-1.15,11.65,0.54,4.88,0,NaN
20200305,17478.72,-0.55,11.45,0.42,2.37,0,NaN
20200306,9806.4,-2.15,5.85,0.48,2.8,5.7,NaN
20200307,18213.12,-5.45,6.45,0.36,4.24,0,NaN
20200308,17245.44,-2.65,15.55,0.45,2.87,0,NaN
20200309,18066.24,0.75,22.15,0.64,2.66,0.3,NaN
20200310,5978.88,-0.15,16.25,0.76,3.88,4.9,NaN
20200311,16217.28,0.45,9.45,0.53,1.8,0,NaN
20200312,13685.76,4.35,12.35,0.73,3.59,5.2,NaN
20200313,14843.52,0.55,18.45,0.77,5.46,0,NaN
20200314,17988.48,1.35,9.95,0.39,2.66,1,NaN
20200315,18100.8,-6.05,10.55,0.39,2.59,0,NaN
20200316,18394.56,-3.85,10.15,0.41,3.74,0,NaN
20200317,7801.92,-1.85,9.85,0.62,2.66,0,NaN
20200318,18558.72,-0.35,12.65,0.53,3.16,12.6,NaN
20200319,14186.88,5.15,11.85,0.92,2.23,1,NaN
20200320,13003.2,0.85,22.45,0.97,4.81,2,NaN
20200321,19327.68,-5.65,6.85,0.41,3.59,0,NaN
20200322,17038.08,-3.85,8.85,0.35,3.38,1.1,NaN
20200323,5607.36,0.95,4.25,0.54,3.02,8.8,NaN
20200324,20813.76,2.35,9.05,0.59,1.94,0,NaN
20200325,9685.44,1.25,7.05,0.66,2.23,2.5,NaN
20200326,19941.12,3.75,14.75,0.78,2.66,0.6,NaN
20200327,19673.28,4.95,16.95,0.79,2.01,4.9,NaN
20200328,6903.36,5.05,7.75,0.8,3.45,38.6,NaN
