## Site Characteristics
Country     = 'USA'
Station     = '303269'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.0834; Latitude = 40.3164; Elevation = 452.9; AngstromA = 0.22; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8156.16,-0.65,3.45,0.34,4.81,0,NaN
20200102,8354.88,0.05,9.65,0.42,3.3,2.2,NaN
20200103,2833.92,4.45,10.05,0.75,1.58,7.2,NaN
20200104,3715.2,-1.45,10.05,0.64,4.38,1.1,NaN
20200105,7629.12,-1.85,3.25,0.37,4.96,0,NaN
20200106,8631.36,-1.75,5.15,0.38,5.6,0,NaN
20200107,7188.48,-4.55,0.95,0.31,2.59,3.9,NaN
20200108,6134.4,-10.45,0.05,0.28,6.54,0,NaN
20200109,8717.76,-10.45,1.55,0.23,4.17,0,NaN
20200110,2928.96,-0.85,11.45,0.59,3.88,0,NaN
20200111,6704.64,6.45,18.35,1.08,5.46,15.1,NaN
20200112,8691.84,-1.05,10.35,0.69,4.74,0,NaN
20200113,9002.88,-1.25,8.65,0.61,2.37,0,NaN
20200114,6696,0.05,6.95,0.66,3.23,2.9,NaN
20200115,9616.32,-0.15,11.85,0.58,3.3,0,NaN
20200116,7413.12,-6.45,3.55,0.43,7.33,1,NaN
20200117,10100.16,-7.55,-2.15,0.16,4.09,0.4,NaN
20200118,3576.96,-6.55,3.25,0.35,6.03,10.3,NaN
20200119,5253.12,-8.25,-0.05,0.32,6.46,0.4,NaN
20200120,9002.88,-10.35,-3.35,0.22,4.31,0,NaN
20200121,10247.04,-11.15,-2.35,0.26,2.59,0,NaN
20200122,10661.76,-10.85,1.85,0.31,1.65,0,NaN
20200123,9918.72,-5.85,2.85,0.34,2.23,0,NaN
20200124,7741.44,-3.75,5.05,0.48,4.45,23.8,NaN
20200125,3991.68,0.45,5.25,0.51,2.87,1.6,NaN
20200126,5745.6,0.45,1.75,0.44,4.09,0,NaN
20200127,3775.68,0.35,2.35,0.44,4.31,0,NaN
20200128,8510.4,-0.85,2.25,0.42,4.24,0,NaN
20200129,10730.88,-7.15,1.95,0.38,2.59,0,NaN
20200130,10454.4,-6.35,2.05,0.32,2.37,0,NaN
20200131,7516.8,-0.95,2.85,0.41,2.08,0,NaN
20200201,4674.24,-0.05,2.95,0.53,1.94,1.1,NaN
20200202,4752,-0.15,9.85,0.52,5.32,1,NaN
20200203,11102.4,5.85,17.25,0.6,3.88,0,NaN
20200204,4224.96,0.35,14.35,0.76,3.16,1.8,NaN
20200205,5028.48,-0.45,3.65,0.45,4.02,1,NaN
20200206,5546.88,0.95,5.95,0.64,3.16,13.7,NaN
20200207,3680.64,-2.95,1.55,0.46,5.96,4.3,NaN
20200208,6937.92,-2.45,2.65,0.32,2.87,5.6,NaN
20200209,7724.16,-0.75,5.15,0.4,3.3,7.9,NaN
20200210,3559.68,3.35,8.95,0.56,2.87,1.5,NaN
20200211,4795.2,-0.55,6.85,0.57,3.45,0,NaN
20200212,10713.6,-0.75,5.05,0.4,3.45,10.5,NaN
20200213,6004.8,-5.65,5.75,0.48,4.53,0.5,NaN
20200214,10091.52,-11.55,-2.95,0.21,4.24,0,NaN
20200215,12916.8,-13.05,0.15,0.2,3.74,0,NaN
20200216,4648.32,-3.85,7.35,0.4,2.59,0,NaN
20200217,12925.44,-3.45,8.75,0.4,2.3,0,NaN
20200218,3663.36,-1.15,7.75,0.61,4.81,3.3,NaN
20200219,13875.84,-5.15,4.45,0.35,4.31,0,NaN
20200220,7689.6,-9.55,-1.15,0.22,3.66,0,NaN
20200221,14351.04,-8.95,1.65,0.17,3.74,0,NaN
20200222,14774.4,-5.45,8.65,0.2,4.45,0,NaN
