## Site Characteristics
Country     = 'USA'
Station     = '314335'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.0119; Latitude = 39.9636; Elevation = 805.11; AngstromA = 0.23; AngstromB = 0.46; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7845.12,-3.25,0.55,0.33,5.89,0,NaN
20200102,7931.52,-0.45,10.05,0.44,4.38,4.6,NaN
20200103,3024,7.65,10.25,0.86,1.94,14.6,NaN
20200104,3205.44,-3.45,7.15,0.57,4.81,3.4,NaN
20200105,8605.44,-4.15,1.15,0.36,5.82,0.4,NaN
20200106,8406.72,-3.95,1.35,0.37,5.67,0,NaN
20200107,7041.6,-5.95,-0.75,0.29,3.23,4,NaN
20200108,5495.04,-12.05,-1.85,0.27,6.9,0,NaN
20200109,8337.6,-12.05,3.95,0.3,3.81,0,NaN
20200110,2600.64,3.85,12.25,0.58,4.74,1.5,NaN
20200111,7119.36,6.85,17.25,0.91,6.18,13.9,NaN
20200112,8795.52,-0.05,7.25,0.67,4.96,0.4,NaN
20200113,8985.6,-0.15,8.15,0.58,2.73,0,NaN
20200114,6963.84,0.05,9.75,0.69,4.24,2.1,NaN
20200115,9486.72,0.05,12.85,0.6,3.59,1.3,NaN
20200116,8328.96,-8.25,0.95,0.39,7.9,1.2,NaN
20200117,10005.12,-8.15,-4.05,0.15,3.88,0.4,NaN
20200118,3300.48,-6.05,5.05,0.38,6.68,23.5,NaN
20200119,5166.72,-11.95,-4.35,0.26,7.26,1.2,NaN
20200120,8804.16,-13.75,-6.25,0.21,4.24,0,NaN
20200121,9823.68,-14.55,-6.95,0.22,2.59,0,NaN
20200122,10532.16,-12.85,1.75,0.26,1.44,0,NaN
20200123,9529.92,-5.65,5.15,0.27,2.37,0,NaN
20200124,6376.32,0.25,3.15,0.48,5.1,20.2,NaN
20200125,5227.2,-1.15,2.65,0.5,3.38,1.6,NaN
20200126,5149.44,-1.95,-0.35,0.42,4.88,0.4,NaN
20200127,3507.84,-2.05,-0.35,0.42,4.74,1.1,NaN
20200128,9063.36,-3.05,-1.25,0.4,4.38,1.4,NaN
20200129,10722.24,-9.35,-2.05,0.34,2.3,0,NaN
20200130,8760.96,-8.55,-0.95,0.32,2.23,0,NaN
20200131,7983.36,-1.75,3.05,0.41,1.72,0.6,NaN
20200201,4993.92,-1.75,1.25,0.49,2.37,4.8,NaN
20200202,6143.04,-2.65,8.55,0.51,7.4,1.6,NaN
20200203,11456.64,3.15,15.05,0.6,4.6,1.2,NaN
20200204,4086.72,-2.15,11.95,0.67,3.88,1.8,NaN
20200205,6039.36,-2.15,2.95,0.48,4.53,0.5,NaN
20200206,5624.64,-1.95,9.25,0.68,2.87,15.4,NaN
20200207,3481.92,-6.65,-1.55,0.41,6.39,4.4,NaN
20200208,6860.16,-6.15,-1.45,0.32,3.3,1.1,NaN
20200209,9547.2,-4.15,5.45,0.39,3.88,13.6,NaN
20200210,3697.92,4.55,7.85,0.54,3.81,9.3,NaN
20200211,4389.12,-3.05,5.95,0.51,3.66,0.3,NaN
20200212,10393.92,-3.45,8.65,0.43,3.38,16.7,NaN
20200213,4812.48,-9.45,5.35,0.43,4.67,1.7,NaN
20200214,9858.24,-14.85,-7.15,0.2,4.02,0,NaN
