## Site Characteristics
Country     = 'USA'
Station     = '269972'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.475; Latitude = 41.3091; Elevation = 459.54; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7326.72,-5.85,1.35,0.38,4.31,0,NaN
20200102,7318.08,-4.15,7.45,0.46,4.24,1.6,NaN
20200103,2168.64,1.75,8.55,0.58,1.44,10,NaN
20200104,2263.68,-3.05,4.85,0.54,3.16,1.1,NaN
20200105,6004.8,-2.35,1.75,0.39,4.31,0.7,NaN
20200106,8121.6,-4.15,3.95,0.42,4.74,0,NaN
20200107,7490.88,-3.75,2.65,0.38,2.23,2.8,NaN
20200108,5788.8,-12.05,-2.65,0.28,5.24,1,NaN
20200109,7577.28,-11.85,4.75,0.31,3.95,0,NaN
20200110,2609.28,-0.35,11.55,0.6,4.17,10.8,NaN
20200111,4587.84,2.35,18.45,0.88,5.53,2.7,NaN
20200112,7784.64,-0.65,3.45,0.62,4.02,0,NaN
20200113,8890.56,-2.05,7.55,0.54,2.59,0,NaN
20200114,8182.08,-2.15,10.15,0.61,3.52,0,NaN
20200115,9132.48,-1.65,8.35,0.55,2.66,3.1,NaN
20200116,5538.24,-7.25,0.55,0.39,6.18,5.5,NaN
20200117,8778.24,-7.65,-3.15,0.18,3.09,0.4,NaN
20200118,3084.48,-7.15,4.75,0.41,6.03,13.3,NaN
20200119,3551.04,-13.55,-5.85,0.26,5.32,1,NaN
20200120,9521.28,-13.65,-4.15,0.24,2.95,0,NaN
20200121,9504,-13.75,-4.75,0.24,2.01,0,NaN
20200122,9771.84,-13.65,0.35,0.27,2.08,0,NaN
20200123,8838.72,-10.25,4.75,0.35,2.08,0,NaN
20200124,5374.08,-0.45,6.25,0.48,4.31,21.6,NaN
20200125,3127.68,-0.05,4.05,0.51,2.73,3.3,NaN
20200126,4605.12,-0.25,0.55,0.46,4.09,1.4,NaN
20200127,3144.96,-0.45,0.75,0.45,3.45,2.5,NaN
20200128,6384.96,-2.25,0.45,0.43,2.87,0,NaN
20200129,9737.28,-8.65,0.25,0.36,1.72,0,NaN
20200130,9815.04,-8.95,1.75,0.35,1.36,0,NaN
20200131,5339.52,-3.55,3.25,0.41,1.44,1,NaN
20200201,6808.32,-3.45,2.25,0.49,2.01,4.2,NaN
20200202,4406.4,-1.65,5.25,0.5,4.81,1.7,NaN
20200203,10393.92,-0.85,12.35,0.54,2.8,0,NaN
20200204,3672,-2.65,12.55,0.6,3.09,2.9,NaN
20200205,6419.52,-2.85,1.85,0.35,3.81,8.9,NaN
20200206,4527.36,-2.75,2.45,0.5,1.51,12.3,NaN
20200207,2548.8,-5.55,-2.05,0.35,4.67,5.3,NaN
20200208,5451.84,-4.65,0.85,0.37,2.37,0.7,NaN
20200209,6799.68,-3.55,3.85,0.42,3.38,10.7,NaN
20200210,3939.84,-0.75,4.35,0.5,2.66,3.4,NaN
20200211,4674.24,-3.45,1.85,0.43,2.37,0,NaN
20200212,11223.36,-5.25,2.55,0.39,1.8,16.4,NaN
20200213,3343.68,-9.85,1.75,0.37,3.23,2.5,NaN
20200214,10056.96,-16.55,-6.45,0.2,3.09,0,NaN
20200215,12389.76,-16.15,0.75,0.24,3.74,0,NaN
20200216,5866.56,-6.95,4.35,0.41,2.8,0,NaN
20200217,12320.64,-5.65,6.25,0.39,2.23,4.6,NaN
20200218,4060.8,-2.15,6.75,0.5,4.17,3,NaN
20200219,13400.64,-7.95,1.25,0.32,3.16,0,NaN
20200220,6730.56,-9.15,-3.25,0.23,2.95,0,NaN
20200221,13867.2,-8.15,0.95,0.22,3.16,0,NaN
20200222,14169.6,-6.85,6.95,0.3,3.81,0,NaN
20200223,14143.68,-3.85,10.85,0.38,3.38,0,NaN
20200224,12303.36,0.65,12.55,0.5,2.23,0.8,NaN
20200225,5572.8,-2.15,8.85,0.59,1.8,1.5,NaN
20200226,6402.24,-6.95,8.15,0.51,2.44,22,NaN
20200227,10264.32,-7.95,-3.35,0.25,8.05,3.2,NaN
20200228,10316.16,-7.85,-3.15,0.21,5.96,0.3,NaN
20200229,7024.32,-12.05,-3.65,0.27,4.96,0.7,NaN
20200301,13461.12,-10.95,6.75,0.34,3.16,0,NaN
20200302,7084.8,4.65,10.55,0.48,3.74,1.9,NaN
20200303,5417.28,0.05,11.15,0.58,3.02,10.3,NaN
20200304,7162.56,-4.15,5.75,0.5,4.67,1.7,NaN
20200305,16536.96,-3.95,9.05,0.45,2.3,0,NaN
20200306,3568.32,-2.85,5.75,0.43,4.24,0.3,NaN
20200307,17383.68,-3.25,5.45,0.34,3.23,0,NaN
20200308,17478.72,-1.95,14.95,0.48,3.59,0,NaN
20200309,16761.6,1.45,19.25,0.73,4.24,2.1,NaN
20200310,5382.72,-0.45,11.95,0.71,5.1,7.8,NaN
20200311,12553.92,-0.25,6.85,0.56,1.65,0,NaN
20200312,15068.16,4.05,17.15,0.81,3.45,2.8,NaN
20200313,17928,-2.55,11.75,0.61,6.39,3.3,NaN
20200314,15379.2,-1.35,6.15,0.38,2.51,0.7,NaN
20200315,18221.76,-3.55,10.15,0.4,2.59,0,NaN
20200316,14048.64,-2.95,10.05,0.45,4.02,1,NaN
20200317,8899.2,-3.15,6.15,0.56,2.95,0,NaN
20200318,15681.6,-2.15,12.65,0.62,3.09,24.1,NaN
20200319,14999.04,7.85,17.65,1.07,2.73,9.6,NaN
20200320,11465.28,-1.85,20.15,0.84,6.25,12.5,NaN
20200321,18731.52,-5.55,4.15,0.31,2.87,0,NaN
20200322,19586.88,-3.45,7.55,0.34,3.81,1,NaN
20200323,5002.56,1.65,4.95,0.59,3.88,9,NaN
20200324,20157.12,1.25,7.95,0.56,1.58,1.4,NaN
20200325,18135.36,0.25,11.45,0.69,2.08,0.3,NaN
20200326,18861.12,0.65,18.65,0.81,2.95,6.3,NaN
20200327,19586.88,6.35,14.45,0.85,1.29,6.4,NaN
