## Site Characteristics
Country     = 'USA'
Station     = '287994'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.3282; Latitude = 40.7743; Elevation = 412.72; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8052.48,-5.15,2.55,0.4,5.03,0,NaN
20200102,8138.88,-3.85,8.55,0.51,3.95,6,NaN
20200103,2505.6,5.15,9.95,0.67,1.36,13.1,NaN
20200104,2592,-3.25,7.95,0.58,3.45,0.8,NaN
20200105,6773.76,-3.15,2.75,0.42,4.88,0.4,NaN
20200106,8588.16,-5.05,5.15,0.46,5.39,0,NaN
20200107,7776,-5.15,1.65,0.38,2.66,0.5,NaN
20200108,5555.52,-11.25,-0.15,0.29,6.03,0.5,NaN
20200109,8605.44,-10.95,5.85,0.3,3.45,0,NaN
20200110,2998.08,2.45,10.95,0.64,3.66,3.8,NaN
20200111,5624.64,7.45,20.25,1.05,4.6,3.4,NaN
20200112,8069.76,-1.05,8.85,0.66,4.24,0,NaN
20200113,9547.2,-2.35,9.55,0.59,2.66,0,NaN
20200114,8104.32,-1.75,9.85,0.64,3.74,0,NaN
20200115,9806.4,-1.65,11.35,0.62,2.8,1,NaN
20200116,6402.24,-7.15,2.75,0.42,6.61,2.3,NaN
20200117,9417.6,-7.95,-2.85,0.2,3.23,1.7,NaN
20200118,3291.84,-6.35,6.45,0.44,5.82,15.4,NaN
20200119,4078.08,-11.35,-3.55,0.3,6.18,0.6,NaN
20200120,9296.64,-12.25,-3.05,0.26,3.16,0,NaN
20200121,10316.16,-13.85,-3.95,0.24,2.23,0,NaN
20200122,10834.56,-14.15,1.65,0.27,1.36,0,NaN
20200123,9322.56,-8.85,6.65,0.38,2.01,0,NaN
20200124,6004.8,0.05,6.45,0.52,4.38,27.1,NaN
20200125,4363.2,-1.05,5.15,0.57,3.02,3.7,NaN
20200126,4622.4,-0.95,0.55,0.49,4.6,1.1,NaN
20200127,2868.48,-0.65,0.95,0.49,4.02,0.8,NaN
20200128,7128,-2.05,1.55,0.47,3.38,1.3,NaN
20200129,9668.16,-8.15,1.85,0.38,2.01,0,NaN
20200130,9961.92,-8.35,1.85,0.37,1.94,0,NaN
20200131,6298.56,-1.85,4.55,0.44,1.36,2.7,NaN
20200201,5762.88,-1.45,1.45,0.54,2.15,3.1,NaN
20200202,4760.64,-1.05,9.55,0.57,5.96,1.7,NaN
20200203,10584,-0.25,15.45,0.69,3.59,0.9,NaN
20200204,3378.24,-1.65,13.45,0.7,3.88,7.5,NaN
20200205,5754.24,-1.85,3.65,0.4,4.24,9.2,NaN
20200206,4484.16,-1.95,6.55,0.59,2.08,16.8,NaN
20200207,2704.32,-5.25,-0.95,0.4,5.1,5.3,NaN
20200208,6264,-4.85,0.45,0.39,2.87,0.5,NaN
20200209,7248.96,-3.25,5.15,0.45,3.3,14.2,NaN
20200210,3767.04,1.45,7.25,0.54,3.02,5.9,NaN
20200211,4121.28,-2.95,3.05,0.5,2.8,0.5,NaN
20200212,11007.36,-3.45,2.85,0.43,2.23,19.7,NaN
20200213,3395.52,-8.55,1.65,0.42,3.52,1.3,NaN
20200214,9227.52,-14.15,-5.45,0.22,3.23,0,NaN
20200215,12605.76,-13.65,1.75,0.27,3.16,0,NaN
20200216,4354.56,-5.75,4.35,0.44,3.23,0,NaN
20200217,12424.32,-4.95,7.65,0.43,2.01,0.5,NaN
20200218,3326.4,-2.95,8.85,0.56,4.09,6.2,NaN
20200219,13305.6,-8.35,4.35,0.38,3.66,0,NaN
20200220,6168.96,-11.15,-1.85,0.26,2.95,0,NaN
20200221,13763.52,-10.95,1.05,0.22,3.52,0,NaN
20200222,14385.6,-7.45,7.65,0.3,4.81,0,NaN
20200223,14273.28,-6.05,11.25,0.41,3.59,0,NaN
20200224,12683.52,-2.75,12.75,0.59,2.15,0,NaN
20200225,5097.6,3.65,10.05,0.7,1.72,2.8,NaN
20200226,6073.92,-5.15,11.15,0.6,2.73,24.1,NaN
20200227,9840.96,-8.35,-2.75,0.26,8.76,1.3,NaN
20200228,9668.16,-8.55,-1.45,0.23,6.46,0,NaN
20200229,6937.92,-10.55,-1.45,0.26,5.82,0,NaN
20200301,13901.76,-8.75,8.55,0.35,3.23,0,NaN
20200302,8328.96,6.65,14.65,0.53,3.88,2.1,NaN
20200303,6289.92,0.85,12.65,0.71,3.66,14.6,NaN
20200304,9288,-3.75,10.05,0.55,5.53,0,NaN
20200305,14178.24,-3.75,10.65,0.48,2.15,0,NaN
20200306,6091.2,-1.55,6.85,0.44,4.45,0.7,NaN
20200307,17323.2,-3.95,7.25,0.38,3.74,0,NaN
20200308,17470.08,-2.55,16.05,0.51,3.59,0,NaN
20200309,17098.56,1.25,20.05,0.75,4.38,2.1,NaN
20200310,6168.96,-0.75,13.75,0.74,5.24,3.6,NaN
20200311,12113.28,-0.85,8.45,0.63,1.8,0,NaN
20200312,16355.52,4.95,18.75,0.85,3.09,1.9,NaN
20200313,17219.52,-1.65,14.45,0.67,6.54,0,NaN
20200314,14290.56,-1.45,7.75,0.41,2.3,4.2,NaN
