## Site Characteristics
Country     = 'USA'
Station     = '297756'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.8104; Latitude = 40.4937; Elevation = 242.76; AngstromA = 0.23; AngstromB = 0.49; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7015.68,-5.95,2.65,0.36,3.23,0,NaN
20200102,9002.88,-4.45,7.95,0.45,2.15,0.8,NaN
20200103,2574.72,4.55,8.25,0.64,0.72,6.1,NaN
20200104,4371.84,0.95,10.55,0.72,3.02,0,NaN
20200105,5927.04,-1.05,3.15,0.38,3.66,0.4,NaN
20200106,7819.2,-2.45,7.85,0.41,3.16,0,NaN
20200107,8009.28,-6.35,3.45,0.39,1.44,7.9,NaN
20200108,7309.44,-9.75,0.85,0.3,4.6,0.9,NaN
20200109,9434.88,-10.15,-0.05,0.2,2.8,0,NaN
20200110,3870.72,-0.45,8.05,0.54,2.8,0,NaN
20200111,5918.4,7.45,19.25,1.01,4.17,10.2,NaN
20200112,9011.52,-1.25,15.35,0.74,4.09,0,NaN
20200113,9132.48,-1.15,7.25,0.63,1.22,0,NaN
20200114,6756.48,-0.15,5.85,0.64,2.08,1.2,NaN
20200115,9944.64,0.25,9.45,0.58,2.01,0,NaN
20200116,7413.12,-6.05,6.55,0.45,5.46,0,NaN
20200117,10549.44,-8.05,-3.05,0.15,4.09,0,NaN
20200118,4121.28,-7.05,0.95,0.32,3.81,10.5,NaN
20200119,5218.56,-8.05,1.05,0.37,4.17,0,NaN
20200120,10808.64,-10.35,-2.45,0.21,3.81,0,NaN
20200121,10523.52,-10.55,-0.35,0.26,2.23,0,NaN
20200122,10540.8,-10.35,2.55,0.32,0.93,0,NaN
20200123,10566.72,-8.55,3.05,0.35,1.29,0,NaN
20200124,8976.96,-2.55,9.05,0.47,2.3,20.8,NaN
20200125,3110.4,0.05,4.75,0.54,2.73,10.6,NaN
20200126,5616,0.65,4.25,0.47,2.37,0,NaN
20200127,3948.48,1.45,4.45,0.46,2.66,0,NaN
20200128,7663.68,0.25,3.35,0.43,3.16,0,NaN
20200129,11301.12,-7.95,3.65,0.38,2.59,0,NaN
20200130,11370.24,-7.65,1.95,0.27,1.65,0,NaN
20200131,6419.52,-0.45,4.25,0.4,1.72,0,NaN
20200201,5218.56,0.15,3.85,0.53,1.01,1,NaN
20200202,4924.8,0.95,7.05,0.52,2.66,0,NaN
20200203,11655.36,3.05,15.65,0.6,2.66,0,NaN
20200204,4268.16,1.15,15.35,0.77,1.51,0.9,NaN
20200205,5063.04,0.15,3.05,0.42,3.02,1,NaN
20200206,5175.36,1.85,5.95,0.62,1.94,11.9,NaN
20200207,3335.04,-3.95,4.55,0.5,4.81,19.4,NaN
20200208,6514.56,-3.75,3.05,0.32,2.15,0,NaN
20200209,7862.4,-1.85,5.05,0.42,2.44,0.9,NaN
20200210,3300.48,3.85,6.75,0.61,2.66,2,NaN
20200211,5279.04,0.35,7.15,0.62,2.37,0.3,NaN
20200212,12320.64,-0.25,5.75,0.41,2.66,6.9,NaN
20200213,6600.96,-4.15,5.75,0.52,3.38,1,NaN
20200214,11551.68,-13.65,-2.65,0.23,4.09,0,NaN
20200215,14126.4,-12.85,-0.75,0.17,2.51,0,NaN
20200216,4795.2,-3.55,3.75,0.38,1.58,0,NaN
20200217,13858.56,-3.55,8.65,0.4,1.72,0,NaN
20200218,3939.84,0.25,7.35,0.58,3.3,2.6,NaN
20200219,14454.72,-4.35,6.35,0.38,3.66,0,NaN
20200220,7922.88,-8.55,-0.15,0.24,3.09,0,NaN
20200221,14947.2,-8.45,2.25,0.18,2.87,0,NaN
20200222,15353.28,-6.75,10.75,0.25,2.3,0,NaN
20200223,15448.32,-4.75,12.95,0.33,1.8,0,NaN
20200224,14722.56,-1.25,14.65,0.51,1.65,0,NaN
20200225,6203.52,4.75,9.15,0.74,1.29,1.2,NaN
20200226,8726.4,0.65,9.75,0.77,3.02,15.9,NaN
20200227,9365.76,-4.45,1.85,0.34,6.32,0,NaN
20200228,9668.16,-5.35,2.85,0.21,4.6,0,NaN
20200229,7974.72,-6.45,-0.85,0.18,4.67,0,NaN
20200301,16865.28,-4.65,7.45,0.27,2.59,0.3,NaN
20200302,13910.4,3.15,16.95,0.58,2.73,3.1,NaN
20200303,8985.6,4.85,12.25,0.75,2.95,10,NaN
20200304,16562.88,-0.05,12.65,0.52,3.88,0,NaN
20200305,17668.8,-0.05,11.25,0.42,2.37,0,NaN
20200306,10100.16,-1.05,5.95,0.48,2.95,6.4,NaN
20200307,18360,-4.75,7.15,0.37,4.45,0,NaN
20200308,18135.36,-2.05,15.85,0.44,2.37,0,NaN
20200309,18455.04,1.45,22.35,0.63,2.08,0.5,NaN
20200310,6324.48,1.05,17.05,0.81,3.38,2,NaN
20200311,15854.4,1.35,9.75,0.55,1.8,0,NaN
20200312,14869.44,5.15,13.15,0.76,3.52,4.6,NaN
20200313,14048.64,1.95,19.15,0.78,4.96,0,NaN
20200314,17997.12,2.55,10.55,0.4,2.37,1.9,NaN
20200315,17781.12,-4.55,10.95,0.41,2.37,0,NaN
20200316,18532.8,-2.45,10.45,0.42,3.38,0.4,NaN
20200317,7326.72,-0.85,10.25,0.65,2.23,0,NaN
20200318,18973.44,0.85,12.85,0.55,3.16,9.4,NaN
20200319,14005.44,6.45,11.75,0.96,2.15,0.4,NaN
20200320,14204.16,2.45,23.05,1.04,4.38,0.5,NaN
20200321,18722.88,-4.05,7.35,0.44,3.66,0,NaN
20200322,15707.52,-2.15,9.15,0.37,3.23,0.7,NaN
20200323,5624.64,2.05,4.95,0.57,2.59,8.4,NaN
20200324,21003.84,3.75,9.65,0.61,1.87,0,NaN
20200325,9020.16,2.75,7.35,0.69,1.87,4.2,NaN
20200326,20545.92,4.75,14.65,0.78,2.51,0.7,NaN
20200327,19595.52,6.45,17.25,0.83,1.8,4.8,NaN
20200328,6963.84,6.35,8.45,0.87,3.3,27.2,NaN
20200329,16718.4,7.35,11.45,1.08,3.16,0.8,NaN
20200330,10203.84,5.05,14.25,0.71,3.02,0,NaN
20200331,10825.92,4.05,9.55,0.67,1.65,0.7,NaN
20200401,14333.76,-0.05,12.35,0.59,2.51,0,NaN
20200402,19431.36,4.55,14.45,0.45,4.81,0,NaN
20200403,16666.56,6.25,10.75,0.53,5.17,0.8,NaN
20200404,8735.04,6.35,14.35,0.7,1.44,0,NaN
20200405,15232.32,4.45,19.15,0.89,1.51,0.8,NaN
20200406,23440.32,5.25,18.05,0.61,2.3,0,NaN
20200407,18835.2,9.95,20.45,0.75,1.72,10.2,NaN
20200408,21504.96,5.95,21.75,1.02,2.59,1.8,NaN
20200409,16865.28,1.55,14.25,0.67,4.38,2.6,NaN
20200410,15145.92,-0.75,6.85,0.41,6.25,0,NaN
20200411,16493.76,-1.25,12.55,0.46,3.02,0,NaN
20200412,14999.04,7.45,18.25,0.74,3.45,10.2,NaN
20200413,13504.32,4.95,21.15,1.07,5.96,10.6,NaN
20200414,14826.24,-0.65,10.15,0.49,2.59,1.7,NaN
20200415,20986.56,-0.05,9.95,0.39,3.02,0,NaN
20200416,13815.36,-3.25,7.05,0.37,3.16,0,NaN
20200417,18385.92,0.55,7.25,0.51,2.73,11.8,NaN
20200418,16476.48,-1.95,9.35,0.6,3.16,0.7,NaN
20200419,23976,3.15,15.45,0.64,2.66,0,NaN
20200420,22420.8,0.25,14.65,0.63,2.08,0,NaN
20200421,14506.56,-0.45,12.45,0.54,4.88,2,NaN
20200422,19431.36,1.25,10.95,0.35,3.88,0,NaN
20200423,15128.64,4.45,13.55,0.64,2.37,9.3,NaN
20200424,8346.24,5.35,11.75,0.85,1.58,6.3,NaN
20200425,21556.8,6.25,17.35,0.88,2.08,3.8,NaN
20200426,4993.92,3.65,8.95,0.77,2.73,10.3,NaN
20200427,11793.6,0.85,10.55,0.62,3.81,0.7,NaN
20200428,16001.28,5.15,16.75,0.64,1.94,0,NaN
20200429,17046.72,11.35,20.35,0.98,4.88,6.9,NaN
20200430,11577.6,10.55,17.35,1.26,5.53,48.6,NaN
20200501,9823.68,7.05,18.05,0.89,2.59,0,NaN
20200502,20692.8,12.05,21.55,0.84,2.3,1.3,NaN
20200503,23932.8,10.95,25.45,1.3,2.59,0,NaN
20200504,20304,4.75,17.85,0.88,4.02,0,NaN
20200505,18429.12,6.05,13.85,0.56,1.72,0,NaN
20200506,8069.76,1.85,10.55,0.75,1.58,8,NaN
20200507,26343.36,4.15,17.55,0.64,2.95,0.4,NaN
20200508,13322.88,-1.25,8.85,0.66,2.44,9.8,NaN
20200509,19146.24,0.05,6.75,0.35,4.88,0.3,NaN
20200510,22299.84,5.65,17.05,0.54,2.95,0,NaN
20200511,18627.84,4.05,12.85,0.62,3.95,0.8,NaN
20200512,23466.24,-0.55,13.95,0.59,3.45,0,NaN
20200513,26550.72,2.55,18.35,0.6,1.65,0,NaN
20200514,19336.32,11.15,20.95,0.88,2.37,0.4,NaN
20200515,23785.92,14.25,28.65,1.56,2.73,2.8,NaN
20200516,25583.04,10.35,23.05,1.2,2.59,0,NaN
20200517,9866.88,13.05,19.15,1.13,2.51,0.3,NaN
20200518,18204.48,12.15,22.45,1.26,2.66,0,NaN
20200519,25021.44,7.95,21.25,0.86,3.81,0,NaN
20200520,25341.12,2.75,18.85,0.75,3.3,0,NaN
20200521,23768.64,9.35,22.85,1.04,2.23,0,NaN
20200522,11897.28,16.65,20.35,1.36,1.51,15.4,NaN
20200523,20848.32,14.25,26.35,1.47,1.87,1.5,NaN
20200524,16139.52,15.45,22.45,1.3,2.44,0,NaN
20200525,15465.6,15.45,25.45,1.4,2.15,0,NaN
20200526,27241.92,17.05,30.05,1.62,2.08,0,NaN
20200527,22749.12,19.95,26.55,1.56,2.66,0.6,NaN
20200528,14731.2,21.55,26.65,1.68,3.16,1.8,NaN
20200529,22152.96,14.85,29.55,2,3.16,13.3,NaN
20200530,24883.2,9.65,24.75,1.41,2.8,0,NaN
20200531,26256.96,4.85,19.75,0.9,3.23,0,NaN
20200601,27008.64,9.35,22.25,0.85,2.51,0,NaN
20200602,13616.64,13.55,21.45,1.07,1.94,4.7,NaN
20200603,19224,15.25,28.75,1.88,2.73,16.8,NaN
20200604,25868.16,19.05,29.55,1.97,2.01,34,NaN
