## Site Characteristics
Country     = 'USA'
Station     = '288000'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.0471; Latitude = 40.755; Elevation = 468.54; AngstromA = 0.22; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8467.2,-4.95,2.35,0.4,6.11,0,NaN
20200102,8484.48,-3.05,8.95,0.5,4.67,6.5,NaN
20200103,2574.72,5.05,10.05,0.68,1.8,12.6,NaN
20200104,2911.68,-3.45,8.35,0.58,4.24,1.3,NaN
20200105,6808.32,-3.25,2.45,0.42,5.75,2,NaN
20200106,8579.52,-4.75,4.55,0.46,6.39,0,NaN
20200107,8095.68,-4.95,1.05,0.38,3.38,0.7,NaN
20200108,5771.52,-11.35,-0.65,0.29,7.11,0.7,NaN
20200109,8925.12,-11.25,4.85,0.3,4.45,0,NaN
20200110,2989.44,2.25,11.25,0.59,4.45,5.7,NaN
20200111,5901.12,7.65,19.75,0.91,5.89,2.7,NaN
20200112,8173.44,-0.75,8.75,0.68,4.88,0,NaN
20200113,9685.44,-2.05,9.45,0.6,3.23,0,NaN
20200114,7672.32,-1.55,9.75,0.65,4.53,0,NaN
20200115,10005.12,-1.15,11.45,0.62,3.81,0.9,NaN
20200116,5909.76,-7.25,2.45,0.42,7.76,2.5,NaN
20200117,9745.92,-8.15,-3.45,0.2,3.81,1.5,NaN
20200118,3395.52,-6.05,6.25,0.44,6.82,14.8,NaN
20200119,4268.16,-11.25,-3.55,0.3,7.26,1.5,NaN
20200120,8856,-12.45,-3.55,0.25,4.17,0,NaN
20200121,10514.88,-13.85,-4.25,0.24,3.09,0,NaN
20200122,10981.44,-13.75,1.85,0.28,1.87,0,NaN
20200123,9858.24,-8.15,6.35,0.39,2.59,0,NaN
20200124,6549.12,0.05,6.05,0.51,5.75,24.3,NaN
20200125,4026.24,-1.05,4.65,0.56,3.81,3.9,NaN
20200126,4579.2,-1.05,0.25,0.49,5.17,2,NaN
20200127,2963.52,-0.85,0.75,0.49,5.1,0.7,NaN
20200128,7629.12,-2.25,1.15,0.46,4.53,1.3,NaN
20200129,10247.04,-8.45,1.15,0.38,2.37,0,NaN
20200130,10272.96,-8.35,1.65,0.37,2.51,0,NaN
20200131,7015.68,-1.85,4.55,0.45,1.8,1.9,NaN
20200201,5607.36,-1.15,1.75,0.54,2.37,3.4,NaN
20200202,4458.24,-1.05,9.35,0.58,6.75,2,NaN
20200203,10713.6,0.85,15.65,0.66,4.67,0.8,NaN
20200204,3447.36,-1.35,13.45,0.7,4.24,7.5,NaN
20200205,5581.44,-1.35,3.85,0.4,4.53,6.8,NaN
20200206,4510.08,-1.35,7.15,0.6,3.3,16.3,NaN
20200207,2842.56,-4.85,-0.35,0.42,6.11,5.6,NaN
20200208,6696,-4.65,0.75,0.4,3.3,0.4,NaN
20200209,7542.72,-2.85,5.55,0.45,3.74,18.2,NaN
20200210,3801.6,2.45,7.85,0.55,3.66,5.6,NaN
20200211,4320,-2.75,3.75,0.51,3.81,0.4,NaN
20200212,11180.16,-3.45,3.75,0.43,3.3,20.6,NaN
20200213,3775.68,-8.35,2.45,0.43,4.53,1.2,NaN
20200214,9408.96,-14.05,-5.75,0.22,4.02,0,NaN
20200215,12787.2,-13.05,2.05,0.27,3.81,0,NaN
20200216,4596.48,-5.05,4.95,0.46,3.95,0,NaN
20200217,12605.76,-4.55,7.95,0.43,2.59,1.3,NaN
20200218,3481.92,-2.85,8.65,0.56,5.46,7.5,NaN
20200219,13348.8,-8.05,4.25,0.38,4.88,0,NaN
