## Site Characteristics
Country     = 'USA'
Station     = '289445'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.6134; Latitude = 40.7237; Elevation = 293.6; AngstromA = 0.22; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,6523.2,-6.05,1.45,0.34,3.95,0,NaN
20200102,8717.76,-3.35,7.85,0.42,2.59,0.4,NaN
20200103,2574.72,3.95,8.45,0.56,0.86,7.7,NaN
20200104,4060.8,-0.15,9.35,0.66,3.02,0,NaN
20200105,5702.4,-2.25,2.05,0.37,3.95,1.6,NaN
20200106,7335.36,-2.75,6.45,0.41,3.74,0,NaN
20200107,7992,-5.65,2.95,0.37,1.58,7.1,NaN
20200108,6981.12,-10.45,0.35,0.3,5.24,0,NaN
20200109,9158.4,-11.05,-0.05,0.24,2.95,0,NaN
20200110,3732.48,-1.05,9.35,0.49,3.02,0,NaN
20200111,5529.6,9.15,18.25,0.7,4.17,12.5,NaN
20200112,8190.72,-2.35,14.65,0.69,4.67,0,NaN
20200113,8683.2,-2.15,6.95,0.58,1.8,0,NaN
20200114,6566.4,-0.95,5.65,0.58,2.3,0,NaN
20200115,9590.4,-0.25,9.05,0.53,2.44,0,NaN
20200116,6696,-7.95,5.45,0.4,5.89,0,NaN
20200117,10143.36,-9.95,-4.15,0.14,4.24,0,NaN
20200118,4104,-8.45,0.75,0.31,4.17,8.9,NaN
20200119,5201.28,-9.05,0.65,0.35,4.81,0,NaN
20200120,10376.64,-11.35,-2.85,0.21,3.66,0,NaN
20200121,10091.52,-11.35,-0.85,0.25,2.15,0,NaN
20200122,10100.16,-11.15,3.15,0.31,1.08,0,NaN
20200123,10290.24,-8.45,4.05,0.34,1.22,0,NaN
20200124,9262.08,-2.65,9.55,0.45,2.8,15.4,NaN
20200125,3222.72,-0.45,4.25,0.5,3.52,15.9,NaN
20200126,5261.76,0.05,3.45,0.45,3.23,0,NaN
20200127,4060.8,0.25,3.85,0.45,3.3,0,NaN
20200128,7421.76,-1.05,1.95,0.4,3.38,0,NaN
20200129,11327.04,-9.55,2.85,0.34,2.73,0,NaN
20200130,11024.64,-9.15,1.65,0.25,1.8,0,NaN
20200131,6125.76,-1.55,3.85,0.38,1.8,0,NaN
20200201,5253.12,-1.05,2.65,0.5,1.15,0,NaN
20200202,4510.08,-0.15,5.65,0.5,3.23,1.6,NaN
20200203,10981.44,1.75,14.35,0.57,3.16,0,NaN
20200204,4173.12,-0.35,15.35,0.7,2.01,1.9,NaN
20200205,5045.76,-1.45,1.55,0.38,3.23,1.2,NaN
20200206,5037.12,1.05,5.95,0.53,2.15,10,NaN
20200207,3144.96,-6.55,3.15,0.44,5.03,23.4,NaN
20200208,5434.56,-6.25,2.05,0.32,2.8,0,NaN
20200209,7611.84,-3.55,4.55,0.41,2.44,1.4,NaN
20200210,3576.96,2.45,6.45,0.54,2.73,2,NaN
20200211,5304.96,-1.15,6.15,0.57,2.51,0.6,NaN
20200212,11905.92,-1.55,5.15,0.38,2.8,8.2,NaN
20200213,6618.24,-6.25,4.75,0.46,3.66,2.2,NaN
20200214,10972.8,-15.75,-4.15,0.2,4.09,0,NaN
20200215,13461.12,-15.15,-1.15,0.16,2.73,0,NaN
20200216,5443.2,-4.55,4.15,0.36,2.01,0,NaN
20200217,13176,-4.85,8.25,0.38,1.87,0,NaN
20200218,3706.56,-1.25,6.25,0.55,3.81,3.1,NaN
20200219,13582.08,-6.05,5.25,0.37,3.81,0,NaN
20200220,7300.8,-10.25,-1.05,0.24,3.09,0,NaN
20200221,14281.92,-10.05,2.05,0.18,2.95,0,NaN
20200222,14549.76,-6.85,10.25,0.25,3.16,0,NaN
20200223,14653.44,-4.45,12.55,0.31,2.37,0,NaN
20200224,14091.84,-1.35,14.65,0.47,1.87,0,NaN
20200225,6505.92,3.35,9.05,0.68,1.29,1.8,NaN
20200226,7758.72,-0.65,9.25,0.71,3.23,15.9,NaN
20200227,8424,-5.95,0.55,0.34,7.18,0,NaN
20200228,9694.08,-6.65,1.35,0.21,5.6,0,NaN
20200229,7231.68,-7.35,-2.05,0.2,4.96,0,NaN
20200301,16752.96,-5.45,6.95,0.28,2.87,0,NaN
20200302,13944.96,2.55,16.55,0.57,3.09,1.4,NaN
20200303,8346.24,3.25,12.05,0.74,3.3,12.6,NaN
20200304,15854.4,-1.25,11.35,0.53,4.96,0,NaN
20200305,17487.36,-0.75,11.65,0.42,2.37,0,NaN
20200306,9858.24,-2.45,6.25,0.48,2.73,5.5,NaN
20200307,18230.4,-5.45,6.25,0.35,4.31,0,NaN
20200308,17262.72,-2.35,15.75,0.44,2.95,0,NaN
20200309,18092.16,0.85,22.35,0.63,2.73,0.4,NaN
20200310,6048,-0.55,16.15,0.75,3.95,4.4,NaN
20200311,16277.76,0.25,9.55,0.52,1.8,0,NaN
20200312,13530.24,4.45,12.15,0.72,3.59,5,NaN
20200313,14791.68,0.25,18.35,0.76,5.53,0,NaN
20200314,18014.4,1.05,9.75,0.38,2.73,1,NaN
20200315,18057.6,-6.45,10.55,0.39,2.59,0,NaN
20200316,18411.84,-4.25,10.15,0.4,3.74,0,NaN
20200317,7776,-1.95,9.65,0.61,2.66,0,NaN
20200318,18610.56,-0.55,12.75,0.53,3.16,12.8,NaN
20200319,14186.88,5.05,11.75,0.91,2.23,0.9,NaN
20200320,13158.72,0.45,22.45,0.96,4.88,1.6,NaN
20200321,19319.04,-5.95,6.75,0.41,3.59,0,NaN
20200322,16813.44,-4.25,8.95,0.35,3.45,1,NaN
20200323,5538.24,0.85,3.85,0.53,3.16,8.8,NaN
20200324,20831.04,2.05,8.45,0.58,2.01,0,NaN
20200325,9642.24,1.05,7.05,0.65,2.37,2.3,NaN
20200326,19992.96,3.75,15.05,0.77,2.73,0.6,NaN
20200327,19733.76,4.55,16.95,0.79,2.01,4.6,NaN
20200328,6955.2,4.95,7.45,0.79,3.52,39.4,NaN
20200329,15759.36,5.85,11.35,1.01,3.52,1.2,NaN
20200330,8242.56,3.75,13.55,0.7,3.16,0,NaN
20200331,9979.2,2.95,8.75,0.68,1.65,0.4,NaN
20200401,14325.12,-0.95,11.55,0.57,2.51,0,NaN
20200402,19163.52,2.85,13.15,0.45,5.03,0,NaN
20200403,15094.08,4.65,8.85,0.52,5.1,0.7,NaN
20200404,8026.56,5.35,13.65,0.7,1.29,0,NaN
20200405,14359.68,2.85,18.65,0.9,1.72,0.5,NaN
20200406,22792.32,3.75,17.25,0.58,2.44,0,NaN
20200407,19128.96,8.65,19.75,0.73,2.01,10.1,NaN
20200408,20528.64,4.85,20.25,0.99,2.8,0,NaN
20200409,15603.84,0.35,12.95,0.65,4.88,3.9,NaN
20200410,13020.48,-1.45,5.55,0.41,6.97,0,NaN
20200411,15742.08,-2.35,11.45,0.47,3.59,0,NaN
20200412,13841.28,6.05,17.75,0.73,3.59,14.5,NaN
20200413,11543.04,3.45,19.95,1,6.54,13.5,NaN
20200414,14679.36,-1.65,9.15,0.48,2.73,1.3,NaN
20200415,19362.24,-1.35,8.75,0.39,3.23,0,NaN
20200416,13227.84,-3.95,5.95,0.36,3.59,0,NaN
20200417,18282.24,-0.35,6.05,0.5,3.02,13.6,NaN
20200418,16407.36,-2.55,8.05,0.57,3.23,0.6,NaN
20200419,23526.72,1.85,15.15,0.64,3.16,0,NaN
