## Site Characteristics
Country     = 'USA'
Station     = '319875'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.1899; Latitude = 39.8035; Elevation = 878.37; AngstromA = 0.23; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7750.08,-4.65,1.35,0.33,6.03,0,NaN
20200102,8147.52,-2.55,10.15,0.45,4.74,6,NaN
20200103,3274.56,6.85,10.55,0.86,2.3,18.4,NaN
20200104,3283.2,-4.45,7.15,0.55,5.1,7.7,NaN
20200105,8631.36,-4.65,0.95,0.36,6.03,0.5,NaN
20200106,8363.52,-4.65,1.75,0.36,5.67,0,NaN
20200107,6618.24,-6.35,-0.85,0.28,3.3,4.4,NaN
20200108,6048,-12.25,-1.35,0.27,6.82,0,NaN
20200109,8233.92,-11.95,4.55,0.3,3.81,0,NaN
20200110,2687.04,2.15,12.95,0.59,4.96,0.8,NaN
20200111,7585.92,5.85,17.75,0.92,6.32,15.9,NaN
20200112,8976.96,-0.25,7.65,0.66,5.24,0.7,NaN
20200113,8994.24,-0.25,8.45,0.58,3.02,0,NaN
20200114,6566.4,0.35,9.95,0.7,4.74,3.4,NaN
20200115,9469.44,0.25,13.35,0.59,3.74,3.9,NaN
20200116,8830.08,-8.45,1.15,0.39,7.83,0.9,NaN
20200117,10048.32,-8.55,-2.95,0.15,3.81,0.8,NaN
20200118,3248.64,-6.05,5.45,0.39,6.9,25.1,NaN
20200119,5909.76,-12.25,-4.85,0.25,7.4,2.1,NaN
20200120,9046.08,-13.35,-6.55,0.2,4.17,0,NaN
20200121,9970.56,-13.65,-6.45,0.22,2.44,0,NaN
20200122,10601.28,-12.85,2.75,0.25,1.44,0,NaN
20200123,9642.24,-5.75,5.05,0.25,2.59,0,NaN
20200124,6471.36,-0.35,4.05,0.49,5.24,22.5,NaN
20200125,5607.36,-2.15,2.75,0.5,3.38,2.3,NaN
20200126,5287.68,-2.45,-0.95,0.4,5.17,1.1,NaN
20200127,4449.6,-2.95,-1.05,0.41,4.81,0.7,NaN
20200128,9918.72,-3.85,-1.75,0.39,4.24,0.7,NaN
20200129,10592.64,-8.05,-2.15,0.34,2.08,0,NaN
20200130,8424,-7.75,-1.05,0.32,2.15,0,NaN
20200131,8527.68,-2.15,3.05,0.41,1.8,0.8,NaN
20200201,4838.4,-2.55,1.15,0.49,2.66,6.8,NaN
20200202,6894.72,-2.45,8.25,0.5,8.05,1,NaN
20200203,11664,3.45,14.85,0.61,5.03,0.7,NaN
20200204,4320,-1.65,11.25,0.69,4.02,3.1,NaN
20200205,6393.6,-1.85,3.65,0.54,4.6,0,NaN
20200206,5616,-1.85,9.75,0.7,3.3,18.1,NaN
20200207,3732.48,-6.75,-2.15,0.41,6.32,7.1,NaN
20200208,7102.08,-6.55,-1.95,0.32,3.3,1.5,NaN
20200209,9806.4,-4.55,5.65,0.39,3.95,17.4,NaN
20200210,3827.52,3.95,7.55,0.56,4.17,17.2,NaN
20200211,4259.52,-2.75,5.65,0.54,3.66,1.4,NaN
20200212,9806.4,-2.85,9.45,0.45,3.3,19.8,NaN
20200213,5123.52,-8.95,5.65,0.45,4.88,5.3,NaN
20200214,10048.32,-14.95,-7.45,0.2,3.88,0,NaN
20200215,13124.16,-13.85,1.95,0.22,3.3,0,NaN
20200216,5279.04,-4.15,7.05,0.4,3.95,0,NaN
20200217,13150.08,-3.85,7.45,0.37,2.95,0,NaN
20200218,4259.52,-3.35,7.75,0.56,4.88,12.2,NaN
20200219,14480.64,-7.25,2.45,0.33,4.17,0,NaN
20200220,10851.84,-13.05,-1.85,0.22,3.16,0,NaN
20200221,14999.04,-11.95,-1.35,0.17,3.74,0,NaN
20200222,15465.6,-7.55,5.65,0.2,5.32,0,NaN
20200223,15249.6,-3.45,9.75,0.28,3.88,0,NaN
20200224,13443.84,-0.85,9.95,0.45,2.51,1.1,NaN
20200225,4371.84,2.35,8.55,0.71,1.72,3.8,NaN
20200226,11491.2,-6.55,11.65,0.55,3.52,26.3,NaN
20200227,11828.16,-9.05,-5.35,0.25,9.55,2.8,NaN
20200228,7326.72,-10.65,-2.25,0.26,6.75,0,NaN
20200229,9806.4,-10.15,-3.55,0.22,6.75,0,NaN
20200301,15171.84,-6.95,7.35,0.28,3.88,0.4,NaN
20200302,9063.36,4.95,12.25,0.54,4.74,5.1,NaN
20200303,9771.84,-0.55,10.35,0.67,5.39,12.2,NaN
20200304,15154.56,-3.35,9.65,0.48,6.39,0,NaN
20200305,17176.32,-2.25,9.65,0.4,2.15,0.3,NaN
20200306,8432.64,-4.05,3.25,0.39,5.75,4.7,NaN
20200307,17288.64,-3.95,2.85,0.34,4.74,0,NaN
20200308,18282.24,-1.85,13.95,0.38,3.52,0,NaN
20200309,18247.68,6.85,16.85,0.51,4.96,0.7,NaN
20200310,6082.56,0.95,11.55,0.75,5.82,5.6,NaN
20200311,12795.84,1.65,7.05,0.65,2.15,0.8,NaN
20200312,18014.4,4.25,16.25,0.81,3.45,4.1,NaN
20200313,17832.96,-1.05,13.25,0.68,7.4,0,NaN
20200314,13538.88,-1.15,6.15,0.37,2.51,9.3,NaN
20200315,9573.12,-2.85,5.95,0.46,2.95,0,NaN
20200316,13780.8,-2.25,6.05,0.44,4.45,2.5,NaN
20200317,7879.68,-1.15,6.95,0.63,3.09,1.1,NaN
20200318,17210.88,-0.25,12.25,0.67,4.31,23.6,NaN
20200319,17280,11.45,17.45,1.08,4.6,2.4,NaN
20200320,14152.32,-1.25,19.25,0.85,7.33,1.9,NaN
20200321,19837.44,-2.85,3.25,0.43,2.73,0,NaN
20200322,20632.32,-2.55,6.15,0.39,4.74,0.6,NaN
20200323,7672.32,1.05,6.35,0.61,4.6,10.4,NaN
20200324,20805.12,0.95,8.85,0.58,2.37,10.2,NaN
20200325,12519.36,0.35,5.65,0.63,2.59,2.7,NaN
20200326,20062.08,1.35,18.25,0.77,3.09,5.4,NaN
20200327,17962.56,7.65,14.85,0.92,1.87,3.9,NaN
20200328,17340.48,9.85,21.55,1.24,3.52,2.7,NaN
20200329,18947.52,7.85,23.25,1.13,6.97,0,NaN
20200330,16718.4,1.45,11.85,0.61,6.18,0.3,NaN
20200331,11767.68,1.75,5.15,0.58,2.73,4.3,NaN
20200401,10143.36,-1.15,7.35,0.54,3.59,1,NaN
20200402,20632.32,-0.45,10.55,0.45,6.11,0,NaN
20200403,21487.68,0.65,12.85,0.45,5.6,0,NaN
20200404,19042.56,0.95,10.55,0.6,2.01,0,NaN
20200405,11197.44,2.25,16.05,0.78,2.23,0.9,NaN
20200406,21090.24,4.25,16.05,0.59,1.87,0.3,NaN
20200407,9858.24,7.75,16.05,0.93,3.38,18.4,NaN
