## Site Characteristics
Country     = 'USA'
Station     = '318492'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.0502; Latitude = 39.8715; Elevation = 653.71; AngstromA = 0.23; AngstromB = 0.46; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7741.44,-3.85,1.95,0.33,5.6,0,NaN
20200102,8069.76,-1.25,10.65,0.43,3.88,4.3,NaN
20200103,3136.32,7.85,11.15,0.85,1.94,13.2,NaN
20200104,3265.92,-4.25,8.35,0.56,4.81,2.6,NaN
20200105,8657.28,-4.85,1.95,0.36,5.53,0.4,NaN
20200106,8328.96,-4.25,2.45,0.36,5.39,0,NaN
20200107,6782.4,-6.35,0.25,0.28,3.09,4.4,NaN
20200108,5728.32,-12.55,-0.55,0.27,6.61,0,NaN
20200109,8303.04,-12.45,3.85,0.29,3.52,0,NaN
20200110,2635.2,3.55,12.85,0.57,4.24,0.7,NaN
20200111,7344,6.75,18.55,0.9,6.03,13.6,NaN
20200112,8916.48,-0.05,8.45,0.67,4.88,0.3,NaN
20200113,8976.96,-0.15,9.25,0.58,2.59,0,NaN
20200114,6799.68,0.75,10.25,0.71,3.95,3.2,NaN
20200115,9478.08,0.65,13.65,0.59,3.38,3.3,NaN
20200116,8562.24,-8.75,2.15,0.38,7.69,0.9,NaN
20200117,10031.04,-8.75,-2.85,0.15,3.81,0.5,NaN
20200118,3222.72,-6.15,6.15,0.39,6.32,21,NaN
20200119,5546.88,-12.45,-3.75,0.26,6.97,0.8,NaN
20200120,8959.68,-13.75,-5.65,0.2,4.24,0,NaN
20200121,9910.08,-14.25,-5.65,0.22,2.51,0,NaN
20200122,10566.72,-13.25,2.45,0.26,1.29,0,NaN
20200123,9616.32,-5.75,4.75,0.25,2.44,0,NaN
20200124,6462.72,0.45,4.45,0.48,4.96,19.8,NaN
20200125,5443.2,-2.05,3.15,0.5,3.23,1,NaN
20200126,5296.32,-2.65,0.25,0.4,4.67,0,NaN
20200127,3939.84,-3.05,0.25,0.41,4.53,0.6,NaN
20200128,9538.56,-3.85,-0.55,0.39,4.24,1,NaN
20200129,10592.64,-8.45,-1.05,0.35,2.15,0,NaN
20200130,8605.44,-8.25,-0.15,0.32,2.15,0,NaN
20200131,8251.2,-1.65,3.55,0.4,1.72,0,NaN
20200201,4760.64,-1.75,1.95,0.48,2.23,4.1,NaN
20200202,6341.76,-3.15,9.25,0.5,7.11,1.1,NaN
20200203,11292.48,2.75,16.05,0.61,4.45,0.7,NaN
20200204,4095.36,-2.45,12.55,0.67,3.59,1.9,NaN
20200205,6022.08,-2.35,3.65,0.5,4.31,0.4,NaN
20200206,5520.96,-2.15,9.25,0.67,2.8,10.8,NaN
20200207,3559.68,-7.05,-0.75,0.4,6.18,3.8,NaN
20200208,6851.52,-6.45,-0.65,0.32,3.09,1.2,NaN
20200209,9460.8,-4.65,6.15,0.39,3.66,11.9,NaN
20200210,3646.08,5.25,8.75,0.54,3.45,10.3,NaN
20200211,4233.6,-3.15,6.75,0.52,3.52,0,NaN
20200212,9789.12,-3.65,9.55,0.43,3.3,14,NaN
20200213,4864.32,-9.85,6.65,0.43,4.6,1.5,NaN
20200214,9694.08,-15.35,-6.35,0.2,3.95,0,NaN
20200215,12821.76,-14.45,1.75,0.21,3.16,0,NaN
20200216,5114.88,-3.35,8.25,0.4,3.3,0,NaN
20200217,12769.92,-3.85,8.55,0.36,2.8,0,NaN
20200218,3948.48,-3.65,8.25,0.55,4.53,7.3,NaN
20200219,14057.28,-7.45,3.65,0.33,4.24,0,NaN
20200220,10290.24,-13.55,-0.75,0.22,3.09,0,NaN
20200221,14549.76,-12.45,-0.55,0.17,3.66,0,NaN
20200222,14999.04,-7.35,6.95,0.2,4.81,0,NaN
20200223,14791.68,-2.65,11.15,0.28,3.45,0,NaN
20200224,13176,-0.05,11.05,0.44,2.51,0.9,NaN
20200225,4207.68,1.95,8.85,0.69,1.72,3.2,NaN
20200226,10774.08,-7.75,12.85,0.54,3.09,16.8,NaN
20200227,11396.16,-10.05,-4.25,0.24,9.12,1.7,NaN
20200228,7058.88,-11.35,-0.85,0.25,6.32,0,NaN
20200229,8674.56,-10.55,-2.45,0.21,6.61,0,NaN
20200301,14904,-7.75,8.15,0.28,3.52,0.5,NaN
20200302,9028.8,6.75,13.45,0.52,4.17,3.5,NaN
20200303,9037.44,-1.35,11.75,0.66,4.88,10.9,NaN
20200304,14826.24,-3.65,10.75,0.48,6.18,0.3,NaN
20200305,16770.24,-2.55,10.75,0.4,2.23,0,NaN
20200306,8527.68,-3.85,4.95,0.38,5.39,2.5,NaN
20200307,17392.32,-3.45,4.25,0.33,4.96,0,NaN
20200308,18014.4,-1.45,15.05,0.37,3.3,0,NaN
20200309,17979.84,7.95,18.55,0.5,4.38,0.7,NaN
20200310,6013.44,-0.05,12.95,0.73,5.32,3.1,NaN
20200311,12692.16,0.65,7.55,0.62,1.72,0.5,NaN
20200312,17720.64,3.85,17.15,0.79,3.45,4.2,NaN
20200313,17539.2,-2.25,14.35,0.65,6.9,0,NaN
20200314,13633.92,-1.35,7.05,0.36,2.44,8,NaN
20200315,10074.24,-3.05,7.65,0.44,2.66,0,NaN
20200316,13417.92,-2.45,6.85,0.43,4.38,2.8,NaN
20200317,7983.36,-2.25,8.35,0.6,2.8,0.4,NaN
20200318,17046.72,-0.75,12.75,0.65,4.09,23.7,NaN
20200319,16951.68,12.15,18.55,1.04,3.74,3.1,NaN
20200320,13901.76,-2.35,20.65,0.83,6.75,1.3,NaN
20200321,19768.32,-3.25,4.25,0.41,2.95,0,NaN
20200322,20217.6,-2.95,7.05,0.37,4.67,0,NaN
