## Site Characteristics
Country     = 'USA'
Station     = '274130'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.4753; Latitude = 41.1965; Elevation = 402.88; AngstromA = 0.21; AngstromB = 0.49; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7344,-5.65,1.95,0.38,4.31,0,NaN
20200102,7629.12,-3.85,7.85,0.46,3.95,3.3,NaN
20200103,2229.12,3.35,9.15,0.57,1.36,9.5,NaN
20200104,2384.64,-2.85,6.25,0.55,3.16,1.1,NaN
20200105,6307.2,-2.35,2.15,0.39,4.31,0.6,NaN
20200106,8320.32,-4.25,4.35,0.42,4.74,0,NaN
20200107,7611.84,-3.75,2.35,0.37,2.23,2.9,NaN
20200108,6108.48,-11.95,-1.75,0.28,5.32,1,NaN
20200109,7732.8,-11.75,4.85,0.31,3.66,0.3,NaN
20200110,2782.08,0.85,11.75,0.58,3.81,9.9,NaN
20200111,4743.36,3.75,18.95,0.93,5.03,0.7,NaN
20200112,7680.96,-0.25,4.85,0.64,4.02,0,NaN
20200113,9072,-1.95,8.25,0.55,2.51,0,NaN
20200114,8372.16,-1.95,9.75,0.62,3.45,0,NaN
20200115,9313.92,-1.55,9.25,0.56,2.51,1.9,NaN
20200116,5659.2,-7.05,1.25,0.4,6.11,3.3,NaN
20200117,8760.96,-7.45,-2.65,0.19,3.02,0.7,NaN
20200118,3127.68,-6.75,5.45,0.42,5.82,14.1,NaN
20200119,3741.12,-12.85,-5.15,0.27,5.32,0.7,NaN
20200120,9624.96,-13.15,-3.45,0.24,2.8,0,NaN
20200121,9771.84,-13.75,-4.55,0.24,2.01,0,NaN
20200122,10186.56,-13.55,0.75,0.27,1.87,0,NaN
20200123,9037.44,-9.65,5.25,0.36,2.01,0,NaN
20200124,5486.4,-0.05,5.95,0.48,4.17,24.2,NaN
20200125,3576.96,-0.15,4.55,0.51,2.66,3.7,NaN
20200126,5028.48,-0.25,0.65,0.46,4.09,1.3,NaN
20200127,3067.2,-0.35,0.85,0.45,3.45,1.3,NaN
20200128,6782.4,-2.15,0.75,0.43,2.87,0,NaN
20200129,9547.2,-8.35,0.75,0.37,1.72,0,NaN
20200130,9866.88,-8.55,1.65,0.35,1.51,0,NaN
20200131,5451.84,-2.95,3.55,0.41,1.36,1.3,NaN
20200201,6307.2,-2.95,1.95,0.5,1.94,3.5,NaN
20200202,4510.08,-1.45,6.85,0.51,4.88,1.7,NaN
20200203,10463.04,-0.55,13.55,0.56,2.8,0.4,NaN
20200204,3602.88,-2.25,12.95,0.62,3.16,4.6,NaN
20200205,6220.8,-2.35,1.95,0.36,3.81,9.7,NaN
20200206,4536,-2.35,3.45,0.51,1.51,12.8,NaN
20200207,2471.04,-5.25,-1.65,0.36,4.6,4.6,NaN
