## Site Characteristics
Country     = 'USA'
Station     = '290774'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.9757; Latitude = 40.6925; Elevation = 460.78; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8614.08,-5.25,2.15,0.4,5.89,0,NaN
20200102,8544.96,-3.05,8.95,0.5,4.53,7,NaN
20200103,2764.8,4.65,9.85,0.75,1.72,12.9,NaN
20200104,3222.72,-3.95,8.25,0.57,4.02,1.8,NaN
20200105,7430.4,-3.75,2.35,0.42,5.53,2.3,NaN
20200106,8838.72,-4.85,4.35,0.45,6.11,0,NaN
20200107,8182.08,-5.15,0.65,0.36,3.23,1.1,NaN
20200108,5823.36,-11.85,-0.85,0.28,6.9,0.6,NaN
20200109,9028.8,-11.55,4.65,0.29,4.24,0,NaN
20200110,2998.08,2.05,11.25,0.63,4.38,5.9,NaN
20200111,6160.32,7.25,19.45,0.99,5.82,3.2,NaN
20200112,8380.8,-0.85,8.55,0.67,4.74,0,NaN
20200113,9728.64,-2.45,9.35,0.59,3.09,0,NaN
20200114,7793.28,-1.85,9.75,0.65,4.38,0,NaN
20200115,10100.16,-1.35,11.45,0.63,3.59,0.9,NaN
20200116,6393.6,-7.75,2.15,0.41,7.61,4.5,NaN
20200117,10134.72,-8.55,-3.55,0.19,3.66,1.7,NaN
20200118,3438.72,-6.15,6.15,0.43,6.61,15.9,NaN
20200119,4440.96,-11.55,-3.65,0.29,7.04,1.9,NaN
20200120,8873.28,-13.05,-3.95,0.25,3.95,1.2,NaN
20200121,10609.92,-14.15,-4.55,0.24,2.87,0,NaN
20200122,11128.32,-14.05,1.75,0.27,1.72,0,NaN
20200123,9892.8,-8.15,6.05,0.37,2.44,0,NaN
20200124,6773.76,-0.35,5.85,0.52,5.46,22.8,NaN
20200125,4043.52,-1.45,4.35,0.56,3.59,3.4,NaN
20200126,4328.64,-1.55,0.15,0.48,5.03,2.5,NaN
20200127,2980.8,-1.45,0.45,0.48,4.81,0.6,NaN
20200128,7922.88,-2.85,0.75,0.46,4.31,2.1,NaN
20200129,10644.48,-8.95,0.85,0.37,2.3,0,NaN
20200130,10359.36,-8.85,1.35,0.35,2.37,0,NaN
20200131,7257.6,-2.25,4.25,0.45,1.65,1.6,NaN
20200201,5590.08,-1.45,1.55,0.53,2.37,2.9,NaN
20200202,4605.12,-1.45,9.25,0.57,6.61,1.8,NaN
20200203,10869.12,0.85,15.45,0.67,4.38,0.9,NaN
20200204,3576.96,-1.65,12.95,0.7,4.17,7.6,NaN
20200205,5503.68,-1.65,3.75,0.4,4.45,6.6,NaN
20200206,4553.28,-1.75,7.15,0.61,2.95,16.4,NaN
20200207,3049.92,-5.25,-0.35,0.43,5.82,5.1,NaN
20200208,6998.4,-5.15,0.35,0.38,3.23,0.4,NaN
20200209,8164.8,-3.05,5.45,0.44,3.66,20.5,NaN
20200210,3836.16,2.35,7.75,0.55,3.52,7.2,NaN
20200211,4432.32,-3.15,3.95,0.52,3.59,0.3,NaN
20200212,11232,-3.85,3.75,0.43,3.02,22.1,NaN
20200213,4147.2,-8.75,2.45,0.42,4.31,1.5,NaN
20200214,9529.92,-14.55,-6.15,0.21,3.88,0,NaN
20200215,12692.16,-13.25,1.95,0.26,3.59,0,NaN
20200216,4518.72,-5.45,4.75,0.45,3.81,0,NaN
20200217,12752.64,-4.95,7.75,0.43,2.44,0.7,NaN
20200218,3421.44,-3.35,8.25,0.56,5.17,8.4,NaN
20200219,13737.6,-8.45,3.75,0.37,4.6,0,NaN
20200220,6531.84,-11.15,-2.25,0.25,3.59,0,NaN
20200221,14169.6,-10.85,0.25,0.21,4.17,0,NaN
20200222,14774.4,-7.05,7.05,0.27,5.6,0,NaN
20200223,14653.44,-5.65,11.05,0.38,4.02,0,NaN
20200224,13392,-2.35,12.35,0.56,2.51,0.3,NaN
20200225,5443.2,3.85,9.55,0.7,2.01,3.4,NaN
20200226,7240.32,-5.45,11.45,0.6,3.16,28,NaN
20200227,10005.12,-8.45,-3.35,0.26,9.63,1.3,NaN
20200228,9244.8,-8.65,-1.85,0.23,7.11,0,NaN
20200229,6920.64,-9.85,-2.25,0.25,6.68,0,NaN
20200301,14083.2,-8.75,8.35,0.34,3.74,0,NaN
20200302,9521.28,5.65,14.45,0.54,4.53,4.5,NaN
20200303,6065.28,0.95,12.15,0.73,4.38,11.5,NaN
20200304,11111.04,-3.95,9.95,0.54,6.46,0.3,NaN
20200305,13262.4,-3.65,10.95,0.47,2.51,6.3,NaN
20200306,6272.64,-1.85,6.75,0.44,5.03,5.2,NaN
20200307,17081.28,-4.25,6.55,0.38,4.53,0,NaN
20200308,17184.96,-2.85,15.65,0.49,4.02,0,NaN
20200309,17098.56,4.45,19.45,0.67,4.88,1.9,NaN
20200310,6505.92,-1.45,13.65,0.72,5.89,3.9,NaN
20200311,12018.24,-1.15,7.85,0.61,1.94,0,NaN
20200312,16027.2,4.75,17.65,0.84,3.74,3.9,NaN
20200313,16580.16,-1.35,14.35,0.68,7.47,2.1,NaN
20200314,14359.68,-1.45,7.35,0.41,2.87,3.4,NaN
20200315,15448.32,-2.65,10.85,0.45,2.87,0,NaN
20200316,13452.48,-1.75,8.55,0.44,4.96,6,NaN
20200317,8449.92,-2.45,7.35,0.6,3.45,1.4,NaN
20200318,16122.24,-1.75,12.65,0.64,4.09,20.5,NaN
20200319,14014.08,9.25,18.25,1.12,3.59,18.4,NaN
20200320,10765.44,-1.35,21.55,0.89,6.82,15.3,NaN
20200321,16977.6,-2.75,4.65,0.37,3.02,0,NaN
20200322,18213.12,-1.85,8.25,0.38,4.74,1.4,NaN
20200323,5788.8,1.65,6.05,0.6,4.53,13.3,NaN
20200324,19863.36,1.85,9.15,0.6,2.3,2.7,NaN
20200325,14843.52,-0.65,9.65,0.67,2.66,1.6,NaN
20200326,18835.2,0.15,19.75,0.81,3.02,2.1,NaN
20200327,18835.2,8.25,15.95,0.89,1.51,10.4,NaN
20200328,12104.64,9.95,16.55,1.15,4.24,28,NaN
20200329,15336,8.75,24.55,1.23,6.61,0,NaN
20200330,8268.48,3.15,11.65,0.7,5.17,0,NaN
20200331,10290.24,3.45,7.85,0.63,2.51,2.2,NaN
20200401,11465.28,-1.15,11.25,0.59,3.52,1.5,NaN
20200402,19915.2,-0.55,12.95,0.5,5.89,0,NaN
20200403,21271.68,0.95,14.55,0.52,5.1,0,NaN
20200404,17634.24,2.75,13.05,0.66,1.8,0,NaN
