## Site Characteristics
Country     = 'USA'
Station     = '286603'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.5025; Latitude = 40.8277; Elevation = 330.16; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7715.52,-4.55,3.25,0.41,4.6,0,NaN
20200102,7931.52,-3.15,8.95,0.51,3.81,5.4,NaN
20200103,2419.2,5.55,10.35,0.66,1.36,12.2,NaN
20200104,2479.68,-2.65,8.15,0.59,3.16,0.7,NaN
20200105,6860.16,-2.45,3.35,0.42,4.6,0.3,NaN
20200106,8605.44,-4.85,5.85,0.46,5.03,0,NaN
20200107,7352.64,-4.75,2.45,0.39,2.44,0,NaN
20200108,5469.12,-10.45,0.65,0.3,5.46,0.3,NaN
20200109,8294.4,-10.15,7.55,0.31,2.95,0,NaN
20200110,3032.64,4.05,11.35,0.68,3.38,3.4,NaN
20200111,5227.2,6.45,20.95,1.12,3.95,1.8,NaN
20200112,8138.88,-1.15,9.15,0.66,3.95,0,NaN
20200113,9383.04,-2.25,9.75,0.59,2.44,0,NaN
20200114,8596.8,-1.65,10.15,0.65,3.45,0,NaN
20200115,9624.96,-1.65,11.55,0.62,2.44,0.6,NaN
20200116,6238.08,-6.35,3.45,0.43,6.03,2.1,NaN
20200117,9236.16,-6.85,-2.35,0.2,3.02,1.9,NaN
20200118,3162.24,-4.95,6.95,0.45,5.24,8.6,NaN
20200119,3870.72,-10.85,-3.15,0.3,5.67,0.4,NaN
20200120,9676.8,-11.55,-2.65,0.26,2.59,0,NaN
20200121,10074.24,-13.15,-3.25,0.26,1.8,0,NaN
20200122,10679.04,-13.55,1.95,0.28,1.36,0,NaN
20200123,9115.2,-8.35,7.05,0.4,1.94,0,NaN
20200124,5529.6,0.25,6.75,0.52,3.66,27.6,NaN
20200125,4475.52,-0.55,5.65,0.56,2.59,2.7,NaN
20200126,4605.12,-0.45,0.95,0.5,4.38,0.8,NaN
20200127,2885.76,-0.15,1.45,0.49,3.45,0.4,NaN
20200128,6998.4,-1.55,2.05,0.47,2.8,1.1,NaN
20200129,9426.24,-7.65,2.65,0.4,1.87,0,NaN
20200130,9936,-7.85,2.55,0.37,1.72,0,NaN
20200131,5762.88,-1.75,4.75,0.44,1.22,2.1,NaN
20200201,6125.76,-1.05,1.95,0.56,2.08,2.6,NaN
20200202,5019.84,-0.55,10.55,0.59,5.67,1.3,NaN
20200203,10661.76,-0.15,16.25,0.72,3.23,0.8,NaN
20200204,3404.16,-1.25,13.85,0.71,3.74,6.9,NaN
20200205,5970.24,-1.35,3.65,0.4,4.24,13.8,NaN
20200206,4596.48,-1.75,6.55,0.58,1.72,15.7,NaN
