## Site Characteristics
Country     = 'USA'
Station     = '289386'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.0571; Latitude = 40.7314; Elevation = 412.53; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8510.4,-4.75,2.55,0.41,5.89,0,NaN
20200102,8484.48,-2.75,9.25,0.51,4.53,6.6,NaN
20200103,2643.84,5.15,10.35,0.72,1.72,12.4,NaN
20200104,2954.88,-3.35,8.65,0.59,4.02,1.4,NaN
20200105,6981.12,-3.15,2.85,0.43,5.53,2.4,NaN
20200106,8674.56,-4.45,4.85,0.46,6.18,0,NaN
20200107,8130.24,-4.65,1.25,0.38,3.23,0.9,NaN
20200108,5754.24,-11.15,-0.35,0.3,6.9,0.7,NaN
20200109,8985.6,-10.95,5.35,0.3,4.24,0,NaN
20200110,2989.44,2.65,11.75,0.62,4.31,6.4,NaN
20200111,6039.36,7.85,20.05,0.97,5.75,2.8,NaN
20200112,8199.36,-0.45,8.95,0.69,4.74,0,NaN
20200113,9728.64,-1.85,9.85,0.61,3.09,0,NaN
20200114,7724.16,-1.25,10.25,0.66,4.38,0,NaN
20200115,10056.96,-0.85,11.85,0.64,3.59,0.7,NaN
20200116,6246.72,-7.15,2.65,0.42,7.61,3,NaN
20200117,9866.88,-7.95,-3.05,0.2,3.66,1.7,NaN
20200118,3421.44,-5.65,6.75,0.44,6.68,14.5,NaN
20200119,4337.28,-11.05,-3.25,0.3,7.04,1.7,NaN
20200120,8899.2,-12.35,-3.35,0.26,4.02,0,NaN
20200121,10584,-13.65,-4.05,0.24,2.87,0,NaN
20200122,11059.2,-13.55,2.15,0.28,1.72,0,NaN
20200123,9806.4,-7.75,6.75,0.39,2.44,0,NaN
20200124,6618.24,0.35,6.35,0.53,5.46,23.8,NaN
20200125,4112.64,-0.95,4.95,0.57,3.66,3.6,NaN
20200126,4484.16,-0.95,0.65,0.5,5.1,2.3,NaN
20200127,2937.6,-0.75,0.95,0.49,4.88,0.6,NaN
20200128,7629.12,-2.25,1.35,0.47,4.31,1.6,NaN
20200129,10281.6,-8.25,1.35,0.38,2.3,0,NaN
20200130,10238.4,-8.15,1.85,0.37,2.37,0,NaN
20200131,7058.88,-1.75,4.85,0.46,1.72,1.9,NaN
20200201,5546.88,-1.05,2.15,0.55,2.37,3.1,NaN
20200202,4553.28,-0.95,9.85,0.59,6.61,2,NaN
20200203,10722.24,0.85,15.85,0.68,4.45,0.8,NaN
20200204,3456,-1.15,13.65,0.72,4.17,7.7,NaN
20200205,5555.52,-1.15,4.25,0.41,4.45,7.8,NaN
20200206,4484.16,-1.35,7.55,0.61,2.95,16.3,NaN
20200207,2903.04,-4.75,-0.15,0.43,5.89,5.5,NaN
20200208,6721.92,-4.55,0.85,0.4,3.23,0.5,NaN
20200209,7637.76,-2.65,5.85,0.45,3.66,18.1,NaN
20200210,3818.88,2.55,8.05,0.56,3.52,6,NaN
20200211,4328.64,-2.65,4.15,0.52,3.59,0.4,NaN
20200212,11145.6,-3.35,4.05,0.44,3.09,21.6,NaN
20200213,3844.8,-8.15,2.65,0.44,4.31,1.1,NaN
20200214,9322.56,-13.95,-5.65,0.22,3.88,0,NaN
20200215,12674.88,-12.95,2.35,0.28,3.66,0,NaN
20200216,4561.92,-5.15,5.25,0.46,3.81,0,NaN
20200217,12623.04,-4.45,8.15,0.44,2.44,1,NaN
20200218,3438.72,-2.75,8.85,0.57,5.17,7.8,NaN
20200219,13426.56,-7.85,4.35,0.39,4.6,0,NaN
20200220,6410.88,-10.65,-1.75,0.27,3.59,0,NaN
20200221,13910.4,-10.35,0.95,0.22,4.17,0,NaN
20200222,14592.96,-6.85,7.65,0.29,5.67,0,NaN
20200223,14480.64,-5.55,11.45,0.4,4.02,0,NaN
20200224,13132.8,-2.25,12.95,0.59,2.59,0.4,NaN
20200225,5296.32,4.15,10.05,0.72,2.08,3.5,NaN
20200226,6765.12,-5.05,11.95,0.61,3.16,27.6,NaN
20200227,9573.12,-7.85,-2.75,0.26,9.63,1.3,NaN
20200228,9279.36,-8.15,-1.45,0.23,7.11,0,NaN
20200229,6696,-9.45,-1.65,0.26,6.68,0,NaN
20200301,14005.44,-8.45,8.75,0.35,3.81,0,NaN
20200302,9192.96,6.05,14.95,0.54,4.53,3.4,NaN
20200303,5883.84,1.45,12.65,0.71,4.38,12.8,NaN
20200304,10558.08,-3.55,10.25,0.56,6.54,0.4,NaN
20200305,13322.88,-3.25,11.35,0.49,2.51,5.6,NaN
20200306,6670.08,-1.35,7.15,0.45,5.03,6.1,NaN
20200307,17159.04,-3.85,7.05,0.39,4.6,0,NaN
20200308,17262.72,-2.35,16.25,0.51,4.02,0,NaN
20200309,17150.4,3.85,19.95,0.71,4.88,2.1,NaN
20200310,6445.44,-0.95,13.95,0.74,5.89,4.1,NaN
20200311,12139.2,-0.65,8.35,0.63,1.94,0,NaN
20200312,16009.92,5.25,18.35,0.85,3.74,3.7,NaN
20200313,16718.4,-0.95,14.75,0.7,7.47,1.2,NaN
20200314,14376.96,-0.95,7.85,0.42,2.87,3.6,NaN
20200315,15768,-2.05,11.55,0.46,2.87,0,NaN
20200316,13487.04,-1.25,9.15,0.46,4.96,5.7,NaN
20200317,8303.04,-2.05,7.75,0.62,3.45,1.1,NaN
20200318,16104.96,-1.45,13.25,0.66,4.17,21.6,NaN
20200319,13944.96,9.75,18.75,1.13,3.59,16.5,NaN
20200320,10558.08,-0.85,22.05,0.92,6.9,16.9,NaN
20200321,16493.76,-2.35,4.95,0.38,3.02,0,NaN
20200322,18619.2,-0.95,8.85,0.39,4.74,2.2,NaN
20200323,5719.68,2.15,6.55,0.63,4.53,12.6,NaN
20200324,19984.32,2.25,9.45,0.61,2.3,2.3,NaN
20200325,15379.2,-0.05,10.45,0.69,2.66,1.2,NaN
20200326,18904.32,0.55,20.35,0.83,3.02,2.4,NaN
20200327,18990.72,8.65,16.45,0.91,1.58,10.1,NaN
20200328,12208.32,10.65,17.05,1.2,4.24,32.4,NaN
20200329,15612.48,9.35,25.15,1.28,6.61,0,NaN
20200330,7879.68,3.75,12.05,0.73,5.24,0.4,NaN
20200331,10445.76,3.85,8.45,0.64,2.51,1.7,NaN
20200401,11560.32,-0.75,11.75,0.6,3.52,1,NaN
20200402,20062.08,-0.05,13.55,0.51,5.89,0,NaN
20200403,21263.04,1.45,15.05,0.52,5.1,0,NaN
20200404,18679.68,3.25,13.55,0.66,1.8,0,NaN
20200405,16139.52,-0.35,19.75,0.8,2.59,0.9,NaN
20200406,21833.28,0.95,17.85,0.61,1.94,0,NaN
20200407,11119.68,7.55,18.15,0.89,3.09,19.8,NaN
20200408,19025.28,7.45,19.85,1.06,4.38,0,NaN
20200409,13936.32,-1.15,11.55,0.62,7.11,6.3,NaN
20200410,8570.88,-1.45,4.65,0.42,8.33,2.6,NaN
20200411,15431.04,-0.15,11.55,0.49,4.67,0,NaN
20200412,12372.48,4.35,19.75,0.72,4.17,6.8,NaN
20200413,11465.28,1.35,17.25,0.87,7.33,15.7,NaN
20200414,15655.68,-3.25,7.75,0.44,4.24,0,NaN
20200415,19241.28,-2.95,9.25,0.42,4.67,2.3,NaN
