## Site Characteristics
Country     = 'USA'
Station     = '319874'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.2251; Latitude = 39.8166; Elevation = 732.01; AngstromA = 0.23; AngstromB = 0.46; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7767.36,-4.75,1.85,0.35,6.03,0,NaN
20200102,8173.44,-3.35,10.65,0.48,4.81,5.9,NaN
20200103,3283.2,7.35,11.25,0.89,2.3,15.5,NaN
20200104,3240,-3.55,8.15,0.58,5.03,5.6,NaN
20200105,8544.96,-3.85,1.55,0.37,6.03,0.3,NaN
20200106,8424,-4.15,2.15,0.38,5.6,0,NaN
20200107,6600.96,-6.95,0.05,0.29,3.3,3.9,NaN
20200108,6073.92,-11.85,-0.55,0.28,6.82,0,NaN
20200109,8251.2,-11.75,4.85,0.31,3.81,0,NaN
20200110,2687.04,1.25,13.15,0.63,5.03,0.9,NaN
20200111,7585.92,5.85,18.65,0.97,6.32,14.4,NaN
20200112,8942.4,0.05,8.35,0.68,5.24,0.4,NaN
20200113,9089.28,0.05,9.05,0.6,3.02,0,NaN
20200114,6609.6,0.85,10.55,0.72,4.74,3,NaN
20200115,9538.56,1.25,14.15,0.61,3.66,3.6,NaN
20200116,8873.28,-7.35,2.05,0.41,7.83,0.5,NaN
20200117,10082.88,-7.75,-2.55,0.16,3.74,0.7,NaN
20200118,3265.92,-5.15,6.45,0.41,6.9,21.2,NaN
20200119,5883.84,-11.55,-4.15,0.27,7.4,1.3,NaN
20200120,9115.2,-12.55,-6.15,0.2,4.09,0,NaN
20200121,10065.6,-13.25,-5.95,0.23,2.44,0,NaN
20200122,10679.04,-12.75,2.95,0.26,1.51,0,NaN
20200123,9624.96,-6.55,5.35,0.26,2.51,0,NaN
20200124,6462.72,0.05,4.55,0.52,5.17,20.2,NaN
20200125,5512.32,-1.25,3.45,0.53,3.38,1.7,NaN
20200126,5209.92,-1.45,-0.25,0.42,5.24,0.7,NaN
20200127,4449.6,-1.95,-0.25,0.42,4.74,0.4,NaN
20200128,9771.84,-2.75,-1.05,0.4,4.17,0.5,NaN
20200129,10558.08,-7.65,-1.45,0.36,2.08,0,NaN
20200130,8277.12,-7.55,-0.25,0.34,2.15,0,NaN
20200131,8467.2,-0.95,3.65,0.42,1.8,0.3,NaN
20200201,4752,-1.15,1.75,0.51,2.66,5,NaN
20200202,6886.08,-1.45,8.95,0.52,8.05,0.6,NaN
20200203,11603.52,2.95,15.35,0.64,5.1,0.5,NaN
20200204,4233.6,-0.55,11.75,0.72,4.09,3.1,NaN
20200205,6367.68,-0.95,3.95,0.55,4.6,0,NaN
20200206,5555.52,-0.75,10.25,0.74,3.23,14.7,NaN
20200207,3663.36,-5.65,-1.35,0.43,6.32,5.6,NaN
20200208,6929.28,-5.65,-1.35,0.33,3.38,1.5,NaN
20200209,9694.08,-4.35,6.15,0.4,3.95,12.5,NaN
20200210,3818.88,5.05,7.95,0.57,4.24,15.2,NaN
20200211,4199.04,-1.65,6.35,0.56,3.59,0.9,NaN
20200212,9763.2,-1.85,10.15,0.45,3.23,17.4,NaN
20200213,5037.12,-7.85,6.25,0.47,4.88,3.9,NaN
20200214,9875.52,-14.65,-7.25,0.21,3.88,0,NaN
20200215,12994.56,-14.05,2.25,0.23,3.3,0,NaN
20200216,5227.2,-3.45,7.75,0.41,3.95,0,NaN
20200217,13089.6,-3.35,8.15,0.38,2.87,0,NaN
20200218,4233.6,-2.35,8.05,0.59,4.88,9.8,NaN
20200219,14394.24,-6.25,3.05,0.34,4.02,0,NaN
20200220,10670.4,-12.35,-1.35,0.23,3.16,0,NaN
20200221,14938.56,-11.15,-1.25,0.17,3.74,0,NaN
20200222,15413.76,-8.05,6.05,0.21,5.32,0,NaN
20200223,15189.12,-4.75,10.25,0.3,3.88,0,NaN
20200224,13331.52,-1.95,10.45,0.48,2.51,0.8,NaN
20200225,4320,2.55,9.15,0.73,1.72,3.2,NaN
20200226,11197.44,-6.05,12.45,0.57,3.52,23.6,NaN
20200227,11594.88,-8.55,-4.85,0.25,9.48,1.8,NaN
20200228,7223.04,-9.95,-1.45,0.27,6.75,0,NaN
20200229,9763.2,-9.15,-3.05,0.22,6.75,0,NaN
20200301,14973.12,-5.95,7.75,0.28,3.88,0.5,NaN
20200302,8838.72,5.05,12.65,0.55,4.81,4.6,NaN
20200303,9659.52,-0.55,11.25,0.68,5.39,11.3,NaN
20200304,14817.6,-2.75,10.05,0.5,6.32,0,NaN
20200305,16813.44,-1.95,10.15,0.41,2.15,0,NaN
20200306,8449.92,-3.55,4.05,0.4,5.75,4.3,NaN
20200307,16925.76,-3.95,3.25,0.35,4.67,0,NaN
20200308,18066.24,-1.75,14.25,0.39,3.52,0,NaN
20200309,18023.04,6.55,17.45,0.53,4.96,0.6,NaN
20200310,5952.96,1.75,11.85,0.79,5.82,5.4,NaN
20200311,12467.52,2.85,7.45,0.66,2.23,0.8,NaN
20200312,17660.16,3.85,16.95,0.84,3.38,3.7,NaN
20200313,17608.32,-0.45,13.65,0.7,7.4,0,NaN
20200314,13271.04,-0.65,6.45,0.38,2.44,9.2,NaN
20200315,9486.72,-2.85,6.45,0.47,3.02,0,NaN
20200316,13521.6,-2.25,6.45,0.46,4.45,2.2,NaN
20200317,7637.76,-1.45,7.25,0.63,3.09,1.1,NaN
20200318,16917.12,0.05,12.85,0.69,4.31,21,NaN
20200319,16917.12,11.95,18.05,1.1,4.67,2.1,NaN
20200320,13841.28,-0.55,19.95,0.89,7.33,1.5,NaN
20200321,19474.56,-2.45,3.45,0.44,2.73,0,NaN
20200322,20390.4,-2.15,6.65,0.4,4.67,0.7,NaN
20200323,7603.2,1.85,6.85,0.63,4.6,9.2,NaN
20200324,20520,1.75,9.65,0.6,2.3,10,NaN
20200325,12519.36,0.85,6.45,0.65,2.51,2.3,NaN
20200326,19802.88,1.65,19.05,0.8,3.16,5,NaN
20200327,17478.72,8.45,15.15,0.94,1.87,3.9,NaN
20200328,17098.56,10.55,22.55,1.29,3.52,1.9,NaN
20200329,18671.04,9.05,23.85,1.15,7.04,0,NaN
