## Site Characteristics
Country     = 'USA'
Station     = '290827'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.7667; Latitude = 40.6929; Elevation = 231.22; AngstromA = 0.23; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,6575.04,-6.85,2.25,0.36,3.81,0,NaN
20200102,8640,-5.65,7.55,0.45,2.59,0.7,NaN
20200103,2548.8,3.95,8.15,0.58,0.79,7.3,NaN
20200104,3948.48,0.35,10.75,0.69,3.09,0,NaN
20200105,5667.84,-1.85,2.85,0.38,3.88,1,NaN
20200106,7499.52,-3.15,7.65,0.42,3.95,0,NaN
20200107,7896.96,-7.15,3.25,0.39,1.65,8.3,NaN
20200108,6894.72,-10.45,0.55,0.31,5.32,0,NaN
20200109,8994.24,-11.15,-0.45,0.24,3.09,0,NaN
20200110,3620.16,-1.45,7.55,0.5,3.02,0,NaN
20200111,5296.32,5.75,19.15,0.77,4.24,13.7,NaN
20200112,8182.08,-2.05,14.95,0.71,4.6,0,NaN
20200113,8648.64,-1.85,7.05,0.6,1.72,0,NaN
20200114,6549.12,-0.75,5.45,0.61,2.3,0,NaN
20200115,9521.28,-0.35,9.55,0.56,2.44,0,NaN
20200116,6816.96,-6.45,6.35,0.43,5.89,0,NaN
20200117,10082.88,-8.65,-3.45,0.15,4.09,0,NaN
20200118,4043.52,-7.85,0.75,0.32,4.24,8,NaN
20200119,5322.24,-8.65,0.85,0.36,4.81,0,NaN
20200120,10350.72,-11.15,-2.65,0.21,3.66,0,NaN
20200121,10022.4,-11.35,-0.75,0.26,2.23,0,NaN
20200122,10074.24,-11.35,1.85,0.31,1.08,0,NaN
20200123,10212.48,-9.55,2.85,0.34,1.36,0,NaN
20200124,9072,-3.35,8.65,0.46,2.8,21.1,NaN
20200125,3153.6,-0.65,4.85,0.52,3.16,8.9,NaN
20200126,5227.2,0.15,4.05,0.47,3.16,0,NaN
20200127,3991.68,1.05,4.35,0.46,3.23,0,NaN
20200128,7335.36,-0.25,3.25,0.42,3.3,0,NaN
20200129,11206.08,-8.85,3.65,0.36,2.66,0,NaN
20200130,10920.96,-8.65,1.95,0.26,1.8,0,NaN
20200131,6022.08,-0.95,4.05,0.39,1.8,0.4,NaN
20200201,5088.96,-0.25,3.75,0.51,1.22,0,NaN
20200202,4406.4,0.25,7.15,0.52,3.3,1.3,NaN
20200203,10851.84,2.45,15.55,0.59,3.02,0,NaN
20200204,4121.28,0.55,15.45,0.74,2.01,2.3,NaN
20200205,4976.64,-0.45,2.55,0.39,3.3,1.5,NaN
20200206,4890.24,0.95,5.65,0.55,2.15,11.6,NaN
20200207,3049.92,-3.95,4.95,0.5,4.96,18.6,NaN
20200208,5486.4,-3.65,3.15,0.32,2.66,0,NaN
20200209,7439.04,-2.35,4.85,0.42,2.59,1,NaN
20200210,3499.2,3.25,6.35,0.56,2.59,1.5,NaN
20200211,5244.48,-0.55,7.05,0.59,2.59,0.5,NaN
20200212,11741.76,-1.05,5.45,0.39,2.8,7.6,NaN
20200213,6497.28,-4.45,5.75,0.51,3.66,1.5,NaN
20200214,10912.32,-14.25,-2.95,0.2,4.02,0,NaN
20200215,13271.04,-13.65,-1.45,0.16,2.87,0,NaN
20200216,5348.16,-4.25,3.45,0.38,1.94,0,NaN
20200217,13011.84,-4.15,8.25,0.39,1.8,0,NaN
20200218,3559.68,-0.45,7.05,0.56,3.81,3.4,NaN
20200219,13435.2,-4.85,6.25,0.37,3.81,0,NaN
20200220,7093.44,-9.15,-0.55,0.24,3.16,0,NaN
20200221,14100.48,-9.15,1.65,0.18,3.02,0,NaN
20200222,14385.6,-7.95,10.55,0.27,3.09,0,NaN
20200223,14480.64,-5.75,12.65,0.33,2.3,0,NaN
20200224,13901.76,-2.35,14.35,0.49,1.87,0,NaN
20200225,6471.36,4.15,8.75,0.7,1.44,3.2,NaN
20200226,7706.88,-0.35,9.35,0.73,3.16,14.8,NaN
20200227,8424,-5.05,1.25,0.34,7.18,0,NaN
20200228,9668.16,-5.85,2.45,0.22,5.46,0,NaN
20200229,7248.96,-7.15,-0.55,0.21,5.03,0,NaN
20200301,16640.64,-5.75,7.05,0.29,2.87,0,NaN
20200302,13728.96,1.95,16.75,0.59,3.02,1.2,NaN
20200303,8078.4,4.05,11.95,0.75,3.23,12.3,NaN
20200304,15819.84,-0.75,12.85,0.55,4.88,0,NaN
20200305,17418.24,-0.65,10.85,0.43,2.37,0,NaN
20200306,9806.4,-1.55,5.65,0.48,2.95,4.7,NaN
20200307,18161.28,-5.45,7.15,0.37,4.31,0,NaN
20200308,17331.84,-3.25,15.55,0.46,2.87,0,NaN
20200309,18040.32,0.85,22.25,0.65,2.66,0.3,NaN
20200310,5978.88,0.35,16.85,0.79,3.81,4.2,NaN
20200311,15932.16,0.85,9.45,0.54,1.72,0,NaN
20200312,14256,4.25,13.05,0.75,3.59,6.5,NaN
20200313,14904,1.35,19.05,0.77,5.46,0,NaN
20200314,17867.52,2.15,10.55,0.4,2.66,1,NaN
20200315,18074.88,-4.85,11.05,0.4,2.59,0,NaN
20200316,18282.24,-2.95,9.95,0.41,3.74,0,NaN
20200317,7801.92,-1.75,10.25,0.63,2.66,0,NaN
20200318,18506.88,0.05,12.35,0.54,3.23,12.6,NaN
20200319,14109.12,5.65,11.35,0.93,2.3,1.1,NaN
20200320,12856.32,1.85,23.15,1.02,4.81,2.1,NaN
20200321,19189.44,-4.65,7.15,0.41,3.59,0,NaN
20200322,17167.68,-2.75,8.75,0.35,3.38,1.5,NaN
20200323,5788.8,0.95,4.85,0.55,2.95,9.1,NaN
20200324,20770.56,3.15,10.35,0.6,1.94,0,NaN
20200325,9573.12,2.05,6.95,0.68,2.15,3.5,NaN
20200326,19906.56,3.65,14.05,0.79,2.73,0.8,NaN
20200327,19474.56,6.05,17.35,0.81,1.94,5.4,NaN
20200328,6937.92,5.45,8.15,0.83,3.45,35.6,NaN
20200329,15750.72,6.35,11.05,1.04,3.66,1.4,NaN
20200330,8233.92,4.55,14.35,0.72,3.16,0,NaN
20200331,9944.64,2.95,9.35,0.69,1.65,0.6,NaN
20200401,14169.6,-0.75,12.25,0.59,2.51,0,NaN
20200402,19310.4,3.75,14.15,0.45,4.96,0,NaN
20200403,15526.08,5.35,9.55,0.53,5.03,1.7,NaN
20200404,8208,5.15,14.15,0.72,1.36,0,NaN
20200405,14688,3.65,19.05,0.92,1.72,0,NaN
20200406,22921.92,4.45,17.85,0.59,2.37,0,NaN
20200407,18973.44,8.65,20.15,0.75,2.01,9.5,NaN
20200408,20606.4,5.45,21.55,1.01,2.87,0.4,NaN
20200409,15975.36,0.75,13.55,0.66,4.81,3.7,NaN
20200410,13504.32,-1.65,6.15,0.42,6.9,0,NaN
