## Site Characteristics
Country     = 'USA'
Station     = '268590'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.3043; Latitude = 41.3544; Elevation = 477.5; AngstromA = 0.2; AngstromB = 0.5; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7240.32,-5.75,1.05,0.37,4.6,0,NaN
20200102,7499.52,-3.75,7.25,0.45,4.09,1.5,NaN
20200103,2160,2.75,8.65,0.57,1.44,10.4,NaN
20200104,2358.72,-3.05,5.85,0.55,3.16,1.4,NaN
20200105,5451.84,-2.65,1.45,0.38,4.45,1.3,NaN
20200106,7974.72,-4.65,3.55,0.41,5.03,0,NaN
20200107,7637.76,-4.15,1.65,0.37,2.37,3.3,NaN
20200108,5616,-12.55,-2.75,0.27,5.6,1.2,NaN
20200109,7758.72,-12.55,3.75,0.3,3.81,0,NaN
20200110,2652.48,-0.05,10.75,0.54,3.88,11.1,NaN
20200111,4700.16,3.25,18.15,0.82,5.17,3.4,NaN
20200112,7724.16,-0.65,4.25,0.62,4.17,0,NaN
20200113,8942.4,-2.15,8.05,0.54,2.59,0,NaN
20200114,8017.92,-2.05,9.25,0.61,3.74,0,NaN
20200115,9184.32,-1.95,8.05,0.54,2.66,4.5,NaN
20200116,5667.84,-7.85,0.65,0.38,6.32,4.6,NaN
20200117,9175.68,-8.45,-4.05,0.17,3.16,0.4,NaN
20200118,3058.56,-7.25,4.75,0.4,6.03,16,NaN
20200119,3473.28,-13.65,-5.25,0.26,5.39,1,NaN
20200120,9555.84,-13.75,-4.55,0.23,2.95,0,NaN
20200121,9495.36,-14.15,-4.85,0.24,2.08,0,NaN
20200122,9676.8,-14.05,0.65,0.27,2.08,0,NaN
20200123,9063.36,-10.65,4.75,0.34,2.08,0,NaN
20200124,5849.28,-0.65,6.15,0.47,4.45,23.3,NaN
20200125,2790.72,-0.35,3.55,0.5,2.87,3.6,NaN
20200126,4700.16,-0.55,0.45,0.45,4.31,1.7,NaN
20200127,3222.72,-0.85,0.55,0.44,3.66,2.4,NaN
20200128,6307.2,-2.55,0.45,0.42,3.09,0.3,NaN
20200129,10255.68,-9.25,0.65,0.35,1.8,0,NaN
20200130,9918.72,-9.45,1.75,0.34,1.72,0,NaN
20200131,5598.72,-3.65,2.35,0.41,1.51,1.2,NaN
20200201,6670.08,-3.75,2.05,0.48,2.01,3.9,NaN
20200202,4052.16,-2.45,4.55,0.49,5.1,1.7,NaN
20200203,10359.36,-1.25,11.15,0.52,2.95,0,NaN
20200204,3749.76,-2.85,11.75,0.58,3.09,3,NaN
20200205,6454.08,-3.05,1.25,0.35,3.81,9.3,NaN
20200206,4328.64,-2.85,2.15,0.5,1.8,12.2,NaN
20200207,2678.4,-5.75,-2.15,0.34,4.67,5.8,NaN
20200208,5460.48,-5.05,-0.25,0.36,2.51,0.8,NaN
20200209,6575.04,-4.15,2.85,0.41,3.38,11.7,NaN
20200210,4000.32,-2.15,4.15,0.49,2.8,4.3,NaN
20200211,4760.64,-3.85,0.95,0.42,2.51,0,NaN
20200212,11275.2,-5.05,1.85,0.38,1.94,16.1,NaN
20200213,3516.48,-10.15,0.95,0.36,3.16,2.1,NaN
20200214,10281.6,-16.85,-7.55,0.19,3.16,0,NaN
20200215,12510.72,-16.55,-0.35,0.23,3.59,0,NaN
20200216,5961.6,-7.35,3.65,0.4,2.95,0,NaN
20200217,12363.84,-6.05,5.35,0.38,2.15,3.9,NaN
20200218,3888,-2.45,5.75,0.48,4.24,4.5,NaN
20200219,13357.44,-8.65,0.65,0.32,3.3,0,NaN
20200220,6937.92,-9.15,-3.45,0.23,2.8,0,NaN
20200221,13849.92,-8.65,0.15,0.23,3.16,0,NaN
20200222,14135.04,-7.55,6.15,0.3,4.02,0,NaN
20200223,14135.04,-4.35,9.85,0.37,3.3,0,NaN
20200224,12536.64,0.45,11.65,0.48,2.15,1.1,NaN
20200225,5667.84,-3.15,6.95,0.55,1.8,1.6,NaN
20200226,6350.4,-7.65,7.45,0.49,2.66,23,NaN
20200227,9789.12,-8.45,-4.15,0.25,8.4,3.5,NaN
20200228,10290.24,-8.55,-3.75,0.22,6.18,0.3,NaN
20200229,6402.24,-12.65,-4.15,0.26,5.24,1.3,NaN
