## Site Characteristics
Country     = 'USA'
Station     = '251954'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.4747; Latitude = 41.8587; Elevation = 497.14; AngstromA = 0.21; AngstromB = 0.49; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7620.48,-6.65,-0.45,0.36,4.53,0,NaN
20200102,7560,-2.85,6.05,0.44,5.24,0,NaN
20200103,2393.28,1.85,7.05,0.54,1.8,5.9,NaN
20200104,2185.92,-3.05,2.45,0.5,3.02,1,NaN
20200105,5400,-3.25,0.85,0.37,4.38,2.6,NaN
20200106,7974.72,-7.15,2.35,0.4,4.96,0,NaN
20200107,8017.92,-5.75,1.85,0.37,2.51,2.8,NaN
20200108,5063.04,-15.15,-3.75,0.24,5.24,0.6,NaN
20200109,7905.6,-14.95,5.25,0.28,4.74,2,NaN
20200110,2635.2,2.25,10.75,0.53,4.88,12.3,NaN
20200111,4233.6,2.35,17.45,0.81,6.03,3.2,NaN
20200112,8648.64,-1.45,2.15,0.54,4.24,0,NaN
20200113,9218.88,-3.15,6.95,0.51,2.87,0,NaN
20200114,8320.32,-3.05,9.95,0.57,3.66,0,NaN
20200115,9365.76,-2.55,6.65,0.51,2.87,2.4,NaN
20200116,6436.8,-9.55,-0.15,0.35,6.18,3.2,NaN
20200117,9754.56,-10.65,-4.75,0.15,3.23,0,NaN
20200118,3222.72,-6.35,3.45,0.36,6.39,14.8,NaN
20200119,3231.36,-15.45,-6.25,0.24,5.46,0.8,NaN
20200120,10100.16,-16.95,-5.95,0.2,3.02,0,NaN
20200121,9452.16,-17.25,-4.75,0.21,2.15,0,NaN
20200122,9892.8,-19.15,-0.05,0.22,2.73,0,NaN
20200123,9184.32,-13.85,4.15,0.3,2.23,0,NaN
20200124,5935.68,-1.65,8.25,0.47,4.74,16.4,NaN
20200125,2488.32,-0.75,2.65,0.48,3.09,2.6,NaN
20200126,3551.04,-0.55,0.05,0.44,4.24,1.6,NaN
20200127,3862.08,-1.15,0.15,0.43,3.52,0,NaN
20200128,6713.28,-3.35,-0.05,0.41,2.95,0,NaN
20200129,11352.96,-11.65,-0.35,0.31,1.8,0,NaN
20200130,10523.52,-11.95,1.45,0.3,1.44,0,NaN
20200131,5883.84,-5.75,0.95,0.4,1.58,0,NaN
20200201,7084.8,-4.45,1.95,0.43,1.94,1.6,NaN
20200202,3715.2,-1.25,3.75,0.44,4.53,1.4,NaN
20200203,9676.8,-0.85,10.45,0.47,2.73,0,NaN
20200204,3767.04,-4.75,8.25,0.5,2.87,1,NaN
20200205,7205.76,-5.15,1.05,0.29,3.59,9.8,NaN
