## Site Characteristics
Country     = 'USA'
Station     = '315724'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.8981; Latitude = 39.9256; Elevation = 765.51; AngstromA = 0.23; AngstromB = 0.46; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7750.08,-3.65,1.55,0.33,4.88,0,NaN
20200102,7879.68,-1.35,10.45,0.43,3.45,5.5,NaN
20200103,2998.08,7.05,10.85,0.85,1.65,12.9,NaN
20200104,3265.92,-3.85,7.75,0.57,4.45,3.3,NaN
20200105,8544.96,-4.25,1.85,0.36,5.03,0,NaN
20200106,8233.92,-4.45,2.25,0.37,4.88,0,NaN
20200107,6886.08,-5.85,-0.55,0.28,2.66,4.4,NaN
20200108,5520.96,-12.15,-1.05,0.27,6.18,0,NaN
20200109,8233.92,-11.75,3.65,0.3,3.52,0,NaN
20200110,2557.44,1.85,12.95,0.59,3.95,0.4,NaN
20200111,7093.44,7.05,17.75,0.93,5.96,14.8,NaN
20200112,8726.4,-0.05,8.45,0.67,4.45,0,NaN
20200113,8812.8,-0.25,9.05,0.58,2.15,0.4,NaN
20200114,6704.64,0.15,9.85,0.69,3.09,3,NaN
20200115,9331.2,-0.15,12.95,0.59,3.09,1.7,NaN
20200116,8277.12,-8.35,1.65,0.39,7.26,1.2,NaN
20200117,9849.6,-8.45,-3.15,0.15,3.81,0.4,NaN
20200118,3196.8,-6.45,5.55,0.38,5.89,18.2,NaN
20200119,5218.56,-11.95,-3.95,0.26,6.32,0.7,NaN
20200120,8752.32,-13.25,-5.75,0.2,4.24,0,NaN
20200121,9728.64,-13.35,-5.45,0.23,2.37,0,NaN
20200122,10359.36,-12.25,2.55,0.26,1.22,0,NaN
20200123,9426.24,-5.85,4.65,0.27,2.3,0,NaN
20200124,6298.56,-1.05,4.15,0.47,4.38,28.3,NaN
20200125,5218.56,-1.65,2.85,0.49,2.87,1.4,NaN
20200126,5261.76,-2.25,-0.05,0.41,3.95,0.3,NaN
20200127,3602.88,-2.45,0.05,0.41,3.95,0.7,NaN
20200128,9175.68,-3.35,-0.75,0.39,3.95,0,NaN
20200129,10463.04,-8.45,-1.35,0.35,2.23,0,NaN
20200130,8726.4,-7.95,-0.45,0.32,2.08,0,NaN
20200131,7966.08,-2.75,3.15,0.41,1.72,0,NaN
20200201,4786.56,-2.45,1.95,0.49,1.94,5.4,NaN
20200202,6117.12,-2.45,9.05,0.5,5.82,1.3,NaN
20200203,11378.88,4.15,16.15,0.6,3.81,0.7,NaN
20200204,4129.92,-1.55,12.55,0.69,3.09,2.6,NaN
20200205,5901.12,-1.85,3.55,0.48,4.09,0.7,NaN
20200206,5624.64,-1.45,7.85,0.68,2.59,13.3,NaN
20200207,3533.76,-6.75,-1.05,0.41,5.89,5,NaN
20200208,6825.6,-6.55,-0.95,0.32,2.8,1.5,NaN
20200209,9564.48,-4.45,5.75,0.39,3.45,9.6,NaN
20200210,3646.08,3.85,8.85,0.54,2.95,7.3,NaN
20200211,4345.92,-2.75,6.65,0.52,3.16,0,NaN
20200212,10195.2,-2.85,8.85,0.42,3.3,14.4,NaN
20200213,4907.52,-8.65,6.55,0.44,4.17,1.5,NaN
20200214,9840.96,-14.65,-5.95,0.2,3.88,0,NaN
20200215,12968.64,-13.55,1.25,0.2,3.3,0,NaN
20200216,5045.76,-4.35,8.05,0.4,2.66,0,NaN
20200217,12951.36,-3.95,8.15,0.37,2.51,0,NaN
20200218,3896.64,-3.25,7.75,0.55,4.24,5.7,NaN
20200219,14221.44,-7.35,3.55,0.34,4.09,0,NaN
20200220,10005.12,-12.85,-1.05,0.22,3.09,0,NaN
20200221,14705.28,-11.75,-0.15,0.17,3.38,0,NaN
20200222,15163.2,-6.55,7.25,0.2,4.09,0,NaN
20200223,14955.84,-3.55,11.25,0.29,3.16,0,NaN
20200224,13443.84,0.25,10.75,0.44,2.44,0.9,NaN
20200225,4449.6,3.05,8.15,0.69,1.58,2.3,NaN
20200226,10566.72,-6.85,12.15,0.55,3.02,16.8,NaN
20200227,11491.2,-8.55,-4.55,0.24,8.48,1.1,NaN
20200228,7102.08,-10.75,-1.45,0.24,5.82,0,NaN
20200229,8380.8,-9.85,-3.05,0.21,6.11,0,NaN
20200301,14878.08,-7.35,7.75,0.28,3.09,0.3,NaN
20200302,9184.32,5.15,13.15,0.54,3.66,3.1,NaN
20200303,8890.56,-0.05,10.95,0.69,4.38,8.2,NaN
20200304,14765.76,-3.55,10.15,0.48,5.75,0,NaN
20200305,16476.48,-2.95,10.35,0.41,2.37,0,NaN
20200306,8588.16,-3.45,4.45,0.39,4.96,2.4,NaN
20200307,17565.12,-3.55,4.05,0.33,4.96,0,NaN
20200308,17945.28,-2.05,14.85,0.38,3.23,0,NaN
20200309,17910.72,7.25,18.05,0.51,3.74,0.6,NaN
20200310,6151.68,-0.25,12.55,0.72,4.81,3.3,NaN
20200311,12683.52,0.05,7.15,0.62,1.51,0.6,NaN
20200312,17599.68,3.85,16.25,0.8,3.59,4.6,NaN
20200313,17400.96,-1.55,14.05,0.67,6.39,0,NaN
20200314,13936.32,-1.15,6.75,0.36,2.37,6.8,NaN
20200315,10584,-2.95,7.35,0.44,2.51,0,NaN
20200316,13366.08,-2.35,6.15,0.42,4.24,2.4,NaN
20200317,8078.4,-1.65,7.95,0.61,2.59,0.5,NaN
20200318,17133.12,-0.75,12.35,0.64,3.88,20.4,NaN
20200319,16752.96,11.35,17.85,1.05,3.09,3.3,NaN
20200320,13789.44,-1.45,20.05,0.85,6.25,1.7,NaN
20200321,19785.6,-2.55,4.25,0.4,3.3,0,NaN
20200322,19742.4,-2.25,6.65,0.37,4.45,0.9,NaN
20200323,7067.52,0.55,6.15,0.58,3.52,8.5,NaN
20200324,20580.48,0.75,8.55,0.57,2.3,8.8,NaN
20200325,12450.24,0.45,5.85,0.63,2.23,2.5,NaN
20200326,19828.8,1.65,18.45,0.77,2.87,4.6,NaN
20200327,18627.84,7.45,15.35,0.88,1.65,9.3,NaN
20200328,16208.64,9.35,18.65,1.12,3.38,13.5,NaN
20200329,18204.48,7.55,23.55,1.1,5.32,0,NaN
20200330,15370.56,1.65,12.35,0.61,4.96,0,NaN
20200331,10981.44,1.55,5.85,0.57,2.51,4.8,NaN
20200401,10679.04,-0.85,7.95,0.53,3.45,0.8,NaN
20200402,20468.16,0.05,11.05,0.45,5.89,0,NaN
20200403,21548.16,0.45,13.15,0.46,5.67,0,NaN
20200404,18861.12,1.25,11.15,0.61,1.87,0,NaN
20200405,12139.2,1.45,16.85,0.79,2.01,0.5,NaN
20200406,21677.76,3.65,16.35,0.56,2.01,0,NaN
20200407,9711.36,8.05,15.95,0.88,2.37,12.8,NaN
20200408,17755.2,7.25,16.35,0.99,3.81,10.5,NaN
20200409,16398.72,-1.75,9.75,0.6,6.32,6.2,NaN
20200410,10247.04,-1.95,2.25,0.35,7.83,1,NaN
20200411,18290.88,-0.15,9.85,0.41,4.02,0,NaN
20200412,15102.72,5.05,17.55,0.64,3.95,10.9,NaN
20200413,12121.92,0.15,16.55,0.82,6.75,4.2,NaN
20200414,15059.52,-3.35,5.05,0.39,3.45,4.2,NaN
20200415,22343.04,-3.05,6.25,0.32,3.81,1.6,NaN
20200416,13366.08,-3.05,2.85,0.31,4.6,0,NaN
20200417,15560.64,-0.75,6.85,0.49,3.74,26.7,NaN
20200418,18662.4,-1.25,6.35,0.52,4.09,0,NaN
20200419,21176.64,0.75,12.45,0.56,3.45,0,NaN
20200420,22671.36,2.85,13.05,0.53,2.37,0,NaN
20200421,14472,-2.65,8.25,0.47,6.9,4.3,NaN
20200422,23353.92,-1.15,9.05,0.35,4.88,0,NaN
20200423,13262.4,5.95,14.05,0.71,3.3,12.7,NaN
20200424,8233.92,3.75,10.55,0.82,2.01,2.7,NaN
20200425,21798.72,5.95,15.85,0.83,3.23,9.3,NaN
20200426,7767.36,1.55,7.75,0.76,3.38,15.6,NaN
20200427,19128.96,2.25,11.35,0.55,4.45,0,NaN
20200428,8951.04,4.95,10.65,0.66,2.23,1.3,NaN
20200429,14895.36,6.75,16.45,1.02,5.53,25.7,NaN
20200430,13400.64,5.45,11.85,0.95,4.02,5,NaN
20200501,17677.44,4.35,10.15,0.74,3.16,0,NaN
20200502,13668.48,6.35,18.75,0.82,2.8,0.7,NaN
20200503,16459.2,8.45,18.95,1.16,3.74,2.4,NaN
20200504,25444.8,0.85,12.75,0.74,5.1,0,NaN
20200505,9763.2,2.95,9.75,0.57,2.37,7.6,NaN
20200506,9270.72,-0.55,4.15,0.57,3.16,1.5,NaN
20200507,26248.32,2.05,13.85,0.52,4.17,2,NaN
20200508,14178.24,-4.75,6.95,0.54,4.02,13.3,NaN
20200509,14281.92,-3.05,2.95,0.3,5.75,0,NaN
20200510,16165.44,2.15,14.45,0.45,3.52,4.6,NaN
20200511,11344.32,0.45,4.35,0.53,5.67,1,NaN
20200512,21392.64,0.95,9.35,0.49,4.67,0,NaN
20200513,26585.28,3.55,15.55,0.47,2.3,0,NaN
20200514,14834.88,7.75,18.25,0.97,3.02,7,NaN
20200515,22947.84,12.05,25.25,1.41,4.6,2.1,NaN
20200516,25358.4,11.95,21.55,1.12,3.09,0,NaN
20200517,20692.8,11.95,17.85,1.22,4.17,0,NaN
20200518,24840,11.25,18.05,1.31,4.02,0,NaN
20200519,21513.6,6.25,17.45,0.88,5.96,0.9,NaN
20200520,14117.76,6.45,15.35,0.65,5.24,0.5,NaN
20200521,19673.28,7.45,16.75,0.98,3.88,4.6,NaN
20200522,11352.96,12.25,18.45,1.19,1.58,10.1,NaN
20200523,25012.8,11.95,22.75,1.28,2.37,0,NaN
20200524,24528.96,13.45,20.05,1.41,3.3,0,NaN
20200525,23569.92,13.15,25.95,1.66,2.51,0,NaN
20200526,26377.92,14.95,26.65,1.52,2.95,0,NaN
20200527,19880.64,16.35,22.55,1.48,3.45,4.7,NaN
20200528,19172.16,17.65,26.65,1.6,3.45,4.6,NaN
20200529,21928.32,10.35,24.85,1.49,4.02,2.8,NaN
20200530,24183.36,5.75,20.55,1.1,3.3,0,NaN
20200531,25894.08,2.35,16.15,0.78,3.59,0,NaN
20200601,26542.08,6.95,18.75,0.67,2.59,0.4,NaN
20200602,22248,10.15,24.85,1.3,3.59,0,NaN
20200603,24287.04,16.35,26.35,1.7,5.1,4.4,NaN
20200604,24287.04,15.85,28.05,1.79,2.73,2.9,NaN
20200605,15353.28,16.45,24.55,1.72,1.8,1.2,NaN
20200606,23734.08,9.35,25.55,1.48,3.74,0,NaN
20200607,26049.6,8.55,22.85,1.13,2.8,0,NaN
20200608,26524.8,11.35,25.65,1.08,1.08,0,NaN
20200609,25850.88,17.05,30.45,1.81,2.23,0.4,NaN
20200610,21513.6,16.85,29.65,2.06,4.38,5,NaN
20200611,25583.04,11.25,22.55,1.51,3.88,0,NaN
