## Site Characteristics
Country     = 'USA'
Station     = '290776'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.9112; Latitude = 40.7051; Elevation = 495.62; AngstromA = 0.22; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8631.36,-5.15,2.05,0.38,6.03,0,NaN
20200102,8553.6,-2.85,8.95,0.48,4.6,6.8,NaN
20200103,2808,4.65,9.75,0.76,1.8,11.8,NaN
20200104,3456,-3.85,8.15,0.57,4.17,1.8,NaN
20200105,7715.52,-3.75,2.05,0.4,5.67,1.6,NaN
20200106,8890.56,-4.55,4.05,0.43,6.25,0,NaN
20200107,8138.88,-5.15,0.55,0.34,3.38,1.9,NaN
20200108,5883.84,-12.15,-1.25,0.28,7.11,0.7,NaN
20200109,8959.68,-12.05,3.75,0.28,4.45,0,NaN
20200110,2980.8,1.25,11.05,0.62,4.53,4.8,NaN
20200111,6125.76,7.15,19.15,0.96,5.96,3.2,NaN
20200112,8501.76,-0.95,8.35,0.66,4.81,0,NaN
20200113,9624.96,-2.25,9.15,0.59,3.23,0,NaN
20200114,7776,-1.95,9.45,0.64,4.53,0,NaN
20200115,10031.04,-1.25,11.15,0.62,3.74,0.9,NaN
20200116,6255.36,-8.05,2.05,0.4,7.76,4,NaN
20200117,10238.4,-8.75,-3.85,0.18,3.74,1.3,NaN
20200118,3412.8,-6.45,5.85,0.41,6.82,17.8,NaN
20200119,4466.88,-11.55,-3.75,0.29,7.18,1.6,NaN
20200120,8760.96,-13.25,-4.15,0.24,4.09,0.6,NaN
20200121,10523.52,-14.25,-4.75,0.24,3.02,0,NaN
20200122,11067.84,-13.95,1.65,0.27,1.8,0,NaN
20200123,9953.28,-8.25,5.55,0.36,2.51,0,NaN
20200124,6842.88,-0.75,5.45,0.5,5.67,23.7,NaN
20200125,3862.08,-1.45,4.05,0.54,3.74,3.4,NaN
20200126,4259.52,-1.55,-0.05,0.46,5.17,2.1,NaN
20200127,3032.64,-1.55,0.45,0.46,5.03,0.7,NaN
20200128,8199.36,-2.85,0.55,0.44,4.53,1.9,NaN
20200129,10929.6,-9.15,0.75,0.36,2.3,0,NaN
20200130,10463.04,-9.05,1.25,0.35,2.44,0,NaN
20200131,7387.2,-2.75,3.95,0.44,1.72,1.8,NaN
20200201,5667.84,-1.55,1.35,0.52,2.37,3.1,NaN
20200202,4544.64,-1.45,8.85,0.55,6.75,1.8,NaN
20200203,10946.88,1.05,15.25,0.65,4.6,0.8,NaN
20200204,3680.64,-1.85,12.85,0.69,4.24,7.6,NaN
20200205,5443.2,-1.95,3.35,0.39,4.45,5.7,NaN
20200206,4648.32,-1.45,6.75,0.61,3.16,17.4,NaN
20200207,3127.68,-5.15,-0.45,0.42,6.03,5,NaN
20200208,7214.4,-5.05,0.35,0.37,3.3,0.4,NaN
20200209,8596.8,-3.15,5.15,0.42,3.74,20,NaN
20200210,3827.52,2.25,7.75,0.55,3.59,8,NaN
20200211,4510.08,-3.15,3.85,0.5,3.74,0.4,NaN
20200212,11301.12,-3.85,3.65,0.42,3.23,21.4,NaN
20200213,4380.48,-9.05,2.55,0.41,4.45,1.5,NaN
20200214,9754.56,-14.75,-6.45,0.21,4.02,0,NaN
20200215,12752.64,-13.25,1.55,0.24,3.74,0,NaN
20200216,4475.52,-5.25,4.65,0.43,3.88,0,NaN
20200217,12813.12,-4.95,7.55,0.41,2.51,0.9,NaN
