## Site Characteristics
Country     = 'USA'
Station     = '286604'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.4737; Latitude = 40.8187; Elevation = 340.03; AngstromA = 0.21; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7724.16,-4.95,2.95,0.4,4.67,0,NaN
20200102,7931.52,-3.45,8.75,0.51,3.74,5.3,NaN
20200103,2410.56,5.65,10.25,0.65,1.36,12,NaN
20200104,2488.32,-3.05,8.25,0.58,3.16,0.6,NaN
20200105,6808.32,-2.95,3.05,0.42,4.6,0.4,NaN
20200106,8562.24,-5.05,5.65,0.46,5.03,0,NaN
20200107,7413.12,-4.95,2.15,0.39,2.44,0,NaN
20200108,5460.48,-10.95,0.25,0.3,5.53,0.4,NaN
20200109,8285.76,-10.75,6.85,0.3,3.02,0,NaN
20200110,3015.36,3.55,11.25,0.67,3.38,3.3,NaN
20200111,5235.84,6.85,20.55,1.12,3.95,1.9,NaN
20200112,8112.96,-1.15,8.95,0.66,3.95,0,NaN
20200113,9365.76,-2.35,9.65,0.59,2.44,0,NaN
20200114,8501.76,-1.85,9.95,0.64,3.45,0,NaN
20200115,9607.68,-1.75,11.15,0.61,2.44,0.7,NaN
20200116,6194.88,-6.85,3.05,0.42,6.11,2.1,NaN
20200117,9210.24,-7.45,-2.65,0.2,3.09,2,NaN
20200118,3170.88,-5.65,6.75,0.45,5.32,11.1,NaN
20200119,3879.36,-11.35,-3.45,0.29,5.75,0.4,NaN
20200120,9590.4,-12.05,-2.75,0.26,2.66,0,NaN
20200121,10056.96,-13.55,-3.55,0.25,1.87,0,NaN
20200122,10653.12,-13.95,1.75,0.28,1.29,0,NaN
20200123,9106.56,-8.65,6.95,0.39,1.94,0,NaN
20200124,5555.52,0.15,6.65,0.52,3.81,27.2,NaN
20200125,4440.96,-0.85,5.55,0.56,2.66,3.2,NaN
20200126,4639.68,-0.85,0.85,0.49,4.38,0.9,NaN
20200127,2868.48,-0.45,1.25,0.48,3.59,0.5,NaN
20200128,6998.4,-1.85,1.95,0.46,2.87,1.2,NaN
20200129,9434.88,-8.05,2.35,0.39,1.87,0,NaN
20200130,9918.72,-8.35,2.35,0.37,1.8,0,NaN
20200131,5806.08,-1.85,4.75,0.44,1.22,2.3,NaN
20200201,6099.84,-1.35,1.65,0.55,2.08,2.7,NaN
20200202,4959.36,-0.75,9.95,0.57,5.67,1.4,NaN
20200203,10644.48,-0.25,15.85,0.7,3.23,0.8,NaN
20200204,3412.8,-1.45,13.75,0.7,3.74,7,NaN
20200205,5952.96,-1.65,3.45,0.39,4.17,12.8,NaN
20200206,4596.48,-1.85,6.55,0.58,1.72,15.7,NaN
20200207,2600.64,-5.05,-0.75,0.4,4.74,4.2,NaN
20200208,6117.12,-5.05,0.95,0.4,2.73,0.4,NaN
20200209,7361.28,-2.85,5.25,0.45,3.09,13.1,NaN
20200210,3723.84,1.75,7.45,0.55,2.87,5.6,NaN
20200211,4060.8,-2.75,3.15,0.49,2.37,0.4,NaN
20200212,11067.84,-3.45,2.95,0.42,1.87,18.2,NaN
20200213,3179.52,-8.35,1.85,0.42,3.23,1.5,NaN
20200214,9564.48,-14.05,-5.05,0.22,2.87,0,NaN
20200215,12830.4,-13.75,1.75,0.27,2.87,0,NaN
20200216,4207.68,-5.85,4.75,0.44,2.95,0,NaN
20200217,12424.32,-5.05,7.75,0.44,1.94,0.4,NaN
20200218,3291.84,-2.65,9.25,0.57,3.52,4.1,NaN
20200219,13478.4,-8.05,4.45,0.38,3.16,0,NaN
20200220,6186.24,-11.25,-1.65,0.26,2.59,0,NaN
20200221,13953.6,-11.15,1.45,0.22,3.23,0,NaN
20200222,14437.44,-7.35,8.05,0.3,4.45,0,NaN
20200223,14333.76,-6.05,11.45,0.41,3.45,0,NaN
20200224,12562.56,-2.65,12.55,0.59,2.08,0,NaN
20200225,5140.8,4.05,10.55,0.69,1.65,2.4,NaN
20200226,5935.68,-4.85,11.15,0.6,2.59,21.3,NaN
20200227,10385.28,-8.15,-2.25,0.25,8.33,1.2,NaN
20200228,10342.08,-8.35,-1.25,0.22,6.11,0,NaN
20200229,7300.8,-10.15,-1.05,0.27,5.32,0,NaN
20200301,13608,-9.05,8.85,0.36,3.02,0,NaN
20200302,7689.6,6.55,14.65,0.53,3.66,2,NaN
20200303,6428.16,0.75,12.95,0.73,3.3,16.3,NaN
20200304,8337.6,-3.75,10.35,0.55,4.96,0,NaN
20200305,14765.76,-3.75,10.75,0.49,1.94,0,NaN
20200306,4907.52,-1.45,7.05,0.45,4.17,0.7,NaN
20200307,17314.56,-4.15,7.45,0.39,3.23,0,NaN
20200308,17383.68,-3.15,16.35,0.53,3.45,0,NaN
20200309,16778.88,1.35,20.35,0.77,4.17,2,NaN
20200310,5892.48,-0.65,14.15,0.75,4.96,2.6,NaN
20200311,12026.88,-0.85,8.95,0.63,1.72,0,NaN
20200312,16588.8,4.95,18.95,0.87,2.8,0.9,NaN
20200313,17305.92,-1.45,14.55,0.68,5.96,0,NaN
20200314,14212.8,-1.65,8.05,0.42,2.01,2.2,NaN
20200315,16899.84,-1.85,12.75,0.46,2.87,0,NaN
20200316,12968.64,-1.65,10.05,0.49,3.66,1.8,NaN
20200317,8640,-2.35,7.85,0.61,2.73,0.5,NaN
20200318,15275.52,-1.95,13.65,0.66,2.8,25.7,NaN
20200319,14152.32,9.05,18.35,1.15,3.02,15.1,NaN
20200320,10514.88,-0.95,22.35,0.91,5.96,13.7,NaN
20200321,16848,-2.75,4.65,0.36,2.59,0,NaN
20200322,19284.48,-1.15,9.55,0.39,3.95,2.5,NaN
20200323,5546.88,2.25,6.95,0.65,3.45,11.6,NaN
20200324,20036.16,2.15,8.95,0.6,1.87,1.5,NaN
20200325,17539.2,0.05,12.15,0.71,2.01,0.6,NaN
20200326,19077.12,0.25,20.55,0.83,2.8,1.6,NaN
20200327,19180.8,8.35,15.85,0.92,1.01,9.2,NaN
20200328,12389.76,10.85,16.95,1.26,2.95,64.3,NaN
20200329,16260.48,9.65,25.65,1.27,6.11,0,NaN
20200330,7162.56,3.75,11.65,0.71,4.31,0.8,NaN
20200331,10895.04,3.85,8.25,0.62,2.3,0.3,NaN
20200401,12052.8,-1.35,12.15,0.59,2.87,0,NaN
20200402,20917.44,-0.95,13.85,0.51,4.09,0,NaN
20200403,21539.52,0.95,14.95,0.5,3.52,0,NaN
20200404,20649.6,3.85,14.35,0.62,1.36,0,NaN
20200405,17046.72,-0.75,19.55,0.78,1.87,1.1,NaN
20200406,22023.36,-0.05,18.05,0.59,1.08,0,NaN
20200407,10834.56,5.75,18.25,0.91,2.51,22.2,NaN
20200408,19958.4,7.55,20.25,1.04,3.38,0,NaN
20200409,13979.52,-0.65,11.55,0.58,5.89,2.7,NaN
20200410,10955.52,-0.95,5.05,0.41,6.39,0.9,NaN
20200411,15768,0.25,11.85,0.47,3.81,0,NaN
20200412,11845.44,3.35,19.45,0.72,3.16,8.6,NaN
20200413,11836.8,1.45,16.15,0.84,5.96,13.9,NaN
20200414,15793.92,-3.35,7.85,0.41,3.45,0,NaN
20200415,19621.44,-3.25,9.55,0.4,3.95,3.7,NaN
20200416,10454.4,-3.75,5.55,0.34,4.02,0.4,NaN
20200417,13867.2,-2.95,6.15,0.54,2.87,14,NaN
20200418,14644.8,-0.35,9.65,0.53,3.59,0,NaN
20200419,20226.24,0.45,14.65,0.64,4.09,0,NaN
20200420,23803.2,2.45,14.95,0.55,2.08,0.8,NaN
20200421,14290.56,-2.25,9.85,0.48,6.39,1.4,NaN
20200422,21064.32,-1.05,9.25,0.39,3.95,1.1,NaN
20200423,16640.64,2.65,18.65,0.82,2.59,2.1,NaN
20200424,11819.52,2.45,17.35,0.88,1.94,0,NaN
20200425,21988.8,3.55,20.35,0.92,2.44,4.2,NaN
20200426,7758.72,3.55,9.65,0.85,3.74,17.3,NaN
20200427,22101.12,4.25,14.85,0.57,2.8,0,NaN
20200428,12234.24,5.85,16.05,0.77,2.51,1.4,NaN
20200429,12718.08,8.75,21.55,1.11,4.67,18.4,NaN
20200430,13193.28,5.75,14.15,0.99,3.16,1.8,NaN
20200501,19941.12,3.25,13.95,0.84,2.44,0,NaN
20200502,13608,4.35,20.65,0.98,3.02,2,NaN
20200503,22662.72,9.05,24.35,1.25,3.81,0.3,NaN
20200504,25272,-1.05,11.65,0.68,3.81,0,NaN
20200505,12165.12,0.15,13.55,0.57,2.66,5.1,NaN
20200506,14411.52,-1.45,8.15,0.55,3.23,3.4,NaN
20200507,23889.6,-0.05,17.55,0.65,4.09,0.6,NaN
20200508,13279.68,-3.05,9.25,0.57,2.66,3.3,NaN
20200509,11646.72,-1.35,5.45,0.35,4.88,0.3,NaN
20200510,14886.72,3.85,16.55,0.54,3.74,2.7,NaN
20200511,8398.08,-0.55,6.45,0.59,4.67,0.8,NaN
20200512,20571.84,-0.95,12.55,0.59,4.17,0,NaN
20200513,27388.8,3.15,17.75,0.51,2.15,0,NaN
20200514,14281.92,11.55,19.45,0.98,2.95,3,NaN
20200515,18964.8,11.95,26.65,1.54,4.67,12.4,NaN
20200516,26084.16,12.05,23.65,1.11,2.44,0,NaN
20200517,20718.72,13.35,25.15,1.32,3.95,6.3,NaN
20200518,18869.76,13.35,24.95,1.4,4.02,0,NaN
20200519,22680,7.55,21.25,0.98,5.32,0,NaN
20200520,25505.28,7.55,18.35,0.67,4.53,0,NaN
20200521,25669.44,10.75,23.85,1.02,3.52,0.5,NaN
20200522,9296.64,11.85,20.05,1.27,1.72,7.8,NaN
20200523,19033.92,13.95,24.55,1.35,1.8,0,NaN
20200524,26066.88,13.85,28.15,1.6,2.73,0,NaN
20200525,25634.88,14.25,31.35,1.9,2.08,0,NaN
20200526,26818.56,15.45,31.55,1.71,2.66,0,NaN
20200527,21107.52,17.25,27.65,1.55,2.87,0.9,NaN
20200528,16312.32,17.95,26.65,1.66,3.16,7.1,NaN
20200529,18455.04,11.05,26.45,1.6,4.09,12.9,NaN
20200530,24537.6,5.75,21.55,1.12,3.09,0,NaN
20200531,26066.88,3.05,17.55,0.79,2.87,0,NaN
20200601,27388.8,9.95,21.65,0.77,2.3,1.1,NaN
20200602,21669.12,11.25,27.25,1.51,3.66,0,NaN
20200603,23457.6,14.15,29.15,1.88,4.67,2.9,NaN
20200604,22092.48,15.65,28.85,1.93,2.73,9.3,NaN
20200605,25583.04,16.25,26.05,1.9,2.3,0,NaN
20200606,25315.2,9.45,27.65,1.54,3.3,0,NaN
20200607,26844.48,7.85,24.75,1.2,2.23,0,NaN
20200608,27518.4,9.25,26.95,1.21,0.93,0,NaN
20200609,27043.2,15.05,32.65,1.82,1.72,0,NaN
20200610,26015.04,17.85,32.25,2.35,4.24,12.6,NaN
20200611,24373.44,10.45,24.75,1.52,4.31,0,NaN
20200612,27552.96,9.45,24.55,1.18,3.3,0,NaN
20200613,24675.84,8.45,22.25,0.91,2.01,0,NaN
20200614,27440.64,10.15,22.05,1.04,3.09,0.7,NaN
20200615,22438.08,9.75,23.85,1.28,2.66,0,NaN
20200616,26516.16,11.55,26.35,1.26,2.08,0,NaN
20200617,26161.92,13.35,25.75,1.35,2.51,0.4,NaN
20200618,25159.68,15.85,26.75,1.51,2.8,0,NaN
20200619,20347.2,13.25,26.75,1.56,1.22,1,NaN
20200620,24978.24,13.45,28.95,1.68,0.93,0,NaN
20200621,25842.24,15.95,31.35,1.88,1.8,0,NaN
20200622,21219.84,18.15,29.35,1.89,2.37,12.1,NaN
20200623,18826.56,12.25,26.65,1.74,4.24,7.5,NaN
20200624,23103.36,11.85,24.75,1.42,3.59,0,NaN
20200625,23362.56,12.05,26.65,1.39,3.09,0.8,NaN
20200626,25211.52,15.65,28.05,1.64,3.88,10.4,NaN
20200627,20053.44,15.95,25.25,1.85,5.17,11.6,NaN
20200628,23051.52,14.45,28.75,1.9,2.8,0,NaN
20200629,27302.4,14.55,30.15,1.81,1.22,0,NaN
20200630,26913.6,14.05,30.05,1.73,1.65,0,NaN
20200701,27552.96,14.35,27.85,1.72,1.8,0,NaN
20200702,27717.12,15.35,31.65,1.79,1.58,0,NaN
20200703,27846.72,16.75,32.45,1.94,1.65,0,NaN
20200704,27535.68,15.95,32.15,2.06,1.22,0,NaN
20200705,28028.16,16.15,33.55,1.92,1.22,0,NaN
20200706,27639.36,16.85,34.15,1.97,0.86,0,NaN
20200707,26637.12,18.25,34.55,2.06,1.36,0.4,NaN
20200708,25911.36,18.25,33.45,2.15,1.01,0,NaN
20200709,26282.88,18.55,33.55,2.19,1.44,0.4,NaN
20200710,25220.16,18.55,33.85,2.31,2.08,23.9,NaN
