## Site Characteristics
Country     = 'USA'
Station     = '301886'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -77.9933; Latitude = 40.3741; Elevation = 439.56; AngstromA = 0.22; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7974.72,-0.55,5.15,0.36,4.74,0,NaN
20200102,8225.28,-0.15,8.95,0.43,3.23,2.4,NaN
20200103,2756.16,4.15,9.15,0.75,1.44,7.2,NaN
20200104,3585.6,-0.85,11.45,0.68,4.09,0.9,NaN
20200105,7274.88,-1.25,3.95,0.39,4.81,0,NaN
20200106,8579.52,-1.35,6.85,0.4,5.39,0,NaN
20200107,7119.36,-4.65,2.05,0.33,2.44,4.4,NaN
20200108,6099.84,-9.85,1.65,0.29,6.46,0,NaN
20200109,8449.92,-9.65,0.55,0.22,4.09,0,NaN
20200110,3015.36,-1.25,10.65,0.6,3.95,0,NaN
20200111,6428.16,6.15,18.85,1.09,5.67,14.9,NaN
20200112,8294.4,-0.85,11.05,0.71,4.81,0,NaN
20200113,8830.08,-1.15,8.05,0.62,2.3,0,NaN
20200114,6773.76,0.15,6.05,0.66,3.09,2.1,NaN
20200115,9443.52,0.15,11.95,0.6,3.23,0,NaN
20200116,7292.16,-5.95,5.25,0.45,7.04,0.8,NaN
20200117,9961.92,-6.75,-1.25,0.16,4.09,0.3,NaN
20200118,3585.6,-6.05,2.15,0.35,5.89,9.8,NaN
20200119,5037.12,-7.45,2.55,0.34,6.25,0,NaN
20200120,9141.12,-9.95,-2.65,0.23,4.17,0,NaN
20200121,10022.4,-10.45,-0.45,0.27,2.51,0,NaN
20200122,10445.76,-10.05,1.75,0.31,1.65,0,NaN
20200123,9780.48,-5.85,1.95,0.35,2.15,0,NaN
20200124,8043.84,-3.45,5.25,0.49,4.24,24.7,NaN
20200125,3430.08,0.85,6.65,0.53,2.95,2.1,NaN
20200126,5711.04,0.95,3.15,0.45,3.95,0,NaN
20200127,3680.64,0.95,3.65,0.45,4.24,0,NaN
20200128,8328.96,-0.45,3.55,0.43,4.09,0,NaN
20200129,10748.16,-6.65,2.75,0.39,2.66,0,NaN
20200130,10368,-5.85,3.05,0.31,2.3,0,NaN
20200131,7102.08,-0.35,2.95,0.42,2.08,0,NaN
20200201,4717.44,0.15,3.95,0.55,1.87,1,NaN
20200202,4449.6,0.25,10.95,0.54,4.96,0.9,NaN
20200203,11033.28,5.85,18.55,0.63,3.74,0,NaN
20200204,4190.4,0.85,16.15,0.8,3.02,2,NaN
20200205,5054.4,0.15,4.15,0.46,4.02,0.9,NaN
20200206,5322.24,1.45,5.15,0.66,3.02,13.1,NaN
20200207,3706.56,-2.65,3.45,0.48,5.89,5.6,NaN
20200208,6946.56,-1.65,5.25,0.34,2.95,5.1,NaN
20200209,7724.16,0.05,5.65,0.42,3.3,6.9,NaN
20200210,3551.04,3.55,7.85,0.59,2.95,1.4,NaN
20200211,4803.84,0.25,8.25,0.59,3.3,0,NaN
20200212,10912.32,0.15,5.25,0.41,3.38,9.9,NaN
20200213,6099.84,-5.15,6.65,0.51,4.45,0.7,NaN
20200214,10342.08,-10.45,0.25,0.22,4.24,0,NaN
20200215,12890.88,-12.65,-0.15,0.2,3.66,0,NaN
20200216,4527.36,-4.05,8.55,0.43,2.51,0,NaN
20200217,12873.6,-3.55,9.85,0.42,2.15,0,NaN
20200218,3490.56,-0.65,8.35,0.63,4.67,3.2,NaN
20200219,13780.8,-4.65,5.55,0.37,4.09,0,NaN
20200220,7041.6,-9.05,-0.25,0.23,3.59,0,NaN
20200221,14247.36,-8.25,2.45,0.18,3.59,0,NaN
20200222,14653.44,-5.25,10.15,0.22,4.31,0,NaN
20200223,14584.32,-4.35,13.55,0.32,2.95,0,NaN
20200224,13538.88,0.35,14.05,0.46,2.44,0,NaN
20200225,5832,5.55,9.15,0.75,1.65,3.1,NaN
20200226,10212.48,-2.25,13.05,0.7,3.38,13.5,NaN
20200227,10895.04,-4.95,-0.65,0.28,8.69,0.8,NaN
20200228,8812.8,-5.45,2.35,0.25,6.11,0,NaN
20200229,8130.24,-5.25,-1.05,0.21,6.03,0,NaN
20200301,15266.88,-3.55,9.05,0.28,3.3,0,NaN
20200302,10955.52,1.05,18.45,0.59,3.3,3.5,NaN
20200303,8138.88,3.55,10.85,0.76,4.09,9.8,NaN
20200304,15344.64,-1.05,13.25,0.53,5.96,0,NaN
20200305,16355.52,-1.25,11.35,0.45,2.73,0,NaN
20200306,5158.08,-1.65,8.75,0.45,4.45,1.9,NaN
20200307,17513.28,-2.15,10.15,0.37,4.88,0,NaN
20200308,17504.64,-1.45,16.55,0.43,3.3,0,NaN
20200309,17426.88,3.35,21.85,0.58,3.59,0,NaN
20200310,5875.2,-0.55,16.95,0.76,4.96,0.9,NaN
20200311,12994.56,-0.45,7.55,0.6,1.94,0.7,NaN
20200312,17254.08,3.65,15.35,0.85,3.95,5.2,NaN
20200313,16208.64,2.85,17.65,0.76,6.68,0.4,NaN
20200314,15768,0.35,10.65,0.41,2.95,2.6,NaN
20200315,13495.68,-3.35,9.95,0.46,2.73,0,NaN
20200316,15085.44,-2.55,8.55,0.43,4.45,1.6,NaN
20200317,7663.68,-0.75,9.25,0.65,3.3,0,NaN
20200318,17314.56,0.05,11.65,0.58,3.95,17.8,NaN
20200319,15647.04,7.05,15.45,1.08,3.09,4,NaN
20200320,13521.6,1.55,23.85,1.02,5.96,7.8,NaN
20200321,17815.68,-1.35,7.85,0.43,3.81,0,NaN
20200322,16035.84,-2.55,8.15,0.39,4.24,2.2,NaN
20200323,5529.6,1.35,5.25,0.58,3.81,8.7,NaN
20200324,20131.2,3.25,11.15,0.61,2.23,2,NaN
20200325,10091.52,1.45,8.05,0.72,2.59,4.3,NaN
20200326,19405.44,3.35,16.35,0.84,3.38,1,NaN
20200327,18420.48,7.65,18.05,0.91,2.01,9.1,NaN
20200328,10661.76,8.35,12.25,0.97,4.02,31.2,NaN
20200329,17245.44,8.45,16.35,1.04,5.24,0.6,NaN
20200330,12623.04,4.75,15.05,0.68,4.24,0,NaN
20200331,10065.6,3.35,9.25,0.66,2.08,0,NaN
20200401,13098.24,1.55,12.15,0.6,3.16,0.4,NaN
20200402,19725.12,2.75,14.75,0.47,5.75,0,NaN
20200403,21358.08,5.15,16.05,0.54,5.6,0,NaN
20200404,10100.16,3.85,15.45,0.73,1.8,0,NaN
20200405,15068.16,4.05,21.35,0.91,2.15,0.5,NaN
20200406,22533.12,6.15,18.95,0.58,2.44,0,NaN
20200407,11698.56,10.55,19.25,0.8,2.59,13.1,NaN
20200408,19707.84,7.55,21.65,1.06,3.95,3.2,NaN
20200409,15923.52,-0.45,13.85,0.66,6.32,6.4,NaN
20200410,14515.2,-0.45,5.05,0.39,8.12,0,NaN
20200411,17928,0.75,12.45,0.46,4.24,0,NaN
20200412,14904,2.65,20.25,0.81,4.09,7.8,NaN
20200413,12113.28,3.05,19.75,0.98,7.18,1.6,NaN
20200414,15310.08,-1.05,9.35,0.47,3.52,0.7,NaN
20200415,20882.88,-0.95,10.15,0.37,3.95,0.8,NaN
20200416,12545.28,-3.35,6.25,0.36,4.45,0.8,NaN
20200417,16148.16,0.85,7.15,0.51,3.59,18.1,NaN
20200418,16614.72,0.05,9.75,0.58,3.95,0,NaN
20200419,22317.12,2.55,15.95,0.62,3.74,0,NaN
20200420,22533.12,2.55,16.65,0.61,2.44,0,NaN
20200421,14186.88,-0.75,12.05,0.52,6.61,2.1,NaN
20200422,21772.8,0.25,10.45,0.37,5.17,0,NaN
20200423,14999.04,4.05,15.35,0.75,3.38,7.2,NaN
20200424,8441.28,5.65,12.25,0.9,2.15,3.3,NaN
20200425,22308.48,5.15,18.05,0.98,2.87,3,NaN
20200426,6540.48,2.45,7.85,0.81,3.81,14,NaN
20200427,17755.2,2.95,13.45,0.61,4.45,0,NaN
20200428,10722.24,4.95,14.05,0.66,2.51,1,NaN
20200429,15759.36,6.85,20.35,1.13,5.82,14.1,NaN
20200430,11612.16,7.75,14.25,1.16,5.17,23,NaN
20200501,15776.64,5.55,16.05,0.82,2.87,0,NaN
20200502,16191.36,8.75,21.45,0.84,2.8,3.8,NaN
20200503,21202.56,13.15,24.65,1.18,3.66,0,NaN
20200504,23181.12,3.25,16.45,0.83,4.81,0,NaN
20200505,13504.32,5.15,12.65,0.59,1.94,3.8,NaN
20200506,8570.88,0.85,7.55,0.69,3.02,10,NaN
20200507,26637.12,4.55,18.15,0.58,3.95,0,NaN
20200508,13288.32,-2.15,8.45,0.63,2.95,11.9,NaN
20200509,16925.76,-1.05,6.35,0.34,6.39,0,NaN
20200510,18584.64,5.15,18.05,0.51,3.81,2.5,NaN
20200511,14912.64,3.65,10.15,0.59,5.46,0.7,NaN
20200512,22040.64,1.75,13.55,0.56,4.74,0.5,NaN
20200513,26628.48,2.25,18.75,0.57,2.3,0,NaN
20200514,15984,6.65,19.15,0.95,3.16,1.7,NaN
20200515,23880.96,13.45,29.45,1.56,4.45,1.8,NaN
20200516,25704,11.55,23.95,1.2,3.02,0,NaN
20200517,11776.32,11.65,19.75,1.21,3.88,0,NaN
20200518,23941.44,12.15,21.45,1.36,4.02,0,NaN
20200519,23112,9.25,21.05,0.92,5.53,0,NaN
20200520,22161.6,7.35,17.95,0.71,4.81,0,NaN
20200521,23189.76,9.05,20.85,1.07,3.23,0,NaN
20200522,8752.32,14.25,18.25,1.32,2.01,8.3,NaN
20200523,20442.24,15.05,26.05,1.44,2.44,0,NaN
20200524,25133.76,14.55,21.75,1.44,3.66,0,NaN
20200525,15845.76,14.35,27.05,1.56,2.95,0,NaN
20200526,26801.28,14.95,30.05,1.69,2.73,0,NaN
20200527,23535.36,16.45,27.15,1.67,3.45,1.3,NaN
20200528,17055.36,17.15,29.65,1.86,3.74,14.3,NaN
20200529,21980.16,13.15,29.75,1.84,4.24,12.9,NaN
20200530,25306.56,8.65,24.25,1.3,3.45,0,NaN
20200531,25384.32,4.95,20.05,0.85,3.66,0,NaN
20200601,26516.16,8.15,21.85,0.79,3.02,0,NaN
20200602,18489.6,11.85,25.95,1.26,3.38,0,NaN
20200603,22360.32,16.65,30.35,1.89,5.03,2,NaN
20200604,22187.52,17.25,31.05,2.01,2.51,19.7,NaN
20200605,15854.4,17.55,29.15,2.07,2.3,0,NaN
20200606,24321.6,12.05,30.05,1.75,3.66,0,NaN
20200607,24399.36,10.15,26.05,1.32,3.02,0,NaN
20200608,26784,12.15,29.05,1.24,0.86,0,NaN
20200609,26161.92,16.45,32.15,1.92,2.23,0,NaN
20200610,22256.64,19.95,31.85,2.41,4.38,13.4,NaN
20200611,22170.24,11.75,28.95,1.74,4.09,0,NaN
20200612,25660.8,9.65,26.55,1.33,3.52,0,NaN
20200613,24675.84,8.45,22.05,0.99,2.44,0,NaN
20200614,21764.16,10.85,19.95,1.05,2.51,0,NaN
20200615,23431.68,9.15,24.35,1.33,2.51,0,NaN
20200616,22533.12,14.75,25.45,1.23,2.08,0,NaN
20200617,20684.16,16.85,24.25,1.45,2.87,0.5,NaN
20200618,18377.28,16.15,26.75,1.72,3.02,1.6,NaN
20200619,18792,16.25,26.65,1.75,1.94,8.8,NaN
20200620,21997.44,15.65,26.25,1.84,1.58,2.4,NaN
20200621,25488,16.05,26.95,1.95,2.15,0,NaN
20200622,22438.08,17.35,28.75,2.1,2.51,13.2,NaN
20200623,22766.4,15.25,25.65,1.94,3.66,0.5,NaN
20200624,25176.96,13.45,25.05,1.47,3.59,0,NaN
20200625,24226.56,13.15,27.75,1.42,2.59,2.7,NaN
20200626,25755.84,16.55,29.35,1.56,3.45,2.8,NaN
20200627,23898.24,16.95,27.55,1.84,4.53,1.1,NaN
20200628,22896,15.55,30.65,1.98,2.95,0,NaN
20200629,26421.12,15.55,30.95,1.85,2.37,0,NaN
20200630,24511.68,16.35,30.15,1.8,2.01,0,NaN
20200701,25202.88,16.05,27.95,1.83,1.94,0,NaN
20200702,27224.64,18.95,32.35,1.87,2.66,0,NaN
20200703,27190.08,18.15,33.85,2.04,2.87,0,NaN
20200704,24744.96,17.65,32.75,2.2,1.29,0,NaN
20200705,27362.88,16.95,34.15,2.27,1.08,0.3,NaN
20200706,25885.44,19.45,35.35,2.26,1.08,6.8,NaN
20200707,25531.2,20.65,28.35,2.33,2.01,0,NaN
20200708,23613.12,19.55,33.65,2.42,1.87,5.8,NaN
20200709,27043.2,19.05,33.55,2.34,2.23,0,NaN
20200710,27069.12,19.35,31.75,2.4,1.8,1.2,NaN
20200711,20796.48,17.75,26.75,1.94,3.59,0.5,NaN
20200712,21107.52,15.85,28.95,1.85,2.51,2.8,NaN
20200713,22524.48,14.65,28.95,1.76,2.59,0,NaN
20200714,27578.88,15.25,29.25,1.56,2.15,0,NaN
20200715,27043.2,20.15,31.35,1.79,2.23,0,NaN
20200716,23016.96,21.45,27.95,2.14,6.18,19.4,NaN
20200717,25410.24,16.75,32.15,2.21,2.95,0,NaN
20200718,27017.28,17.65,34.25,2.02,1.51,0,NaN
20200719,25392.96,20.95,35.65,2.27,3.59,0,NaN
20200720,26429.76,19.45,33.45,2.2,3.3,0,NaN
20200721,21677.76,19.25,32.55,2.15,1.36,25.9,NaN
20200722,17772.48,20.75,29.75,2.22,2.3,16.9,NaN
20200723,22481.28,20.05,30.05,2.16,2.37,1.8,NaN
20200724,21729.6,19.95,30.35,2.13,1.72,1.5,NaN
20200725,25505.28,17.35,32.15,2.25,1.94,0,NaN
20200726,26464.32,19.05,32.65,2.04,2.87,0,NaN
20200727,24572.16,22.15,34.45,2.19,3.59,0,NaN
20200728,23958.72,16.35,30.55,2.12,2.87,0,NaN
20200729,26248.32,17.15,32.55,1.8,2.15,0,NaN
20200730,21384,18.25,31.75,1.96,2.3,1.8,NaN
20200731,11931.84,18.45,29.65,2.07,1.58,0,NaN
20200801,17107.2,19.05,28.25,2.13,2.3,19.6,NaN
20200802,23060.16,18.25,30.35,2.18,4.38,0,NaN
