## Site Characteristics
Country     = 'USA'
Station     = '296371'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -76.7751; Latitude = 40.5281; Elevation = 392.43; AngstromA = 0.23; AngstromB = 0.49; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,6842.88,-6.65,0.55,0.34,3.38,0,NaN
20200102,8864.64,-5.05,6.35,0.43,2.23,0.8,NaN
20200103,2557.44,3.35,7.15,0.6,0.72,6.1,NaN
20200104,4242.24,-0.65,8.05,0.65,3.02,0,NaN
20200105,5832,-2.65,1.05,0.37,3.74,0.7,NaN
20200106,7629.12,-3.75,4.85,0.39,3.3,0,NaN
20200107,7914.24,-7.45,0.95,0.37,1.51,8.1,NaN
20200108,7171.2,-11.25,-1.35,0.29,4.81,1.2,NaN
20200109,9296.64,-11.45,-0.95,0.2,2.8,0,NaN
20200110,3827.52,-2.05,7.95,0.51,2.8,0,NaN
20200111,5797.44,7.25,16.95,0.88,4.17,10.6,NaN
20200112,8760.96,-2.15,13.45,0.69,4.24,0,NaN
20200113,8959.68,-2.05,5.85,0.59,1.36,0,NaN
20200114,6635.52,-1.05,4.25,0.6,2.08,1.2,NaN
20200115,9789.12,-0.75,8.55,0.55,2.08,0,NaN
20200116,7197.12,-7.85,3.45,0.39,5.53,0,NaN
20200117,10376.64,-9.45,-4.55,0.14,4.09,0,NaN
20200118,4086.72,-8.65,-0.55,0.3,3.88,10.1,NaN
20200119,5166.72,-9.55,-1.15,0.34,4.31,0,NaN
20200120,10635.84,-11.25,-4.05,0.2,3.74,0,NaN
20200121,10350.72,-11.65,-2.25,0.24,2.23,0,NaN
20200122,10359.36,-11.15,1.35,0.3,0.93,0,NaN
20200123,10419.84,-8.95,2.45,0.33,1.22,0,NaN
20200124,8959.68,-3.05,7.45,0.44,2.44,21.1,NaN
20200125,3119.04,-1.25,3.15,0.51,2.87,12.6,NaN
20200126,5512.32,-0.75,2.15,0.45,2.51,0,NaN
20200127,3965.76,-0.05,2.45,0.44,2.8,0,NaN
20200128,7551.36,-1.25,0.95,0.41,3.16,0,NaN
20200129,11232,-9.65,1.85,0.34,2.59,0,NaN
20200130,11206.08,-9.35,0.25,0.26,1.72,0,NaN
20200131,6298.56,-1.95,2.45,0.39,1.72,0,NaN
20200201,5253.12,-1.15,1.45,0.5,1.01,1,NaN
20200202,4829.76,-0.45,4.95,0.5,2.8,0.4,NaN
20200203,11517.12,2.45,13.45,0.56,2.73,0,NaN
20200204,4259.52,0.05,13.75,0.71,1.58,0.9,NaN
20200205,5063.04,-0.95,1.35,0.4,3.09,1,NaN
20200206,5149.44,0.45,4.65,0.58,1.94,11.3,NaN
20200207,3291.84,-5.25,2.45,0.46,4.88,20.2,NaN
20200208,6307.2,-5.05,0.95,0.3,2.3,0,NaN
20200209,7827.84,-3.45,3.45,0.4,2.44,0.9,NaN
20200210,3369.6,2.45,4.95,0.57,2.66,2.5,NaN
20200211,5270.4,-1.15,5.35,0.59,2.44,0.3,NaN
20200212,12242.88,-1.25,4.15,0.39,2.66,7.2,NaN
20200213,6609.6,-5.35,3.95,0.48,3.45,1.4,NaN
20200214,11430.72,-15.05,-5.05,0.21,4.02,0,NaN
20200215,13996.8,-14.15,-2.45,0.15,2.51,0,NaN
20200216,4968,-4.55,2.35,0.36,1.65,0,NaN
20200217,13728.96,-3.95,6.65,0.37,1.72,0,NaN
20200218,3905.28,-0.95,5.45,0.55,3.45,2.6,NaN
20200219,14273.28,-5.65,4.15,0.36,3.66,0,NaN
20200220,7853.76,-9.95,-2.65,0.22,3.09,0,NaN
20200221,14817.6,-9.65,0.45,0.17,2.87,0,NaN
20200222,15197.76,-7.15,8.85,0.24,2.51,0,NaN
20200223,15284.16,-5.05,10.85,0.3,1.94,0,NaN
20200224,14601.6,-1.65,12.75,0.47,1.65,0,NaN
20200225,6246.72,3.85,7.35,0.7,1.29,1.3,NaN
20200226,8484.48,-0.95,7.45,0.7,3.09,15.5,NaN
20200227,9201.6,-5.95,-1.15,0.33,6.54,0,NaN
20200228,9685.44,-6.85,-0.05,0.2,4.81,0,NaN
20200229,7827.84,-7.75,-2.55,0.18,4.74,0,NaN
20200301,16873.92,-6.05,5.45,0.26,2.66,0.3,NaN
20200302,13953.6,1.55,14.75,0.54,2.87,3.4,NaN
20200303,8873.28,3.05,10.35,0.71,2.95,10.1,NaN
20200304,16450.56,-1.45,10.25,0.49,4.09,0,NaN
20200305,17660.16,-1.25,9.65,0.4,2.37,0,NaN
20200306,10056.96,-2.75,3.75,0.45,2.87,6.7,NaN
20200307,18368.64,-5.45,5.25,0.34,4.38,0,NaN
20200308,17979.84,-3.05,13.85,0.41,2.51,0,NaN
20200309,18411.84,1.35,20.25,0.58,2.15,0.3,NaN
20200310,6272.64,-0.15,14.55,0.74,3.45,2.7,NaN
20200311,15975.36,0.05,8.55,0.52,1.72,0,NaN
20200312,14497.92,3.75,11.05,0.71,3.52,4.3,NaN
20200313,14281.92,0.65,16.95,0.72,5.03,0,NaN
20200314,18040.32,1.25,8.75,0.37,2.44,1.5,NaN
20200315,17832.96,-5.45,9.35,0.38,2.37,0,NaN
20200316,18524.16,-3.25,8.45,0.39,3.45,0.4,NaN
20200317,7413.12,-1.95,8.95,0.6,2.3,0,NaN
20200318,18938.88,-0.55,11.25,0.51,3.09,10.5,NaN
20200319,14109.12,4.65,10.35,0.9,2.15,0.6,NaN
20200320,13927.68,1.15,21.05,0.95,4.45,0.7,NaN
20200321,18895.68,-5.25,5.65,0.4,3.66,0,NaN
20200322,15932.16,-3.85,7.25,0.34,3.3,0.8,NaN
20200323,5607.36,0.35,3.15,0.53,2.73,8.5,NaN
20200324,21012.48,2.35,8.55,0.57,1.87,0,NaN
20200325,9158.4,1.15,5.75,0.64,2.01,3.8,NaN
20200326,20468.16,3.45,12.85,0.73,2.51,0.5,NaN
20200327,19656,5.15,15.75,0.77,1.87,4.3,NaN
20200328,6972.48,4.75,7.05,0.8,3.38,26.8,NaN
20200329,16511.04,5.75,9.75,0.99,3.23,0.8,NaN
20200330,9858.24,3.95,12.45,0.66,3.02,0,NaN
20200331,10627.2,3.05,7.95,0.64,1.65,0.6,NaN
20200401,14428.8,-0.15,10.55,0.55,2.51,0,NaN
20200402,19457.28,3.25,12.45,0.43,4.88,0,NaN
20200403,16355.52,5.35,8.55,0.51,5.1,1.2,NaN
20200404,8579.52,5.55,12.85,0.67,1.36,0,NaN
20200405,15059.52,3.85,17.45,0.85,1.58,0.9,NaN
20200406,23362.56,4.45,16.15,0.57,2.37,0,NaN
20200407,18947.52,8.55,18.65,0.72,1.8,10.5,NaN
20200408,21349.44,5.95,19.55,0.95,2.66,1.5,NaN
20200409,16623.36,1.15,11.55,0.62,4.45,2.6,NaN
20200410,14722.56,-1.15,4.75,0.39,6.39,0,NaN
20200411,16372.8,-1.35,10.75,0.43,3.09,0,NaN
20200412,14783.04,6.65,16.75,0.7,3.45,12.1,NaN
20200413,13063.68,4.15,18.95,1,6.11,12.3,NaN
20200414,14843.52,-0.85,8.25,0.46,2.59,1.8,NaN
20200415,20718.72,-0.35,7.75,0.37,3.02,0,NaN
20200416,13754.88,-3.95,4.85,0.35,3.23,0,NaN
20200417,18429.12,-0.25,5.35,0.48,2.73,13.3,NaN
20200418,16476.48,-2.35,7.55,0.57,3.16,0.8,NaN
20200419,23950.08,2.65,13.75,0.6,2.8,0,NaN
20200420,22446.72,-0.45,12.65,0.59,2.15,0,NaN
20200421,14601.6,-0.95,10.15,0.51,4.96,2,NaN
20200422,19025.28,0.55,9.05,0.34,3.95,0,NaN
20200423,14964.48,3.85,12.15,0.6,2.37,9.1,NaN
20200424,8432.64,4.45,10.25,0.8,1.65,6.9,NaN
20200425,21504.96,5.65,15.65,0.82,2.08,3.5,NaN
20200426,5071.68,2.85,7.25,0.73,2.8,11.9,NaN
20200427,11482.56,0.35,8.55,0.59,3.81,0.5,NaN
20200428,16320.96,4.15,15.55,0.61,1.94,0,NaN
20200429,16899.84,9.95,18.45,0.92,4.96,6.3,NaN
20200430,11612.16,9.85,15.95,1.2,5.6,50.3,NaN
20200501,9590.4,6.35,16.25,0.85,2.59,0,NaN
20200502,20779.2,10.65,19.85,0.8,2.3,1.5,NaN
20200503,23976,10.75,23.75,1.22,2.73,0,NaN
20200504,20053.44,4.35,15.95,0.82,4.02,0,NaN
20200505,18887.04,5.65,12.85,0.52,1.8,0,NaN
20200506,8147.52,1.95,9.25,0.7,1.72,7.5,NaN
20200507,26170.56,4.15,15.55,0.6,3.02,0.3,NaN
20200508,13176,-2.05,7.15,0.62,2.44,9.1,NaN
20200509,18826.56,-1.15,4.95,0.34,5.1,0.6,NaN
20200510,22438.08,4.55,15.05,0.52,3.09,0,NaN
20200511,18420.48,3.25,10.95,0.59,4.09,1.1,NaN
20200512,23284.8,-0.85,11.85,0.55,3.52,0,NaN
20200513,26153.28,2.35,16.55,0.56,1.72,0,NaN
20200514,19440,10.65,19.65,0.83,2.37,0.7,NaN
20200515,23595.84,13.85,26.65,1.48,2.87,3.1,NaN
20200516,25660.8,10.45,21.45,1.12,2.66,0,NaN
20200517,10419.84,11.95,17.95,1.08,2.59,0.5,NaN
20200518,18040.32,10.85,21.15,1.21,2.8,0,NaN
20200519,24917.76,7.65,19.75,0.81,3.95,0,NaN
20200520,25522.56,2.65,17.85,0.7,3.45,0,NaN
20200521,24217.92,8.35,21.55,0.99,2.3,0,NaN
20200522,12070.08,15.55,18.95,1.31,1.58,16.5,NaN
20200523,20355.84,13.05,24.85,1.4,1.87,2.5,NaN
20200524,16372.8,13.75,21.05,1.24,2.44,0,NaN
20200525,15776.64,13.85,24.35,1.35,2.15,0,NaN
20200526,27224.64,15.95,28.75,1.55,2.08,0,NaN
20200527,23051.52,18.85,25.15,1.5,2.66,0.8,NaN
20200528,14307.84,20.25,24.75,1.61,3.16,2.2,NaN
20200529,22032,14.85,27.55,1.93,3.23,14.5,NaN
20200530,24641.28,9.25,22.55,1.31,2.8,0,NaN
20200531,26032.32,4.35,17.75,0.85,3.16,0,NaN
20200601,26939.52,8.15,20.65,0.83,2.59,0,NaN
20200602,13530.24,12.45,19.95,1.03,2.01,5.8,NaN
20200603,19051.2,14.55,26.85,1.8,2.87,25.3,NaN
20200604,25652.16,17.85,27.65,1.89,2.08,37.3,NaN
20200605,14713.92,17.85,25.55,2.01,1.87,0,NaN
20200606,26438.4,13.15,27.75,1.76,2.73,0,NaN
20200607,26688.96,8.65,23.05,1.24,2.8,0,NaN
20200608,27881.28,11.25,24.55,1.13,1.22,0,NaN
20200609,27276.48,18.35,29.85,1.65,1.72,0,NaN
20200610,23751.36,21.55,29.65,2.29,3.81,16.3,NaN
20200611,20658.24,12.55,25.25,1.76,3.3,0,NaN
20200612,26896.32,10.85,24.85,1.35,2.59,0,NaN
20200613,26602.56,7.45,19.25,0.95,2.66,0,NaN
20200614,24261.12,10.15,20.45,1.03,1.87,0,NaN
20200615,25332.48,9.85,22.55,1.24,1.94,0,NaN
20200616,22956.48,11.75,24.15,1.25,1.65,0,NaN
20200617,26196.48,16.75,24.85,1.41,2.23,0.7,NaN
20200618,17953.92,16.25,24.85,1.76,2.37,2.7,NaN
20200619,19707.84,16.65,24.95,1.71,1.87,4.4,NaN
20200620,20649.6,16.05,26.15,1.79,1.65,0,NaN
20200621,25902.72,17.25,27.15,1.87,1.8,0,NaN
20200622,26308.8,18.05,29.55,2.11,2.23,10.4,NaN
20200623,24598.08,17.05,27.75,2.14,2.73,22.4,NaN
20200624,27371.52,13.25,25.45,1.54,2.66,0,NaN
20200625,24952.32,14.15,25.45,1.43,1.8,0.3,NaN
20200626,26879.04,15.65,26.75,1.56,2.3,10,NaN
20200627,18316.8,17.15,26.65,1.82,3.09,4.9,NaN
20200628,23690.88,16.75,28.55,1.89,2.01,0,NaN
20200629,27483.84,16.05,28.25,1.72,2.37,0,NaN
20200630,24382.08,16.05,25.45,1.68,1.94,0,NaN
20200701,24243.84,16.15,26.75,1.79,1.22,0,NaN
20200702,27829.44,19.75,30.75,1.88,2.3,0,NaN
20200703,26576.64,18.65,31.55,2.06,2.44,0.8,NaN
20200704,23250.24,17.25,29.95,2.17,0.86,0,NaN
20200705,27717.12,18.05,31.55,2.18,0.72,0,NaN
20200706,24805.44,19.55,32.25,2.34,1.51,3.7,NaN
20200707,23716.8,20.75,25.55,2.45,2.66,0,NaN
20200708,19163.52,19.85,29.25,2.39,2.08,2.3,NaN
20200709,27172.8,20.65,30.25,2.31,1.87,3.2,NaN
20200710,17703.36,19.35,24.75,2.23,1.72,9.8,NaN
20200711,17858.88,16.85,26.95,2.03,2.51,3.2,NaN
20200712,22896,17.65,27.55,1.86,1.94,5.1,NaN
20200713,26585.28,14.75,26.55,1.79,2.3,0,NaN
20200714,27682.56,15.55,27.35,1.69,1.94,0,NaN
20200715,26663.04,20.05,29.05,1.92,1.87,0,NaN
20200716,21263.04,20.65,24.35,1.96,4.53,2.9,NaN
20200717,24710.4,15.95,30.55,2.1,2.15,0,NaN
20200718,27276.48,18.35,31.95,2.04,1.36,0,NaN
20200719,24321.6,22.35,33.05,2.34,2.44,0.3,NaN
20200720,26472.96,18.95,32.15,2.29,2.66,0,NaN
20200721,25885.44,20.55,31.05,2.07,1.01,0.7,NaN
20200722,21003.84,21.25,29.85,2.28,1.44,10,NaN
20200723,21081.6,21.35,29.05,2.23,1.58,2.4,NaN
20200724,19465.92,19.15,28.45,2.14,1.44,0,NaN
20200725,22438.08,19.25,30.05,2.27,1.58,0,NaN
20200726,26516.16,17.75,32.15,2.27,2.08,0,NaN
20200727,25583.04,21.65,33.45,2.21,2.44,0,NaN
20200728,24287.04,16.75,28.75,2.09,2.08,0,NaN
20200729,26524.8,17.75,31.15,1.78,1.58,0,NaN
20200730,23042.88,20.05,30.25,1.79,1.65,4.5,NaN
20200731,14618.88,16.25,28.55,2.01,1.29,0,NaN
20200801,22403.52,20.15,28.55,2.06,1.8,8.6,NaN
20200802,17271.36,18.65,30.05,2.34,3.38,2.1,NaN
20200803,25349.76,19.85,27.35,1.96,2.01,11,NaN
20200804,14575.68,16.25,25.55,2.03,2.3,27.4,NaN
20200805,26602.56,15.65,26.45,1.75,1.51,0,NaN
20200806,16865.28,17.55,24.95,1.91,2.23,5.5,NaN
20200807,14169.6,17.65,21.55,2.08,1.8,30.4,NaN
20200808,23958.72,17.55,27.05,2.16,2.01,0,NaN
20200809,25989.12,17.85,28.75,2.12,1.36,0,NaN
20200810,25289.28,19.55,29.85,2.4,1.51,0,NaN
20200811,21081.6,19.85,29.15,2.47,2.3,4.7,NaN
20200812,24053.76,19.85,29.05,2.45,1.15,0,NaN
20200813,21850.56,18.75,27.55,2.32,1.29,2.6,NaN
20200814,20407.68,17.55,27.55,2.2,1.8,0,NaN
20200815,21159.36,18.15,25.25,1.81,2.15,1.8,NaN
20200816,9547.2,15.75,23.45,1.78,1.51,0,NaN
20200817,18826.56,15.05,25.75,1.82,1.15,0,NaN
20200818,25107.84,14.85,25.35,1.52,1.44,0,NaN
20200819,22343.04,10.15,24.15,1.43,1.94,0,NaN
20200820,25151.04,14.05,25.25,1.42,1.72,0,NaN
20200821,23932.8,17.75,28.25,1.86,1.58,0,NaN
20200822,22852.8,18.45,29.85,2.11,1.65,0.6,NaN
20200823,19673.28,18.25,28.75,2.18,1.58,0.5,NaN
20200824,18843.84,18.75,28.95,2.18,1.8,0.5,NaN
20200825,22325.76,16.35,28.65,1.95,3.23,0,NaN
20200826,23509.44,17.25,25.25,1.39,2.23,0,NaN
20200827,23448.96,19.15,31.15,2.14,3.59,3.3,NaN
20200828,17876.16,20.15,26.65,2.18,1.87,10.2,NaN
20200829,16761.6,14.95,26.55,2,2.87,10.2,NaN
20200830,21332.16,13.55,23.75,1.5,2.51,0,NaN
20200831,16079.04,16.55,21.85,1.55,2.73,0,NaN
20200901,10333.44,18.45,21.85,1.9,2.66,9.8,NaN
20200902,13616.64,19.45,25.85,2.32,2.95,10.3,NaN
20200903,11784.96,18.55,24.75,2.2,1.65,12.3,NaN
