## Site Characteristics
Country     = 'USA'
Station     = '317103'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.1824; Latitude = 39.8993; Elevation = 622.81; AngstromA = 0.23; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7776,-3.75,2.15,0.34,6.25,0,NaN
20200102,8095.68,-1.35,10.35,0.46,4.6,6.1,NaN
20200103,3162.24,7.85,10.95,0.88,2.15,14.5,NaN
20200104,3257.28,-3.75,8.25,0.58,5.17,3.2,NaN
20200105,8648.64,-4.35,1.75,0.37,6.11,0.4,NaN
20200106,8380.8,-3.85,2.45,0.38,6.03,0,NaN
20200107,6877.44,-6.05,0.25,0.29,3.52,3.4,NaN
20200108,5736.96,-12.05,-0.45,0.28,7.04,0,NaN
20200109,8328.96,-11.85,4.75,0.31,3.88,0,NaN
20200110,2626.56,3.65,12.75,0.6,4.81,3.4,NaN
20200111,7378.56,6.35,18.95,0.95,6.32,14.3,NaN
20200112,8907.84,0.35,8.35,0.69,5.32,0.4,NaN
20200113,9063.36,0.25,8.95,0.6,3.16,0,NaN
20200114,6929.28,0.85,10.25,0.72,4.96,3.5,NaN
20200115,9564.48,1.05,14.05,0.61,3.88,1.9,NaN
20200116,8622.72,-8.05,2.25,0.4,8.05,1.1,NaN
20200117,10074.24,-8.25,-2.45,0.16,3.95,0.3,NaN
20200118,3257.28,-5.45,6.25,0.4,7.04,20.6,NaN
20200119,5538.24,-11.95,-3.95,0.26,7.61,0.8,NaN
20200120,8994.24,-13.35,-5.75,0.21,4.38,0,NaN
20200121,9979.2,-13.85,-5.85,0.23,2.73,0,NaN
20200122,10653.12,-12.85,2.85,0.26,1.51,0,NaN
20200123,9590.4,-5.35,5.15,0.26,2.66,0,NaN
20200124,6505.92,0.85,4.65,0.5,5.67,20.7,NaN
20200125,5400,-1.55,3.75,0.52,3.52,1.1,NaN
20200126,5313.6,-2.05,0.05,0.42,5.39,0,NaN
20200127,3931.2,-2.45,-0.05,0.42,5.1,0.8,NaN
20200128,9538.56,-3.25,-0.75,0.4,4.6,0.8,NaN
20200129,10687.68,-7.95,-1.05,0.36,2.23,0,NaN
20200130,8596.8,-7.75,-0.25,0.33,2.3,0,NaN
20200131,8233.92,-1.05,3.85,0.42,1.87,0.8,NaN
20200201,4872.96,-1.35,1.75,0.5,2.66,4.1,NaN
20200202,6454.08,-2.15,9.25,0.52,8.26,1.2,NaN
20200203,11499.84,3.35,15.65,0.62,5.17,0.8,NaN
20200204,4164.48,-1.75,12.35,0.69,4.17,3.4,NaN
20200205,6212.16,-1.55,4.05,0.52,4.67,0.3,NaN
20200206,5598.72,-1.65,9.75,0.7,3.23,16.2,NaN
20200207,3585.6,-6.15,-1.35,0.42,6.61,4.3,NaN
20200208,6963.84,-5.75,-1.15,0.33,3.38,1.4,NaN
20200209,9659.52,-4.25,6.05,0.4,3.95,13.9,NaN
20200210,3741.12,5.25,7.95,0.56,4.31,15.3,NaN
20200211,4302.72,-2.55,6.25,0.54,3.95,0.7,NaN
20200212,10005.12,-2.85,9.45,0.45,3.59,19.2,NaN
20200213,4907.52,-9.15,5.65,0.44,5.17,2.3,NaN
20200214,9840.96,-15.05,-6.95,0.21,4.09,0,NaN
20200215,12968.64,-14.35,2.25,0.22,3.3,0,NaN
20200216,5184,-3.15,7.75,0.41,4.09,0,NaN
20200217,13003.2,-3.15,8.35,0.37,3.09,0,NaN
20200218,4008.96,-3.05,8.05,0.57,5.03,9.1,NaN
20200219,14290.56,-6.85,3.55,0.34,4.53,0,NaN
20200220,10342.08,-12.85,-1.45,0.23,3.38,0,NaN
20200221,14808.96,-11.65,-0.95,0.17,4.09,0,NaN
20200222,15284.16,-7.75,6.35,0.21,5.67,0,NaN
20200223,15068.16,-2.95,10.55,0.29,3.88,0,NaN
20200224,13392,-0.75,10.85,0.47,2.66,0.5,NaN
20200225,4233.6,2.75,8.95,0.72,1.87,3.8,NaN
20200226,10817.28,-6.85,12.55,0.56,3.52,24.1,NaN
20200227,11603.52,-9.45,-4.55,0.25,9.77,1.9,NaN
20200228,7128,-10.85,-1.05,0.26,6.97,0,NaN
20200229,8821.44,-9.85,-2.75,0.22,7.04,0,NaN
20200301,14878.08,-6.95,8.05,0.29,4.02,0.4,NaN
20200302,8976.96,6.25,13.05,0.56,4.74,4.6,NaN
20200303,8899.2,-0.65,11.35,0.68,5.32,11.8,NaN
20200304,14688,-3.15,10.15,0.5,6.68,0.3,NaN
20200305,16614.72,-2.15,10.35,0.42,2.3,0,NaN
20200306,8614.08,-3.35,4.45,0.4,5.89,3.5,NaN
20200307,17331.84,-3.35,3.85,0.35,5.1,0,NaN
20200308,18040.32,-1.65,14.45,0.39,3.59,0,NaN
20200309,17997.12,7.65,17.95,0.53,5.03,0.8,NaN
20200310,6039.36,0.65,12.45,0.76,5.96,3.7,NaN
20200311,12597.12,1.35,7.35,0.65,2.15,0.6,NaN
20200312,17660.16,4.35,16.85,0.83,3.59,4.2,NaN
20200313,17616.96,-1.45,13.85,0.68,7.61,0,NaN
20200314,13590.72,-0.85,6.25,0.38,2.59,8.4,NaN
20200315,10212.48,-2.75,7.25,0.46,3.02,0,NaN
20200316,13461.12,-2.15,6.65,0.45,4.74,4.2,NaN
20200317,7957.44,-1.75,7.55,0.62,3.23,1,NaN
20200318,17089.92,-0.05,12.65,0.68,4.6,24.3,NaN
20200319,16865.28,12.15,18.25,1.09,4.6,4.1,NaN
20200320,13754.88,-1.65,20.05,0.86,7.47,2.3,NaN
20200321,19794.24,-2.65,3.75,0.42,2.73,0,NaN
20200322,20407.68,-2.35,6.85,0.39,4.96,0.4,NaN
20200323,7352.64,0.95,6.75,0.62,4.96,11.1,NaN
20200324,20623.68,0.75,9.25,0.59,2.51,9.2,NaN
20200325,12692.16,0.25,6.95,0.65,2.8,2.2,NaN
20200326,19802.88,1.55,19.15,0.8,3.02,5.5,NaN
20200327,18247.68,7.75,15.25,0.93,1.94,8.9,NaN
20200328,16649.28,9.85,21.45,1.24,3.66,11.8,NaN
20200329,18636.48,8.05,23.95,1.16,6.9,0,NaN
20200330,15776.64,1.65,12.35,0.63,6.32,0.6,NaN
20200331,11352.96,2.15,6.15,0.6,2.87,3.8,NaN
20200401,10212.48,-0.55,8.65,0.56,3.81,1.1,NaN
20200402,20407.68,0.75,11.85,0.47,6.54,0,NaN
20200403,21340.8,1.35,14.05,0.47,5.96,0,NaN
20200404,18757.44,1.35,11.35,0.62,2.15,0,NaN
20200405,11387.52,2.45,17.65,0.82,2.51,1.2,NaN
20200406,21219.84,4.25,17.25,0.6,2.01,0,NaN
20200407,9443.52,9.65,17.05,0.94,3.45,18.7,NaN
20200408,17236.8,8.05,16.95,1.05,4.74,10.5,NaN
20200409,16009.92,-0.75,11.05,0.63,7.61,5.9,NaN
20200410,10100.16,-0.75,3.35,0.37,8.55,0.5,NaN
20200411,18221.76,0.75,10.75,0.43,4.81,0,NaN
20200412,15024.96,5.95,18.65,0.66,4.45,8.6,NaN
20200413,12268.8,0.35,17.55,0.85,7.4,5,NaN
20200414,14731.2,-2.55,5.65,0.41,4.24,2.3,NaN
20200415,22248,-2.15,7.55,0.33,4.81,1.3,NaN
20200416,14186.88,-2.15,4.35,0.32,5.39,0.4,NaN
20200417,15353.28,0.45,7.95,0.52,4.02,30.7,NaN
20200418,18869.76,-0.05,7.05,0.55,4.74,0,NaN
20200419,20744.64,2.05,12.75,0.58,4.09,0,NaN
20200420,22343.04,3.55,14.25,0.56,2.59,0,NaN
20200421,14402.88,-1.45,9.55,0.5,8.19,4,NaN
20200422,22809.6,0.15,10.55,0.37,5.67,0,NaN
20200423,12700.8,6.75,15.45,0.75,3.52,15.8,NaN
20200424,8415.36,4.75,11.55,0.86,2.15,3.2,NaN
20200425,21176.64,6.55,16.95,0.87,3.74,8.5,NaN
20200426,8130.24,2.75,9.25,0.81,3.74,18.1,NaN
20200427,19077.12,3.65,12.35,0.58,4.81,0,NaN
20200428,8812.8,6.15,11.55,0.71,2.51,1.6,NaN
20200429,14852.16,8.05,17.55,1.06,5.75,17.3,NaN
20200430,13210.56,6.35,12.95,0.97,3.52,1.8,NaN
20200501,17418.24,5.25,10.35,0.77,3.88,0,NaN
20200502,13530.24,6.65,19.45,0.86,3.45,2,NaN
20200503,15223.68,8.75,19.75,1.22,4.53,5.4,NaN
20200504,25315.2,1.75,13.85,0.79,5.39,0,NaN
20200505,9348.48,3.75,10.55,0.6,3.38,7.1,NaN
20200506,9469.44,0.15,4.65,0.59,4.09,1.3,NaN
20200507,26170.56,2.25,15.15,0.55,5.17,1.8,NaN
20200508,14333.76,-3.75,8.05,0.57,4.53,13.9,NaN
20200509,13737.6,-2.05,3.95,0.31,6.9,0.3,NaN
20200510,16338.24,2.95,15.45,0.47,3.88,6.4,NaN
20200511,11309.76,0.95,4.45,0.55,6.39,1.6,NaN
20200512,21444.48,0.85,10.45,0.52,5.53,0,NaN
20200513,26490.24,4.45,16.65,0.49,2.44,0,NaN
20200514,15068.16,8.85,19.75,1.03,3.23,7.3,NaN
20200515,22896,13.45,25.85,1.44,5.89,2.9,NaN
20200516,25030.08,13.15,21.85,1.16,3.09,0,NaN
20200517,21332.16,13.05,20.05,1.3,5.24,0,NaN
20200518,24753.6,12.45,19.85,1.38,4.96,1.2,NaN
20200519,20105.28,6.95,17.75,0.92,7.4,2,NaN
20200520,12571.2,7.05,15.75,0.67,6.68,0.6,NaN
20200521,18092.16,8.25,16.75,1.01,5.24,4,NaN
20200522,12286.08,13.35,20.05,1.23,1.87,7.6,NaN
20200523,25289.28,11.45,23.35,1.34,2.59,0,NaN
20200524,23535.36,13.75,22.35,1.49,3.45,0,NaN
20200525,24503.04,13.55,27.75,1.76,2.44,0,NaN
20200526,26291.52,15.65,27.75,1.57,3.23,0,NaN
20200527,19319.04,17.45,23.65,1.51,3.74,3.3,NaN
20200528,19664.64,18.65,27.35,1.65,3.66,0.4,NaN
20200529,21902.4,9.35,25.15,1.47,4.53,7.5,NaN
20200530,24105.6,5.65,21.85,1.12,3.88,0,NaN
20200531,26464.32,2.45,17.45,0.84,3.81,0,NaN
20200601,26352,7.85,19.75,0.71,2.59,0.5,NaN
20200602,22524.48,10.95,25.55,1.36,5.24,0.8,NaN
20200603,24451.2,16.15,27.25,1.8,6.54,3.4,NaN
20200604,24312.96,16.35,29.15,1.91,3.09,2.9,NaN
20200605,15215.04,16.45,25.85,1.8,2.08,0,NaN
20200606,23613.12,9.35,26.85,1.53,4.38,0,NaN
20200607,25937.28,8.45,23.85,1.19,2.51,0,NaN
20200608,26300.16,11.95,26.65,1.15,1.22,0,NaN
20200609,25600.32,18.85,31.25,1.9,2.15,1.9,NaN
20200610,20952,16.45,30.45,2.13,4.53,9.5,NaN
20200611,25488,11.35,22.85,1.54,4.53,0,NaN
20200612,25012.8,8.15,24.45,1.23,3.81,0,NaN
20200613,17470.08,7.75,18.95,0.94,1.94,1.5,NaN
20200614,21116.16,9.55,17.05,1.03,4.02,0,NaN
20200615,24589.44,9.65,20.75,1.17,3.52,0,NaN
20200616,24520.32,12.75,22.45,1.14,2.66,0,NaN
20200617,12839.04,14.95,20.85,1.3,3.45,0.8,NaN
20200618,18377.28,14.45,21.15,1.44,3.52,3.2,NaN
20200619,16692.48,14.05,23.35,1.45,1.58,14.6,NaN
20200620,23483.52,13.35,24.15,1.56,1.29,0.6,NaN
20200621,24753.6,15.95,26.95,1.7,1.8,0.9,NaN
20200622,18800.64,15.15,26.85,1.79,2.51,11.6,NaN
20200623,21211.2,12.75,24.35,1.69,4.31,1,NaN
20200624,24468.48,11.75,22.85,1.38,4.17,0.5,NaN
20200625,22913.28,12.35,25.05,1.31,3.45,3.8,NaN
20200626,25349.76,16.15,26.35,1.52,5.03,3.5,NaN
20200627,24036.48,16.15,23.55,1.75,6.11,1.9,NaN
20200628,23189.76,15.55,26.15,1.83,3.95,1.8,NaN
20200629,25937.28,14.05,27.75,1.82,1.94,0,NaN
20200630,25842.24,14.25,28.45,1.71,1.29,0,NaN
20200701,26524.8,14.45,26.75,1.67,1.8,0,NaN
20200702,26533.44,15.65,29.35,1.77,2.51,0,NaN
20200703,26516.16,16.25,30.05,1.81,2.59,0,NaN
20200704,26447.04,16.25,31.05,2.02,1.51,0,NaN
20200705,26205.12,17.05,32.15,2,0.86,1.6,NaN
20200706,24995.52,16.75,32.35,1.93,1.51,0,NaN
20200707,24269.76,17.85,31.75,1.95,1.58,10,NaN
20200708,23137.92,17.05,30.25,1.97,1.29,31.1,NaN
20200709,25997.76,16.75,30.75,2.04,1.94,0,NaN
20200710,25246.08,18.35,31.25,2.18,1.8,25.3,NaN
20200711,20502.72,15.65,24.05,1.81,4.88,1.5,NaN
20200712,22351.68,15.85,25.55,1.68,2.95,13.4,NaN
20200713,24192,12.35,25.45,1.63,2.23,0,NaN
20200714,26524.8,12.65,26.15,1.36,1.72,0,NaN
20200715,26170.56,18.35,29.15,1.63,3.02,0,NaN
20200716,22723.2,20.25,28.65,2.08,4.88,31.6,NaN
20200717,23863.68,16.65,29.05,2.12,3.23,0,NaN
20200718,25807.68,20.25,31.45,1.84,2.08,0,NaN
20200719,24468.48,20.15,31.55,2.18,4.81,0.8,NaN
20200720,25272,17.95,31.05,2.1,4.09,0,NaN
20200721,20943.36,18.05,29.85,2.02,1.94,13.7,NaN
20200722,20304,19.65,28.15,2.08,3.23,11.1,NaN
20200723,22861.44,19.05,26.85,2.05,3.16,5.3,NaN
20200724,22792.32,17.55,28.05,2,1.8,1.6,NaN
20200725,24900.48,17.15,29.25,2,2.51,0,NaN
20200726,25228.8,18.25,30.15,1.98,3.59,0,NaN
20200727,24295.68,18.65,30.55,2.29,5.1,18,NaN
20200728,21954.24,15.55,26.55,1.98,4.02,0.5,NaN
20200729,25228.8,17.85,29.15,1.75,2.66,0,NaN
20200730,19068.48,18.45,28.05,1.94,2.3,10.6,NaN
20200731,11620.8,17.95,25.75,1.87,1.87,0.8,NaN
20200801,12294.72,18.65,24.75,1.96,2.8,12.1,NaN
20200802,24477.12,15.85,25.35,1.92,4.81,0,NaN
20200803,23232.96,17.55,25.85,1.7,2.37,6.8,NaN
20200804,19992.96,16.05,24.15,1.69,3.3,7.9,NaN
20200805,24710.4,12.95,23.95,1.56,1.94,0,NaN
20200806,20321.28,15.95,23.25,1.65,2.59,0.5,NaN
20200807,16571.52,16.45,26.65,1.79,1.8,0,NaN
20200808,24088.32,14.45,27.05,1.84,1.72,0,NaN
20200809,24140.16,14.95,27.95,1.76,2.37,0,NaN
20200810,23794.56,14.75,29.55,1.95,2.15,0,NaN
20200811,21600,17.85,27.85,2.09,3.02,0,NaN
20200812,21375.36,17.95,29.25,2.14,1.44,0,NaN
20200813,22438.08,18.15,28.95,2.07,2.37,0,NaN
20200814,18679.68,18.05,28.05,2.02,2.3,1.6,NaN
20200815,7698.24,14.55,18.55,1.75,3.16,14.5,NaN
