## Site Characteristics
Country     = 'USA'
Station     = '314336'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.9952; Latitude = 39.9628; Elevation = 787.66; AngstromA = 0.23; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7862.4,-3.35,0.55,0.33,5.6,0,NaN
20200102,7940.16,-0.55,10.15,0.43,4.24,4.4,NaN
20200103,3015.36,7.65,10.45,0.85,1.87,14,NaN
20200104,3222.72,-3.55,7.35,0.57,4.67,3.1,NaN
20200105,8605.44,-4.25,1.25,0.36,5.6,0,NaN
20200106,8406.72,-3.95,1.35,0.37,5.46,0,NaN
20200107,7041.6,-6.05,-0.65,0.28,3.09,4.1,NaN
20200108,5512.32,-12.15,-1.75,0.27,6.68,0,NaN
20200109,8337.6,-12.05,4.05,0.3,3.74,0,NaN
20200110,2609.28,3.75,12.35,0.57,4.6,1.2,NaN
20200111,7119.36,6.85,17.25,0.91,6.11,13.8,NaN
20200112,8795.52,-0.05,7.35,0.67,4.81,0.4,NaN
20200113,8968.32,-0.15,8.25,0.58,2.51,0,NaN
20200114,6903.36,0.05,9.85,0.69,3.88,2.1,NaN
20200115,9478.08,0.05,12.85,0.59,3.45,1.3,NaN
20200116,8320.32,-8.25,0.95,0.39,7.69,1.1,NaN
20200117,9996.48,-8.25,-4.15,0.15,3.88,0.4,NaN
20200118,3300.48,-6.05,5.25,0.38,6.46,22.1,NaN
20200119,5175.36,-11.95,-4.35,0.26,7.04,1,NaN
20200120,8821.44,-13.75,-6.25,0.21,4.24,0,NaN
20200121,9840.96,-14.45,-6.95,0.22,2.51,0,NaN
20200122,10523.52,-12.85,1.85,0.26,1.36,0,NaN
20200123,9529.92,-5.65,5.25,0.27,2.37,0,NaN
20200124,6367.68,0.15,3.35,0.47,4.88,20.7,NaN
20200125,5227.2,-1.25,2.65,0.49,3.23,1.3,NaN
20200126,5175.36,-2.15,-0.35,0.41,4.6,0.4,NaN
20200127,3516.48,-2.05,-0.35,0.41,4.53,1,NaN
20200128,9063.36,-3.05,-1.15,0.39,4.24,1.1,NaN
20200129,10696.32,-9.35,-2.05,0.33,2.3,0,NaN
20200130,8795.52,-8.45,-0.95,0.32,2.15,0,NaN
20200131,7983.36,-1.85,3.25,0.41,1.72,0.5,NaN
20200201,4968,-1.75,1.55,0.48,2.3,4.6,NaN
20200202,6151.68,-2.65,8.75,0.51,6.97,1.4,NaN
20200203,11508.48,3.25,15.25,0.6,4.38,1.1,NaN
20200204,4112.64,-2.15,12.05,0.67,3.66,1.3,NaN
20200205,6022.08,-2.15,3.05,0.48,4.45,0.5,NaN
20200206,5659.2,-1.85,9.15,0.68,2.8,15.1,NaN
20200207,3499.2,-6.65,-1.25,0.41,6.25,4.4,NaN
20200208,6860.16,-6.15,-1.25,0.32,3.23,1.2,NaN
20200209,9590.4,-4.15,5.55,0.39,3.74,12.3,NaN
20200210,3706.56,4.65,8.25,0.54,3.59,8.1,NaN
20200211,4406.4,-2.95,6.05,0.51,3.52,0,NaN
20200212,10445.76,-3.45,8.65,0.42,3.38,15.2,NaN
20200213,4855.68,-9.35,5.65,0.43,4.53,1.8,NaN
20200214,9910.08,-14.85,-6.95,0.2,3.95,0,NaN
20200215,13046.4,-14.05,1.55,0.21,3.38,0,NaN
20200216,5037.12,-3.45,7.05,0.4,3.38,0,NaN
20200217,13124.16,-3.65,7.85,0.36,2.73,0,NaN
20200218,3870.72,-3.65,7.55,0.54,4.67,7.4,NaN
20200219,14402.88,-7.45,2.95,0.33,4.38,0,NaN
20200220,9780.48,-12.95,-1.85,0.22,3.23,0,NaN
20200221,14878.08,-12.05,-1.25,0.16,3.74,0,NaN
20200222,15336,-6.75,6.05,0.2,4.96,0,NaN
20200223,15128.64,-2.35,10.45,0.28,3.66,0,NaN
20200224,13599.36,0.55,10.35,0.45,2.51,0.7,NaN
20200225,4440.96,3.45,8.25,0.68,1.65,2.9,NaN
20200226,10419.84,-7.45,12.15,0.54,3.16,18.8,NaN
20200227,11543.04,-9.35,-5.05,0.24,9.27,1.7,NaN
20200228,7197.12,-10.75,-1.65,0.24,6.46,0,NaN
20200229,8406.72,-9.85,-3.85,0.22,6.61,0.5,NaN
20200301,14895.36,-7.75,6.85,0.28,3.52,0.4,NaN
20200302,9158.4,6.35,12.45,0.54,4.38,2.5,NaN
20200303,8544.96,-0.15,10.45,0.69,4.88,9.4,NaN
20200304,14532.48,-3.75,8.75,0.48,6.25,0,NaN
20200305,16018.56,-2.75,9.05,0.4,2.3,0,NaN
20200306,8648.64,-3.05,3.75,0.39,5.32,3,NaN
20200307,17539.2,-2.95,2.85,0.33,4.96,0,NaN
20200308,17945.28,-1.65,13.55,0.38,3.59,0,NaN
20200309,17902.08,7.55,17.55,0.52,4.45,0.7,NaN
20200310,6272.64,0.05,11.75,0.73,5.53,2.8,NaN
20200311,12545.28,0.25,7.35,0.62,1.72,0.6,NaN
