## Site Characteristics
Country     = 'USA'
Station     = '321261'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.1893; Latitude = 39.7845; Elevation = 869.55; AngstromA = 0.23; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7750.08,-4.85,1.45,0.32,5.96,0,NaN
20200102,8199.36,-2.15,9.95,0.44,4.81,5.3,NaN
20200103,3317.76,6.25,10.35,0.85,2.3,16.4,NaN
20200104,3283.2,-5.45,6.25,0.53,5.03,6.8,NaN
20200105,8588.16,-5.05,1.05,0.35,5.96,0.6,NaN
20200106,8415.36,-5.15,1.55,0.36,5.46,0,NaN
20200107,6480,-6.45,-1.45,0.27,3.23,4.7,NaN
20200108,6194.88,-12.45,-1.45,0.27,6.68,0,NaN
20200109,8216.64,-11.35,4.65,0.31,3.81,0,NaN
20200110,2747.52,2.25,13.25,0.58,5.1,0.4,NaN
20200111,7672.32,5.75,17.65,0.91,6.32,14.8,NaN
20200112,9020.16,-0.15,7.95,0.66,5.24,0.5,NaN
20200113,9011.52,-0.15,8.55,0.57,2.95,0,NaN
20200114,6359.04,0.25,9.85,0.69,4.6,3.6,NaN
20200115,9469.44,-0.05,12.85,0.58,3.59,5.4,NaN
20200116,8899.2,-9.15,1.05,0.38,7.76,0.6,NaN
20200117,10074.24,-8.75,-2.45,0.15,3.74,1,NaN
20200118,3257.28,-6.45,5.25,0.39,6.82,24.2,NaN
20200119,6073.92,-12.75,-5.05,0.25,7.33,2.2,NaN
20200120,9175.68,-13.75,-6.65,0.19,4.09,0,NaN
20200121,10039.68,-13.45,-5.95,0.22,2.3,0,NaN
20200122,10627.2,-12.15,3.25,0.24,1.44,0,NaN
20200123,9668.16,-5.35,4.95,0.24,2.51,0,NaN
20200124,6454.08,-0.95,3.95,0.49,5.03,20.8,NaN
20200125,5693.76,-3.05,2.45,0.5,3.3,2.4,NaN
20200126,5209.92,-3.35,-0.95,0.39,5.03,1.1,NaN
20200127,4656.96,-3.85,-1.15,0.4,4.6,0.6,NaN
20200128,9953.28,-4.75,-1.85,0.38,4.02,0.6,NaN
20200129,10540.8,-7.95,-2.25,0.34,2.01,0,NaN
20200130,8311.68,-7.75,-1.15,0.32,2.08,0,NaN
20200131,8640,-3.05,2.75,0.41,1.8,1.1,NaN
20200201,4760.64,-3.85,0.75,0.48,2.59,6.8,NaN
20200202,7076.16,-2.95,7.65,0.5,7.9,1,NaN
20200203,11664,3.55,14.45,0.6,4.96,1,NaN
20200204,4320,-1.85,10.65,0.68,3.95,3.4,NaN
20200205,6376.32,-2.15,3.95,0.55,4.53,0,NaN
20200206,5581.44,-2.25,9.25,0.68,3.23,14.3,NaN
20200207,3758.4,-7.95,-2.85,0.39,6.25,6.8,NaN
20200208,7032.96,-7.65,-2.55,0.31,3.3,1.2,NaN
20200209,9737.28,-4.85,5.25,0.39,3.95,16.4,NaN
20200210,3836.16,3.15,7.35,0.55,4.09,13.8,NaN
20200211,4216.32,-3.45,5.35,0.52,3.45,1.5,NaN
20200212,9676.8,-3.15,9.55,0.45,3.16,15.1,NaN
20200213,5149.44,-9.45,5.45,0.44,4.74,4.6,NaN
20200214,10005.12,-15.35,-7.35,0.2,3.81,0,NaN
20200215,13098.24,-13.55,1.75,0.21,3.3,0,NaN
20200216,5279.04,-4.75,6.65,0.4,3.88,0.4,NaN
20200217,13158.72,-4.05,6.95,0.36,2.87,0,NaN
20200218,4363.2,-3.95,7.65,0.54,4.81,11,NaN
20200219,14472,-7.85,2.05,0.33,3.95,0,NaN
20200220,10938.24,-13.65,-2.15,0.22,3.09,0,NaN
20200221,15016.32,-12.05,-1.35,0.17,3.59,0,NaN
20200222,15482.88,-7.45,5.25,0.2,5.1,0,NaN
20200223,15258.24,-3.35,9.25,0.27,3.81,0,NaN
20200224,13374.72,-0.85,9.55,0.44,2.51,1,NaN
20200225,4406.4,1.75,8.15,0.71,1.65,3.3,NaN
20200226,11594.88,-6.95,10.85,0.54,3.52,21.9,NaN
20200227,11707.2,-9.65,-5.95,0.25,9.41,3.8,NaN
20200228,7387.2,-11.55,-2.95,0.26,6.61,0,NaN
20200229,10195.2,-10.75,-3.45,0.22,6.61,0,NaN
20200301,15310.08,-7.25,7.45,0.27,3.81,0.6,NaN
20200302,9089.28,4.35,12.15,0.52,4.81,5.1,NaN
20200303,10152,-0.95,10.25,0.65,5.39,10.9,NaN
20200304,15318.72,-3.75,9.85,0.48,6.18,0,NaN
