## Site Characteristics
Country     = 'USA'
Station     = '318495'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.9202; Latitude = 39.879; Elevation = 879.15; AngstromA = 0.22; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7724.16,-3.55,1.85,0.34,4.88,0,NaN
20200102,8009.28,-1.15,10.45,0.44,3.16,4.8,NaN
20200103,3084.48,7.35,10.95,0.87,1.65,11.7,NaN
20200104,3274.56,-3.95,7.75,0.57,4.53,3.1,NaN
20200105,8640,-4.05,1.85,0.37,5.03,0.4,NaN
20200106,8268.48,-4.15,2.35,0.37,4.81,0,NaN
20200107,6825.6,-5.75,-0.55,0.28,2.66,4.6,NaN
20200108,5616,-11.75,-0.75,0.28,6.18,0,NaN
20200109,8285.76,-10.95,3.05,0.31,3.3,0,NaN
20200110,2592,2.15,13.15,0.59,3.66,0,NaN
20200111,7240.32,7.35,17.95,0.92,5.82,14.8,NaN
20200112,8847.36,0.65,8.65,0.7,4.45,0,NaN
20200113,8916.48,0.35,9.15,0.59,2.08,0.7,NaN
20200114,6834.24,0.95,9.95,0.72,2.95,4.1,NaN
20200115,9434.88,0.55,12.95,0.6,2.95,2.5,NaN
20200116,8449.92,-8.35,1.85,0.39,7.33,0.9,NaN
20200117,9970.56,-7.85,-2.85,0.15,3.74,0.5,NaN
20200118,3196.8,-6.05,5.75,0.39,5.67,16.1,NaN
20200119,5408.64,-11.85,-4.05,0.26,6.32,0.5,NaN
20200120,8873.28,-12.75,-5.95,0.2,4.17,0,NaN
20200121,9840.96,-12.45,-5.15,0.22,2.3,0,NaN
20200122,10497.6,-11.35,2.35,0.25,1.15,0,NaN
20200123,9555.84,-5.25,4.05,0.26,2.23,0,NaN
20200124,6428.16,-0.65,4.15,0.49,4.38,29.2,NaN
20200125,5356.8,-1.85,2.25,0.51,2.95,1.1,NaN
20200126,5313.6,-2.35,0.05,0.42,3.95,0,NaN
20200127,3775.68,-2.75,-0.05,0.42,3.88,0,NaN
20200128,9426.24,-3.65,-0.95,0.4,3.95,0,NaN
20200129,10549.44,-7.65,-1.35,0.35,2.15,0,NaN
20200130,8657.28,-7.45,-0.55,0.32,2.01,0,NaN
20200131,8130.24,-2.65,2.85,0.41,1.65,0,NaN
20200201,4717.44,-2.65,1.85,0.5,1.87,5.1,NaN
20200202,6143.04,-2.15,8.85,0.51,5.96,1.3,NaN
20200203,11154.24,4.55,16.05,0.61,3.81,0.4,NaN
20200204,4043.52,-1.15,12.25,0.71,3.02,2.5,NaN
20200205,5892.48,-1.55,3.35,0.51,3.95,0.6,NaN
20200206,5486.4,-1.15,7.95,0.7,2.51,12.2,NaN
20200207,3507.84,-6.95,-1.35,0.41,5.96,5,NaN
20200208,6773.76,-6.95,-1.15,0.33,2.73,1.7,NaN
20200209,9374.4,-4.55,5.65,0.4,3.3,9.7,NaN
20200210,3585.6,4.05,8.75,0.55,2.73,6.7,NaN
20200211,4224.96,-2.75,6.85,0.53,3.16,0,NaN
20200212,9771.84,-2.55,9.25,0.44,3.23,14.3,NaN
20200213,4795.2,-8.55,6.85,0.45,4.17,1.4,NaN
20200214,9599.04,-14.55,-6.05,0.2,3.81,0,NaN
20200215,12709.44,-12.95,0.95,0.2,3.09,0,NaN
20200216,5054.4,-4.15,8.25,0.41,2.51,0,NaN
20200217,12623.04,-3.65,7.95,0.37,2.59,0,NaN
20200218,3853.44,-3.05,7.85,0.56,4.02,5.2,NaN
20200219,13901.76,-7.05,3.45,0.34,4.02,0,NaN
20200220,10108.8,-12.85,-0.85,0.22,2.95,0,NaN
20200221,14376.96,-11.55,-0.05,0.17,3.3,0,NaN
20200222,14826.24,-6.15,7.05,0.2,4.02,0,NaN
20200223,14618.88,-3.35,11.25,0.29,3.09,0,NaN
20200224,13072.32,0.55,10.85,0.45,2.37,0.8,NaN
20200225,4173.12,2.35,8.15,0.71,1.58,2,NaN
20200226,10566.72,-6.65,12.15,0.56,2.95,14.7,NaN
