## Site Characteristics
Country     = 'USA'
Station     = '303242'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.2109; Latitude = 40.326; Elevation = 463.79; AngstromA = 0.23; AngstromB = 0.46; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7957.44,-3.85,2.85,0.37,4.6,0,NaN
20200102,7663.68,-1.85,10.05,0.48,4.17,12,NaN
20200103,2799.36,6.45,10.75,0.85,1.08,14.3,NaN
20200104,2782.08,-3.65,8.05,0.58,3.3,3.8,NaN
20200105,7905.6,-3.65,2.55,0.39,4.88,0.3,NaN
20200106,8631.36,-4.35,3.95,0.42,4.74,0,NaN
20200107,7439.04,-4.35,1.05,0.32,2.37,2.3,NaN
20200108,5097.6,-11.05,0.05,0.29,5.53,0.5,NaN
20200109,8363.52,-10.75,7.35,0.33,3.09,0,NaN
20200110,2704.32,5.75,12.85,0.61,4.02,7.2,NaN
20200111,6566.4,6.85,20.15,0.98,4.81,7,NaN
20200112,8285.76,-0.75,8.25,0.67,4.02,0.3,NaN
20200113,9132.48,-1.15,9.35,0.6,2.23,0,NaN
20200114,7205.76,0.15,10.55,0.7,3.52,0,NaN
20200115,9512.64,-0.35,13.25,0.63,2.59,1.7,NaN
20200116,7629.12,-7.15,2.65,0.42,6.25,2.2,NaN
20200117,9901.44,-7.55,-2.25,0.17,3.09,0.9,NaN
20200118,3507.84,-5.05,6.75,0.41,5.46,20.5,NaN
20200119,4423.68,-10.95,-3.55,0.28,5.96,1.5,NaN
20200120,8553.6,-12.35,-4.55,0.23,2.95,0,NaN
20200121,9780.48,-13.35,-4.95,0.24,1.8,0,NaN
20200122,10558.08,-13.15,2.65,0.28,1.29,0,NaN
20200123,9210.24,-6.05,6.35,0.31,1.72,0,NaN
20200124,6177.6,1.15,6.15,0.5,3.52,23.1,NaN
20200125,4682.88,-1.45,4.55,0.53,2.66,3.8,NaN
20200126,4147.2,-1.65,0.15,0.45,4.31,1.2,NaN
20200127,2721.6,-1.65,0.25,0.45,3.45,1.9,NaN
20200128,7439.04,-2.95,0.05,0.43,2.95,0.9,NaN
20200129,10635.84,-7.25,-0.05,0.38,1.94,0,NaN
20200130,8760.96,-6.65,0.85,0.34,1.58,0,NaN
20200131,7257.6,-1.85,4.55,0.43,1.15,2.3,NaN
