## Site Characteristics
Country     = 'USA'
Station     = '289388'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.9784; Latitude = 40.7286; Elevation = 481.78; AngstromA = 0.22; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8536.32,-5.45,1.85,0.39,5.96,0,NaN
20200102,8527.68,-3.05,8.85,0.49,4.53,6.8,NaN
20200103,2695.68,4.65,9.75,0.72,1.72,13.3,NaN
20200104,3170.88,-4.05,8.25,0.56,4.09,2,NaN
20200105,7248.96,-3.95,2.05,0.41,5.6,2.6,NaN
20200106,8743.68,-4.85,3.95,0.44,6.25,0,NaN
20200107,8138.88,-5.25,0.45,0.36,3.3,1.2,NaN
20200108,5832,-12.35,-1.35,0.28,7.04,0.9,NaN
20200109,8959.68,-12.15,3.75,0.29,4.31,0,NaN
20200110,2980.8,1.35,10.85,0.61,4.38,6.3,NaN
20200111,6030.72,7.15,18.85,0.94,5.82,3.2,NaN
20200112,8346.24,-0.95,8.15,0.66,4.81,0,NaN
20200113,9676.8,-2.65,9.05,0.58,3.16,0,NaN
20200114,7732.8,-2.05,9.25,0.63,4.45,0,NaN
20200115,10039.68,-1.55,11.05,0.61,3.66,0.9,NaN
20200116,6143.04,-8.15,1.85,0.4,7.69,4.7,NaN
20200117,10031.04,-8.95,-3.95,0.19,3.74,2,NaN
20200118,3412.8,-6.85,5.65,0.42,6.75,15.8,NaN
20200119,4380.48,-11.85,-3.95,0.29,7.11,2.2,NaN
20200120,8856,-13.45,-4.25,0.24,4.09,1.4,NaN
20200121,10549.44,-14.45,-4.95,0.23,2.95,0,NaN
20200122,11050.56,-14.25,1.55,0.27,1.8,0,NaN
20200123,9901.44,-8.65,5.55,0.37,2.51,0,NaN
20200124,6721.92,-0.75,5.45,0.51,5.6,23.4,NaN
20200125,3939.84,-1.65,3.95,0.55,3.74,3.5,NaN
20200126,4415.04,-1.75,-0.15,0.47,5.1,2.5,NaN
20200127,2998.08,-1.55,0.35,0.47,4.96,0.6,NaN
20200128,7879.68,-2.95,0.55,0.45,4.38,2.3,NaN
20200129,10592.64,-9.35,0.65,0.36,2.3,0,NaN
20200130,10368,-9.15,1.05,0.35,2.37,0,NaN
20200131,7188.48,-2.55,3.95,0.44,1.72,1.6,NaN
20200201,5641.92,-1.75,1.45,0.53,2.37,3,NaN
20200202,4527.36,-1.55,8.55,0.55,6.68,1.9,NaN
20200203,10843.2,0.65,15.15,0.65,4.53,0.9,NaN
20200204,3568.32,-1.85,13.05,0.69,4.17,7.9,NaN
20200205,5538.24,-1.85,3.15,0.39,4.45,6.7,NaN
20200206,4561.92,-1.55,6.65,0.6,3.09,16.3,NaN
20200207,2998.08,-5.25,-0.45,0.42,5.96,5.1,NaN
20200208,6929.28,-5.05,0.25,0.38,3.3,0.5,NaN
20200209,8043.84,-3.25,5.25,0.43,3.66,20.1,NaN
20200210,3827.52,2.05,7.45,0.54,3.52,6.5,NaN
20200211,4432.32,-3.25,3.85,0.5,3.74,0.3,NaN
20200212,11249.28,-3.85,3.65,0.42,3.16,21.8,NaN
20200213,4086.72,-9.05,2.35,0.41,4.38,1.5,NaN
20200214,9590.4,-14.75,-6.45,0.21,3.95,0,NaN
20200215,12769.92,-13.45,1.65,0.26,3.66,0,NaN
20200216,4544.64,-5.25,4.45,0.44,3.81,0,NaN
20200217,12726.72,-4.85,7.45,0.41,2.51,1,NaN
20200218,3447.36,-3.25,7.95,0.55,5.32,7.9,NaN
20200219,13659.84,-8.65,3.45,0.36,4.74,0,NaN
20200220,6540.48,-10.85,-2.45,0.25,3.66,0,NaN
20200221,14126.4,-10.65,0.15,0.21,4.24,0,NaN
20200222,14739.84,-7.05,6.95,0.27,5.75,0,NaN
20200223,14627.52,-5.35,10.95,0.37,4.02,0,NaN
20200224,13357.44,-1.95,12.25,0.55,2.59,0.4,NaN
20200225,5486.4,3.45,9.35,0.69,2.08,3.5,NaN
20200226,7248.96,-5.75,11.25,0.58,3.23,28.9,NaN
20200227,9892.8,-8.55,-3.55,0.25,9.7,1.4,NaN
20200228,9374.4,-8.75,-2.25,0.22,7.18,0,NaN
20200229,6834.24,-9.95,-2.65,0.25,6.75,0,NaN
20200301,14057.28,-8.55,8.05,0.34,3.81,0,NaN
20200302,9443.52,5.65,14.35,0.53,4.53,4.6,NaN
20200303,5901.12,0.85,11.75,0.7,4.38,11.9,NaN
20200304,10955.52,-3.95,9.55,0.54,6.61,0.3,NaN
20200305,13383.36,-3.55,10.55,0.46,2.59,6.9,NaN
20200306,6091.2,-1.95,6.45,0.44,5.1,5.7,NaN
20200307,17141.76,-4.15,6.45,0.37,4.67,0,NaN
20200308,17210.88,-2.85,15.75,0.49,4.09,0,NaN
20200309,17107.2,3.25,19.35,0.68,4.96,2,NaN
20200310,6480,-1.65,13.65,0.71,5.89,4.1,NaN
20200311,12147.84,-1.25,7.45,0.61,1.94,0,NaN
20200312,16079.04,4.55,17.05,0.83,3.81,4,NaN
20200313,16632,-1.55,14.15,0.67,7.54,2.3,NaN
20200314,14472,-1.25,7.35,0.4,2.95,3.4,NaN
20200315,15750.72,-3.05,10.85,0.44,2.87,0,NaN
20200316,13582.08,-2.15,8.25,0.43,5.03,6.4,NaN
20200317,8475.84,-2.65,7.15,0.59,3.52,1.2,NaN
20200318,16191.36,-1.75,12.35,0.63,4.24,22,NaN
20200319,14135.04,8.75,18.05,1.1,3.59,17.5,NaN
20200320,10679.04,-1.55,21.25,0.88,6.9,16.6,NaN
20200321,16934.4,-3.35,4.65,0.37,3.09,0,NaN
20200322,18351.36,-1.95,7.75,0.37,4.81,2,NaN
20200323,5780.16,1.35,5.65,0.6,4.6,13.3,NaN
20200324,19906.56,1.65,9.05,0.59,2.3,2.6,NaN
20200325,15016.32,-0.65,9.05,0.66,2.66,1.8,NaN
20200326,18861.12,-0.05,19.35,0.8,3.09,2.3,NaN
20200327,18930.24,7.95,15.65,0.88,1.58,10.2,NaN
20200328,11914.56,9.45,15.65,1.13,4.38,30.1,NaN
20200329,15301.44,8.75,24.15,1.21,6.61,0,NaN
20200330,7948.8,3.15,11.45,0.7,5.24,0,NaN
20200331,10316.16,3.45,7.75,0.62,2.51,2.6,NaN
20200401,11577.6,-1.35,11.05,0.58,3.52,1.2,NaN
20200402,19923.84,-0.45,12.85,0.49,5.96,0,NaN
20200403,21288.96,1.35,14.35,0.51,5.24,0,NaN
20200404,17547.84,2.75,13.05,0.65,1.87,0,NaN
20200405,16286.4,-0.85,19.25,0.78,2.66,1,NaN
20200406,21902.4,0.65,17.25,0.59,2.01,0,NaN
20200407,11335.68,7.15,17.65,0.87,3.16,22.7,NaN
20200408,19198.08,6.65,19.25,1.04,4.45,0,NaN
20200409,14290.56,-1.85,10.85,0.61,7.11,6.6,NaN
20200410,8795.52,-2.05,3.95,0.4,8.48,3.3,NaN
20200411,15465.6,-0.85,10.85,0.47,4.74,0,NaN
20200412,12484.8,3.95,19.05,0.7,4.24,7.1,NaN
20200413,11715.84,1.05,17.05,0.86,7.4,16,NaN
20200414,15647.04,-3.95,6.95,0.43,4.24,0.3,NaN
20200415,19163.52,-3.55,8.35,0.4,4.74,2.3,NaN
20200416,10713.6,-4.55,4.65,0.35,5.1,0,NaN
20200417,14549.76,-1.95,6.35,0.54,3.45,19.8,NaN
20200418,13996.8,-0.95,8.45,0.54,4.6,0.3,NaN
20200419,20649.6,1.25,13.55,0.61,4.67,0,NaN
20200420,23155.2,1.25,13.95,0.56,2.37,0.3,NaN
20200421,13236.48,-2.55,9.05,0.48,7.83,2.5,NaN
20200422,20364.48,-1.55,8.75,0.38,5.46,0.9,NaN
20200423,15992.64,2.35,17.25,0.79,3.59,4,NaN
20200424,9858.24,2.75,14.95,0.86,2.37,2.3,NaN
20200425,22049.28,3.75,18.45,0.92,3.45,7.3,NaN
20200426,7758.72,2.85,8.65,0.82,4.38,18.5,NaN
20200427,19802.88,3.05,13.45,0.57,4.02,0,NaN
20200428,10765.44,5.65,14.45,0.71,2.66,2.5,NaN
20200429,13884.48,8.15,19.55,1.08,6.39,14.6,NaN
20200430,12700.8,5.45,13.75,1,4.24,5.1,NaN
20200501,18040.32,3.25,12.85,0.82,3.23,0,NaN
20200502,14040,6.05,19.65,0.89,3.3,2.5,NaN
20200503,21867.84,8.55,22.95,1.26,4.53,0,NaN
20200504,23042.88,-0.75,11.55,0.7,4.96,0,NaN
20200505,12666.24,1.25,12.55,0.56,2.87,5.3,NaN
20200506,10834.56,-1.35,6.05,0.58,3.66,9.8,NaN
20200507,24624,1.15,15.55,0.61,4.67,0.5,NaN
20200508,13262.4,-4.05,7.65,0.55,3.23,7.2,NaN
20200509,12242.88,-2.15,4.35,0.34,6.82,1.1,NaN
20200510,16692.48,3.25,14.95,0.51,4.31,2,NaN
20200511,10281.6,0.25,5.75,0.58,5.89,3.4,NaN
20200512,21038.4,-0.95,11.05,0.57,5.53,0,NaN
20200513,27086.4,2.15,16.35,0.53,2.66,0,NaN
20200514,14109.12,10.45,18.95,0.96,3.45,3.7,NaN
20200515,19327.68,11.55,25.75,1.54,5.53,10.2,NaN
20200516,25894.08,12.35,22.75,1.1,2.73,0,NaN
20200517,18904.32,13.15,21.95,1.23,5.1,2.3,NaN
20200518,21746.88,12.45,22.55,1.35,5.1,0,NaN
20200519,23863.68,7.75,20.25,0.92,6.61,0,NaN
20200520,23976,7.15,17.45,0.66,6.03,0,NaN
20200521,25945.92,10.15,21.35,1.01,4.38,2.3,NaN
20200522,9201.6,11.95,19.35,1.27,2.3,5,NaN
20200523,16856.64,13.25,23.75,1.37,2.37,0,NaN
20200524,26153.28,14.25,25.65,1.52,4.02,0,NaN
20200525,21859.2,14.05,29.85,1.8,2.95,0.4,NaN
