## Site Characteristics
Country     = 'USA'
Station     = '300500'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -77.985; Latitude = 40.403; Elevation = 427.99; AngstromA = 0.22; AngstromB = 0.47; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7896.96,-0.85,4.45,0.35,4.74,0,NaN
20200102,8156.16,-0.15,8.85,0.43,3.3,2.7,NaN
20200103,2721.6,4.15,9.15,0.74,1.44,7,NaN
20200104,3611.52,-1.15,10.85,0.66,4.02,0.8,NaN
20200105,7102.08,-1.55,3.55,0.38,4.81,0,NaN
20200106,8519.04,-1.65,6.15,0.4,5.46,0,NaN
20200107,7084.8,-4.85,1.45,0.33,2.44,4.6,NaN
20200108,6030.72,-10.35,0.95,0.28,6.54,0,NaN
20200109,8311.68,-10.05,0.55,0.22,4.17,0,NaN
20200110,2998.08,-1.15,10.55,0.59,3.95,0.3,NaN
20200111,6307.2,5.85,18.55,1.07,5.75,14.2,NaN
20200112,8233.92,-0.95,10.75,0.7,4.81,0,NaN
20200113,8743.68,-1.25,8.15,0.61,2.3,0,NaN
20200114,6791.04,-0.05,6.15,0.65,3.16,1.8,NaN
20200115,9348.48,0.05,11.65,0.58,3.3,0.8,NaN
20200116,7136.64,-6.35,4.55,0.44,7.04,0.7,NaN
20200117,9884.16,-7.15,-1.65,0.16,4.17,0,NaN
20200118,3568.32,-6.35,2.35,0.35,5.96,10.5,NaN
20200119,5019.84,-7.85,1.45,0.33,6.32,0,NaN
20200120,9011.52,-10.25,-2.95,0.23,4.17,0,NaN
20200121,9910.08,-10.85,-1.25,0.26,2.59,0,NaN
20200122,10342.08,-10.35,1.75,0.31,1.72,0,NaN
20200123,9711.36,-5.95,2.05,0.35,2.15,0,NaN
20200124,8043.84,-3.65,5.15,0.48,4.31,23.7,NaN
20200125,3274.56,0.55,6.05,0.52,3.02,1.9,NaN
20200126,5667.84,0.65,2.55,0.45,4.02,0,NaN
20200127,3637.44,0.65,3.15,0.45,4.31,0,NaN
20200128,8242.56,-0.75,3.05,0.43,4.02,0,NaN
20200129,10696.32,-6.95,2.55,0.38,2.66,0,NaN
20200130,10298.88,-6.05,2.65,0.31,2.37,0,NaN
20200131,6920.64,-0.85,2.85,0.41,2.15,0,NaN
20200201,4708.8,-0.15,3.45,0.54,1.87,1,NaN
20200202,4285.44,-0.15,10.35,0.54,4.96,0.9,NaN
20200203,10981.44,5.45,17.85,0.62,3.74,0,NaN
