## Site Characteristics
Country     = 'USA'
Station     = '250567'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.5183; Latitude = 41.8946; Elevation = 512.3; AngstromA = 0.21; AngstromB = 0.5; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7698.24,-6.55,-0.45,0.36,4.67,0,NaN
20200102,7680.96,-3.55,6.15,0.44,5.32,0,NaN
20200103,2445.12,1.75,6.95,0.54,1.8,6.6,NaN
20200104,2168.64,-3.25,2.35,0.49,3.02,1.1,NaN
20200105,5477.76,-3.35,0.85,0.37,4.45,3.2,NaN
20200106,8121.6,-6.85,2.45,0.4,5.1,0,NaN
20200107,8052.48,-5.55,1.95,0.37,2.59,4.3,NaN
20200108,5123.52,-14.65,-3.75,0.25,5.32,0.4,NaN
20200109,7914.24,-14.35,4.75,0.28,4.74,2,NaN
20200110,2661.12,1.75,10.75,0.54,4.88,15.5,NaN
20200111,4302.72,1.95,17.35,0.82,5.96,4,NaN
20200112,8752.32,-1.55,2.05,0.52,4.24,0,NaN
20200113,9322.56,-2.95,6.65,0.5,2.8,0,NaN
20200114,8475.84,-2.85,10.05,0.57,3.66,0,NaN
20200115,9434.88,-2.35,6.75,0.5,2.87,2.7,NaN
20200116,6566.4,-9.55,-0.25,0.35,6.25,3.2,NaN
20200117,9866.88,-10.45,-4.65,0.15,3.23,0,NaN
20200118,3291.84,-6.65,3.35,0.36,6.39,15.5,NaN
20200119,3231.36,-14.85,-6.35,0.25,5.53,1.2,NaN
20200120,10290.24,-15.95,-5.75,0.21,3.02,0,NaN
20200121,9590.4,-16.55,-4.95,0.22,2.3,0,NaN
20200122,10074.24,-17.45,-0.05,0.23,2.73,0,NaN
20200123,9270.72,-12.45,4.05,0.31,2.15,0,NaN
20200124,5935.68,-1.15,7.85,0.46,4.74,17.5,NaN
20200125,2496.96,-0.95,2.65,0.48,3.09,3.6,NaN
20200126,3706.56,-0.85,-0.05,0.44,4.38,2.4,NaN
20200127,4008.96,-1.35,0.05,0.42,3.59,0.6,NaN
20200128,6825.6,-3.55,-0.15,0.41,3.02,0,NaN
20200129,11499.84,-11.35,-0.65,0.31,1.87,0,NaN
20200130,10653.12,-11.45,1.35,0.3,1.44,0,NaN
20200131,6065.28,-5.75,1.05,0.39,1.58,0,NaN
20200201,6989.76,-4.55,1.65,0.42,1.94,2.4,NaN
20200202,3741.12,-1.75,3.75,0.44,4.6,1.5,NaN
20200203,9702.72,-0.95,10.45,0.47,2.66,0,NaN
20200204,3775.68,-5.05,8.25,0.49,2.87,1.4,NaN
20200205,7404.48,-5.45,0.85,0.28,3.59,9.3,NaN
20200206,4518.72,-4.45,0.85,0.41,1.94,11.1,NaN
20200207,3162.24,-7.85,-3.95,0.29,4.53,5.1,NaN
20200208,5080.32,-5.65,-0.85,0.32,1.87,1.4,NaN
20200209,6289.92,-3.55,3.15,0.37,3.59,10.2,NaN
20200210,4544.64,-0.55,3.05,0.44,2.59,0.9,NaN
20200211,5443.2,-4.65,0.45,0.37,2.51,0,NaN
20200212,11111.04,-5.55,1.55,0.35,2.01,10,NaN
20200213,3905.28,-12.65,1.15,0.31,3.38,1.6,NaN
20200214,10368,-22.75,-8.25,0.14,2.95,0,NaN
20200215,11940.48,-22.55,0.45,0.18,4.6,0.5,NaN
20200216,10920.96,-8.55,3.55,0.37,3.02,0,NaN
20200217,12096,-6.85,4.75,0.35,2.23,5,NaN
20200218,5054.4,-3.45,5.75,0.45,4.81,0.7,NaN
20200219,13055.04,-9.55,-2.05,0.28,3.38,0,NaN
20200220,8804.16,-9.55,-5.25,0.21,3.09,0,NaN
20200221,13392,-8.75,-0.65,0.21,3.66,0,NaN
20200222,13573.44,-7.75,5.15,0.28,4.17,0,NaN
20200223,13668.48,-4.55,9.55,0.36,3.95,0,NaN
20200224,11975.04,0.35,9.95,0.45,2.51,2.4,NaN
20200225,5616,-4.35,7.15,0.5,2.44,3.7,NaN
