## Site Characteristics
Country     = 'USA'
Station     = '304657'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -78.0276; Latitude = 40.2908; Elevation = 429.45; AngstromA = 0.22; AngstromB = 0.48; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,8147.52,-1.25,4.35,0.35,4.67,0,NaN
20200102,8372.16,-0.55,8.95,0.43,3.23,2.3,NaN
20200103,2825.28,4.45,9.15,0.76,1.51,6.5,NaN
20200104,3602.88,-0.95,10.85,0.67,4.31,0.8,NaN
20200105,7655.04,-1.35,3.55,0.38,4.81,0,NaN
20200106,8683.2,-1.55,6.05,0.39,5.32,0,NaN
20200107,7179.84,-4.95,1.35,0.32,2.44,4.1,NaN
20200108,6203.52,-10.05,0.85,0.28,6.39,0,NaN
20200109,8726.4,-9.95,0.65,0.23,4.02,0,NaN
20200110,2989.44,-0.95,10.85,0.6,3.81,0,NaN
20200111,6678.72,7.15,18.45,1.12,5.46,14.7,NaN
20200112,8493.12,-0.65,10.95,0.71,4.6,0,NaN
20200113,9002.88,-0.95,8.25,0.62,2.23,0,NaN
20200114,6721.92,0.05,6.15,0.66,3.02,2.5,NaN
20200115,9624.96,0.05,11.75,0.59,3.16,0,NaN
20200116,7542.72,-5.85,4.55,0.44,7.04,0.8,NaN
20200117,10126.08,-6.85,-1.95,0.16,4.09,0,NaN
20200118,3611.52,-5.95,2.45,0.34,5.89,11.3,NaN
20200119,5149.44,-7.75,0.95,0.33,6.18,0,NaN
20200120,9270.72,-10.05,-3.15,0.22,4.24,0,NaN
20200121,10255.68,-10.75,-1.65,0.26,2.51,0,NaN
20200122,10661.76,-10.35,1.55,0.31,1.58,0,NaN
20200123,9936,-6.25,2.05,0.35,2.23,0,NaN
20200124,7948.8,-3.15,5.05,0.48,4.24,24.5,NaN
20200125,3836.16,0.85,5.85,0.52,2.8,1.9,NaN
20200126,5780.16,0.85,2.45,0.44,3.88,0,NaN
20200127,3767.04,0.85,2.95,0.44,4.17,0,NaN
20200128,8519.04,-0.45,2.85,0.42,4.09,0,NaN
20200129,10817.28,-6.85,2.45,0.39,2.59,0,NaN
20200130,10497.6,-6.25,2.25,0.31,2.3,0,NaN
20200131,7508.16,-0.65,2.95,0.42,2.08,0,NaN
20200201,4700.16,0.15,3.25,0.54,1.87,1.2,NaN
20200202,4795.2,0.35,10.45,0.53,5.1,0.8,NaN
20200203,11145.6,5.85,17.85,0.62,3.74,0,NaN
20200204,4224.96,0.85,15.35,0.79,2.95,1.7,NaN
20200205,5037.12,0.15,3.75,0.46,3.95,1,NaN
20200206,5572.8,1.45,5.35,0.65,3.02,13.4,NaN
20200207,3723.84,-2.65,2.85,0.48,5.89,5.7,NaN
20200208,6972.48,-2.05,3.85,0.33,2.8,4.9,NaN
20200209,7655.04,-0.45,5.45,0.41,3.23,6.5,NaN
20200210,3559.68,3.65,8.45,0.58,2.87,1.6,NaN
20200211,4786.56,-0.05,7.65,0.58,3.3,0,NaN
20200212,10774.08,-0.05,4.95,0.41,3.38,10,NaN
20200213,6108.48,-4.95,6.25,0.5,4.38,0,NaN
20200214,10160.64,-11.15,-1.55,0.22,4.24,0,NaN
20200215,13003.2,-12.45,-0.15,0.2,3.66,0,NaN
20200216,4587.84,-3.65,7.95,0.41,2.51,0,NaN
20200217,12985.92,-3.15,9.35,0.41,2.23,0,NaN
20200218,3654.72,-0.65,8.05,0.63,4.67,3.2,NaN
20200219,13910.4,-4.85,5.15,0.36,4.17,0,NaN
20200220,7603.2,-9.05,-0.55,0.22,3.52,0,NaN
20200221,14385.6,-8.25,1.85,0.18,3.59,0,NaN
20200222,14808.96,-5.15,9.55,0.21,4.24,0,NaN
20200223,14722.56,-4.15,13.05,0.31,2.95,0,NaN
20200224,13599.36,0.45,13.35,0.45,2.44,0,NaN
20200225,5788.8,5.55,8.95,0.74,1.65,3.1,NaN
20200226,10471.68,-2.45,12.65,0.69,3.38,13,NaN
20200227,10765.44,-4.95,-1.25,0.27,8.55,0.6,NaN
20200228,8631.36,-5.65,1.55,0.25,5.96,0,NaN
20200229,8398.08,-5.55,-1.65,0.21,6.03,0,NaN
20200301,15517.44,-3.85,8.65,0.28,3.23,0,NaN
20200302,10946.88,2.05,17.45,0.57,3.16,3.1,NaN
20200303,8441.28,3.55,11.15,0.76,4.09,9,NaN
20200304,15612.48,-1.05,12.65,0.52,5.89,0,NaN
20200305,16683.84,-1.05,11.05,0.44,2.73,0,NaN
20200306,4924.8,-1.15,8.35,0.44,4.53,0.7,NaN
20200307,17772.48,-2.15,9.15,0.37,4.96,0,NaN
20200308,17789.76,-1.25,16.35,0.43,3.16,0,NaN
20200309,17746.56,4.15,21.35,0.55,3.52,0.4,NaN
20200310,5892.48,-0.55,16.35,0.75,4.81,0.9,NaN
20200311,13314.24,-0.25,7.15,0.6,1.87,0.5,NaN
20200312,17642.88,4.15,15.45,0.84,3.95,5.1,NaN
20200313,16519.68,2.55,17.05,0.76,6.61,0.3,NaN
20200314,15776.64,0.65,9.65,0.4,2.8,3.5,NaN
20200315,12804.48,-3.25,9.75,0.47,2.66,0,NaN
20200316,14947.2,-2.25,8.15,0.43,4.38,2,NaN
20200317,7594.56,-0.65,8.95,0.65,3.16,0,NaN
20200318,17496,0.15,11.45,0.58,3.88,20.4,NaN
20200319,16035.84,7.45,16.25,1.08,3.09,4.4,NaN
20200320,14126.4,1.75,23.35,1.02,5.89,4.8,NaN
20200321,18118.08,-1.55,7.35,0.43,3.74,0,NaN
20200322,16009.92,-2.15,7.85,0.39,4.24,2,NaN
20200323,5641.92,1.55,5.15,0.58,3.81,7.5,NaN
20200324,20433.6,3.35,10.65,0.61,2.23,2.7,NaN
20200325,10229.76,1.55,7.45,0.71,2.51,3.8,NaN
20200326,19681.92,3.65,16.25,0.83,3.38,1.4,NaN
20200327,18593.28,8.05,17.45,0.9,1.94,9.6,NaN
20200328,11473.92,8.45,12.55,0.96,3.95,33.7,NaN
20200329,17400.96,8.55,17.75,1.04,5.17,0.3,NaN
20200330,13495.68,4.85,14.35,0.67,4.31,0,NaN
20200331,10048.32,3.55,8.85,0.64,2.08,1.1,NaN
20200401,13020.48,1.65,11.45,0.59,3.23,0.5,NaN
20200402,19975.68,3.05,14.15,0.46,5.82,0,NaN
20200403,21660.48,5.45,15.75,0.52,5.67,0,NaN
20200404,10592.64,4.05,14.85,0.71,1.8,0,NaN
20200405,14731.2,4.25,20.55,0.88,2.15,0.4,NaN
20200406,22533.12,6.35,18.45,0.57,2.37,0,NaN
20200407,11465.28,10.65,18.65,0.78,2.59,13.5,NaN
20200408,19370.88,7.55,21.05,1.04,4.02,5.9,NaN
20200409,15750.72,-0.15,13.05,0.64,6.18,5.2,NaN
20200410,14428.8,-0.25,4.75,0.38,7.97,0.6,NaN
20200411,17997.12,0.85,12.05,0.44,4.17,0,NaN
20200412,15232.32,3.25,19.55,0.78,4.02,8.9,NaN
20200413,12303.36,3.05,19.35,0.97,7.04,1.7,NaN
20200414,14834.88,-0.95,8.85,0.46,3.52,2.5,NaN
20200415,21409.92,-0.95,9.35,0.36,3.88,1,NaN
20200416,12769.92,-3.35,5.75,0.35,4.45,0,NaN
20200417,16130.88,0.75,7.35,0.5,3.59,18,NaN
20200418,16899.84,-0.05,9.55,0.58,3.95,0,NaN
20200419,22101.12,2.95,15.35,0.61,3.59,0,NaN
20200420,22498.56,2.85,15.95,0.59,2.44,0,NaN
20200421,14688,-0.45,11.45,0.51,6.61,2.3,NaN
20200422,22671.36,0.75,10.25,0.37,5.1,0,NaN
20200423,14774.4,4.45,14.85,0.74,3.45,8.7,NaN
20200424,8173.44,5.75,12.05,0.89,2.15,3.1,NaN
20200425,22576.32,5.45,17.55,0.96,2.95,3.7,NaN
20200426,6272.64,2.75,7.85,0.81,3.74,15.9,NaN
20200427,18169.92,3.15,13.15,0.6,4.53,0,NaN
20200428,10221.12,5.15,13.35,0.65,2.44,0.5,NaN
20200429,15966.72,7.35,19.95,1.11,5.75,16.2,NaN
20200430,11975.04,7.85,13.85,1.15,5.03,29,NaN
20200501,16200,5.25,15.35,0.8,2.95,0,NaN
20200502,15871.68,8.95,20.95,0.82,2.8,4.4,NaN
20200503,20856.96,13.05,23.75,1.16,3.59,0,NaN
20200504,23708.16,3.25,16.05,0.82,4.96,0,NaN
20200505,12795.84,5.35,12.15,0.59,2.01,10.1,NaN
20200506,8726.4,0.85,7.25,0.68,3.02,8.3,NaN
20200507,26749.44,4.65,17.25,0.55,3.95,0,NaN
20200508,13106.88,-1.95,7.95,0.63,3.02,14.5,NaN
20200509,16735.68,-1.05,5.75,0.33,6.25,0,NaN
20200510,18074.88,5.15,17.25,0.5,3.74,2.6,NaN
20200511,14627.52,3.85,9.55,0.57,5.53,0.7,NaN
20200512,22040.64,1.85,12.75,0.54,4.74,0.5,NaN
20200513,26697.6,2.15,18.25,0.56,2.3,0,NaN
20200514,16044.48,7.05,18.85,0.94,3.23,4.1,NaN
20200515,24088.32,13.85,28.65,1.51,4.38,2.5,NaN
20200516,25824.96,11.65,23.65,1.19,3.09,0,NaN
20200517,12225.6,11.85,19.25,1.19,3.95,0,NaN
20200518,24382.08,12.25,21.15,1.34,4.02,0,NaN
20200519,23112,9.35,20.55,0.89,5.53,0,NaN
20200520,21617.28,7.45,17.65,0.7,4.81,0,NaN
20200521,22610.88,9.25,20.45,1.05,3.3,0,NaN
20200522,9218.88,14.25,18.05,1.29,1.94,7.3,NaN
20200523,21219.84,15.15,25.55,1.4,2.51,0,NaN
20200524,25643.52,14.75,21.25,1.42,3.66,0,NaN
