## Site Characteristics
Country     = 'USA'
Station     = '314331'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.1738; Latitude = 39.968; Elevation = 637.24; AngstromA = 0.22; AngstromB = 0.46; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7810.56,-3.85,1.75,0.34,6.32,0,NaN
20200102,8000.64,-1.15,10.15,0.45,4.67,7.4,NaN
20200103,3058.56,7.25,10.55,0.86,2.08,15.6,NaN
20200104,3153.6,-4.35,7.65,0.56,5.1,4.1,NaN
20200105,8553.6,-4.95,1.45,0.37,6.18,0.4,NaN
20200106,8458.56,-4.15,2.25,0.38,6.18,0,NaN
20200107,7058.88,-6.15,0.05,0.29,3.59,3.4,NaN
20200108,5503.68,-12.45,-0.85,0.27,7.18,0,NaN
20200109,8363.52,-12.15,5.05,0.3,3.88,0,NaN
20200110,2609.28,3.75,12.95,0.59,4.81,4.3,NaN
20200111,7171.2,5.65,18.55,0.94,6.25,12.7,NaN
20200112,8795.52,-0.05,7.75,0.67,5.24,0.5,NaN
20200113,9132.48,-0.05,8.55,0.58,3.16,0,NaN
20200114,7136.64,0.05,10.05,0.69,4.96,3.3,NaN
20200115,9616.32,0.25,13.35,0.6,3.88,2.3,NaN
20200116,8389.44,-8.85,1.65,0.38,8.12,1.6,NaN
20200117,10074.24,-8.95,-3.05,0.15,3.95,0.3,NaN
20200118,3317.76,-6.45,5.95,0.39,7.04,23.7,NaN
20200119,5192.64,-12.55,-4.25,0.25,7.69,1.2,NaN
20200120,8933.76,-14.15,-5.85,0.21,4.31,0,NaN
20200121,9961.92,-14.45,-6.25,0.22,2.8,0,NaN
20200122,10687.68,-13.15,2.45,0.27,1.58,0,NaN
20200123,9504,-5.15,5.15,0.26,2.59,0,NaN
20200124,6471.36,0.35,4.35,0.48,5.67,20.5,NaN
20200125,5184,-2.05,3.45,0.51,3.59,2.5,NaN
20200126,5140.8,-2.65,-0.25,0.42,5.46,0.4,NaN
20200127,3525.12,-2.65,-0.25,0.42,5.17,1.5,NaN
20200128,9028.8,-3.75,-0.95,0.4,4.6,1.2,NaN
20200129,10774.08,-8.65,-1.55,0.35,2.3,0,NaN
20200130,8631.36,-8.15,-0.45,0.32,2.3,0,NaN
20200131,7966.08,-1.85,3.45,0.41,1.8,1.2,NaN
20200201,4933.44,-2.35,1.25,0.49,2.66,5.2,NaN
20200202,6151.68,-2.75,8.85,0.51,8.26,1.8,NaN
20200203,11344.32,3.35,15.15,0.6,5.17,1.5,NaN
20200204,3991.68,-2.55,12.25,0.67,4.31,3.5,NaN
20200205,6065.28,-2.35,3.65,0.49,4.74,0.5,NaN
20200206,5520.96,-2.75,9.45,0.67,3.09,19,NaN
20200207,3412.8,-6.65,-1.85,0.41,6.61,4.7,NaN
20200208,6730.56,-6.15,-1.45,0.32,3.45,1.1,NaN
20200209,9417.6,-4.65,5.45,0.39,3.95,15.8,NaN
20200210,3680.64,3.95,7.55,0.54,4.31,11.6,NaN
20200211,4311.36,-3.45,5.65,0.51,4.02,0.6,NaN
20200212,10229.76,-3.65,8.75,0.43,3.52,18.5,NaN
20200213,4682.88,-10.15,4.35,0.41,5.17,2.1,NaN
20200214,9624.96,-15.15,-7.05,0.2,4.09,0,NaN
20200215,12735.36,-14.35,2.05,0.22,3.3,0,NaN
20200216,5002.56,-3.65,6.95,0.4,4.17,0,NaN
20200217,12890.88,-3.25,7.95,0.36,3.09,0,NaN
20200218,3810.24,-4.05,7.75,0.54,5.1,8.5,NaN
