## Site Characteristics
Country     = 'USA'
Station     = '275516'
Description = ''
Source      = 'gridMET'
Contact     = ''
Longitude = -79.478; Latitude = 41.1705; Elevation = 314.7; AngstromA = 0.21; AngstromB = 0.49; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200101,7378.56,-5.65,2.05,0.38,4.31,0,NaN
20200102,7715.52,-3.85,7.75,0.46,3.74,4,NaN
20200103,2255.04,3.55,9.15,0.58,1.36,9.7,NaN
20200104,2401.92,-2.95,6.55,0.55,3.09,1.1,NaN
20200105,6384.96,-2.55,2.25,0.39,4.31,0.6,NaN
20200106,8398.08,-4.35,4.45,0.42,4.74,0,NaN
20200107,7680.96,-4.05,2.05,0.37,2.23,2.8,NaN
20200108,6073.92,-11.95,-1.35,0.28,5.32,0.9,NaN
20200109,7810.56,-11.75,4.95,0.31,3.52,0.3,NaN
20200110,2842.56,1.15,11.55,0.59,3.59,8.7,NaN
20200111,4803.84,4.15,19.15,0.95,4.74,0.9,NaN
20200112,7793.28,-0.35,5.45,0.64,3.95,0,NaN
20200113,9149.76,-2.05,8.45,0.55,2.44,0,NaN
20200114,8467.2,-1.95,9.45,0.62,3.38,0,NaN
20200115,9391.68,-1.75,9.55,0.57,2.44,1.9,NaN
20200116,5719.68,-7.05,1.45,0.4,6.03,2.8,NaN
20200117,8838.72,-7.65,-2.75,0.19,3.02,2.1,NaN
20200118,3144.96,-6.75,5.55,0.42,5.67,14.7,NaN
20200119,3767.04,-12.75,-4.85,0.27,5.32,0.7,NaN
20200120,9720,-13.05,-3.45,0.24,2.73,0,NaN
20200121,9849.6,-13.85,-4.45,0.24,1.94,0,NaN
20200122,10307.52,-13.75,0.85,0.27,1.8,0,NaN
20200123,9097.92,-9.55,5.45,0.37,2.01,0,NaN
20200124,5486.4,-0.05,5.85,0.48,4.09,25,NaN
20200125,3732.48,-0.35,4.55,0.51,2.59,3.8,NaN
20200126,5132.16,-0.35,0.55,0.47,4.09,1.3,NaN
20200127,3067.2,-0.45,0.85,0.45,3.38,1.1,NaN
20200128,6851.52,-2.15,0.85,0.43,2.8,0.3,NaN
20200129,9581.76,-8.35,0.85,0.37,1.72,0,NaN
20200130,9944.64,-8.55,1.65,0.35,1.51,0,NaN
20200131,5495.04,-2.95,3.55,0.42,1.36,1.5,NaN
20200201,6246.72,-2.85,1.65,0.51,1.94,3.5,NaN
20200202,4536,-1.45,7.45,0.52,4.96,1.6,NaN
20200203,10411.2,-0.55,13.95,0.58,2.8,0.4,NaN
20200204,3559.68,-2.25,12.95,0.63,3.16,4.1,NaN
20200205,6160.32,-2.35,2.05,0.36,3.81,9.9,NaN
20200206,4527.36,-2.25,3.85,0.52,1.58,13.1,NaN
20200207,2462.4,-5.25,-1.75,0.36,4.6,4.6,NaN
20200208,5719.68,-4.75,0.55,0.38,2.44,0.8,NaN
20200209,6903.36,-3.25,4.35,0.43,3.23,12.7,NaN
20200210,3706.56,-0.15,5.45,0.51,2.59,2.7,NaN
20200211,4320,-3.35,2.05,0.45,2.3,0,NaN
20200212,11050.56,-4.45,2.35,0.39,1.8,15.1,NaN
20200213,3170.88,-9.35,1.35,0.38,3.09,1.6,NaN
20200214,9763.2,-15.75,-6.25,0.2,3.02,0,NaN
20200215,12510.72,-15.25,0.85,0.25,3.3,0,NaN
20200216,4501.44,-6.35,3.95,0.42,2.73,0,NaN
20200217,12173.76,-5.75,6.65,0.41,2.08,3.8,NaN
20200218,3585.6,-2.15,7.85,0.51,3.74,5.1,NaN
20200219,13219.2,-7.95,2.45,0.34,3.09,0,NaN
20200220,5996.16,-9.75,-2.85,0.24,2.73,0,NaN
20200221,13746.24,-9.05,0.85,0.22,3.09,0,NaN
20200222,14083.2,-6.95,7.15,0.3,3.88,0,NaN
20200223,14022.72,-3.95,10.75,0.38,3.23,0,NaN
20200224,12216.96,-0.15,12.55,0.52,2.08,0.7,NaN
20200225,5460.48,-0.15,9.15,0.64,1.72,4.4,NaN
20200226,6289.92,-6.35,9.15,0.54,2.51,20.4,NaN
20200227,10229.76,-8.05,-3.35,0.24,8.12,2,NaN
20200228,10471.68,-7.95,-2.55,0.21,5.96,0.3,NaN
20200229,7084.8,-11.95,-2.65,0.27,4.96,0.3,NaN
20200301,13271.04,-10.85,7.45,0.34,3.02,0,NaN
20200302,7257.6,5.35,11.95,0.48,3.45,2.3,NaN
20200303,5598.72,0.25,11.65,0.61,2.87,15.3,NaN
20200304,7387.2,-3.95,7.75,0.51,4.67,0.4,NaN
20200305,16234.56,-3.85,9.45,0.45,2.15,0,NaN
20200306,3706.56,-2.55,5.95,0.43,4.09,0.4,NaN
20200307,17245.44,-3.45,6.05,0.35,3.23,0,NaN
20200308,17305.92,-2.05,15.45,0.5,3.45,0,NaN
20200309,16588.8,1.35,19.45,0.73,4.02,2.3,NaN
20200310,5564.16,-0.35,12.55,0.72,4.96,8.6,NaN
20200311,12389.76,-0.15,7.75,0.58,1.65,0,NaN
20200312,15603.84,4.45,17.65,0.82,3.16,3.8,NaN
20200313,17634.24,-2.25,13.05,0.63,6.18,1.3,NaN
20200314,14895.36,-1.35,6.65,0.39,2.3,1.1,NaN
