"grid.ids","date","etr","pet","pr","rmax","rmin","sph","srad","th","tmax","tmin","vpd","vs"
318485,2020-03-26,5.4,3.8,4.9,97.1,28.9,0.00481,225,215,19.75,1.85,0.77,4.4
318485,2020-03-27,3.3,2.7,4.8,80.1,53,0.00639,192.8,267,15.75,8.75,0.48,2.6
318485,2020-03-28,5.7,4.1,3.9,91.8,40.6,0.00859,190,175,24.35,11.15,0.87,4.9
318485,2020-03-29,8.6,5.7,0,84.5,33.6,0.0073,210.3,234,24.45,9.95,1.03,9.8
318485,2020-03-30,4.8,3.2,0,78,40.3,0.00421,177.1,269,13.15,3.05,0.49,8.5
318485,2020-03-31,2.2,1.7,3.8,75.5,63,0.00411,131,91,6.95,2.95,0.25,3.8
318485,2020-04-01,2.7,1.9,1,88.7,48.2,0.00375,113.4,340,9.25,-0.55,0.3,5
318485,2020-04-02,5.7,3.8,0,66.6,30,0.00309,234.2,311,12.75,0.65,0.58,8.3
318485,2020-04-03,6.7,4.5,0,57.7,24.5,0.00301,247.9,315,15.05,2.25,0.76,7.5
318485,2020-04-04,3.4,2.7,0,87.3,40,0.004,226.1,306,12.75,0.55,0.44,2.7
318485,2020-04-05,4,2.8,0.8,92.9,33.5,0.00504,122.7,278,18.85,2.95,0.7,3.2
318485,2020-04-06,4.9,3.7,0.3,61.6,26.9,0.00398,242.9,311,18.15,5.35,0.88,2.5
318485,2020-04-07,4.2,2.9,19.6,80.8,45.8,0.00641,112.1,233,18.15,8.45,0.61,4.7
318485,2020-04-08,4.5,3.2,11.5,93.8,50.3,0.00708,191.6,282,18.35,7.75,0.5,6.3
318485,2020-04-09,4.1,2.8,5.4,91.1,44,0.00408,171,275,11.75,0.25,0.38,10.4
318485,2020-04-10,3.6,2.4,0.4,59.2,46.4,0.0026,113.1,288,4.45,-0.15,0.32,11.2
318485,2020-04-11,5,3.4,0,63.4,30.1,0.00286,194.6,265,11.55,0.25,0.55,6.5
318485,2020-04-12,6.7,4.5,7.7,73.8,26.1,0.00428,172,172,19.75,3.85,0.9,6
318485,2020-04-13,4.1,2.8,4,100,44.9,0.00638,144,247,18.35,0.05,0.38,10
318485,2020-04-14,3.2,2.2,2.9,71.2,43,0.00277,166.2,285,6.35,-1.75,0.32,5.6
318485,2020-04-15,4.5,3.2,1.8,60.8,30.4,0.00229,256.7,274,8.15,-2.25,0.45,6.3
318485,2020-04-16,3.7,2.5,0.3,60.6,36.1,0.00225,166.7,280,5.65,-2.45,0.37,7
318485,2020-04-17,3.2,2.3,32.9,86.6,45.6,0.00361,175.5,222,9.45,-0.75,0.33,5.5
318485,2020-04-18,2.9,2.2,0,88.4,52.4,0.00366,201.7,295,7.75,-0.85,0.25,6.4
318485,2020-04-19,4.8,3.5,0,77.5,36.2,0.00382,236.1,242,13.45,1.55,0.53,5.7
318485,2020-04-20,4.8,3.6,0,72.8,31.3,0.00375,258.8,294,15.15,2.15,0.64,3.5
318485,2020-04-21,4.7,3.1,3.6,78.4,37.8,0.0033,165.3,281,10.65,-0.65,0.43,11.1
318485,2020-04-22,5.5,3.8,0,57.2,28.1,0.00255,256.7,285,10.75,0.05,0.56,7.2
318485,2020-04-23,4.6,3.3,14.8,72.4,40,0.00499,150.2,170,16.15,6.35,0.63,4.7
318485,2020-04-24,2.3,1.8,3,85.8,60.5,0.00578,100.7,333,12.55,6.05,0.31,2.8
318485,2020-04-25,5.1,3.8,8.6,88,40.1,0.00561,240.1,126,17.95,5.25,0.61,4.8
318485,2020-04-26,1.9,1.5,17.8,99.5,67.7,0.0057,102.6,106,10.75,3.75,0.17,4.7
318485,2020-04-27,5.2,3.7,0,64.3,37.8,0.0039,219.7,318,13.15,4.45,0.58,6.1
318485,2020-04-28,3,2.2,1.8,75.1,52.6,0.00497,102.9,197,12.25,5.75,0.41,3.7
318485,2020-04-29,5.2,3.6,16.9,91.1,46.2,0.00688,164.8,153,19.15,7.75,0.58,7.5
318485,2020-04-30,2.8,2.2,2,88.6,64.3,0.00643,152.1,208,13.25,6.85,0.27,4.8
318485,2020-05-01,3.1,2.4,0.4,79.2,62.2,0.00532,189.2,293,10.85,5.65,0.29,5.1
318485,2020-05-02,5.4,3.8,1.4,81.2,35.2,0.00575,159.8,234,20.15,6.45,0.78,4.8
318485,2020-05-03,4.4,3.3,5.8,95.5,51.8,0.00813,169.7,260,20.05,9.25,0.51,6
318485,2020-05-04,4.5,3.4,0,96.8,46.7,0.0052,284.5,307,14.55,2.55,0.4,7
318485,2020-05-05,3.3,2.3,7.2,73.9,46.7,0.00421,105.7,94,11.35,3.25,0.41,4.6
318485,2020-05-06,1.7,1.3,2,87.7,69.4,0.00404,114.7,313,5.35,0.35,0.14,5.3
318485,2020-05-07,6.5,4.6,0.3,73.2,28.6,0.00365,304.9,262,15.85,1.35,0.68,6.9
318485,2020-05-08,2,1.6,18.4,100,58.9,0.00438,167.1,287,8.75,-2.95,0.14,6.1
318485,2020-05-09,3.8,2.6,0.5,56.1,38.5,0.00225,148,284,4.75,-1.85,0.35,8.9
318485,2020-05-10,6.1,4.2,6.8,57.7,24.7,0.00326,190.7,227,16.05,2.95,0.79,5.4
318485,2020-05-11,2.1,1.5,3.1,82.9,67,0.00383,132.3,269,5.05,0.35,0.16,8.5
318485,2020-05-12,4.6,3.3,0,78,38.8,0.00356,249.8,280,11.35,0.15,0.44,7.2
318485,2020-05-13,6.1,4.7,0,51.5,22.7,0.00334,308.7,270,17.55,4.85,0.93,3.1
318485,2020-05-14,5,3.7,4.8,92.9,41.5,0.00701,179.1,202,20.95,7.45,0.68,4.7
318485,2020-05-15,8.2,5.8,3.4,85.2,41.3,0.00959,254.5,242,26.15,13.45,1,8.2
318485,2020-05-16,6.3,4.9,0,75,43.1,0.00806,288,61,22.65,12.65,0.87,4
318485,2020-05-17,6,4.5,0,84.2,52,0.00907,258.3,143,21.75,12.75,0.65,6.7
318485,2020-05-18,5.9,4.6,0.8,83.6,54.5,0.0093,283.6,131,21.45,13.25,0.61,6.6
318485,2020-05-19,5.6,3.9,2,84.2,45.9,0.00625,197.8,111,17.65,7.15,0.56,9.7
318485,2020-05-20,6.5,4.3,0.3,60.5,35.5,0.00462,132.5,110,16.55,7.35,0.75,8.7
318485,2020-05-21,4.6,3.3,3.6,79.5,53.6,0.00677,178.8,121,16.65,9.15,0.49,6.9
318485,2020-05-22,4,3.1,7.8,73.9,50.3,0.00837,151.5,208,20.95,13.45,0.73,2.5
318485,2020-05-23,5.9,4.8,0,87.9,43.2,0.00874,291.4,312,23.95,11.55,0.83,3.2
318485,2020-05-24,5.7,4.6,0,88.4,50.7,0.01001,266.4,156,23.75,13.55,0.71,4.3
318485,2020-05-25,6.5,5.2,0,98.2,42.1,0.01137,283.7,168,28.75,13.95,1.03,3.1
318485,2020-05-26,7.9,6.1,0,82,37.8,0.01019,306.7,147,28.55,14.95,1.24,4.2
318485,2020-05-27,6.6,4.9,1.1,70.2,48.9,0.01022,223.8,153,24.65,17.35,0.98,4.9
318485,2020-05-28,7.5,5.5,1.8,74.6,42.9,0.01117,227.7,176,28.15,17.85,1.22,5
318485,2020-05-29,5.4,4.2,4.9,100,48,0.0106,244,236,25.55,8.45,0.57,6.2
318485,2020-05-30,6.1,4.7,0,100,39.4,0.0077,278.6,300,23.25,6.25,0.72,5.1
318485,2020-05-31,5.5,4.2,0,96,37.4,0.00538,292.9,331,18.25,3.05,0.61,4.9
318485,2020-06-01,6.7,5.1,0.3,59.5,28,0.00485,309.5,275,20.65,8.15,1.02,3.3
318485,2020-06-02,7.8,5.6,0.4,98.6,38.4,0.0089,269.6,250,26.05,10.05,0.94,7.1
318485,2020-06-03,8.4,6.1,0,89,47.4,0.01214,287.4,257,28.05,16.35,0.97,8.7
318485,2020-06-04,7.1,5.6,2.9,94.5,45.8,0.01285,278.7,223,29.55,16.35,1.03,4.3
318485,2020-06-05,4.7,3.8,0,89.5,51.7,0.01227,184.6,231,26.85,16.45,0.82,2.8
318485,2020-06-06,6.3,4.9,0,100,45.5,0.01137,273.1,291,27.55,10.15,0.72,5.8
318485,2020-06-07,6.6,5.2,0,91.5,35.1,0.00765,304.5,355,24.85,8.85,0.97,3.4
318485,2020-06-08,6.4,5.3,0,75.9,28.7,0.00755,308.4,108,27.65,11.35,1.37,1.8
318485,2020-06-09,7.7,6.2,1.8,83.8,38.5,0.01266,299.4,183,32.05,17.95,1.48,3
318485,2020-06-10,7.1,5.4,3.9,100,46.3,0.01408,256.5,205,30.95,13.75,0.87,6.6
318485,2020-06-11,5.3,4.3,0,100,54,0.0106,287.7,264,23.75,10.65,0.49,6.2
318485,2020-06-12,7.3,5.5,0,96.1,34.7,0.0077,294.5,302,25.15,8.25,0.97,5
318485,2020-06-13,4.3,3.4,1.2,78.9,42.1,0.00642,188.2,43,19.35,8.35,0.69,2.7
318485,2020-06-14,4.6,3.6,0.8,86.2,54.1,0.00722,242.8,127,17.55,8.85,0.46,5.3
318485,2020-06-15,6.1,4.7,0,82.2,44.1,0.00773,278.1,109,21.65,10.55,0.75,4.6
318485,2020-06-16,6.6,5.1,0,68.7,38.8,0.00768,282.3,98,23.45,13.05,1.02,3.5
318485,2020-06-17,5.1,3.7,1.1,70.8,50.2,0.00876,146.5,86,21.75,14.65,0.79,4.6
318485,2020-06-18,5,3.9,3.4,80.8,57.4,0.0098,216.6,125,21.55,14.45,0.61,4.6
318485,2020-06-19,4.5,3.7,3.8,80.5,48.8,0.00977,198.9,197,23.95,14.45,0.81,2.1
318485,2020-06-20,5.1,4.4,1.4,85.7,47.8,0.0103,263.2,216,25.15,14.35,0.84,1.8
318485,2020-06-21,6.4,5.3,0,84.7,43.5,0.01136,288.2,206,28.25,16.05,1.09,2.6
318485,2020-06-22,5.6,4.4,8.5,95.1,48.4,0.01175,222.3,208,27.15,14.85,0.84,3.7
318485,2020-06-23,4.5,3.6,1.8,100,57.9,0.01181,225.9,228,24.45,11.75,0.41,6.1
318485,2020-06-24,6.2,4.8,0,94.3,47.1,0.00929,277.5,260,23.65,11.35,0.71,5.6
318485,2020-06-25,7.2,5.4,2.7,84.2,38.1,0.00873,267.7,258,25.85,12.05,1.03,4.8
318485,2020-06-26,8.6,6.3,0.8,75.1,42.9,0.01032,294.5,255,26.85,16.35,1.12,6.8
318485,2020-06-27,5.9,4.6,1.9,88.9,61.1,0.01197,266.9,249,23.85,16.15,0.56,8.4
318485,2020-06-28,5.9,4.7,4.5,98.7,53.7,0.01234,255.2,259,26.35,15.05,0.68,5.3
318485,2020-06-29,6,5.2,0,100,46.5,0.01201,302.6,317,28.15,14.25,0.88,2.5
318485,2020-06-30,6.1,5.3,0,91.3,40,0.01125,302.8,41,29.15,14.75,1.14,1.8
318485,2020-07-01,6.4,5.4,0,90.3,43,0.01106,313.1,10,27.75,14.65,1,2.5
318485,2020-07-02,7.4,6,0,89.7,38.9,0.01156,313.6,353,30.05,15.45,1.24,3.2
318485,2020-07-03,7.5,6.1,0,86.4,38.6,0.01189,313.6,329,30.65,16.45,1.32,3.1
318485,2020-07-04,6.6,5.7,0,96.3,40.1,0.01311,312.5,341,31.75,16.35,1.27,1.9
318485,2020-07-05,6,5.5,0,92.4,36.5,0.01292,310.8,133,32.95,16.75,1.49,1
318485,2020-07-06,6.8,5.7,0,89.7,34.9,0.01248,296.2,246,33.05,16.65,1.56,1.9
318485,2020-07-07,6.8,5.7,16.1,89,36.8,0.01286,288.7,217,32.75,17.25,1.5,2.1
318485,2020-07-08,6,5.2,6,91.2,40.5,0.01308,277.6,214,31.55,17.15,1.3,1.7
318485,2020-07-09,6.8,5.7,0,94.7,41.3,0.01331,306,156,31.55,16.85,1.24,2.4
318485,2020-07-10,6.7,5.6,17.6,98.1,45,0.01447,292.8,198,31.65,17.65,1.13,2.7
318485,2020-07-11,5.2,4.1,1.5,100,58.7,0.01253,238.7,262,25.05,15.05,0.52,6.6
318485,2020-07-12,5.8,4.7,4.6,94.7,50.2,0.01165,257.3,258,26.25,14.75,0.76,4
318485,2020-07-13,5.6,4.7,0,100,46.7,0.01103,277.6,297,26.45,12.85,0.78,2.9
318485,2020-07-14,6.4,5.3,0,79.9,35.7,0.00899,311.8,2,27.05,13.25,1.17,2.2
318485,2020-07-15,8.6,6.6,0,71.4,36.4,0.01111,308.8,142,30.35,18.25,1.52,4.1
318485,2020-07-16,7.8,5.9,18.7,91.5,48.9,0.01423,275.9,182,30.05,18.45,1.01,6.6
318485,2020-07-17,6.6,5.4,0,100,49.8,0.01438,282.9,265,29.95,16.95,0.88,4.3
318485,2020-07-18,7.7,6.2,0,79.7,37.5,0.01272,302.3,244,32.25,18.75,1.55,2.9
318485,2020-07-19,8.7,6.5,0,92.8,44.8,0.01489,270.9,246,32.25,18.95,1.23,6.7
318485,2020-07-20,8.5,6.5,0,92.1,42.5,0.01389,296.6,260,31.85,17.95,1.26,5.3
318485,2020-07-21,6.1,4.9,6.6,89.6,43.7,0.01361,233.4,232,31.05,18.05,1.21,2.7
318485,2020-07-22,6.5,5,5,82.7,52.7,0.01436,229.5,236,29.05,20.15,0.99,4.6
318485,2020-07-23,6,4.8,4.1,85.5,56.9,0.01411,250.2,253,27.55,19.35,0.8,4.3
318485,2020-07-24,5.6,4.7,1.4,88.6,50.7,0.01347,259.2,249,28.55,18.05,0.92,2.4
318485,2020-07-25,6.8,5.5,0,94.6,45.7,0.0133,288.6,248,29.95,16.85,1.04,3.5
318485,2020-07-26,8,6.2,0,91,42.6,0.01338,290.6,252,31.15,17.55,1.22,4.9
318485,2020-07-27,7.6,5.8,14.4,100,50,0.01529,281.8,249,30.95,17.45,0.9,7.2
318485,2020-07-28,5.4,4.4,1.5,100,56.4,0.01368,256.7,260,27.15,15.35,0.57,5.4
318485,2020-07-29,7.3,5.8,0,86.2,41.1,0.01194,298.3,249,29.75,16.55,1.21,3.6
318485,2020-07-30,5.5,4.4,4.5,94.2,49.5,0.01341,223.1,253,28.85,17.05,0.9,3.2
318485,2020-07-31,4.1,3.2,1,85.2,53.6,0.01277,140.5,97,26.65,17.95,0.82,2.6
318485,2020-08-01,4.1,3.2,14.3,86.6,61,0.01355,143.2,160,25.65,18.65,0.64,3.7
318485,2020-08-02,5.9,4.7,0,99.3,57,0.01289,281.7,234,25.85,15.75,0.58,6.9
318485,2020-08-03,6.1,4.9,0.6,83.4,47.9,0.0116,274.1,202,26.75,16.75,0.93,3.2
318485,2020-08-04,5.3,4.2,4.5,89.8,53.7,0.01162,227.5,263,25.05,15.65,0.7,4.4
318485,2020-08-05,5.3,4.5,0,95.1,48.4,0.01046,289.6,311,24.85,13.15,0.72,2.6
318485,2020-08-06,4.9,4,1.8,83.6,55.4,0.01105,231.2,127,23.75,15.95,0.68,3.2
318485,2020-08-07,4.7,3.9,0,89.7,46.1,0.01175,207.3,158,27.55,15.85,0.94,2
318485,2020-08-08,5.5,4.7,0,98.6,46.6,0.01201,280.9,258,27.75,14.75,0.86,2.3
318485,2020-08-09,6.4,5.1,0,96.4,41.4,0.01145,281.7,252,28.75,14.35,1.04,3.2
318485,2020-08-10,6.4,5.2,0,100,42.9,0.01299,278,214,30.35,15.65,1.07,3.1
318485,2020-08-11,5.7,4.6,0,97.9,53.7,0.01415,248.1,241,28.35,17.45,0.76,4.3
318485,2020-08-12,5.1,4.4,0.5,97.2,47.8,0.01423,243.2,211,30.25,17.65,0.98,1.8
318485,2020-08-13,6.1,5,0,93,46.8,0.01364,259.7,134,29.85,17.65,1.03,3.1
318485,2020-08-14,5.6,4.4,0.7,92.1,47.5,0.01326,218.6,101,29.15,17.35,0.98,3.2
318485,2020-08-15,1.5,1.3,13.4,100,82.1,0.01199,89.4,118,19.15,13.95,0.07,4.3
318485,2020-08-16,4.6,3.6,0,89.4,54.4,0.01114,199.7,133,24.15,15.05,0.65,3.5
318485,2020-08-17,5.9,4.5,0,96,43.7,0.01049,244.4,264,26.45,13.05,0.87,4
318485,2020-08-18,6.3,4.8,0.8,83.8,39.3,0.00932,247.4,287,26.05,13.25,1.02,3.9
318485,2020-08-19,5.9,4.5,0,93.4,35.9,0.00769,272.4,14,24.15,8.75,0.89,3.4
318485,2020-08-20,6,4.7,0,88.3,35.5,0.00895,266,131,26.85,11.85,1.09,2.8
318485,2020-08-21,5.6,4.5,0,85.2,42.2,0.01105,233.4,234,27.85,15.65,1.07,2.8
318485,2020-08-22,5.8,4.6,0,81.2,40.9,0.01174,232,227,29.35,17.35,1.24,2.6
318485,2020-08-23,6.1,4.7,0.8,83.3,44.4,0.01204,225.2,240,28.55,17.35,1.1,3.5
318485,2020-08-24,6.2,4.7,0.4,84.3,49.7,0.01287,215,242,27.95,18.25,0.96,4.9
318485,2020-08-25,5.7,4.2,15,100,49.2,0.0137,195.1,271,29.15,13.95,0.72,6.6
318485,2020-08-26,5.4,4.2,0,98.8,49.9,0.01226,228.6,268,27.05,15.05,0.77,4.2
318485,2020-08-27,5.5,4.1,15.4,98,61.4,0.0148,212.5,255,27.05,18.15,0.56,9.4
318485,2020-08-28,4,3.1,33.6,96.4,66.1,0.01531,149.1,246,26.45,18.95,0.47,5.7
318485,2020-08-29,4.2,3.3,4.5,100,59,0.01354,190.3,257,26.15,14.25,0.43,6.6
318485,2020-08-30,5.3,4.2,0,81.9,44.9,0.00877,248.7,302,23.05,12.65,0.8,3.6
318485,2020-08-31,3.8,2.8,2,88.3,62,0.01056,129.4,148,21.35,14.65,0.48,5.5
318485,2020-09-01,4.5,3.6,7.6,90.5,65.8,0.01292,228,169,23.75,17.45,0.49,4.7
318485,2020-09-02,4.2,3.1,3.4,85.9,70.3,0.01408,149.8,235,24.15,19.65,0.49,6.6
318485,2020-09-03,3.3,2.5,20.8,83.8,76,0.01366,123.9,234,22.45,19.55,0.4,5
318485,2020-09-04,4,3.2,0.7,100,54.2,0.01037,228.1,278,23.05,8.95,0.39,5.6
318485,2020-09-05,5.9,4.3,0,79.1,36.1,0.00707,248.1,255,22.75,10.15,0.92,3.9
318485,2020-09-06,5.7,4.3,0,83.6,42.1,0.00835,244,231,23.25,11.85,0.84,4.2
318485,2020-09-07,7,5,0,81.6,38.3,0.00941,236.7,195,26.65,14.05,1.11,5
318485,2020-09-08,6.2,4.7,0,88.8,38,0.01028,238,155,28.25,14.15,1.15,3.5
