"grid.ids","date","etr","pet","pr","rmax","rmin","sph","srad","th","tmax","tmin","vpd","vs"
289444,2022-06-27,5.6,4.5,2.5,100,48.5,0.01107,259.6,295,27.05,10.85,0.69,4.4
289444,2022-06-28,5.9,4.8,0,82.4,39.6,0.00789,279.5,315,24.55,11.35,0.97,2.6
289444,2022-06-29,6.3,5.3,0,94.9,40.5,0.00976,316.3,243,27.75,12.55,1.05,2.2
289444,2022-06-30,7.4,6,0,78,38.5,0.01046,315,249,29.75,16.55,1.38,2.7
289444,2022-07-01,6.9,5.6,2.6,91.9,49.7,0.01449,279.2,207,30.85,19.35,1.06,3.7
289444,2022-07-02,5.2,4.3,0,100,56.6,0.0147,228.7,263,29.05,17.85,0.71,3.5
289444,2022-07-03,6.7,5.4,0,100,37.5,0.00987,310.9,346,28.65,10.35,1.03,3.1
289444,2022-07-04,6.7,5.6,0,72.5,39.4,0.0102,320.3,254,28.45,17.35,1.32,2
289444,2022-07-05,5,4,0.9,79.2,61,0.01353,191.8,191,26.45,20.55,0.8,3.4
289444,2022-07-06,3.8,3.2,0,100,63,0.01514,164.1,332,27.85,18.65,0.55,2.7
289444,2022-07-07,4.5,3.8,0,82.8,55.3,0.01311,189.7,111,27.45,19.35,0.88,2
289444,2022-07-08,5.3,4.5,0,92.7,55.5,0.01479,233.3,175,29.45,19.55,0.85,2.6
289444,2022-07-09,6.4,5.3,0,100,42.1,0.01083,309.9,40,28.45,11.25,0.9,3.3
289444,2022-07-10,6.7,5.5,0,84.9,38.4,0.00973,303.4,99,28.05,14.25,1.17,2.7
289444,2022-07-11,7.7,6.1,0,84.6,44,0.01181,318.1,192,29.25,17.35,1.16,4
289444,2022-07-12,6.6,5.4,0.8,100,50.2,0.01395,293.9,226,30.05,16.45,0.86,4.2
289444,2022-07-13,6.1,5.2,0,99.7,43.5,0.01275,295.1,298,30.75,16.05,1.11,1.9
289444,2022-07-14,5.2,4.2,0,100,43.6,0.01132,216.3,337,28.65,13.25,0.94,2.6
289444,2022-07-15,6.4,5.3,0,82.9,41.6,0.01116,294.6,113,29.15,16.75,1.21,2.2
289444,2022-07-16,4.7,4,0.7,97.1,52.9,0.01235,219.1,179,27.15,15.95,0.75,2.3
289444,2022-07-17,4.2,3.6,8,91.7,60.3,0.01428,187.1,168,27.55,19.15,0.69,2.3
289444,2022-07-18,5,4.1,3.5,100,61.4,0.01496,224.9,210,28.05,18.05,0.56,4.7
289444,2022-07-19,6.9,5.6,0,95.9,48.2,0.01473,277.3,269,31.65,18.95,1.1,3.6
289444,2022-07-20,7.4,6.1,0,86,49.9,0.01584,306,204,32.35,21.85,1.23,3.3
289444,2022-07-21,6.7,5.4,0,100,49,0.01567,259.6,250,32.45,18.35,1.02,4.2
289444,2022-07-22,7.3,5.9,0,100,43.6,0.01465,288.4,264,33.15,18.05,1.26,3.4
289444,2022-07-23,7.5,6.1,0,99,40,0.01418,302,236,33.95,17.85,1.44,2.9
289444,2022-07-24,8.7,6.7,0.8,76.7,42.5,0.01481,286.6,216,33.75,22.55,1.65,4.1
289444,2022-07-25,5.4,4.4,9.1,100,51.5,0.01462,230.8,255,30.45,14.45,0.69,4.3
289444,2022-07-26,4.6,4,0,100,53.2,0.01185,243.2,278,26.35,14.35,0.66,2.2
289444,2022-07-27,3.8,3.2,0,90.7,57.7,0.01413,154.9,213,28.05,19.15,0.77,1.9
289444,2022-07-28,5.1,4.1,0,94.4,50.7,0.01424,180.2,260,30.25,18.65,0.98,3.1
289444,2022-07-29,4.5,3.8,0.8,100,58.3,0.01282,229,267,26.25,15.55,0.56,2.8
289444,2022-07-30,6.4,5.3,0,100,41.1,0.01136,304,322,29.65,13.05,1.04,2.8
289444,2022-07-31,5.5,4.6,8.8,90.1,50.5,0.01263,253.8,230,28.25,17.45,0.92,2.5
289444,2022-08-01,4.8,4.3,0,98.1,58.7,0.01394,261.1,219,27.05,18.15,0.62,2
289444,2022-08-02,5.1,4,0,100,45.9,0.01439,193.3,290,31.35,13.75,0.8,3.5
289444,2022-08-03,6.6,5.6,0,100,44.6,0.01435,306.5,259,31.75,18.15,1.12,2.5
289444,2022-08-04,6.1,5.2,5.3,97.8,40.2,0.01488,263.4,263,33.95,19.25,1.42,1.8
289444,2022-08-05,5.5,4.9,0,96.9,47.8,0.01474,273.9,224,31.15,19.25,1.05,1.5
289444,2022-08-06,5.8,4.9,0,88.7,55.7,0.01584,254.2,196,30.05,21.85,0.93,3
289444,2022-08-07,5.4,4.3,5.1,97.6,53.4,0.01609,199.5,219,30.95,20.55,0.91,3.6
289444,2022-08-08,6.4,5,11.3,90.7,47.3,0.0162,208.2,242,32.95,21.85,1.26,3.7
289444,2022-08-09,5.6,4.5,14.1,100,50.6,0.0156,222.5,282,31.25,18.45,0.87,3.6
289444,2022-08-10,3.8,3.3,0,100,56,0.01377,186.2,295,27.55,16.35,0.59,1.9
289444,2022-08-11,7.1,5.5,0,95.7,40.1,0.01126,298.9,324,29.15,15.15,1.1,3.8
289444,2022-08-12,7.4,5.5,0,100,30.7,0.00767,303.4,3,26.45,8.15,1.06,4.6
289444,2022-08-13,6.7,5.2,0,75.4,24.6,0.0066,301.8,346,26.95,10.55,1.38,2.4
289444,2022-08-14,6.6,5.1,1.7,76.1,32.5,0.00869,275.1,181,27.75,14.65,1.33,2.7
289444,2022-08-15,3.4,3,0.6,90,53.5,0.01033,183.7,140,23.45,14.75,0.65,1.2
289444,2022-08-16,5.4,4.2,0,98.5,35.5,0.00936,214.5,50,27.75,11.85,1.08,2.6
289444,2022-08-17,4.4,3.7,6,94.4,39.4,0.00897,222,10,25.55,11.85,0.91,1.7
289444,2022-08-18,5.6,4.5,0,89.4,34,0.00896,250.9,302,27.65,12.65,1.17,2.2
289444,2022-08-19,7,5.5,0.5,68,28.5,0.00918,284.5,199,30.55,17.25,1.73,2.3
289444,2022-08-20,7.2,5.4,0,72.6,34.8,0.01102,244.1,176,30.85,19.15,1.6,3.1
289444,2022-08-21,4.3,3.4,15,91.6,57.9,0.01361,154.9,165,26.85,18.85,0.7,3.7
289444,2022-08-22,3.8,3.3,29.7,99.7,56.9,0.01339,180.6,169,26.85,17.25,0.63,2.2
289444,2022-08-23,4.6,3.7,12.6,100,50.4,0.01217,210.5,299,27.05,15.05,0.72,2.9
289444,2022-08-24,5.5,4.2,0,100,42.3,0.01126,220.5,298,28.35,13.35,0.92,3.4
289444,2022-08-25,5.3,4.4,0,93.2,42.7,0.01261,239.2,189,30.15,17.35,1.14,2
289444,2022-08-26,5.3,4.1,0,98,45.7,0.013,187.2,260,29.65,17.05,1,3.3
289444,2022-08-27,5,4.2,0,100,48.4,0.01215,260.5,35,27.65,14.35,0.75,2.5
289444,2022-08-28,6.2,4.9,0,92.8,47.9,0.01378,250.2,143,29.95,18.85,1.03,3.8
289444,2022-08-29,6.9,5.3,0,86.5,49.1,0.01517,254,179,31.25,21.55,1.17,4.2
289444,2022-08-30,3.9,3.1,12.3,100,53.7,0.01482,154.1,228,29.45,16.25,0.63,3.2
289444,2022-08-31,6,4.6,0,95.3,43.2,0.01018,251.5,284,26.35,13.65,0.89,4.3
289444,2022-09-01,6.7,4.9,0,100,30.8,0.00853,251.6,311,28.05,9.15,1.13,4
289444,2022-09-02,5.8,4.5,0,76.7,30.9,0.00822,247.5,113,27.35,13.85,1.31,2.3
289444,2022-09-03,5.9,4.5,0,84.2,42.3,0.01134,217.9,164,28.35,17.45,1.13,3.4
289444,2022-09-04,4.3,3.5,15.1,83.5,46.2,0.01306,173.9,153,29.45,19.85,1.15,1.7
289444,2022-09-05,1.8,1.5,38.3,93,82.8,0.01445,75.2,163,22.35,19.75,0.21,3
289444,2022-09-06,3.3,2.8,3.2,95.2,62.4,0.01331,159.3,45,25.25,18.05,0.54,2.1
289444,2022-09-07,1.8,1.7,18.2,97.8,80.5,0.01206,107,61,19.85,16.05,0.16,1.5
289444,2022-09-08,3.5,3.1,0,100,51.1,0.0114,214.3,12,25.65,13.05,0.59,1.2
289444,2022-09-09,4.1,3.5,0,100,47.8,0.01175,234.2,126,27.15,11.65,0.62,2
289444,2022-09-10,4.7,3.8,2.7,86.2,43,0.01004,223.7,198,26.05,15.15,0.96,2.3
289444,2022-09-11,1.8,1.3,7.9,85.5,77.6,0.01195,47.9,126,20.25,18.05,0.33,3.3
289444,2022-09-12,3.2,2.7,6.9,94.4,55.9,0.01279,152.1,181,26.25,17.55,0.69,1.6
289444,2022-09-13,3.9,3.1,0.8,100,51.1,0.01073,193.1,285,24.65,11.65,0.54,3.4
289444,2022-09-14,4.7,3.7,0,97.8,46.2,0.00982,224.8,302,24.65,12.85,0.74,3.3
289444,2022-09-15,4.3,3.3,0,100,41.5,0.00746,229.3,348,21.65,6.85,0.61,3.5
289444,2022-09-16,3.7,3.1,0,98.4,35.4,0.00764,224.2,323,24.25,8.95,0.88,1.3
289444,2022-09-17,4.8,3.7,0,96.7,42.6,0.00996,217.7,167,26.05,13.25,0.87,2.9
289444,2022-09-18,5.2,4,0,97.6,42.9,0.01115,215.7,224,27.85,14.85,0.96,3.3
289444,2022-09-19,3.6,2.8,6.6,100,54.6,0.01195,161.3,247,25.45,14.05,0.54,3.4
289444,2022-09-20,4.2,3.3,0,100,47.8,0.0103,196.5,315,24.95,11.05,0.61,4
289444,2022-09-21,5,3.8,2.2,96.3,42.6,0.01032,207.7,208,26.65,13.85,0.91,3.4
289444,2022-09-22,2.7,2,5.8,100,57.6,0.00878,121.8,302,19.65,7.95,0.29,6.2
289444,2022-09-23,4.9,3.4,0,85.8,37,0.00497,214.1,331,16.75,4.65,0.59,5.9
289444,2022-09-24,4.5,3.3,0,80.4,33.8,0.00564,204.9,277,19.95,7.45,0.79,3.2
289444,2022-09-25,3.3,2.5,11.7,97.3,54.2,0.00863,136.8,216,20.25,10.95,0.48,4.2
289444,2022-09-26,4.1,2.9,0,100,44.8,0.00753,166.2,246,20.75,7.25,0.54,5.1
289444,2022-09-27,3.7,2.6,0,99.5,44.3,0.00626,170,265,17.95,5.85,0.5,4.3
289444,2022-09-28,3.5,2.5,0,95.8,44.1,0.00668,122.9,311,19.05,7.35,0.56,3.7
289444,2022-09-29,3.3,2.4,0,100,44.1,0.00597,183.9,20,17.25,3.35,0.43,4
289444,2022-09-30,3.4,2.5,3.3,91.4,45.2,0.00575,186.4,69,16.35,5.85,0.48,3.7
289444,2022-10-01,3.4,2.3,7.7,82.9,56,0.00689,65.6,45,16.75,10.05,0.48,5.6
289444,2022-10-02,1.8,1.2,4.5,97.1,68.3,0.00669,51.6,26,13.45,7.25,0.22,5.2
289444,2022-10-03,2.9,2.1,1.8,69.8,56.3,0.00467,159.4,22,10.75,6.85,0.4,3.8
289444,2022-10-04,1.9,1.3,52.1,83.3,69.1,0.00543,49.1,3,10.15,6.45,0.24,5.1
289444,2022-10-05,2,1.5,0,100,58.3,0.00715,81,351,16.75,5.65,0.28,3.7
289444,2022-10-06,3.7,2.8,0,94.5,35.8,0.00664,189.5,276,22.65,7.55,0.85,2.1
289444,2022-10-07,3.4,2.4,0,100,45.9,0.00686,157,294,19.55,5.05,0.49,4.1
289444,2022-10-08,2.6,1.9,0,100,46.5,0.00448,164.8,310,12.75,0.45,0.34,3.8
289444,2022-10-09,4,2.7,0,86.3,34.3,0.0042,185.9,263,15.95,2.25,0.6,4
289444,2022-10-10,4.1,2.8,0,86.5,30,0.00455,171.8,260,19.05,3.35,0.77,3.1
289444,2022-10-11,4,2.8,0,89.9,30,0.00529,182.6,214,21.45,4.95,0.88,2.5
289444,2022-10-12,4.3,2.9,4.3,88.2,43,0.0065,166.6,164,19.65,8.25,0.66,4.6
289444,2022-10-13,2.2,1.6,19.9,100,58.5,0.00769,91.3,155,17.85,5.95,0.27,5
289444,2022-10-14,2.7,2,0,89.4,39.2,0.00508,178.5,176,17.05,4.45,0.59,1.8
289444,2022-10-15,4.8,3.2,0,94.9,30.2,0.0051,174.8,194,20.75,3.65,0.82,4.1
289444,2022-10-16,3,2.1,0,84.9,35.9,0.00482,111.4,211,17.45,4.45,0.66,2.4
289444,2022-10-17,2.5,1.7,0,100,45.7,0.00519,87.1,250,15.25,-0.05,0.35,4.2
289444,2022-10-18,2.3,1.6,0,82.9,48.4,0.00355,97.7,263,8.75,0.45,0.32,3.8
289444,2022-10-19,2.2,1.5,0,86.9,54.1,0.00383,64,224,8.35,0.85,0.27,5.3
289444,2022-10-20,3.8,2.5,0,81,30.4,0.00309,164.1,224,12.85,-1.15,0.53,4.6
289444,2022-10-21,3.7,2.5,0,77.9,26.5,0.00336,165.3,185,15.95,0.55,0.69,3.1
289444,2022-10-22,4.2,2.8,0,95.7,27.9,0.00447,162.7,151,19.75,1.65,0.79,3.4
289444,2022-10-23,2,1.6,20.5,100,49.9,0.00619,145.4,60,16.75,3.15,0.36,2.2
289444,2022-10-24,1.5,1.1,1,88.3,70.9,0.00789,54.6,50,15.45,11.15,0.29,2.1
289444,2022-10-25,2.7,1.9,0.7,85.4,66.4,0.00887,132,140,18.25,13.45,0.41,3.9
289444,2022-10-26,2,1.5,0,100,66,0.00833,97,213,17.35,9.85,0.28,4
289444,2022-10-27,2.8,1.9,0,100,43.6,0.00482,154.2,352,14.75,-0.75,0.37,5.1
289444,2022-10-28,2.7,1.8,0,96.6,32.6,0.00348,148.5,63,13.75,-1.95,0.5,2.7
289444,2022-10-29,2,1.5,0,100,29.8,0.00374,152.7,78,16.05,-2.15,0.58,1.3
289444,2022-10-30,2.3,1.6,0,100,35,0.00404,149.8,150,15.05,-0.95,0.5,2
289444,2022-10-31,1.4,1,6.1,100,63.7,0.00665,49.2,158,14.35,5.75,0.22,2.7
289444,2022-11-01,2.1,1.5,1.2,100,57.6,0.00758,82.8,283,17.85,8.65,0.38,3.2
289444,2022-11-02,2.3,1.7,0,100,40.4,0.00588,138.6,3,18.95,3.55,0.56,2
289444,2022-11-03,3,2,0,98.5,35.5,0.00534,136.3,150,19.25,3.85,0.67,2.6
289444,2022-11-04,3.3,2.2,0,100,44.1,0.0069,131.6,164,20.25,6.85,0.59,3.8
289444,2022-11-05,4.9,3.1,0.9,71.1,52.8,0.0092,97.3,163,22.25,17.05,0.86,5.8
289444,2022-11-06,3,2.1,1.7,89.3,64.9,0.01035,109.9,185,21.05,15.25,0.47,5.2
289444,2022-11-07,4.6,2.9,0,100,32.1,0.0057,129.9,305,21.75,3.65,0.8,4.7
289444,2022-11-08,3.6,2.3,0,86.2,28.4,0.00293,132,11,12.95,-2.65,0.54,4.7
289444,2022-11-09,2.9,1.8,0,79.4,28.3,0.00286,130.2,141,12.65,-1.85,0.55,3
289444,2022-11-10,2.9,1.9,0,100,36,0.00501,124.8,172,18.05,1.95,0.6,3
289444,2022-11-11,2.7,1.8,30.7,94.1,58.9,0.00899,56.1,137,20.25,12.25,0.48,4.6
289444,2022-11-12,0.6,0.6,0.7,100,68.7,0.00816,106.9,290,16.45,2.75,0.01,4.5
289444,2022-11-13,1.5,1,0,97.8,61.8,0.00374,60.1,295,6.25,-1.05,0.17,6
289444,2022-11-14,1.4,0.9,0,98,47.7,0.00279,98.5,328,5.45,-5.05,0.22,2.8
289444,2022-11-15,1,0.7,18.8,92.2,62,0.00287,94.3,99,2.45,-3.85,0.14,3.2
289444,2022-11-16,1.4,0.9,0,88.2,61.4,0.00347,96.6,278,5.25,-0.65,0.19,3.8
289444,2022-11-17,1.7,1.1,0,83.3,57.4,0.00283,84.4,272,3.25,-2.65,0.19,5.9
289444,2022-11-18,1.8,1.1,0,98.5,45.5,0.00232,63.6,255,3.45,-7.55,0.2,6.1
289444,2022-11-19,2,1.2,0,76,39,0.0018,80.2,241,1.85,-7.45,0.24,5.1
289444,2022-11-20,2,1.2,0,67.2,36.1,0.00134,103.9,285,-1.25,-9.65,0.21,6.5
289444,2022-11-21,2.2,1.4,0,79.9,29,0.00166,115,213,4.35,-9.15,0.31,4.2
289444,2022-11-22,2.5,1.5,0,71.6,25.2,0.00211,112.1,239,9.55,-4.55,0.48,2.9
289444,2022-11-23,2.1,1.3,0,83.7,26.4,0.00249,111,296,11.45,-4.45,0.5,2.2
289444,2022-11-24,2.2,1.4,0.6,91.8,30.3,0.00288,109.9,160,11.85,-3.75,0.47,2.5
289444,2022-11-25,2.2,1.4,0,95.1,48.1,0.00388,57,285,10.15,-0.15,0.31,4.7
289444,2022-11-26,2.8,1.7,0,83,32.7,0.00331,107.1,276,12.95,-0.45,0.52,3.5
289444,2022-11-27,1.7,1.1,10.4,90.4,58.2,0.00444,41.3,192,9.55,2.45,0.26,4.1
289444,2022-11-28,1.1,0.7,0,100,65.5,0.00432,45.2,311,7.55,-0.55,0.13,4.6
289444,2022-11-29,1.5,0.9,0.6,80.9,54,0.00337,104.2,151,6.55,0.15,0.26,3
289444,2022-11-30,2.4,1.5,11.4,100,49.4,0.00408,25,222,10.55,-1.25,0.27,8.2
289444,2022-12-01,1.9,1.2,0,90.5,40,0.00208,78.7,293,3.05,-7.45,0.23,5.9
289444,2022-12-02,2,1.2,3.6,100,34.4,0.00237,91.8,169,6.75,-7.25,0.3,3.9
289444,2022-12-03,2.3,1.4,5.1,100,46.8,0.00443,36.8,227,12.05,-1.95,0.27,6.9
289444,2022-12-04,1.3,0.9,0,99.4,40.7,0.00233,93.2,277,4.45,-7.25,0.23,2.9
289444,2022-12-05,2,1.2,0.7,97.3,32.7,0.00235,105.3,152,7.25,-6.85,0.32,3.5
289444,2022-12-06,2,1.3,11.1,75.9,47.7,0.00361,37,133,8.75,2.55,0.36,3.3
289444,2022-12-07,1.2,0.8,0.7,91.5,63.9,0.00556,67.1,204,11.25,5.95,0.25,2.2
289444,2022-12-08,1,0.7,0,100,58.7,0.00417,96.2,346,8.15,-1.95,0.15,3.4
289444,2022-12-09,1.2,0.8,0,100,44.3,0.00271,104.1,16,5.55,-6.75,0.21,3
289444,2022-12-10,1.7,1,0,85.9,32.8,0.00211,104.9,98,5.65,-6.55,0.31,2.9
289444,2022-12-11,0.9,0.6,2.6,81,69.3,0.00314,25.1,142,1.95,-0.35,0.15,2.5
289444,2022-12-12,0.8,0.5,0,100,60.1,0.00266,65,346,1.45,-6.95,0.1,3.4
289444,2022-12-13,1.3,0.8,0,87.7,39.2,0.00185,104.8,337,1.65,-8.55,0.21,3
289444,2022-12-14,1.7,1,1.4,64,34.7,0.00162,104.4,3,1.25,-5.95,0.28,3.3
289444,2022-12-15,1.3,0.9,33.9,82.6,65,0.00294,37.2,100,1.85,-1.55,0.16,5.2
289444,2022-12-16,0.9,0.6,4.3,93.8,70.7,0.00361,44.1,299,3.65,-0.55,0.12,3.8
289444,2022-12-17,1.5,1,0,82.7,50.7,0.00256,60.3,272,3.05,-3.45,0.21,4.2
289444,2022-12-18,1.6,1,0,79.9,50.9,0.00224,37.6,280,1.15,-4.75,0.19,5.4
289444,2022-12-19,1.5,0.9,0,70.1,60.6,0.0022,50.7,292,-1.25,-3.15,0.17,5.6
289444,2022-12-20,0.9,0.6,0,100,47.9,0.00217,78.8,321,1.45,-8.75,0.15,2.4
289444,2022-12-21,0.9,0.6,0,100,35.1,0.00213,98.2,150,4.95,-8.55,0.26,1.4
289444,2022-12-22,2.3,1.5,42.9,96.1,44.4,0.00332,34.2,108,8.45,-2.05,0.29,6
289444,2022-12-23,1.4,0.9,5.5,100,40.3,0.00225,26.1,251,4.05,-18.35,0.12,10.5
289444,2022-12-24,1.6,1,0,49.6,22.2,0.00047,32,254,-10.25,-18.05,0.14,8.8
289444,2022-12-25,1.8,1.1,0,53.2,32,0.00089,78.3,259,-5.85,-11.15,0.19,6.7
289444,2022-12-26,1.5,0.9,0,60,29.7,0.00102,93.1,246,-3.25,-11.05,0.21,3.7
289444,2022-12-27,1.3,0.8,0,67.7,45.3,0.00172,43.4,240,-1.05,-5.95,0.21,3
289444,2022-12-28,2.2,1.3,0,80.2,32.2,0.00237,95.9,182,7.55,-4.05,0.37,3.5
289444,2022-12-29,2.1,1.3,0,86.7,26.6,0.00269,101.2,178,11.75,-3.45,0.5,2.4
289444,2022-12-30,2.5,1.5,0,69.3,30.4,0.00349,63.4,161,14.05,3.45,0.64,2.3
289444,2022-12-31,1.2,0.8,4.2,98,59.8,0.00527,38.7,155,11.35,4.15,0.25,2.1
289445,2020-01-01,1.6,1,0,83,49.7,0.00219,75.5,274,1.45,-6.05,0.19,5.5
289445,2020-01-02,2.1,1.3,0.4,80.5,36.4,0.0026,100.9,205,7.85,-3.35,0.36,3.6
289445,2020-01-03,1.1,0.8,7.7,66.9,50.6,0.00364,29.8,238,8.45,3.95,0.38,1.2
289445,2020-01-04,1.5,1,0,100,56.3,0.00427,47,304,9.35,-0.15,0.22,4.2
289445,2020-01-05,1.9,1.2,1.6,68.7,52.4,0.0024,66,295,2.05,-2.25,0.23,5.5
289445,2020-01-06,2.4,1.5,0,76.2,40.1,0.00257,84.9,264,6.45,-2.75,0.33,5.2
289445,2020-01-07,1.1,0.7,7.1,86.7,47.9,0.00236,92.5,254,2.95,-5.65,0.21,2.2
289445,2020-01-08,1.5,1,0,98.7,45.3,0.00186,80.8,282,0.35,-10.45,0.16,7.3
289445,2020-01-09,1.5,0.9,0,83.6,36.8,0.0015,106,164,-0.05,-11.05,0.2,4.1
289445,2020-01-10,2.5,1.6,0,80.3,39.1,0.00307,43.2,186,9.35,-1.05,0.39,4.2
289445,2020-01-11,5.6,3.4,12.5,57.9,31,0.00448,64,185,18.25,9.15,0.92,5.8
289445,2020-01-12,2.3,1.5,0,100,46.5,0.0051,94.8,259,14.65,-2.35,0.28,6.5
289445,2020-01-13,0.9,0.6,0,100,60,0.00384,100.5,148,6.95,-2.15,0.15,2.5
289445,2020-01-14,1,0.7,0,97.2,64.4,0.00375,76,151,5.65,-0.95,0.15,3.2
289445,2020-01-15,2,1.3,0,83.2,44.4,0.00337,111,228,9.05,-0.25,0.34,3.4
289445,2020-01-16,2,1.3,0,100,44.4,0.00263,77.5,303,5.45,-7.95,0.2,8.2
289445,2020-01-17,2,1.2,0,49,31,0.00095,117.4,340,-4.15,-9.95,0.22,5.9
289445,2020-01-18,1.6,1,8.9,88.7,46.2,0.00195,47.5,176,0.75,-8.45,0.18,5.8
289445,2020-01-19,1,0.7,0,100,58.2,0.00239,60.2,287,0.65,-9.05,0.1,6.7
289445,2020-01-20,1.5,0.9,0,74.9,39.9,0.00131,120.1,338,-2.85,-11.35,0.17,5.1
289445,2020-01-21,1.2,0.8,0,88.4,40.8,0.00155,116.8,320,-0.85,-11.35,0.17,3
289445,2020-01-22,1,0.7,0,100,36.4,0.00187,116.9,263,3.15,-11.15,0.22,1.5
289445,2020-01-23,1.2,0.8,0,93.2,37.5,0.00205,119.1,156,4.05,-8.45,0.25,1.7
289445,2020-01-24,2.6,1.7,15.4,80.3,33.7,0.00273,107.2,106,9.55,-2.65,0.42,3.9
289445,2020-01-25,1.5,1,15.9,81.7,61.6,0.00326,37.3,100,4.25,-0.45,0.19,4.9
289445,2020-01-26,1.7,1.1,0,71.9,59.2,0.00297,60.9,264,3.45,0.05,0.23,4.5
289445,2020-01-27,1.9,1.2,0,70.2,56.8,0.00294,47,280,3.85,0.25,0.25,4.6
289445,2020-01-28,1.7,1.1,0,69.5,58.8,0.00265,85.9,314,1.95,-1.05,0.22,4.7
289445,2020-01-29,1.4,0.9,0,100,44.2,0.00218,131.1,345,2.85,-9.55,0.18,3.8
289445,2020-01-30,1.5,1,0,75.1,33.4,0.00156,127.6,121,1.65,-9.15,0.25,2.5
289445,2020-01-31,1.6,1.1,0,66.9,46.7,0.00246,70.9,146,3.85,-1.55,0.29,2.5
289445,2020-02-01,0.8,0.6,0,84.9,69,0.00325,60.8,207,2.65,-1.05,0.14,1.6
289445,2020-02-02,1.8,1.2,1.6,79.8,54.9,0.00326,52.2,253,5.65,-0.15,0.24,4.5
289445,2020-02-03,3.8,2.4,0,74.5,30.5,0.00348,127.1,264,14.35,1.75,0.62,4.4
289445,2020-02-04,2.5,1.6,1.9,100,35.8,0.00427,48.3,272,15.35,-0.35,0.5,2.8
289445,2020-02-05,1.8,1.2,1.2,66.9,56,0.00248,58.4,38,1.55,-1.45,0.23,4.5
289445,2020-02-06,1.6,1.1,10,77.8,57.3,0.00346,58.3,125,5.95,1.05,0.25,3
289445,2020-02-07,0.8,0.5,23.4,100,63.9,0.00314,36.4,280,3.15,-6.55,0.07,7
289445,2020-02-08,1.7,1.1,0,77.7,42.9,0.00202,62.9,257,2.05,-6.25,0.23,3.9
289445,2020-02-09,1.7,1.2,1.4,81.9,46.8,0.00261,88.1,183,4.55,-3.55,0.25,3.4
289445,2020-02-10,1.9,1.2,2,72.3,56.8,0.00355,41.4,201,6.45,2.45,0.29,3.8
289445,2020-02-11,1.3,0.9,0.6,96.2,60,0.00366,61.4,302,6.15,-1.15,0.18,3.5
289445,2020-02-12,2.3,1.6,8.2,67.4,42.2,0.00248,137.8,226,5.15,-1.55,0.32,3.9
289445,2020-02-13,1,0.7,2.2,100,60.6,0.00335,76.6,268,4.75,-6.25,0.09,5.1
289445,2020-02-14,1.3,0.9,0,98.2,40.3,0.00121,127,324,-4.15,-15.75,0.12,5.7
289445,2020-02-15,1.9,1.2,0,72.9,23,0.00094,155.8,184,-1.15,-15.15,0.23,3.8
289445,2020-02-16,1.7,1.1,0,78.5,42.3,0.00232,63,219,4.15,-4.55,0.26,2.8
289445,2020-02-17,2.3,1.6,0,79.9,30.4,0.00231,152.5,35,8.25,-4.85,0.4,2.6
289445,2020-02-18,1.6,1.1,3.1,93.2,57.1,0.00352,42.9,153,6.25,-1.25,0.2,5.3
289445,2020-02-19,2.5,1.7,0,85.5,37.7,0.00226,157.2,311,5.25,-6.05,0.28,5.3
289445,2020-02-20,1.6,1.1,0,78.5,39.6,0.0015,84.5,326,-1.05,-10.25,0.19,4.3
289445,2020-02-21,2.6,1.7,0,58,21.4,0.00112,165.3,315,2.05,-10.05,0.32,4.1
289445,2020-02-22,4.2,2.7,0,58.6,14.3,0.00145,168.4,271,10.25,-6.85,0.58,4.4
289445,2020-02-23,4,2.6,0,60.3,15.4,0.00179,169.6,227,12.55,-4.45,0.67,3.3
289445,2020-02-24,3.5,2.4,0,73.3,22.3,0.00274,163.1,186,14.65,-1.35,0.68,2.6
289445,2020-02-25,1.5,1.1,1.8,84.4,59.3,0.00442,75.3,130,9.05,3.35,0.27,1.8
289445,2020-02-26,0.8,0.7,15.9,100,71.3,0.00531,89.8,130,9.25,-0.65,0.04,4.5
289445,2020-02-27,1.9,1.2,0,83.4,53.7,0.00222,97.5,273,0.55,-5.95,0.16,10
289445,2020-02-28,3.1,2,0,54.6,29.1,0.00137,112.2,264,1.35,-6.65,0.31,7.8
289445,2020-02-29,2.3,1.5,0,55.1,38.8,0.00132,83.7,292,-2.05,-7.35,0.23,6.9
289445,2020-03-01,3.3,2.2,0,61.4,25,0.0017,193.9,275,6.95,-5.45,0.44,4
289445,2020-03-02,4.9,3.2,1.4,68.5,26.6,0.0034,161.4,193,16.55,2.55,0.77,4.3
289445,2020-03-03,2.7,1.9,12.6,88.8,51.8,0.00464,96.6,219,12.05,3.25,0.36,4.6
289445,2020-03-04,4,2.7,0,84.5,36.4,0.0032,183.5,274,11.35,-1.25,0.45,6.9
289445,2020-03-05,3.7,2.6,0,65,27.6,0.00255,202.4,298,11.65,-0.75,0.57,3.3
289445,2020-03-06,2.1,1.5,5.5,87,49.8,0.00302,114.1,5,6.25,-2.45,0.25,3.8
289445,2020-03-07,3.3,2.2,0,77.1,34.3,0.00214,211,332,6.25,-5.45,0.34,6
289445,2020-03-08,5.1,3.4,0,70.7,19.5,0.00247,199.8,242,15.75,-2.35,0.76,4.1
289445,2020-03-09,6.4,4.3,0.4,75.2,16.8,0.00331,209.4,236,22.35,0.85,1.16,3.8
