"grid.ids","date","etr","pet","pr","rmax","rmin","sph","srad","th","tmax","tmin","vpd","vs"
172562,2020-02-22,2.5,1.7,0,60.5,46.3,0.00218,151.1,221,4.05,-2.85,0.32,4.7
172562,2020-02-23,2.2,1.5,0,74.3,46.6,0.00224,157.4,276,4.35,-5.15,0.28,4.2
172562,2020-02-24,1.6,1.1,0,72.9,54.5,0.00207,145.3,17,0.95,-5.95,0.2,3.1
172562,2020-02-25,0.7,0.6,0,100,69.4,0.00204,144.7,3,-2.65,-12.45,0.05,4.7
172562,2020-02-26,0.9,0.7,0,94.5,64.5,0.00174,138.6,314,-3.75,-11.45,0.09,3.5
172562,2020-02-27,0.9,0.7,2.2,84.2,63.4,0.00171,149.5,264,-3.75,-10.25,0.11,1.9
172562,2020-02-28,1.2,0.9,0,71.4,60.2,0.00191,157.9,281,-1.55,-6.75,0.16,2
172562,2020-02-29,2.6,1.8,0,77.3,47.1,0.00276,166,191,5.95,-2.45,0.29,5.5
172562,2020-03-01,2.5,1.8,0,81.7,45.3,0.00279,172.3,276,6.65,-3.05,0.3,4.7
172562,2020-03-02,2.2,1.6,0,73.1,52.5,0.00259,182.6,227,3.55,-2.55,0.25,4.8
172562,2020-03-03,2.3,1.6,0,81.7,47.6,0.00277,170.1,261,5.85,-3.15,0.28,4.4
172562,2020-03-04,3.3,2.3,0,66.8,36.4,0.00282,183.3,205,9.85,-0.15,0.47,3.8
172562,2020-03-05,1.4,1,0,100,63.3,0.00293,149.7,304,2.75,-5.55,0.12,7
172562,2020-03-06,2.5,1.8,0,74.1,43.8,0.00242,190.9,174,5.05,-3.65,0.3,4.2
172562,2020-03-07,6.1,4,0,62.7,30.4,0.00342,184.9,192,15.35,3.45,0.73,7.9
172562,2020-03-08,4.6,3.1,0,100,33.8,0.00424,181.6,208,17.15,-4.05,0.55,6.4
172562,2020-03-09,1.1,0.9,4.2,99,68.2,0.00241,168.7,352,-0.95,-7.55,0.08,5.4
172562,2020-03-10,1.1,0.8,0.8,93.1,63.5,0.00262,86.3,155,1.15,-5.65,0.13,2.4
172562,2020-03-11,2.3,1.7,0,100,51,0.00392,177.9,191,9.95,-3.15,0.25,4.7
172562,2020-03-12,1.6,1.2,0,100,64.5,0.00374,145.3,297,5.95,-2.75,0.13,6.2
172562,2020-03-13,2.9,2,0,61.6,37.7,0.00187,202.4,320,3.45,-4.65,0.32,4.8
172562,2020-03-14,2.3,1.6,0,66.1,41.6,0.00186,157.3,58,2.05,-5.65,0.27,4.3
172562,2020-03-15,2.3,1.7,0,79.2,48.6,0.00242,185.1,149,3.65,-4.55,0.24,4.8
172562,2020-03-16,1.5,1.1,0,88.6,63.1,0.00305,87.7,286,3.35,-2.95,0.16,4.3
172562,2020-03-17,2.7,2,0,70.2,44.6,0.0026,194.6,206,5.85,-1.95,0.32,4
172562,2020-03-18,1.9,1.5,0,84.6,67.3,0.00436,132,88,7.55,2.65,0.21,3.2
172562,2020-03-19,0.8,0.6,9.6,100,61.7,0.00318,80.1,6,4.25,-11.35,0.05,8.1
172562,2020-03-20,2.1,1.5,0,68.5,40,0.00126,221.9,352,-2.75,-11.15,0.19,6.1
172562,2020-03-21,2.2,1.5,0,77.2,46.6,0.00203,144.5,161,1.75,-6.55,0.22,5.6
172562,2020-03-22,2.5,1.8,0.3,82.7,53,0.00327,131,179,6.75,-1.05,0.27,5.6
172562,2020-03-23,1.8,1.5,0,100,64.7,0.00411,203.9,179,7.25,-1.55,0.14,3.1
172562,2020-03-24,2.8,2.1,0,100,57.2,0.00508,195.9,180,12.15,2.15,0.28,5.5
172562,2020-03-25,0.7,0.6,2.7,100,80.3,0.0042,73.6,15,4.55,-2.45,0.03,4.3
172562,2020-03-26,1.4,1.1,0.7,92.8,60.3,0.00336,76.3,43,5.35,-2.25,0.18,2.3
172562,2020-03-27,2.1,1.6,3.5,100,52,0.00454,95.5,87,11.85,0.85,0.31,2.7
172562,2020-03-28,1.2,0.9,31.8,100,75.4,0.00504,89.4,23,8.05,0.85,0.08,8.6
172562,2020-03-29,4.2,2.9,0,92.8,39.6,0.00359,221.6,323,12.25,-1.35,0.43,7.1
172562,2020-03-30,4,3,0,72.6,28.7,0.00322,237.3,110,15.25,0.55,0.69,2.4
172562,2020-03-31,3.9,2.7,1.3,73,38.4,0.00361,177.6,129,11.55,2.55,0.49,4.7
172562,2020-04-01,4.6,3.3,0,94.8,41.4,0.00525,210,140,16.25,4.05,0.52,6.5
172562,2020-04-02,2,1.5,12.8,100,48.1,0.00528,142.8,246,14.25,-6.55,0.18,4.3
172562,2020-04-03,1.1,0.9,0,100,64.4,0.00221,147.8,315,-2.05,-8.85,0.08,5.9
172562,2020-04-04,2.5,1.9,0,76.6,27.8,0.00195,201.9,170,6.55,-6.55,0.37,1.9
172562,2020-04-05,5.3,3.7,0,62.6,23.1,0.00279,229.7,166,14.15,1.15,0.71,4.5
172562,2020-04-06,5.1,3.7,0,96.6,39.2,0.00649,222.5,168,20.35,6.85,0.68,4.7
172562,2020-04-07,4.9,3.7,0,93.1,34.1,0.00596,226.9,276,20.95,6.15,0.79,3.3
172562,2020-04-08,4.4,3,0,79.4,33.4,0.00318,174.1,321,11.45,-0.45,0.48,6.8
172562,2020-04-09,3.4,2.3,0,61.8,37.3,0.00203,167.9,318,3.55,-3.05,0.32,8.1
172562,2020-04-10,4.3,3,0,60.4,23.1,0.00221,189.4,203,10.65,-1.55,0.57,4.1
172562,2020-04-11,5.2,3.6,7.9,83.6,21,0.0029,198.1,33,15.95,-2.45,0.71,4.4
172562,2020-04-12,1.2,0.9,8.3,100,61,0.00235,143,0,-0.55,-8.95,0.08,8.8
172562,2020-04-13,2.7,1.9,0,67.8,31.9,0.00144,185,296,0.65,-8.85,0.25,6.4
172562,2020-04-14,1.8,1.3,0,85.9,41.8,0.00161,157,289,-1.05,-10.55,0.17,4.4
172562,2020-04-15,2.3,1.8,0,74.7,37.4,0.00183,232.6,318,2.05,-7.05,0.25,2.2
172562,2020-04-16,3.3,2.5,0,60.8,29.1,0.00204,247.4,260,6.65,-2.75,0.42,2.6
172562,2020-04-17,4.3,3.1,0,65.2,30.8,0.00263,213.7,247,9.65,-0.25,0.49,5.2
172562,2020-04-18,6.8,4.7,0,92.8,22.2,0.00376,245.5,247,19.35,-0.35,0.84,6.1
172562,2020-04-19,4.3,3.2,0,73,29.5,0.00318,227.9,312,13.05,0.75,0.58,3.4
172562,2020-04-20,6.9,4.6,0,100,21.7,0.00356,208.6,283,18.75,-2.85,0.78,7.4
172562,2020-04-21,5.2,3.7,0,83,19,0.00335,176.7,174,19.45,-0.35,0.91,3.1
172562,2020-04-22,8.4,5.8,0,87.3,16.6,0.0045,260.1,284,25.95,3.05,1.36,4.5
172562,2020-04-23,5.6,4,3,75.3,23.2,0.00499,189,103,23.35,6.75,1.16,2.7
172562,2020-04-24,4.4,3.4,0.5,89.1,34.5,0.00496,239.1,43,17.85,4.15,0.66,2.6
172562,2020-04-25,4.5,3.5,0.9,78.6,27.1,0.0043,226,229,18.85,3.95,0.83,2.2
172562,2020-04-26,6.7,4.8,0,64.5,24.7,0.00449,267,198,20.75,7.55,1.05,3.9
172562,2020-04-27,7.4,5.3,8.3,54.1,17.1,0.00419,266.4,236,24.45,9.25,1.47,3.1
172562,2020-04-28,3.6,2.8,2.9,95.3,49.4,0.00562,198.7,15,14.85,4.95,0.41,4.3
172562,2020-04-29,6.2,4.4,0,94.9,35.2,0.00548,268,349,19.15,4.65,0.69,6.8
172562,2020-04-30,6.1,4.6,0,60.2,22.3,0.00427,274.9,206,21.35,8.25,1.16,2.6
172562,2020-05-01,10.9,7.4,0,71.3,18.8,0.00624,264.7,205,29.95,11.25,1.82,5.8
172562,2020-05-02,8.4,5.8,0,73.2,22.5,0.00472,264.5,293,22.85,6.65,1.15,6
172562,2020-05-03,6.7,4.9,0,75.7,22.3,0.00438,285.7,11,21.75,5.05,1.06,3.5
172562,2020-05-04,4.8,3.6,12.2,73.3,41.7,0.00489,225,115,15.05,7.15,0.6,4.3
172562,2020-05-05,2.1,1.8,6,85.7,72.8,0.00553,134.2,352,9.25,6.55,0.21,2.7
172562,2020-05-06,5.5,4.1,0,75.2,34.5,0.0045,283.4,315,16.35,5.55,0.69,4.1
172562,2020-05-07,5.2,3.8,0,89.4,29.4,0.00377,258.2,343,15.75,0.45,0.63,4.5
172562,2020-05-08,5.9,4.3,0,62.2,21.7,0.00263,297,348,14.05,0.75,0.72,4.6
172562,2020-05-09,6.1,4.2,1.4,84.8,27.8,0.00386,202.7,268,16.85,1.55,0.7,6.8
172562,2020-05-10,3.9,2.8,0,71.3,42.9,0.00308,205,332,7.75,0.95,0.38,7.1
172562,2020-05-11,5.2,3.8,0,64.2,26.5,0.00266,280.7,329,11.75,0.45,0.59,4.6
172562,2020-05-12,4.6,3.5,0,52.1,22.1,0.00263,247.2,142,13.85,3.45,0.78,2.2
172562,2020-05-13,4.6,3.3,0,70.5,52.4,0.0054,168,166,13.45,9.25,0.52,6.7
172562,2020-05-14,6.3,4.7,0,100,31.4,0.00615,283.4,274,22.65,4.95,0.86,4.1
172562,2020-05-15,6.3,4.8,0,65.7,25.4,0.00472,292.5,358,21.25,8.35,1.08,2.8
172562,2020-05-16,2.8,2.2,31.6,83.9,69.7,0.00662,139.4,39,12.55,9.55,0.29,4.7
172562,2020-05-17,2,1.5,8.5,95.4,74.8,0.00666,89,21,11.65,7.65,0.17,8.6
172562,2020-05-18,5.1,3.9,0,88,47.4,0.00651,243,46,17.75,8.55,0.56,5.7
172562,2020-05-19,4.2,3.6,0,86.3,66.2,0.00763,294.5,103,15.45,11.25,0.36,3.8
172562,2020-05-20,4.6,3.8,0,89.2,64.7,0.00888,276.2,140,18.15,13.05,0.41,5.4
172562,2020-05-21,3.8,3.1,0,95.4,66,0.0091,214.8,157,18.25,12.35,0.35,5.2
172562,2020-05-22,3.9,3.1,4.1,92.3,66,0.00951,200.3,156,18.95,13.55,0.39,4.6
172562,2020-05-23,4.1,3.4,12.2,91.4,56.7,0.00966,196.2,112,21.45,13.95,0.57,2.9
172562,2020-05-24,5.1,4.2,0.3,93.1,52.1,0.0103,246,74,23.75,14.65,0.7,3
172562,2020-05-25,4.2,3.4,4.2,86.6,59,0.00937,191.7,348,20.35,14.35,0.56,3.6
172562,2020-05-26,2.1,1.8,3.5,100,70.1,0.00975,99.7,323,18.45,12.45,0.27,2.1
172562,2020-05-27,7,5.6,0,73.5,34.3,0.00846,302.5,306,26.65,15.45,1.31,2.7
172562,2020-05-28,8.7,6.3,0,80.8,28.3,0.00632,309.1,321,24.55,9.45,1.16,6
172562,2020-05-29,7,5.2,0,75.6,34.2,0.00582,302.8,331,20.55,9.25,0.89,4.9
172562,2020-05-30,5.9,4.8,0,70.1,28.6,0.00552,302,27,22.15,9.65,1.08,2.1
172562,2020-05-31,6.7,4.8,0,75,37.8,0.00755,203.2,162,23.15,13.05,1,5.1
172562,2020-06-01,13,9.1,0,72.9,27.1,0.01155,303.1,206,35.25,20.25,2.26,6.7
172562,2020-06-02,8.8,6.7,0,93.1,27.2,0.01151,286.9,1,35.15,16.15,1.98,3.2
172562,2020-06-03,7.1,5.6,0,64.7,24,0.00752,292.3,354,29.45,15.35,1.77,2
172562,2020-06-04,7.8,5.8,8.5,75.6,25.9,0.00833,237.6,145,30.15,14.45,1.68,3.3
172562,2020-06-05,8.2,6.3,0,67.3,31.8,0.00834,307.6,22,27.25,16.35,1.45,3.7
172562,2020-06-06,10.3,7.3,16.3,61.9,34.9,0.00861,302.9,113,26.45,18.25,1.44,7.2
172562,2020-06-07,16,10.8,0,65.9,29.1,0.01286,305.6,167,36.15,23.75,2.48,9.9
172562,2020-06-08,12.8,8.9,0,84.5,33.8,0.01337,303.1,181,34.55,20.15,1.86,8.9
172562,2020-06-09,6.4,5,17.9,100,46.5,0.01237,267.9,325,28.35,13.35,0.78,5.3
172562,2020-06-10,8.7,6.3,0,70.3,37.1,0.00716,314.5,313,22.55,13.25,1.02,7.8
172562,2020-06-11,9.9,7.1,0,57.7,23.8,0.00634,317,275,26.65,14.55,1.6,5.1
172562,2020-06-12,8.1,6.2,0,73.4,24.4,0.00783,306.2,89,29.95,13.95,1.7,2.8
172562,2020-06-13,9,6.6,0,83.8,35,0.00915,307.3,120,27.45,14.25,1.23,6.2
172562,2020-06-14,11.1,7.8,0,86.4,34.1,0.01,309.6,146,29.35,15.15,1.36,9.7
172562,2020-06-15,12.5,8.5,0,70.9,32.9,0.01179,257.1,176,32.75,21.05,1.91,8.5
172562,2020-06-16,12.6,8.8,0,75.1,33.3,0.01206,309.1,173,32.95,20.45,1.85,8.4
172562,2020-06-17,11.8,8.3,10.4,82.5,35.8,0.01296,308.8,165,33.15,20.05,1.7,8
172562,2020-06-18,3.6,3.1,27.5,100,60.5,0.0125,178.8,260,24.55,13.75,0.39,3.3
172562,2020-06-19,6.2,5,0,72.1,36.4,0.00825,270.5,327,25.15,15.05,1.18,2.4
172562,2020-06-20,5.1,3.9,0.4,72,38.8,0.00877,174.3,181,25.25,16.05,1.16,2.3
172562,2020-06-21,5.8,4.5,0,90.7,39.1,0.00967,223.1,239,26.75,13.85,1.05,2.9
172562,2020-06-22,5.7,4.5,0,84,43.9,0.00883,247.1,314,23.55,13.65,0.86,3.4
172562,2020-06-23,5.8,4.4,0,80.3,40.4,0.00816,216.8,326,23.45,13.15,0.93,3.6
172562,2020-06-24,6.7,5.5,0,78.5,33.5,0.00855,312.1,251,26.95,14.25,1.27,2.3
172562,2020-06-25,8.8,6.7,34.3,74.3,33.8,0.01035,305.6,180,30.05,18.15,1.57,4.1
172562,2020-06-26,6.5,5.3,0,97.4,48.1,0.01252,290.2,283,28.05,16.75,0.91,3.6
172562,2020-06-27,7.2,6,0,74.8,38.5,0.01151,310.9,176,29.95,19.75,1.49,2.3
172562,2020-06-28,7,5.6,0,88.1,56.8,0.01387,302.6,145,27.25,20.05,0.83,5.5
172562,2020-06-29,4.2,3.9,1.3,100,76.2,0.01733,280.6,158,26.45,19.75,0.18,6
172562,2020-06-30,5,4.5,2.8,100,63.8,0.0183,302.7,150,30.05,17.55,0.29,6
172562,2020-07-01,6.1,5.3,0,100,51.7,0.01525,298.3,192,30.15,18.15,0.82,2.7
172562,2020-07-02,7.2,6,0,90.6,46.3,0.01448,312.8,139,30.95,20.15,1.18,3.1
172562,2020-07-03,6.9,5.8,0,87.3,40.6,0.01335,308.6,129,31.55,19.45,1.38,2.1
172562,2020-07-04,8,6.4,0,81.9,40.1,0.0133,311.9,169,31.65,20.45,1.47,3.3
172562,2020-07-05,7.4,6,30.7,100,44.7,0.01446,298.1,180,31.45,18.45,1.12,4
172562,2020-07-06,4.2,3.8,15.1,100,69.9,0.01537,241.6,194,25.65,18.35,0.31,3.7
172562,2020-07-07,5.8,5,0,98.2,55.1,0.01514,272.5,170,29.05,19.55,0.8,2.9
172562,2020-07-08,8.5,6.4,0,100,46.4,0.016,286.5,194,32.65,20.05,1.16,6.4
172562,2020-07-09,5.6,4.6,0,100,53,0.01315,263.3,289,27.25,16.05,0.68,3.9
172562,2020-07-10,6.8,5.7,0,71.7,33.8,0.01,309.7,257,29.25,18.05,1.52,1.9
172562,2020-07-11,5.8,4.8,1.3,99.4,45.8,0.01155,267.4,307,27.25,15.05,0.87,3
172562,2020-07-12,6.4,5.4,0,86,42.3,0.01117,308.7,83,27.85,16.85,1.1,2.3
172562,2020-07-13,8.3,6.2,21.6,98.5,44.5,0.01367,282.8,172,30.55,17.85,1.09,6.6
172562,2020-07-14,3.5,3,1.8,100,61.1,0.01112,188.6,341,22.35,12.75,0.36,3.3
172562,2020-07-15,6.7,5.4,0,84.6,38,0.00943,305.1,221,26.55,14.45,1.1,2.9
172562,2020-07-16,8.3,6.3,0,87,41.3,0.01243,301.2,202,30.05,18.35,1.26,4.9
172562,2020-07-17,6.9,5.6,12.5,100,53.3,0.01688,296,178,31.45,19.05,0.79,5.9
172562,2020-07-18,6.3,5.3,0,100,51.2,0.01795,296.7,202,33.15,16.55,0.69,4.2
172562,2020-07-19,7.8,5.9,0,74.3,35.6,0.00951,282.6,294,27.65,16.65,1.33,4
172562,2020-07-20,6.3,5.3,11.5,78.9,39.8,0.01103,291.4,149,28.55,18.05,1.28,2.1
172562,2020-07-21,5.3,4.4,0,100,53.2,0.01151,288,283,24.95,13.25,0.55,4.1
172562,2020-07-22,5.5,4.7,0,90.4,46.5,0.00984,298,63,24.35,14.05,0.8,2.4
172562,2020-07-23,6.3,4.9,0,100,51.6,0.01377,264.2,147,28.45,16.45,0.74,5.7
172562,2020-07-24,8.9,6.7,1.4,92,49.1,0.0168,290.9,184,32.65,22.35,1.21,7
172562,2020-07-25,7,5.5,57.6,100,52,0.01738,254.6,196,32.35,20.45,0.93,5.9
172562,2020-07-26,4.9,4.2,0,100,59.1,0.01503,267.2,282,27.85,15.95,0.45,3.9
172562,2020-07-27,7.6,5.9,0,67.7,33.5,0.00949,296.8,269,28.45,18.15,1.51,3.1
172562,2020-07-28,6.6,5.3,0,94.1,44.7,0.01165,291.2,271,27.75,16.05,0.97,3.7
172562,2020-07-29,6.3,5.1,0,85.9,38.1,0.01009,274.6,61,27.65,15.25,1.16,2.7
172562,2020-07-30,5.8,4.7,0,86.5,43.7,0.00978,271.3,48,25.15,14.65,0.91,3
172562,2020-07-31,6.4,5.2,10.8,81.5,37.9,0.01065,286.7,179,27.45,17.05,1.15,2.7
172562,2020-08-01,4.4,3.8,0,100,54.6,0.01218,242.5,359,24.65,14.55,0.49,3.2
172562,2020-08-02,5.6,4.4,0.4,100,42.7,0.00934,283.8,13,23.65,10.25,0.64,4.8
172562,2020-08-03,5.4,4.3,0,86.2,35.2,0.00762,262.3,48,22.85,10.95,0.86,2.7
172562,2020-08-04,6.4,5,0,77.2,31.5,0.00765,283.3,184,24.35,12.75,1.08,3.1
172562,2020-08-05,5.1,4.1,22.1,82.7,57.1,0.01002,266.3,181,20.85,15.85,0.58,4.5
172562,2020-08-06,5.5,4.5,1.8,92.5,54.9,0.0126,268.3,156,25.15,17.65,0.65,4.4
172562,2020-08-07,5.6,4.4,0,94.9,58.3,0.01557,221.1,180,27.85,20.65,0.67,5.8
172562,2020-08-08,3.4,3.2,5.3,100,70.2,0.01706,223.5,171,26.65,18.05,0.13,4.1
172562,2020-08-09,5.2,4.5,0.5,100,51.4,0.01648,262.8,183,30.65,16.25,0.57,3.8
172562,2020-08-10,5.6,4.4,0,90.6,42,0.00956,251.8,310,24.25,13.65,0.81,3.8
172562,2020-08-11,7.9,5.8,0,68.7,29,0.00861,256.8,191,27.35,16.45,1.42,4.3
172562,2020-08-12,6.7,5.1,0,93.9,43.9,0.01295,243,175,28.75,17.85,0.99,5.1
172562,2020-08-13,8.4,6.2,0,83.6,43.2,0.01418,261,181,30.55,21.25,1.25,6.4
172562,2020-08-14,5.9,4.5,0,100,45.1,0.0137,239.6,208,29.35,12.55,0.64,7.1
172562,2020-08-15,7.4,5.5,0,68.4,22.6,0.00744,262.2,265,27.95,14.25,1.55,3.2
172562,2020-08-16,8.5,6.1,0,73.8,19.5,0.0076,259.4,274,30.05,13.35,1.72,3.8
172562,2020-08-17,6.7,5,0,84,29.4,0.00757,260.9,354,25.05,11.25,1.08,4
172562,2020-08-18,6.3,4.8,0,76.4,24,0.00743,257.9,183,27.25,12.45,1.38,2.5
172562,2020-08-19,10.2,7,0,60.9,20.7,0.00764,257,201,29.45,16.55,1.82,5.6
172562,2020-08-20,8.3,5.9,0,67.6,32.2,0.00947,233.6,203,27.65,18.25,1.43,5.3
172562,2020-08-21,8.8,6.3,0,71.8,26.5,0.01046,248.8,222,31.85,18.85,1.83,4.3
172562,2020-08-22,6.9,5.3,0,77,30.6,0.01118,247.5,22,31.15,18.75,1.62,2.8
172562,2020-08-23,6.7,5.2,0,79.7,24.2,0.01102,247,156,33.95,17.95,1.98,2.1
172562,2020-08-24,8.9,6.3,0,71.1,24.7,0.01011,239.2,208,32.15,18.45,1.9,4.3
172562,2020-08-25,10.9,7.4,0,61.1,22,0.00989,242.1,206,33.25,20.65,2.24,5.4
172562,2020-08-26,12.1,8.1,0,65.7,20.7,0.0096,240.7,221,33.45,18.95,2.2,6.8
172562,2020-08-27,6.2,4.7,21.3,91.3,42.1,0.01258,228.9,71,28.85,17.85,1.06,4.1
172562,2020-08-28,4.6,3.7,0,100,47.9,0.0125,228.7,328,26.95,11.55,0.52,5
172562,2020-08-29,5.8,4.4,0,71.1,26.6,0.0069,243.9,322,24.75,12.45,1.22,2.6
172562,2020-08-30,6.8,4.7,36.3,87.4,31.7,0.00788,173.6,163,24.75,11.25,1.01,6.1
172562,2020-08-31,6.3,4.6,0,69.1,31.8,0.00648,241.5,302,22.65,11.65,1.06,4
172562,2020-09-01,7.2,5,0,63.5,27.5,0.00635,217.9,208,24.25,12.65,1.26,4.5
172562,2020-09-02,10.3,6.9,0,60.1,17.7,0.00609,238.6,230,29.25,12.85,1.84,5.6
172562,2020-09-03,7.7,5.3,0,62.9,28.9,0.00556,239.9,295,21.45,10.75,1.06,6.5
172562,2020-09-04,8.7,5.9,0,58,15.2,0.00515,232,272,28.25,10.85,1.78,4.1
172562,2020-09-05,6.9,4.8,2.3,59.9,20.8,0.00607,212.8,116,27.15,12.85,1.6,3.1
172562,2020-09-06,8,5.5,0,100,27.4,0.00831,228.2,325,28.85,9.25,1.28,5.5
172562,2020-09-07,1.6,1.3,8.5,100,72,0.00634,100.4,17,11.15,5.35,0.12,5
172562,2020-09-08,2.5,1.8,0.5,74.6,61.6,0.00446,86.3,17,8.05,4.95,0.28,5.8
172562,2020-09-09,1.7,1.4,3.2,88.5,58.3,0.00436,104.9,31,8.45,2.15,0.23,2.1
172562,2020-09-10,3.3,2.6,0,79.3,36.1,0.00455,216.6,142,15.35,4.35,0.58,1.8
172562,2020-09-11,2.3,1.7,11.8,82.7,63,0.00637,98,131,13.05,8.65,0.32,3.1
